participant_id,T1_Intention,SRB1,SRB2,SRB3,SRB4,SRB5,SRB_Mean,S1_Response,S1_Score,S2_Response,S2_Score,S3_Response,S3_Score,S4_Response,S4_Score,S5_Response,S5_Score,Objective_Score_Total,Objective_Score,Intention_Behavior_Gap
P03929,6,6,6,4,5,5,5.2,c,1,b,2,c,1,b,2,b,2,8,8,0.0876355410385612
P03930,6,7,7,6,7,7,6.8,b,2,b,2,b,2,b,2,b,2,10,10,1.6876355410385608
P03931,2,2,4,4,4,4,3.6,c,1,a,0,a,0,a,0,a,0,1,1,-0.46770651211859837
P03932,6,5,5,5,5,4,4.8,b,2,b,2,b,2,b,2,b,2,10,10,-0.31236445896143916
P03933,5,4,4,4,5,5,4.4,b,2,b,2,b,2,c,1,b,2,9,9,-0.4511999722507287
P03934,3,5,5,5,4,5,4.8,c,1,b,2,b,2,c,1,b,2,8,8,0.47112900117069145
P03935,5,6,5,7,6,6,6.0,b,2,c,1,c,1,b,2,c,1,7,7,1.148800027749271
P03936,2,4,4,5,4,4,4.2,b,2,c,1,b,2,b,2,c,1,8,8,0.13229348788140172
P03937,3,1,2,2,2,2,1.8,c,1,a,0,a,0,a,0,a,0,1,1,-2.5288709988293085
P03938,3,2,2,2,2,1,1.8,a,0,a,0,a,0,a,0,a,0,0,0,-2.5288709988293085
P03939,6,6,5,5,5,4,5.0,b,2,c,1,b,2,b,2,b,2,9,9,-0.11236445896143898
P03940,6,5,6,5,5,7,5.6,b,2,c,1,b,2,b,2,b,2,9,9,0.48763554103856066
P03941,6,5,5,6,7,4,5.4,b,2,b,2,b,2,a,0,b,2,8,8,0.28763554103856137
P03942,3,3,3,4,5,3,3.6,c,1,a,0,a,0,a,0,b,2,3,3,-0.7288709988293083
P03943,4,5,3,4,4,4,4.0,b,2,c,1,a,0,b,2,b,2,7,7,-0.5900354855400192
P03944,4,2,2,3,4,4,3.0,a,0,a,0,a,0,a,0,a,0,0,0,-1.5900354855400192
P03945,4,4,5,6,4,5,4.8,b,2,c,1,c,1,c,1,b,2,7,7,0.20996451445998066
P03946,4,5,6,6,5,5,5.4,b,2,b,2,c,1,b,2,b,2,9,9,0.8099645144599812
P03947,6,6,6,5,5,5,5.4,b,2,c,1,b,2,b,2,c,1,8,8,0.28763554103856137
P03948,7,5,7,7,7,6,6.4,b,2,b,2,b,2,c,1,b,2,9,9,1.0264710543278515
P03949,3,4,4,4,4,3,3.8,b,2,c,1,a,0,a,0,b,2,5,5,-0.5288709988293085
P03950,6,6,6,5,6,5,5.6,b,2,b,2,b,2,b,2,b,2,10,10,0.48763554103856066
P03951,6,4,5,6,6,5,5.2,b,2,c,1,a,0,b,2,c,1,6,6,0.0876355410385612
P03952,4,3,3,4,4,4,3.6,c,1,a,0,b,2,c,1,c,1,5,5,-0.9900354855400191
P03953,3,4,5,4,4,4,4.2,c,1,a,0,a,0,a,0,a,0,1,1,-0.1288709988293082
P03954,5,3,5,5,5,4,4.4,b,2,c,1,b,2,c,1,b,2,8,8,-0.4511999722507287
P03955,3,4,6,4,6,5,5.0,a,0,c,1,b,2,b,2,b,2,7,7,0.6711290011706916
P03956,4,5,4,4,6,5,4.8,c,1,c,1,a,0,b,2,b,2,6,6,0.20996451445998066
P03957,5,6,7,6,5,5,5.8,b,2,b,2,b,2,b,2,c,1,9,9,0.9488000277492707
P03958,5,4,6,6,6,6,5.6,b,2,b,2,b,2,b,2,b,2,10,10,0.7488000277492706
P03959,6,4,4,5,5,5,4.6,c,1,b,2,b,2,c,1,b,2,8,8,-0.5123644589614393
P03960,4,5,5,5,5,4,4.8,b,2,c,1,b,2,b,2,b,2,9,9,0.20996451445998066
P03961,3,4,4,3,6,3,4.0,b,2,b,2,c,1,b,2,a,0,7,7,-0.32887099882930837
P03962,4,7,6,6,7,6,6.4,b,2,b,2,b,2,b,2,b,2,10,10,1.8099645144599812
P03963,4,5,5,5,6,6,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.8099645144599812
P03964,4,5,4,6,6,5,5.2,b,2,b,2,b,2,b,2,b,2,10,10,0.609964514459981
P03965,6,5,4,5,3,4,4.2,a,0,c,1,a,0,a,0,b,2,3,3,-0.9123644589614388
P03966,4,5,6,5,5,4,5.0,b,2,b,2,b,2,b,2,a,0,8,8,0.40996451445998083
P03967,5,6,5,6,5,6,5.6,b,2,b,2,b,2,b,2,b,2,10,10,0.7488000277492706
P03968,4,5,4,5,5,5,4.8,b,2,c,1,b,2,b,2,c,1,8,8,0.20996451445998066
P03969,5,7,7,7,7,7,7.0,b,2,b,2,b,2,b,2,b,2,10,10,2.148800027749271
P03970,3,3,4,4,4,3,3.6,b,2,a,0,a,0,b,2,c,1,5,5,-0.7288709988293083
P03971,7,7,6,6,6,6,6.2,b,2,b,2,b,2,b,2,b,2,10,10,0.8264710543278513
P03972,7,7,6,6,6,5,6.0,b,2,b,2,b,2,b,2,c,1,9,9,0.6264710543278511
P03973,5,4,4,5,5,3,4.2,b,2,b,2,b,2,a,0,c,1,7,7,-0.6511999722507289
P03974,3,4,5,6,3,4,4.4,b,2,c,1,b,2,b,2,a,0,7,7,0.07112900117069199
P03975,5,4,4,3,5,5,4.2,c,1,c,1,b,2,b,2,a,0,6,6,-0.6511999722507289
P03976,5,6,7,7,7,7,6.8,b,2,b,2,b,2,b,2,b,2,10,10,1.9488000277492707
P03977,6,4,4,5,5,5,4.6,c,1,b,2,c,1,b,2,b,2,8,8,-0.5123644589614393
P03978,3,5,5,5,6,4,5.0,b,2,b,2,b,2,a,0,c,1,7,7,0.6711290011706916
P03979,3,6,6,6,7,6,6.2,b,2,b,2,b,2,b,2,b,2,10,10,1.8711290011706918
P03980,5,4,4,4,5,3,4.0,b,2,a,0,c,1,b,2,a,0,5,5,-0.8511999722507291
P03981,5,5,5,7,6,6,5.8,b,2,b,2,b,2,b,2,b,2,10,10,0.9488000277492707
P03982,5,5,6,5,6,5,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.5488000277492713
P03983,5,4,5,5,4,5,4.6,b,2,b,2,b,2,c,1,c,1,8,8,-0.25119997225072943
P03984,3,3,3,3,3,4,3.2,b,2,b,2,a,0,a,0,b,2,6,6,-1.1288709988293082
P03985,5,6,5,5,6,5,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.5488000277492713
P03986,2,4,4,4,5,4,4.2,b,2,a,0,c,1,b,2,b,2,7,7,0.13229348788140172
P03987,6,4,6,4,5,6,5.0,c,1,b,2,c,1,b,2,b,2,8,8,-0.11236445896143898
P03988,5,5,5,5,4,5,4.8,b,2,b,2,c,1,b,2,b,2,9,9,-0.05119997225072925
P03989,6,6,6,5,4,5,5.2,b,2,b,2,b,2,b,2,b,2,10,10,0.0876355410385612
P03990,5,3,4,3,5,3,3.6,b,2,c,1,a,0,c,1,c,1,5,5,-1.251199972250729
P03991,7,5,5,6,4,5,5.0,b,2,b,2,b,2,b,2,c,1,9,9,-0.3735289456721489
P03992,5,6,4,6,6,6,5.6,b,2,b,2,b,2,b,2,c,1,9,9,0.7488000277492706
P03993,5,4,3,4,6,5,4.4,c,1,a,0,b,2,a,0,b,2,5,5,-0.4511999722507287
P03994,4,5,5,5,5,4,4.8,c,1,b,2,b,2,a,0,b,2,7,7,0.20996451445998066
P03995,4,4,5,6,5,4,4.8,b,2,b,2,b,2,b,2,c,1,9,9,0.20996451445998066
P03996,3,4,3,5,3,4,3.8,a,0,a,0,b,2,c,1,a,0,3,3,-0.5288709988293085
P03997,3,4,3,3,4,4,3.6,b,2,b,2,c,1,a,0,c,1,6,6,-0.7288709988293083
P03998,4,6,7,7,7,6,6.6,b,2,b,2,b,2,b,2,c,1,9,9,2.0099645144599805
P03999,5,5,4,5,5,5,4.8,c,1,b,2,a,0,c,1,a,0,4,4,-0.05119997225072925
P04000,2,4,4,4,5,4,4.2,c,1,b,2,a,0,c,1,b,2,6,6,0.13229348788140172
P04001,5,5,5,6,5,5,5.2,b,2,b,2,c,1,b,2,b,2,9,9,0.3488000277492711
P04002,4,5,5,5,6,4,5.0,c,1,b,2,b,2,c,1,b,2,8,8,0.40996451445998083
P04003,3,6,4,5,5,6,5.2,c,1,b,2,a,0,b,2,c,1,6,6,0.8711290011706918
P04004,3,5,4,6,6,6,5.4,c,1,c,1,b,2,c,1,c,1,6,6,1.071129001170692
P04005,6,5,5,6,6,6,5.6,b,2,b,2,b,2,b,2,c,1,9,9,0.48763554103856066
P04006,6,5,5,6,4,4,4.8,b,2,b,2,b,2,b,2,b,2,10,10,-0.31236445896143916
P04007,5,5,5,6,5,4,5.0,b,2,b,2,c,1,a,0,b,2,7,7,0.14880002774927092
P04008,5,5,6,5,5,7,5.6,b,2,b,2,b,2,b,2,b,2,10,10,0.7488000277492706
P04009,6,6,4,5,5,4,4.8,b,2,c,1,b,2,c,1,c,1,7,7,-0.31236445896143916
P04010,2,4,4,5,4,4,4.2,a,0,a,0,b,2,a,0,a,0,2,2,0.13229348788140172
P04011,6,6,6,5,6,7,6.0,b,2,b,2,b,2,b,2,b,2,10,10,0.887635541038561
P04012,7,6,7,6,5,6,6.0,b,2,b,2,b,2,b,2,c,1,9,9,0.6264710543278511
P04013,7,7,7,7,6,6,6.6,b,2,b,2,b,2,b,2,b,2,10,10,1.2264710543278508
P04014,5,5,5,6,5,4,5.0,c,1,b,2,c,1,b,2,b,2,8,8,0.14880002774927092
P04015,5,6,6,6,7,6,6.2,b,2,b,2,b,2,b,2,b,2,10,10,1.348800027749271
P04016,4,5,6,7,7,5,6.0,b,2,b,2,b,2,b,2,b,2,10,10,1.4099645144599808
P04017,3,4,4,4,5,4,4.2,c,1,b,2,c,1,b,2,a,0,6,6,-0.1288709988293082
P04018,3,6,6,6,6,5,5.8,b,2,b,2,b,2,b,2,b,2,10,10,1.4711290011706915
P04019,6,5,5,5,6,5,5.2,c,1,b,2,b,2,b,2,b,2,9,9,0.0876355410385612
P04020,4,5,6,6,6,5,5.6,b,2,b,2,b,2,b,2,b,2,10,10,1.0099645144599805
P04021,4,5,5,5,6,4,5.0,a,0,b,2,b,2,b,2,b,2,8,8,0.40996451445998083
P04022,6,6,5,6,7,5,5.8,b,2,b,2,b,2,b,2,c,1,9,9,0.6876355410385608
P04023,3,3,4,5,5,4,4.2,c,1,b,2,b,2,b,2,c,1,8,8,-0.1288709988293082
P04024,6,4,4,5,4,5,4.4,b,2,b,2,b,2,b,2,b,2,10,10,-0.7123644589614386
P04025,5,5,7,7,6,5,6.0,b,2,b,2,b,2,b,2,c,1,9,9,1.148800027749271
P04026,6,5,5,5,4,5,4.8,b,2,c,1,b,2,b,2,b,2,9,9,-0.31236445896143916
P04027,5,5,4,5,6,4,4.8,b,2,b,2,a,0,c,1,b,2,7,7,-0.05119997225072925
P04028,5,5,6,4,6,4,5.0,b,2,b,2,b,2,b,2,b,2,10,10,0.14880002774927092
P04029,5,4,4,5,5,5,4.6,c,1,b,2,c,1,b,2,c,1,7,7,-0.25119997225072943
P04030,5,4,3,5,4,4,4.0,b,2,a,0,c,1,a,0,b,2,5,5,-0.8511999722507291
P04031,6,5,4,6,5,3,4.6,b,2,b,2,b,2,b,2,a,0,8,8,-0.5123644589614393
P04032,7,7,6,7,7,6,6.6,b,2,b,2,c,1,b,2,c,1,8,8,1.2264710543278508
P04033,5,6,5,6,7,5,5.8,b,2,b,2,b,2,b,2,c,1,9,9,0.9488000277492707
P04034,1,4,3,4,5,4,4.0,b,2,b,2,c,1,b,2,b,2,9,9,0.19345797459211145
P04035,5,5,4,5,4,4,4.4,c,1,c,1,b,2,b,2,b,2,8,8,-0.4511999722507287
P04036,3,4,3,5,3,4,3.8,b,2,a,0,c,1,c,1,a,0,4,4,-0.5288709988293085
P04037,6,5,5,4,6,5,5.0,b,2,a,0,b,2,b,2,b,2,8,8,-0.11236445896143898
P04038,7,6,6,7,6,6,6.2,b,2,b,2,b,2,b,2,b,2,10,10,0.8264710543278513
P04039,4,5,5,6,5,6,5.4,c,1,b,2,c,1,b,2,b,2,8,8,0.8099645144599812
P04040,4,5,6,5,5,4,5.0,b,2,b,2,b,2,b,2,b,2,10,10,0.40996451445998083
P04041,6,6,6,7,6,6,6.2,b,2,b,2,b,2,b,2,b,2,10,10,1.0876355410385612
P04042,4,5,5,6,6,6,5.6,c,1,b,2,b,2,b,2,c,1,8,8,1.0099645144599805
P04043,5,7,6,7,5,5,6.0,b,2,b,2,b,2,b,2,b,2,10,10,1.148800027749271
P04044,7,6,7,6,7,4,6.0,b,2,b,2,b,2,b,2,c,1,9,9,0.6264710543278511
P04045,5,4,3,6,4,5,4.4,a,0,b,2,a,0,b,2,a,0,4,4,-0.4511999722507287
P04046,5,5,6,6,7,5,5.8,b,2,b,2,c,1,b,2,b,2,9,9,0.9488000277492707
P04047,5,5,4,5,4,5,4.6,b,2,b,2,b,2,c,1,c,1,8,8,-0.25119997225072943
P04048,4,6,6,6,6,6,6.0,b,2,b,2,c,1,b,2,c,1,8,8,1.4099645144599808
P04049,4,4,4,4,5,6,4.6,c,1,b,2,b,2,c,1,c,1,7,7,0.009964514459980478
P04050,4,3,4,5,4,4,4.0,b,2,b,2,a,0,c,1,c,1,6,6,-0.5900354855400192
P04051,7,7,6,5,6,5,5.8,b,2,b,2,b,2,b,2,b,2,10,10,0.42647105432785093
P04052,6,4,5,4,6,5,4.8,c,1,b,2,c,1,b,2,c,1,7,7,-0.31236445896143916
P04053,7,4,4,3,5,5,4.2,b,2,b,2,a,0,b,2,b,2,8,8,-1.1735289456721487
P04054,5,5,5,5,5,4,4.8,b,2,b,2,b,2,b,2,b,2,10,10,-0.05119997225072925
P04055,4,5,4,5,4,5,4.6,a,0,c,1,a,0,a,0,a,0,1,1,0.009964514459980478
P04056,7,6,3,4,5,4,4.4,a,0,b,2,b,2,c,1,b,2,7,7,-0.9735289456721485
P04057,7,6,6,6,6,6,6.0,b,2,b,2,c,1,b,2,c,1,8,8,0.6264710543278511
P04058,6,5,5,5,6,5,5.2,b,2,b,2,b,2,b,2,c,1,9,9,0.0876355410385612
P04059,7,5,5,6,5,5,5.2,b,2,b,2,b,2,b,2,b,2,10,10,-0.17352894567214872
P04060,4,5,6,5,6,6,5.6,b,2,a,0,b,2,b,2,b,2,8,8,1.0099645144599805
P04061,4,3,3,4,5,3,3.6,a,0,a,0,b,2,a,0,a,0,2,2,-0.9900354855400191
P04062,4,4,4,5,5,3,4.2,b,2,b,2,b,2,b,2,b,2,10,10,-0.390035485540019
P04063,4,6,6,6,5,5,5.6,b,2,b,2,b,2,b,2,b,2,10,10,1.0099645144599805
P04064,4,4,3,4,5,3,3.8,b,2,a,0,a,0,a,0,b,2,4,4,-0.7900354855400193
P04065,5,4,5,7,5,4,5.0,b,2,b,2,b,2,a,0,b,2,8,8,0.14880002774927092
P04066,5,5,6,5,5,6,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.5488000277492713
P04067,3,5,6,5,6,5,5.4,b,2,b,2,c,1,b,2,b,2,9,9,1.071129001170692
P04068,7,5,6,5,6,5,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.026471054327851462
P04069,5,6,7,6,6,6,6.2,b,2,c,1,b,2,b,2,b,2,9,9,1.348800027749271
P04070,7,7,5,7,7,6,6.4,b,2,b,2,c,1,b,2,b,2,9,9,1.0264710543278515
P04071,5,5,6,4,6,4,5.0,b,2,c,1,b,2,b,2,b,2,9,9,0.14880002774927092
P04072,6,6,4,5,7,5,5.4,c,1,b,2,c,1,b,2,b,2,8,8,0.28763554103856137
P04073,4,4,5,4,4,5,4.4,b,2,c,1,b,2,a,0,a,0,5,5,-0.1900354855400188
P04074,3,4,5,5,5,5,4.8,b,2,b,2,c,1,b,2,b,2,9,9,0.47112900117069145
P04075,4,4,4,4,4,4,4.0,b,2,c,1,a,0,a,0,c,1,4,4,-0.5900354855400192
P04076,4,5,4,4,4,5,4.4,b,2,b,2,c,1,c,1,a,0,6,6,-0.1900354855400188
P04077,7,5,5,5,5,3,4.6,b,2,b,2,a,0,c,1,a,0,5,5,-0.7735289456721492
P04078,5,3,4,3,5,3,3.6,a,0,a,0,a,0,a,0,b,2,2,2,-1.251199972250729
P04079,5,4,4,5,4,4,4.2,b,2,c,1,a,0,a,0,b,2,5,5,-0.6511999722507289
P04080,4,5,4,5,5,4,4.6,b,2,a,0,b,2,a,0,b,2,6,6,0.009964514459980478
P04081,4,5,5,3,5,5,4.6,b,2,b,2,b,2,b,2,b,2,10,10,0.009964514459980478
P04082,4,4,3,3,5,5,4.0,b,2,c,1,b,2,c,1,c,1,7,7,-0.5900354855400192
P04083,5,7,6,7,7,7,6.8,b,2,b,2,b,2,b,2,b,2,10,10,1.9488000277492707
P04084,2,4,4,5,4,3,4.0,b,2,b,2,b,2,c,1,b,2,9,9,-0.06770651211859846
P04085,5,5,6,6,5,6,5.6,b,2,c,1,b,2,c,1,b,2,8,8,0.7488000277492706
P04086,5,5,5,6,6,5,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.5488000277492713
P04087,5,4,5,5,4,3,4.2,a,0,b,2,a,0,b,2,a,0,4,4,-0.6511999722507289
P04088,5,5,5,5,6,4,5.0,c,1,b,2,b,2,b,2,b,2,9,9,0.14880002774927092
P04089,1,3,4,5,5,4,4.2,b,2,b,2,c,1,b,2,a,0,7,7,0.3934579745921116
P04090,2,4,3,4,5,4,4.0,b,2,b,2,a,0,a,0,a,0,4,4,-0.06770651211859846
P04091,6,7,7,6,7,7,6.8,b,2,b,2,b,2,c,1,b,2,9,9,1.6876355410385608
P04092,4,4,4,4,4,4,4.0,c,1,c,1,b,2,b,2,c,1,7,7,-0.5900354855400192
P04093,6,3,5,4,3,4,3.8,b,2,b,2,a,0,a,0,a,0,4,4,-1.3123644589614392
P04094,2,6,5,5,5,5,5.2,b,2,c,1,b,2,b,2,b,2,9,9,1.1322934878814017
P04095,5,4,5,4,5,3,4.2,b,2,b,2,c,1,b,2,b,2,9,9,-0.6511999722507289
P04096,4,4,4,4,3,4,3.8,b,2,a,0,a,0,b,2,a,0,4,4,-0.7900354855400193
P04097,6,4,7,5,6,4,5.2,b,2,b,2,b,2,a,0,b,2,8,8,0.0876355410385612
P04098,3,5,6,5,5,5,5.2,b,2,b,2,b,2,b,2,b,2,10,10,0.8711290011706918
P04099,3,5,5,6,6,3,5.0,b,2,b,2,b,2,b,2,b,2,10,10,0.6711290011706916
P04100,3,2,4,3,4,2,3.0,a,0,b,2,a,0,b,2,a,0,4,4,-1.3288709988293084
P04101,7,7,7,7,7,7,7.0,b,2,b,2,b,2,b,2,b,2,10,10,1.626471054327851
P04102,5,5,6,5,5,5,5.2,b,2,b,2,b,2,c,1,b,2,9,9,0.3488000277492711
P04103,6,5,5,5,5,3,4.6,a,0,c,1,b,2,b,2,b,2,7,7,-0.5123644589614393
P04104,6,3,5,4,4,4,4.0,a,0,a,0,a,0,c,1,a,0,1,1,-1.112364458961439
P04105,5,6,5,6,6,5,5.6,b,2,b,2,b,2,b,2,b,2,10,10,0.7488000277492706
P04106,4,4,6,5,5,4,4.8,b,2,b,2,b,2,c,1,c,1,8,8,0.20996451445998066
P04107,5,4,5,4,6,4,4.6,c,1,b,2,b,2,b,2,c,1,8,8,-0.25119997225072943
P04108,5,5,7,6,5,5,5.6,b,2,c,1,b,2,b,2,b,2,9,9,0.7488000277492706
P04109,6,4,3,3,3,3,3.2,a,0,a,0,a,0,a,0,a,0,0,0,-1.9123644589614388
P04110,5,3,5,5,5,5,4.6,a,0,b,2,a,0,b,2,a,0,4,4,-0.25119997225072943
P04111,6,6,7,7,6,7,6.6,b,2,b,2,b,2,b,2,b,2,10,10,1.4876355410385607
P04112,4,5,4,5,6,4,4.8,c,1,b,2,c,1,b,2,b,2,8,8,0.20996451445998066
P04113,4,3,4,4,5,3,3.8,c,1,b,2,c,1,c,1,a,0,5,5,-0.7900354855400193
P04114,4,6,5,6,7,6,6.0,b,2,b,2,b,2,b,2,b,2,10,10,1.4099645144599808
P04115,4,5,5,7,6,5,5.6,b,2,b,2,b,2,b,2,b,2,10,10,1.0099645144599805
P04116,5,4,4,5,3,4,4.0,a,0,b,2,a,0,a,0,c,1,3,3,-0.8511999722507291
P04117,7,7,6,6,5,6,6.0,b,2,c,1,b,2,b,2,b,2,9,9,0.6264710543278511
P04118,3,4,5,4,3,4,4.0,b,2,b,2,b,2,c,1,b,2,9,9,-0.32887099882930837
P04119,3,4,3,3,4,5,3.8,b,2,a,0,a,0,a,0,a,0,2,2,-0.5288709988293085
P04120,4,3,3,2,5,3,3.2,a,0,b,2,a,0,a,0,a,0,2,2,-1.390035485540019
P04121,6,3,3,5,4,4,3.8,b,2,b,2,c,1,b,2,b,2,9,9,-1.3123644589614392
P04122,4,5,6,5,6,6,5.6,b,2,b,2,b,2,c,1,b,2,9,9,1.0099645144599805
P04123,5,4,6,5,4,5,4.8,a,0,b,2,b,2,b,2,c,1,7,7,-0.05119997225072925
P04124,5,4,4,5,5,3,4.2,a,0,c,1,b,2,b,2,b,2,7,7,-0.6511999722507289
P04125,1,3,2,3,2,1,2.2,a,0,a,0,a,0,a,0,a,0,0,0,-1.6065420254078884
P04126,5,4,5,4,5,4,4.4,b,2,b,2,b,2,b,2,b,2,10,10,-0.4511999722507287
P04127,7,6,5,6,6,7,6.0,b,2,b,2,b,2,b,2,b,2,10,10,0.6264710543278511
P04128,3,5,5,6,5,5,5.2,c,1,b,2,b,2,c,1,a,0,6,6,0.8711290011706918
P04129,3,5,5,3,4,5,4.4,b,2,a,0,b,2,b,2,b,2,8,8,0.07112900117069199
P04130,5,4,5,5,4,5,4.6,b,2,b,2,a,0,b,2,c,1,7,7,-0.25119997225072943
P04131,3,7,7,6,5,5,6.0,b,2,c,1,b,2,c,1,b,2,8,8,1.6711290011706916
P04132,4,4,5,5,4,5,4.6,b,2,b,2,b,2,b,2,c,1,9,9,0.009964514459980478
P04133,7,7,6,6,6,6,6.2,b,2,b,2,b,2,b,2,b,2,10,10,0.8264710543278513
P04134,3,4,4,4,5,3,4.0,b,2,a,0,b,2,c,1,a,0,5,5,-0.32887099882930837
P04135,4,5,6,6,5,5,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.8099645144599812
P04136,4,7,6,6,7,5,6.2,b,2,b,2,b,2,c,1,b,2,9,9,1.609964514459981
P04137,5,4,5,5,4,4,4.4,b,2,c,1,b,2,b,2,b,2,9,9,-0.4511999722507287
P04138,6,7,5,6,5,5,5.6,c,1,b,2,b,2,b,2,c,1,8,8,0.48763554103856066
P04139,2,3,3,2,3,3,2.8,a,0,a,0,a,0,c,1,a,0,1,1,-1.2677065121185986
P04140,6,5,5,7,7,5,5.8,c,1,c,1,b,2,b,2,b,2,8,8,0.6876355410385608
P04141,5,6,5,5,5,6,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.5488000277492713
P04142,5,3,3,4,3,3,3.2,a,0,a,0,a,0,a,0,a,0,0,0,-1.651199972250729
P04143,4,7,6,6,6,5,6.0,b,2,b,2,b,2,b,2,b,2,10,10,1.4099645144599808
P04144,7,4,5,5,3,5,4.4,c,1,b,2,b,2,a,0,c,1,6,6,-0.9735289456721485
P04145,7,3,5,5,4,3,4.0,b,2,b,2,a,0,a,0,b,2,6,6,-1.373528945672149
P04146,4,7,6,6,5,5,5.8,c,1,b,2,b,2,c,1,b,2,8,8,1.2099645144599807
P04147,3,5,5,5,5,5,5.0,b,2,b,2,b,2,b,2,c,1,9,9,0.6711290011706916
P04148,3,5,4,5,5,4,4.6,b,2,c,1,b,2,b,2,b,2,9,9,0.2711290011706913
P04149,1,4,4,3,4,3,3.6,a,0,c,1,a,0,c,1,a,0,2,2,-0.20654202540788846
P04150,4,5,6,5,6,6,5.6,b,2,b,2,b,2,c,1,b,2,9,9,1.0099645144599805
P04151,4,3,4,4,3,3,3.4,a,0,b,2,c,1,a,0,a,0,3,3,-1.1900354855400193
P04152,5,7,4,5,5,4,5.0,c,1,b,2,b,2,b,2,b,2,9,9,0.14880002774927092
P04153,3,5,5,5,6,5,5.2,b,2,b,2,b,2,c,1,c,1,8,8,0.8711290011706918
P04154,6,7,7,7,6,6,6.6,b,2,b,2,b,2,b,2,b,2,10,10,1.4876355410385607
P04155,5,4,5,7,5,5,5.2,b,2,b,2,b,2,b,2,b,2,10,10,0.3488000277492711
P04156,5,7,7,7,6,6,6.6,b,2,b,2,b,2,b,2,b,2,10,10,1.7488000277492706
P04157,4,3,5,5,4,4,4.2,c,1,c,1,b,2,c,1,b,2,7,7,-0.390035485540019
P04158,3,5,4,4,5,5,4.6,a,0,b,2,b,2,c,1,b,2,7,7,0.2711290011706913
P04159,3,5,5,6,4,4,4.8,b,2,b,2,c,1,b,2,c,1,8,8,0.47112900117069145
P04160,5,5,5,5,6,4,5.0,b,2,b,2,c,1,b,2,b,2,9,9,0.14880002774927092
P04161,7,6,6,7,6,5,6.0,b,2,b,2,b,2,b,2,b,2,10,10,0.6264710543278511
P04162,2,4,4,5,4,4,4.2,b,2,b,2,a,0,a,0,c,1,5,5,0.13229348788140172
P04163,4,5,5,5,5,4,4.8,b,2,b,2,b,2,b,2,b,2,10,10,0.20996451445998066
P04164,4,5,5,7,6,4,5.4,c,1,c,1,b,2,c,1,c,1,6,6,0.8099645144599812
P04165,3,6,5,5,6,4,5.2,b,2,b,2,b,2,c,1,c,1,8,8,0.8711290011706918
P04166,5,6,5,6,5,5,5.4,b,2,b,2,b,2,b,2,b,2,10,10,0.5488000277492713
P04167,4,4,5,5,5,4,4.6,b,2,b,2,b,2,b,2,b,2,10,10,0.009964514459980478
P04168,3,4,4,4,4,5,4.2,b,2,b,2,a,0,a,0,b,2,6,6,-0.1288709988293082
P04169,6,5,5,5,5,6,5.2,b,2,c,1,c,1,b,2,c,1,7,7,0.0876355410385612
P04170,5,4,6,5,5,5,5.0,b,2,a,0,b,2,b,2,c,1,7,7,0.14880002774927092
P04171,4,4,5,5,6,5,5.0,b,2,b,2,b,2,b,2,b,2,10,10,0.40996451445998083
P04172,3,3,2,2,3,3,2.6,a,0,a,0,a,0,a,0,a,0,0,0,-1.7288709988293083
P04173,5,7,7,5,7,7,6.6,b,2,b,2,b,2,b,2,b,2,10,10,1.7488000277492706
P04174,5,5,5,4,7,5,5.2,b,2,b,2,b,2,b,2,c,1,9,9,0.3488000277492711
P04175,3,6,4,5,6,4,5.0,b,2,c,1,c,1,c,1,b,2,7,7,0.6711290011706916
P04176,6,6,5,6,5,7,5.8,b,2,c,1,b,2,b,2,b,2,9,9,0.6876355410385608
P04177,4,6,3,5,6,5,5.0,b,2,b,2,c,1,b,2,b,2,9,9,0.40996451445998083
P04178,3,3,4,3,5,4,3.8,a,0,b,2,c,1,c,1,a,0,4,4,-0.5288709988293085
P04179,6,4,3,5,6,6,4.8,b,2,b,2,b,2,b,2,a,0,8,8,-0.31236445896143916
P04180,6,5,4,5,5,4,4.6,c,1,b,2,b,2,b,2,c,1,8,8,-0.5123644589614393
P04181,4,5,4,4,5,3,4.2,b,2,c,1,b,2,b,2,c,1,8,8,-0.390035485540019
P04182,5,7,5,4,6,5,5.4,c,1,b,2,b,2,c,1,b,2,8,8,0.5488000277492713
P04183,5,4,6,4,4,4,4.4,a,0,a,0,b,2,c,1,b,2,5,5,-0.4511999722507287
P04184,5,6,4,5,6,5,5.2,b,2,c,1,b,2,b,2,b,2,9,9,0.3488000277492711
P04185,2,4,5,3,4,3,3.8,c,1,a,0,a,0,c,1,a,0,2,2,-0.26770651211859864
P04186,6,4,6,5,4,5,4.8,b,2,b,2,b,2,b,2,b,2,10,10,-0.31236445896143916
P04187,6,5,4,4,4,4,4.2,a,0,b,2,a,0,a,0,a,0,2,2,-0.9123644589614388
P04188,6,5,6,4,5,5,5.0,b,2,c,1,b,2,b,2,b,2,9,9,-0.11236445896143898
