period,disco,band,customer_class,energy_rate_ngn_per_kwh,fixed_charge_ngn_per_month,energy_rate_usd_per_kwh,provenance,sources
2023-01-01,AEDC,A,residential,130.5,818.05,0.1004,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,D,residential,103.92,434.48,0.0799,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,D,commercial,114.32,463.74,0.0879,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,D,industrial,119.51,392.3,0.0919,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,E,residential,79.94,302.79,0.0615,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,E,commercial,87.94,314.6,0.0676,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,E,industrial,91.93,303.21,0.0707,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,Premium,residential,319.77,1318.3,0.246,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,Premium,commercial,351.75,1538.16,0.2706,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,IKEDC,Premium,industrial,367.73,1369.04,0.2829,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,A,residential,226.52,698.84,0.1742,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,A,commercial,249.18,920.75,0.1917,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,A,industrial,260.5,994.18,0.2004,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,B,residential,181.22,657.84,0.1394,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,B,commercial,199.34,771.95,0.1533,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,B,industrial,208.4,611.75,0.1603,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,C,residential,144.98,427.92,0.1115,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,C,commercial,159.47,601.11,0.1227,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,C,industrial,166.72,584.46,0.1282,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,D,residential,117.79,432.53,0.0906,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,D,commercial,129.57,444.05,0.0997,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,D,industrial,135.46,387.96,0.1042,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,E,residential,90.61,352.13,0.0697,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,E,commercial,99.67,274.83,0.0767,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,E,industrial,104.2,276.44,0.0802,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,Premium,residential,362.44,1140.22,0.2788,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,Premium,commercial,398.68,1250.84,0.3067,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,JED,Premium,industrial,416.8,1374.27,0.3206,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,A,residential,224.91,643.49,0.173,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,A,commercial,247.4,926.38,0.1903,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,A,industrial,258.64,950.28,0.199,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,B,residential,179.93,555.76,0.1384,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,B,commercial,197.92,580.69,0.1522,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,B,industrial,206.92,825.19,0.1592,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,C,residential,143.94,509.72,0.1107,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,C,commercial,158.33,495.8,0.1218,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,C,industrial,165.53,555.03,0.1273,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,D,residential,116.95,390.46,0.09,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,D,commercial,128.65,359.82,0.099,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,D,industrial,134.49,382.35,0.1035,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,E,residential,89.96,273.35,0.0692,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,E,commercial,98.96,321.46,0.0761,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,E,industrial,103.46,303.96,0.0796,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,Premium,residential,359.85,974.82,0.2768,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,Premium,commercial,395.84,1337.26,0.3045,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KAEDCO,Premium,industrial,413.83,1245.55,0.3183,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,A,residential,206.57,609.99,0.1589,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,A,commercial,227.23,664.48,0.1748,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,A,industrial,237.56,818.22,0.1827,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,B,residential,165.26,714.56,0.1271,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,B,commercial,181.78,737.25,0.1398,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,B,industrial,190.04,816.05,0.1462,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,C,residential,132.2,411.66,0.1017,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,C,commercial,145.43,500.17,0.1119,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,C,industrial,152.04,649.86,0.117,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,D,residential,107.42,462.88,0.0826,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,D,commercial,118.16,454.59,0.0909,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,D,industrial,123.53,434.55,0.095,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,E,residential,82.63,303.48,0.0636,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,E,commercial,90.89,358.59,0.0699,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,E,industrial,95.02,308.19,0.0731,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,Premium,residential,330.51,1347.7,0.2542,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,Premium,commercial,363.56,1506.8,0.2797,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,KEDCO,Premium,industrial,380.09,1327.7,0.2924,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,A,residential,195.37,617.47,0.1503,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,A,commercial,214.91,848.84,0.1653,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,A,industrial,224.68,727.02,0.1728,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,B,residential,156.3,659.77,0.1202,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,B,commercial,171.93,531.75,0.1323,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,B,industrial,179.74,573.96,0.1383,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,C,residential,125.04,554.13,0.0962,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,C,commercial,137.54,463.89,0.1058,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,C,industrial,143.79,597.06,0.1106,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,D,residential,101.59,405.39,0.0781,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,D,commercial,111.75,461.09,0.086,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,D,industrial,116.83,495.02,0.0899,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,E,residential,78.15,288.24,0.0601,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,E,commercial,85.96,340.67,0.0661,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,E,industrial,89.87,352.07,0.0691,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,Premium,residential,312.6,1089.18,0.2405,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,Premium,commercial,343.86,1365.82,0.2645,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,PHED,Premium,industrial,359.49,1584.29,0.2765,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,A,residential,191.71,777.06,0.1475,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,A,commercial,210.89,823.55,0.1622,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,A,industrial,220.47,780.79,0.1696,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,B,residential,153.37,485.76,0.118,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,B,commercial,168.71,695.61,0.1298,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,B,industrial,176.38,637.72,0.1357,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,C,residential,122.7,446.23,0.0944,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,C,commercial,134.97,596.11,0.1038,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,C,industrial,141.1,483.89,0.1085,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,D,residential,99.69,425.05,0.0767,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,D,commercial,109.66,496.73,0.0844,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,D,industrial,114.64,442.96,0.0882,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,E,residential,76.69,242.63,0.059,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,E,commercial,84.35,338.08,0.0649,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,E,industrial,88.19,305.63,0.0678,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,Premium,residential,306.74,1041.77,0.236,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,Premium,commercial,337.42,1087.91,0.2596,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-01-01,YEDC,Premium,industrial,352.75,1143.34,0.2713,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,A,residential,222.61,788.87,0.1712,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,A,commercial,244.87,725.52,0.1884,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,A,industrial,256.01,925.56,0.1969,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,B,residential,178.09,645.64,0.137,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,B,commercial,195.9,696.63,0.1507,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,B,industrial,204.8,634.82,0.1575,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,C,residential,142.47,504.44,0.1096,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,C,commercial,156.72,503.53,0.1206,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,C,industrial,163.84,570.91,0.126,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,D,residential,115.76,367.25,0.089,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,D,commercial,127.33,412.23,0.0979,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,D,industrial,133.12,433.65,0.1024,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,E,residential,89.05,341.09,0.0685,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,E,commercial,97.95,342.23,0.0753,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,E,industrial,102.4,307.01,0.0788,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,Premium,residential,356.18,1066.98,0.274,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,Premium,commercial,391.8,1423.68,0.3014,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,AEDC,Premium,industrial,409.61,1589.29,0.3151,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,BEDC,A,residential,183.14,703.83,0.1409,synthetic_fabricated_from_policy_context,NERC publications; media reports
2025-02-01,BEDC,A,commercial,201.45,677.34,0.155,synthetic_fabricated_from_policy_context,NERC publications; media reports
