date,disco,allocated_mw,transmitted_mw,load_shedding_mw
2025-09-02,Eko DISCO,521.9,447.6,74.3
2025-09-02,Enugu DISCO,499.8,478.1,21.6
2025-09-02,Ibadan DISCO,513.8,466.1,47.7
2025-09-02,Ikeja DISCO,669.2,614.0,55.2
2025-09-02,Jos DISCO,357.4,342.7,14.8
2025-09-02,Kaduna DISCO,428.4,380.5,47.8
2025-09-02,Kano DISCO,527.1,500.8,26.3
2025-09-02,Port Harcourt DISCO,511.8,475.9,35.9
2025-09-02,Yola DISCO,226.2,203.4,22.9
2025-09-03,Abuja DISCO,606.3,557.2,49.2
2025-09-03,Benin DISCO,484.4,443.9,40.6
2025-09-03,Eko DISCO,501.3,478.5,22.8
2025-09-03,Enugu DISCO,416.3,381.0,35.4
2025-09-03,Ibadan DISCO,563.5,553.5,10.1
2025-09-03,Ikeja DISCO,636.3,572.0,64.3
2025-09-03,Jos DISCO,320.3,278.7,41.6
2025-09-03,Kaduna DISCO,399.6,343.5,56.2
2025-09-03,Kano DISCO,495.3,464.2,31.1
2025-09-03,Port Harcourt DISCO,464.7,425.0,39.8
2025-09-03,Yola DISCO,211.4,193.3,18.1
2025-09-04,Abuja DISCO,346.8,316.1,30.6
2025-09-04,Benin DISCO,340.3,310.6,29.7
2025-09-04,Eko DISCO,342.1,326.8,15.3
2025-09-04,Enugu DISCO,297.5,277.1,20.4
2025-09-04,Ibadan DISCO,361.0,302.9,58.2
2025-09-04,Ikeja DISCO,380.9,336.6,44.2
2025-09-04,Jos DISCO,234.4,202.8,31.6
2025-09-04,Kaduna DISCO,299.1,281.0,18.1
2025-09-04,Kano DISCO,335.5,286.6,48.9
2025-09-04,Port Harcourt DISCO,331.8,315.5,16.4
2025-09-04,Yola DISCO,127.4,123.9,3.5
2025-09-05,Abuja DISCO,483.8,479.0,4.8
2025-09-05,Benin DISCO,395.3,376.9,18.3
2025-09-05,Eko DISCO,399.4,377.9,21.6
2025-09-05,Enugu DISCO,349.3,325.6,23.7
2025-09-05,Ibadan DISCO,458.7,440.1,18.7
2025-09-05,Ikeja DISCO,563.5,487.0,76.5
2025-09-05,Jos DISCO,283.3,272.3,10.9
2025-09-05,Kaduna DISCO,313.3,310.2,3.1
2025-09-05,Kano DISCO,396.2,338.9,57.4
2025-09-05,Port Harcourt DISCO,342.3,314.0,28.2
2025-09-05,Yola DISCO,169.4,160.1,9.3
2025-09-06,Abuja DISCO,605.8,596.8,8.9
2025-09-06,Benin DISCO,449.9,393.8,56.1
2025-09-06,Eko DISCO,508.1,455.6,52.5
2025-09-06,Enugu DISCO,432.8,385.7,47.1
2025-09-06,Ibadan DISCO,532.3,479.8,52.5
2025-09-06,Ikeja DISCO,644.0,620.5,23.5
2025-09-06,Jos DISCO,352.4,322.9,29.4
2025-09-06,Kaduna DISCO,403.5,366.4,37.0
2025-09-06,Kano DISCO,513.8,468.0,45.8
2025-09-06,Port Harcourt DISCO,433.1,391.9,41.1
2025-09-06,Yola DISCO,196.8,182.4,14.4
2025-09-07,Abuja DISCO,407.9,382.5,25.4
2025-09-07,Benin DISCO,361.3,357.7,3.6
2025-09-07,Eko DISCO,393.6,389.7,3.9
2025-09-07,Enugu DISCO,338.2,306.8,31.4
2025-09-07,Ibadan DISCO,397.2,377.4,19.8
2025-09-07,Ikeja DISCO,443.9,400.4,43.5
2025-09-07,Jos DISCO,248.7,240.0,8.7
2025-09-07,Kaduna DISCO,331.1,327.7,3.3
2025-09-07,Kano DISCO,411.9,403.3,8.6
2025-09-07,Port Harcourt DISCO,317.2,297.2,20.0
2025-09-07,Yola DISCO,159.7,152.1,7.6
2025-09-08,Abuja DISCO,481.8,425.8,56.0
2025-09-08,Benin DISCO,410.4,388.6,21.8
2025-09-08,Eko DISCO,453.3,399.2,54.1
2025-09-08,Enugu DISCO,382.5,367.6,14.9
2025-09-08,Ibadan DISCO,461.5,439.5,22.0
2025-09-08,Ikeja DISCO,552.9,500.6,52.4
2025-09-08,Jos DISCO,317.3,289.8,27.4
2025-09-08,Kaduna DISCO,380.4,337.2,43.2
2025-09-08,Kano DISCO,466.4,412.9,53.5
2025-09-08,Port Harcourt DISCO,384.7,352.6,32.1
2025-09-08,Yola DISCO,171.3,155.9,15.3
2025-09-09,Abuja DISCO,381.1,352.7,28.4
2025-09-09,Benin DISCO,349.2,328.0,21.2
2025-09-09,Eko DISCO,383.7,360.3,23.5
2025-09-09,Enugu DISCO,329.1,292.1,37.0
2025-09-09,Ibadan DISCO,436.6,403.5,33.0
2025-09-09,Ikeja DISCO,395.8,370.6,25.2
2025-09-09,Jos DISCO,281.6,249.9,31.7
2025-09-09,Kaduna DISCO,325.2,287.3,37.9
2025-09-09,Kano DISCO,407.8,360.5,47.3
2025-09-09,Port Harcourt DISCO,304.3,283.9,20.4
2025-09-09,Yola DISCO,150.5,135.9,14.6
2025-09-10,Abuja DISCO,465.2,435.1,30.1
2025-09-10,Benin DISCO,380.4,372.3,8.0
2025-09-10,Eko DISCO,417.9,361.2,56.8
2025-09-10,Enugu DISCO,342.2,338.5,3.7
2025-09-10,Ibadan DISCO,396.9,366.6,30.4
2025-09-10,Ikeja DISCO,515.8,441.7,74.1
2025-09-10,Jos DISCO,245.9,229.8,16.1
2025-09-10,Kaduna DISCO,323.9,301.8,22.1
2025-09-10,Kano DISCO,410.0,368.7,41.3
2025-09-10,Port Harcourt DISCO,335.4,298.1,37.3
2025-09-10,Yola DISCO,154.0,135.4,18.6
2025-09-11,Abuja DISCO,375.3,306.9,68.4
2025-09-11,Benin DISCO,315.7,312.5,3.2
2025-09-11,Eko DISCO,352.3,317.0,35.3
2025-09-11,Enugu DISCO,328.3,299.7,28.6
2025-09-11,Ibadan DISCO,358.1,327.1,31.0
2025-09-11,Ikeja DISCO,397.6,347.3,50.3
2025-09-11,Jos DISCO,243.9,203.4,40.5
2025-09-11,Kaduna DISCO,276.2,231.7,44.5
2025-09-11,Kano DISCO,327.1,310.7,16.5
2025-09-11,Port Harcourt DISCO,313.5,269.7,43.8
2025-09-11,Yola DISCO,134.3,128.7,5.6
2025-09-12,Abuja DISCO,428.9,373.5,55.4
2025-09-12,Benin DISCO,377.3,321.1,56.2
2025-09-12,Eko DISCO,436.5,409.9,26.6
2025-09-12,Enugu DISCO,334.7,304.6,30.1
2025-09-12,Ibadan DISCO,472.1,409.4,62.6
2025-09-12,Ikeja DISCO,446.6,427.3,19.4
2025-09-12,Jos DISCO,283.8,255.4,28.3
2025-09-12,Kaduna DISCO,310.0,291.0,18.9
2025-09-12,Kano DISCO,448.6,402.2,46.4
2025-09-12,Port Harcourt DISCO,351.0,312.1,38.9
2025-09-12,Yola DISCO,173.6,169.8,3.8
2025-09-13,Abuja DISCO,386.4,328.9,57.5
2025-09-13,Benin DISCO,315.6,299.3,16.3
2025-09-13,Eko DISCO,329.7,322.4,7.3
2025-09-13,Enugu DISCO,272.9,255.6,17.3
2025-09-13,Ibadan DISCO,352.5,320.6,31.9
2025-09-13,Ikeja DISCO,421.2,405.3,15.9
2025-09-13,Jos DISCO,235.5,230.1,5.4
2025-09-13,Kaduna DISCO,249.4,235.1,14.2
2025-09-13,Kano DISCO,292.3,285.6,6.7
2025-09-13,Port Harcourt DISCO,303.5,277.1,26.4
2025-09-13,Yola DISCO,133.1,116.3,16.8
2025-09-14,Abuja DISCO,423.4,378.3,45.2
2025-09-14,Benin DISCO,306.8,275.2,31.6
2025-09-14,Eko DISCO,376.7,346.4,30.3
2025-09-14,Enugu DISCO,321.0,280.6,40.4
2025-09-14,Ibadan DISCO,395.5,370.3,25.3
2025-09-14,Ikeja DISCO,390.5,359.9,30.6
2025-09-14,Jos DISCO,240.4,207.7,32.7
2025-09-14,Kaduna DISCO,284.3,258.3,26.0
2025-09-14,Kano DISCO,357.1,339.9,17.3
2025-09-14,Port Harcourt DISCO,321.8,286.1,35.7
2025-09-14,Yola DISCO,135.0,113.2,21.7
2025-09-15,Abuja DISCO,507.8,487.5,20.3
2025-09-15,Benin DISCO,439.4,395.2,44.2
2025-09-15,Eko DISCO,491.5,486.6,4.9
2025-09-15,Enugu DISCO,466.0,432.5,33.4
2025-09-15,Ibadan DISCO,568.0,487.7,80.3
2025-09-15,Ikeja DISCO,633.6,577.1,56.5
2025-09-15,Jos DISCO,353.6,306.9,46.7
2025-09-15,Kaduna DISCO,409.4,405.3,4.1
2025-09-15,Kano DISCO,491.6,445.3,46.3
2025-09-15,Port Harcourt DISCO,425.7,372.3,53.4
2025-09-15,Yola DISCO,207.4,198.8,8.6
2025-09-16,Abuja DISCO,446.5,431.5,15.1
2025-09-16,Benin DISCO,350.9,347.4,3.5
2025-09-16,Eko DISCO,455.4,437.3,18.1
2025-09-16,Enugu DISCO,389.8,319.1,70.7
2025-09-16,Ibadan DISCO,466.6,441.2,25.4
2025-09-16,Ikeja DISCO,494.6,455.2,39.4
2025-09-16,Jos DISCO,336.7,295.0,41.8
2025-09-16,Kaduna DISCO,341.5,308.4,33.2
2025-09-16,Kano DISCO,453.5,388.7,64.8
2025-09-16,Port Harcourt DISCO,372.3,368.6,3.7
2025-09-16,Yola DISCO,181.4,166.2,15.2
2025-09-17,Abuja DISCO,463.6,459.0,4.6
2025-09-17,Benin DISCO,425.6,415.6,10.0
2025-09-17,Eko DISCO,408.5,381.6,26.9
2025-09-17,Enugu DISCO,376.7,348.6,28.1
2025-09-17,Ibadan DISCO,500.7,452.3,48.4
2025-09-17,Ikeja DISCO,565.5,493.3,72.2
2025-09-17,Jos DISCO,323.5,302.4,21.1
2025-09-17,Kaduna DISCO,311.2,276.0,35.2
2025-09-17,Kano DISCO,380.1,326.1,54.0
2025-09-17,Port Harcourt DISCO,412.5,363.8,48.7
2025-09-17,Yola DISCO,153.2,137.3,15.9
2025-09-18,Abuja DISCO,377.9,351.4,26.5
2025-09-18,Benin DISCO,296.1,276.8,19.3
2025-09-18,Eko DISCO,335.1,313.3,21.7
2025-09-18,Enugu DISCO,291.0,276.3,14.8
2025-09-18,Ibadan DISCO,382.0,372.5,9.4
2025-09-18,Ikeja DISCO,396.3,374.6,21.7
2025-09-18,Jos DISCO,220.3,202.1,18.2
2025-09-18,Kaduna DISCO,255.6,246.4,9.1
2025-09-18,Kano DISCO,362.6,349.0,13.6
2025-09-18,Port Harcourt DISCO,312.2,273.6,38.6
2025-09-18,Yola DISCO,141.0,133.9,7.1
2025-09-19,Abuja DISCO,387.7,353.2,34.4
2025-09-19,Benin DISCO,283.9,259.2,24.7
2025-09-19,Eko DISCO,345.7,329.0,16.7
2025-09-19,Enugu DISCO,302.3,284.9,17.3
2025-09-19,Ibadan DISCO,340.3,320.4,19.9
2025-09-19,Ikeja DISCO,398.1,389.8,8.3
2025-09-19,Jos DISCO,241.0,220.6,20.4
2025-09-19,Kaduna DISCO,263.1,223.3,39.8
2025-09-19,Kano DISCO,325.2,273.2,52.0
2025-09-19,Port Harcourt DISCO,298.8,275.1,23.6
2025-09-19,Yola DISCO,147.0,141.9,5.2
2025-09-20,Abuja DISCO,348.9,318.5,30.4
2025-09-20,Benin DISCO,304.5,286.9,17.6
2025-09-20,Eko DISCO,327.3,313.8,13.4
2025-09-20,Enugu DISCO,279.6,254.4,25.2
2025-09-20,Ibadan DISCO,338.8,301.4,37.4
2025-09-20,Ikeja DISCO,381.6,338.3,43.3
2025-09-20,Jos DISCO,220.3,195.6,24.7
2025-09-20,Kaduna DISCO,244.8,213.7,31.1
2025-09-20,Kano DISCO,301.1,294.5,6.7
2025-09-20,Port Harcourt DISCO,281.1,248.6,32.5
2025-09-20,Yola DISCO,141.3,128.1,13.2
2025-09-21,Abuja DISCO,566.1,539.2,26.9
2025-09-21,Benin DISCO,429.2,407.7,21.5
2025-09-21,Eko DISCO,468.7,428.3,40.3
2025-09-21,Enugu DISCO,365.7,327.9,37.8
2025-09-21,Ibadan DISCO,527.0,499.6,27.4
2025-09-21,Ikeja DISCO,543.8,459.0,84.8
2025-09-21,Jos DISCO,320.4,295.9,24.5
2025-09-21,Kaduna DISCO,388.2,351.4,36.8
2025-09-21,Kano DISCO,381.9,355.1,26.9
2025-09-21,Port Harcourt DISCO,436.9,407.8,29.1
2025-09-21,Yola DISCO,177.7,149.6,28.1
2025-09-22,Abuja DISCO,407.4,368.1,39.3
2025-09-22,Benin DISCO,314.1,291.6,22.6
2025-09-22,Eko DISCO,391.0,358.8,32.2
2025-09-22,Enugu DISCO,333.7,295.8,37.9
2025-09-22,Ibadan DISCO,381.1,344.8,36.4
2025-09-22,Ikeja DISCO,454.3,413.0,41.3
2025-09-22,Jos DISCO,256.4,240.3,16.1
2025-09-22,Kaduna DISCO,287.4,284.6,2.9
2025-09-22,Kano DISCO,339.5,306.0,33.5
2025-09-22,Port Harcourt DISCO,334.4,322.8,11.6
2025-09-22,Yola DISCO,154.8,139.0,15.8
2025-09-23,Abuja DISCO,300.8,263.7,37.1
2025-09-23,Benin DISCO,244.2,225.2,19.0
2025-09-23,Eko DISCO,297.2,280.7,16.5
2025-09-23,Enugu DISCO,286.9,244.6,42.3
2025-09-23,Ibadan DISCO,350.4,305.6,44.9
2025-09-23,Ikeja DISCO,376.4,320.2,56.2
2025-09-23,Jos DISCO,201.0,168.3,32.7
2025-09-23,Kaduna DISCO,238.4,210.9,27.4
2025-09-23,Kano DISCO,310.6,275.7,34.9
2025-09-23,Port Harcourt DISCO,261.7,240.0,21.7
2025-09-23,Yola DISCO,121.4,113.0,8.5
2025-09-24,Abuja DISCO,470.4,400.1,70.4
2025-09-24,Benin DISCO,419.0,347.3,71.7
2025-09-24,Eko DISCO,410.8,390.9,19.8
2025-09-24,Enugu DISCO,411.4,385.2,26.2
2025-09-24,Ibadan DISCO,501.0,457.6,43.4
2025-09-24,Ikeja DISCO,530.7,472.2,58.5
2025-09-24,Jos DISCO,316.4,264.1,52.3
2025-09-24,Kaduna DISCO,394.1,360.1,34.0
2025-09-24,Kano DISCO,402.4,369.4,33.0
2025-09-24,Port Harcourt DISCO,415.7,394.5,21.2
2025-09-24,Yola DISCO,191.1,185.9,5.2
2025-09-25,Abuja DISCO,358.0,336.3,21.7
2025-09-25,Benin DISCO,301.8,262.4,39.5
2025-09-25,Eko DISCO,337.3,301.1,36.2
2025-09-25,Enugu DISCO,276.7,274.0,2.8
2025-09-25,Ibadan DISCO,352.1,315.7,36.4
2025-09-25,Ikeja DISCO,395.8,379.8,16.0
2025-09-25,Jos DISCO,236.0,205.9,30.1
2025-09-25,Kaduna DISCO,260.7,231.0,29.7
2025-09-25,Kano DISCO,305.8,302.8,3.1
2025-09-25,Port Harcourt DISCO,306.7,280.5,26.2
2025-09-25,Yola DISCO,133.3,120.8,12.5
2025-09-26,Abuja DISCO,450.6,414.7,35.9
2025-09-26,Benin DISCO,397.0,352.7,44.4
2025-09-26,Eko DISCO,362.2,325.7,36.5
2025-09-26,Enugu DISCO,336.6,298.7,37.9
2025-09-26,Ibadan DISCO,517.5,493.8,23.7
2025-09-26,Ikeja DISCO,522.9,484.7,38.2
2025-09-26,Jos DISCO,296.2,266.9,29.2
2025-09-26,Kaduna DISCO,379.7,364.3,15.5
2025-09-26,Kano DISCO,415.4,365.0,50.4
2025-09-26,Port Harcourt DISCO,334.2,305.4,28.8
2025-09-26,Yola DISCO,160.5,135.1,25.5
2025-09-27,Abuja DISCO,387.9,366.8,21.1
2025-09-27,Benin DISCO,300.5,262.2,38.3
2025-09-27,Eko DISCO,290.2,279.8,10.4
2025-09-27,Enugu DISCO,281.3,258.5,22.9
2025-09-27,Ibadan DISCO,335.2,309.8,25.4
2025-09-27,Ikeja DISCO,363.7,330.2,33.5
2025-09-27,Jos DISCO,197.0,187.0,10.0
2025-09-27,Kaduna DISCO,274.8,240.1,34.8
2025-09-27,Kano DISCO,313.8,290.7,23.2
2025-09-27,Port Harcourt DISCO,254.5,235.0,19.5
2025-09-27,Yola DISCO,112.3,101.1,11.3
2025-09-28,Abuja DISCO,446.6,413.0,33.6
2025-09-28,Benin DISCO,378.8,350.9,27.9
2025-09-28,Eko DISCO,400.7,374.5,26.2
2025-09-28,Enugu DISCO,418.2,381.3,36.9
2025-09-28,Ibadan DISCO,483.3,413.2,70.1
2025-09-28,Ikeja DISCO,480.7,445.2,35.6
2025-09-28,Jos DISCO,278.3,261.4,16.9
2025-09-28,Kaduna DISCO,323.3,307.9,15.4
2025-09-28,Kano DISCO,463.2,429.1,34.0
2025-09-28,Port Harcourt DISCO,348.6,319.6,29.1
2025-09-28,Yola DISCO,171.6,160.3,11.4
2025-09-29,Abuja DISCO,373.8,348.0,25.9
2025-09-29,Benin DISCO,305.3,274.6,30.7
2025-09-29,Eko DISCO,291.6,257.3,34.3
2025-09-29,Enugu DISCO,317.3,280.1,37.2
2025-09-29,Ibadan DISCO,390.6,351.1,39.5
2025-09-29,Ikeja DISCO,421.6,359.2,62.5
2025-09-29,Jos DISCO,233.0,219.9,13.1
2025-09-29,Kaduna DISCO,274.6,238.4,36.2
2025-09-29,Kano DISCO,310.5,288.2,22.3
2025-09-29,Port Harcourt DISCO,266.7,250.0,16.7
2025-09-29,Yola DISCO,129.2,116.8,12.4
2025-09-30,Abuja DISCO,531.6,462.0,69.6
2025-09-30,Benin DISCO,393.0,339.2,53.8
2025-09-30,Eko DISCO,534.2,478.9,55.3
2025-09-30,Enugu DISCO,523.4,502.9,20.6
2025-09-30,Ibadan DISCO,509.4,493.1,16.3
2025-09-30,Ikeja DISCO,563.3,523.5,39.8
2025-09-30,Jos DISCO,345.2,305.0,40.2
2025-09-30,Kaduna DISCO,409.0,383.2,25.8
2025-09-30,Kano DISCO,513.6,480.2,33.4
2025-09-30,Port Harcourt DISCO,461.7,403.7,58.0
2025-09-30,Yola DISCO,199.1,186.4,12.7
2025-10-01,Abuja DISCO,411.2,370.8,40.4
2025-10-01,Benin DISCO,324.6,306.7,17.9
2025-10-01,Eko DISCO,354.9,322.2,32.7
2025-10-01,Enugu DISCO,366.1,310.7,55.4
2025-10-01,Ibadan DISCO,460.5,420.5,40.0
2025-10-01,Ikeja DISCO,483.9,440.8,43.1
2025-10-01,Jos DISCO,269.3,261.2,8.1
2025-10-01,Kaduna DISCO,280.5,265.0,15.5
2025-10-01,Kano DISCO,346.5,299.1,47.3
2025-10-01,Port Harcourt DISCO,331.1,292.6,38.5
2025-10-01,Yola DISCO,167.2,153.3,13.9
2025-10-02,Abuja DISCO,380.9,341.5,39.4
2025-10-02,Benin DISCO,316.5,313.4,3.2
2025-10-02,Eko DISCO,353.4,317.7,35.6
2025-10-02,Enugu DISCO,325.0,299.0,26.1
2025-10-02,Ibadan DISCO,382.2,355.7,26.5
2025-10-02,Ikeja DISCO,465.9,440.7,25.2
2025-10-02,Jos DISCO,257.6,228.4,29.2
2025-10-02,Kaduna DISCO,271.9,254.9,17.0
2025-10-02,Kano DISCO,354.6,340.1,14.4
2025-10-02,Port Harcourt DISCO,330.2,311.8,18.5
2025-10-02,Yola DISCO,147.1,136.3,10.8
2025-10-03,Abuja DISCO,505.1,462.6,42.5
2025-10-03,Benin DISCO,472.0,427.1,44.8
2025-10-03,Eko DISCO,494.7,456.3,38.5
2025-10-03,Enugu DISCO,423.6,409.5,14.1
2025-10-03,Ibadan DISCO,494.3,475.6,18.7
2025-10-03,Ikeja DISCO,552.4,487.9,64.5
2025-10-03,Jos DISCO,335.9,301.3,34.6
2025-10-03,Kaduna DISCO,374.1,355.6,18.5
2025-10-03,Kano DISCO,499.5,469.2,30.2
2025-10-03,Port Harcourt DISCO,473.6,437.4,36.2
2025-10-03,Yola DISCO,204.8,201.3,3.5
2025-10-04,Abuja DISCO,555.7,475.5,80.2
2025-10-04,Benin DISCO,482.2,449.9,32.3
2025-10-04,Eko DISCO,532.3,476.0,56.3
2025-10-04,Enugu DISCO,426.8,422.6,4.3
2025-10-04,Ibadan DISCO,565.4,498.4,67.0
2025-10-04,Ikeja DISCO,648.2,569.7,78.5
2025-10-04,Jos DISCO,354.3,335.5,18.7
2025-10-04,Kaduna DISCO,436.5,390.1,46.4
2025-10-04,Kano DISCO,550.0,462.3,87.7
2025-10-04,Port Harcourt DISCO,494.9,479.5,15.4
2025-10-04,Yola DISCO,212.4,190.5,21.9
2025-10-05,Abuja DISCO,409.1,386.6,22.5
2025-10-05,Benin DISCO,319.4,294.6,24.8
2025-10-05,Eko DISCO,352.0,325.2,26.9
2025-10-05,Enugu DISCO,303.4,284.0,19.4
2025-10-05,Ibadan DISCO,376.4,327.0,49.4
2025-10-05,Ikeja DISCO,430.2,390.5,39.8
2025-10-05,Jos DISCO,255.8,235.9,19.9
2025-10-05,Kaduna DISCO,276.7,258.5,18.2
2025-10-05,Kano DISCO,332.2,307.1,25.1
2025-10-05,Port Harcourt DISCO,314.6,277.2,37.4
2025-10-05,Yola DISCO,149.0,143.1,5.9
2025-10-06,Abuja DISCO,440.7,412.2,28.5
2025-10-06,Benin DISCO,379.3,358.3,21.0
2025-10-06,Eko DISCO,389.0,365.7,23.4
2025-10-06,Enugu DISCO,360.0,341.0,19.0
2025-10-06,Ibadan DISCO,472.3,454.6,17.7
2025-10-06,Ikeja DISCO,501.9,496.9,5.0
2025-10-06,Jos DISCO,278.0,257.1,20.9
2025-10-06,Kaduna DISCO,315.9,282.9,33.0
2025-10-06,Kano DISCO,359.2,338.1,21.1
2025-10-06,Port Harcourt DISCO,324.7,292.9,31.7
2025-10-06,Yola DISCO,147.2,140.1,7.1
2025-10-07,Abuja DISCO,510.2,449.5,60.7
2025-10-07,Benin DISCO,444.9,440.5,4.4
2025-10-07,Eko DISCO,483.0,456.0,27.0
2025-10-07,Enugu DISCO,400.9,353.9,47.0
2025-10-07,Ibadan DISCO,544.4,508.4,36.0
2025-10-07,Ikeja DISCO,504.7,465.9,38.8
2025-10-07,Jos DISCO,324.8,305.8,18.9
2025-10-07,Kaduna DISCO,386.4,347.4,38.9
2025-10-07,Kano DISCO,461.2,433.9,27.2
2025-10-07,Port Harcourt DISCO,456.2,437.8,18.4
2025-10-07,Yola DISCO,177.2,151.8,25.5
2025-10-08,Abuja DISCO,504.6,422.9,81.8
2025-10-08,Benin DISCO,371.9,325.2,46.7
2025-10-08,Eko DISCO,458.4,439.5,18.9
2025-10-08,Enugu DISCO,394.7,375.7,19.0
2025-10-08,Ibadan DISCO,469.4,425.0,44.3
2025-10-08,Ikeja DISCO,481.7,441.1,40.6
2025-10-08,Jos DISCO,288.3,285.0,3.3
2025-10-08,Kaduna DISCO,346.4,317.4,29.0
2025-10-08,Kano DISCO,404.9,389.3,15.6
2025-10-08,Port Harcourt DISCO,360.0,309.5,50.5
2025-10-08,Yola DISCO,160.9,141.1,19.8
2025-10-09,Abuja DISCO,534.1,511.2,22.9
2025-10-09,Benin DISCO,410.9,377.4,33.5
2025-10-09,Eko DISCO,426.6,390.6,36.0
2025-10-09,Enugu DISCO,412.7,374.3,38.4
2025-10-09,Ibadan DISCO,474.0,443.4,30.7
2025-10-09,Ikeja DISCO,549.3,495.0,54.4
2025-10-09,Jos DISCO,314.9,275.9,39.0
2025-10-09,Kaduna DISCO,350.0,334.1,15.8
2025-10-09,Kano DISCO,409.2,393.6,15.6
2025-10-09,Port Harcourt DISCO,387.6,363.7,24.0
2025-10-09,Yola DISCO,151.6,138.4,13.2
2025-10-10,Abuja DISCO,529.5,486.1,43.4
2025-10-10,Benin DISCO,451.0,430.9,20.1
2025-10-10,Eko DISCO,402.5,337.8,64.7
2025-10-10,Enugu DISCO,417.5,380.0,37.6
2025-10-10,Ibadan DISCO,530.6,505.6,25.0
2025-10-10,Ikeja DISCO,536.8,511.6,25.1
2025-10-10,Jos DISCO,320.7,278.4,42.3
2025-10-10,Kaduna DISCO,381.3,333.6,47.7
2025-10-10,Kano DISCO,472.3,431.8,40.6
2025-10-10,Port Harcourt DISCO,440.0,420.6,19.3
2025-10-10,Yola DISCO,175.9,162.8,13.1
2025-10-11,Abuja DISCO,444.7,440.3,4.4
2025-10-11,Benin DISCO,358.6,315.5,43.0
2025-10-11,Eko DISCO,353.7,331.6,22.1
2025-10-11,Enugu DISCO,365.0,326.2,38.9
2025-10-11,Ibadan DISCO,430.7,417.0,13.7
2025-10-11,Ikeja DISCO,525.6,511.6,13.9
2025-10-11,Jos DISCO,286.9,239.1,47.8
2025-10-11,Kaduna DISCO,315.2,297.8,17.5
2025-10-11,Kano DISCO,419.4,362.4,57.1
2025-10-11,Port Harcourt DISCO,341.7,301.4,40.3
2025-10-11,Yola DISCO,164.1,149.1,15.0
2025-10-12,Abuja DISCO,304.4,273.4,31.1
2025-10-12,Benin DISCO,273.2,254.6,18.6
2025-10-12,Eko DISCO,307.6,290.8,16.9
2025-10-12,Enugu DISCO,262.2,244.1,18.1
2025-10-12,Ibadan DISCO,314.1,296.7,17.4
2025-10-12,Ikeja DISCO,331.6,319.2,12.4
2025-10-12,Jos DISCO,199.3,177.0,22.2
2025-10-12,Kaduna DISCO,229.9,217.7,12.3
2025-10-12,Kano DISCO,320.1,316.6,3.6
2025-10-12,Port Harcourt DISCO,237.1,220.1,17.0
2025-10-12,Yola DISCO,120.6,104.0,16.6
2025-10-13,Abuja DISCO,436.0,415.8,20.2
2025-10-13,Benin DISCO,336.8,299.7,37.1
2025-10-13,Eko DISCO,394.5,389.3,5.1
2025-10-13,Enugu DISCO,340.5,307.9,32.6
2025-10-13,Ibadan DISCO,433.5,382.9,50.6
2025-10-13,Ikeja DISCO,521.3,477.2,44.1
2025-10-13,Jos DISCO,257.4,241.5,15.9
2025-10-13,Kaduna DISCO,288.4,248.7,39.7
2025-10-13,Kano DISCO,383.8,336.6,47.2
2025-10-13,Port Harcourt DISCO,335.0,304.1,30.9
2025-10-13,Yola DISCO,158.4,147.2,11.2
2025-10-14,Abuja DISCO,488.6,431.3,57.2
2025-10-14,Benin DISCO,408.1,353.4,54.7
2025-10-14,Eko DISCO,493.1,454.8,38.3
2025-10-14,Enugu DISCO,424.0,357.6,66.3
2025-10-14,Ibadan DISCO,504.2,431.3,73.0
2025-10-14,Ikeja DISCO,531.9,507.9,24.0
2025-10-14,Jos DISCO,348.1,313.9,34.1
2025-10-14,Kaduna DISCO,362.1,313.9,48.1
2025-10-14,Kano DISCO,486.9,389.5,97.4
2025-10-14,Port Harcourt DISCO,458.9,413.5,45.4
2025-10-14,Yola DISCO,181.8,173.9,7.9
2025-10-15,Abuja DISCO,376.9,331.7,45.2
2025-10-15,Benin DISCO,325.7,301.6,24.1
2025-10-15,Eko DISCO,334.9,306.8,28.1
2025-10-15,Enugu DISCO,318.8,315.6,3.2
2025-10-15,Ibadan DISCO,384.8,350.1,34.7
2025-10-15,Ikeja DISCO,437.3,407.1,30.2
2025-10-15,Jos DISCO,253.6,251.0,2.5
2025-10-15,Kaduna DISCO,264.0,255.6,8.4
2025-10-15,Kano DISCO,336.1,323.8,12.3
2025-10-15,Port Harcourt DISCO,318.5,309.0,9.5
2025-10-15,Yola DISCO,128.3,114.7,13.5
2025-10-16,Abuja DISCO,560.0,521.9,38.1
2025-10-16,Benin DISCO,424.1,416.6,7.5
2025-10-16,Eko DISCO,466.3,412.8,53.5
2025-10-16,Enugu DISCO,351.5,325.2,26.4
2025-10-16,Ibadan DISCO,460.4,421.9,38.6
2025-10-16,Ikeja DISCO,573.6,528.7,44.8
2025-10-16,Jos DISCO,315.8,289.4,26.4
2025-10-16,Kaduna DISCO,387.5,353.5,34.0
2025-10-16,Kano DISCO,503.3,494.7,8.6
2025-10-16,Port Harcourt DISCO,386.5,332.3,54.1
2025-10-16,Yola DISCO,183.7,175.8,7.9
2025-10-17,Abuja DISCO,335.3,302.9,32.4
2025-10-17,Benin DISCO,234.8,232.4,2.3
2025-10-17,Eko DISCO,297.9,292.3,5.6
2025-10-17,Enugu DISCO,247.0,238.5,8.5
