year,state,crop,residue_type,crop_production_tonnes,residue_production_tonnes,residue_ratio,energy_content_mj_per_kg,total_energy_potential_gj,current_utilization_rate,available_for_energy_tonnes,available_energy_potential_gj,biogas_potential_m3,sofc_feedstock_potential_tonnes,collection_cost_naira_per_tonne,transportation_cost_naira_per_tonne_km,storage_requirements,seasonal_availability,moisture_content_percent,ash_content_percent,carbon_content_percent,nitrogen_content_percent
2023,Gombe,Cowpea,Cowpea Pods,12608.52,5043.41,0.4,17.2,86746.63,0.3,3530.39,60722.64,776684.96,2153.54,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Gombe,Cowpea,Cowpea Stalks,12608.52,7565.11,0.6,15.8,119528.79,0.25,5673.83,89646.59,1191505.34,3517.78,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Imo,Cowpea,Cowpea Pods,5623.59,2249.44,0.4,17.2,38690.32,0.3,1574.61,27083.22,346413.32,960.51,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Imo,Cowpea,Cowpea Stalks,5623.59,3374.16,0.6,15.8,53311.66,0.25,2530.62,39983.75,531429.53,1568.98,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Jigawa,Cowpea,Cowpea Pods,171867.46,68746.98,0.4,17.2,1182448.1,0.3,48122.89,827713.67,10587035.29,29354.96,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Jigawa,Cowpea,Cowpea Stalks,171867.46,103120.47,0.6,15.8,1629303.48,0.25,77340.36,1221977.61,16241474.6,47951.02,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Kaduna,Cowpea,Cowpea Pods,19799.45,7919.78,0.4,17.2,136220.23,0.3,5543.85,95354.16,1219646.23,3381.75,8800.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Kaduna,Cowpea,Cowpea Stalks,19799.45,11879.67,0.6,15.8,187698.8,0.25,8909.75,140774.1,1871048.2,5524.05,14300.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Kano,Cowpea,Cowpea Pods,355814.24,142325.7,0.4,17.2,2448002.0,0.39,86818.68,1493281.22,19100108.59,52959.39,8800.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Kano,Cowpea,Cowpea Stalks,355814.24,213488.55,0.6,15.8,3373119.03,0.325,144104.77,2276855.34,30262001.42,89344.96,14300.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Katsina,Cowpea,Cowpea Pods,200494.0,80197.6,0.4,17.2,1379398.71,0.3,56138.32,965579.09,12350430.28,34244.37,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Katsina,Cowpea,Cowpea Stalks,200494.0,120296.4,0.6,15.8,1900683.1,0.25,90222.3,1425512.33,18946682.82,55937.83,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Kebbi,Cowpea,Cowpea Pods,19277.18,7710.87,0.4,17.2,132626.98,0.3,5397.61,92838.88,1187474.09,3292.54,7200.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Kebbi,Cowpea,Cowpea Stalks,19277.18,11566.31,0.6,15.8,182747.64,0.25,8674.73,137060.73,1821693.21,5378.33,11700.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Kogi,Cowpea,Cowpea Pods,14586.8,5834.72,0.4,17.2,100357.18,0.3,4084.3,70250.02,898546.82,2491.43,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Kogi,Cowpea,Cowpea Stalks,14586.8,8752.08,0.6,15.8,138282.86,0.25,6564.06,103712.14,1378452.51,4069.72,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Kwara,Cowpea,Cowpea Pods,18018.77,7207.51,0.4,17.2,123969.17,0.3,5045.26,86778.42,1109956.5,3077.61,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Kwara,Cowpea,Cowpea Stalks,18018.77,10811.26,0.6,15.8,170817.98,0.25,8108.45,128113.49,1702774.18,5027.24,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Lagos,Cowpea,Cowpea Pods,11821.1,4728.44,0.4,17.2,81329.15,0.39,2884.35,49610.78,634556.53,1759.45,11200.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Lagos,Cowpea,Cowpea Stalks,11821.1,7092.66,0.6,15.8,112064.01,0.325,4787.54,75643.21,1005384.37,2968.28,18200.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Nasarawa,Cowpea,Cowpea Pods,12733.94,5093.58,0.4,17.2,87609.51,0.3,3565.5,61326.66,784410.73,2174.96,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Nasarawa,Cowpea,Cowpea Stalks,12733.94,7640.36,0.6,15.8,120717.76,0.25,5730.27,90538.32,1203357.37,3552.77,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Niger,Cowpea,Cowpea Pods,12332.7,4933.08,0.4,17.2,84848.97,0.3,3453.16,59394.28,759694.24,2106.42,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Niger,Cowpea,Cowpea Stalks,12332.7,7399.62,0.6,15.8,116913.98,0.25,5549.71,87685.49,1165440.03,3440.82,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Ogun,Cowpea,Cowpea Pods,15002.96,6001.19,0.4,17.2,103220.39,0.39,3660.72,62964.44,805359.1,2233.04,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Ogun,Cowpea,Cowpea Stalks,15002.96,9001.78,0.6,15.8,142228.1,0.325,6076.2,96003.97,1276002.08,3767.24,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Ondo,Cowpea,Cowpea Pods,7094.77,2837.91,0.4,17.2,48812.01,0.3,1986.54,34168.41,437037.76,1211.79,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Ondo,Cowpea,Cowpea Stalks,7094.77,4256.86,0.6,15.8,67258.41,0.25,3192.65,50443.81,670455.65,1979.44,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Osun,Cowpea,Cowpea Pods,5449.6,2179.84,0.4,17.2,37493.27,0.3,1525.89,26245.29,335695.6,930.79,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Osun,Cowpea,Cowpea Stalks,5449.6,3269.76,0.6,15.8,51662.24,0.25,2452.32,38746.68,514987.56,1520.44,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Oyo,Cowpea,Cowpea Pods,9618.95,3847.58,0.4,17.2,66178.37,0.3,2693.31,46324.86,592527.27,1642.92,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Oyo,Cowpea,Cowpea Stalks,9618.95,5771.37,0.6,15.8,91187.64,0.25,4328.53,68390.73,908990.69,2683.69,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Plateau,Cowpea,Cowpea Pods,15570.21,6228.08,0.4,17.2,107123.05,0.3,4359.66,74986.14,959125.02,2659.39,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Plateau,Cowpea,Cowpea Stalks,15570.21,9342.13,0.6,15.8,147605.6,0.25,7006.6,110704.2,1471384.98,4344.09,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Rivers,Cowpea,Cowpea Pods,8027.8,3211.12,0.4,17.2,55231.28,0.39,1958.78,33691.08,430932.4,1194.86,9600.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Rivers,Cowpea,Cowpea Stalks,8027.8,4816.68,0.6,15.8,76103.56,0.325,3251.26,51369.9,682764.54,2015.78,15600.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Sokoto,Cowpea,Cowpea Pods,15101.49,6040.59,0.4,17.2,103898.23,0.3,4228.42,72728.76,930251.57,2579.33,7200.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Sokoto,Cowpea,Cowpea Stalks,15101.49,9060.89,0.6,15.8,143162.09,0.25,6795.67,107371.57,1427090.47,4213.31,11700.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Taraba,Cowpea,Cowpea Pods,19548.68,7819.47,0.4,17.2,134494.92,0.3,5473.63,94146.45,1204198.73,3338.91,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Taraba,Cowpea,Cowpea Stalks,19548.68,11729.21,0.6,15.8,185321.49,0.25,8796.91,138991.12,1847350.33,5454.08,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Yobe,Cowpea,Cowpea Pods,83756.03,33502.41,0.4,17.2,576241.48,0.3,23451.69,403369.03,5159371.36,14305.53,6400.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Yobe,Cowpea,Cowpea Stalks,83756.03,50253.62,0.6,15.8,794007.15,0.25,37690.21,595505.36,7914944.71,23367.93,10400.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Zamfara,Cowpea,Cowpea Pods,15089.03,6035.61,0.4,17.2,103812.54,0.3,4224.93,72668.78,929484.36,2577.21,6400.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2023,Zamfara,Cowpea,Cowpea Stalks,15089.03,9053.42,0.6,15.8,143044.02,0.25,6790.06,107283.02,1425913.5,4209.84,10400.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2023,Abia,Oil Palm,Palm Kernel Shell,11656.25,2331.25,0.2,20.1,46858.14,0.7,699.38,14057.44,83925.02,517.54,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Abia,Oil Palm,Empty Fruit Bunches,11656.25,6993.75,0.6,16.8,117495.03,0.4,4196.25,70497.02,1174950.33,2349.9,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Abia,Oil Palm,Palm Fiber,11656.25,2331.25,0.2,18.3,42661.89,0.3,1631.88,29863.32,326375.09,1093.36,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Adamawa,Oil Palm,Palm Kernel Shell,18022.13,3604.43,0.2,20.1,72448.98,0.7,1081.33,21734.69,129759.36,800.18,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Adamawa,Oil Palm,Empty Fruit Bunches,18022.13,10813.28,0.6,16.8,181663.11,0.4,6487.97,108997.87,1816631.09,3633.26,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Adamawa,Oil Palm,Palm Fiber,18022.13,3604.43,0.2,18.3,65961.01,0.3,2523.1,46172.71,504619.75,1690.48,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Akwa Ibom,Oil Palm,Palm Kernel Shell,609601.94,121920.39,0.2,20.1,2450599.8,0.7,36576.12,735179.94,4389133.98,27066.33,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Akwa Ibom,Oil Palm,Empty Fruit Bunches,609601.94,365761.16,0.6,16.8,6144787.57,0.4,219456.7,3686872.54,61447875.66,122895.75,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Akwa Ibom,Oil Palm,Palm Fiber,609601.94,121920.39,0.2,18.3,2231143.1,0.3,85344.27,1561800.17,17068854.35,57180.66,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Anambra,Oil Palm,Palm Kernel Shell,15389.39,3077.88,0.2,20.1,61865.34,0.7,923.36,18559.6,110803.6,683.29,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Anambra,Oil Palm,Empty Fruit Bunches,15389.39,9233.63,0.6,16.8,155125.04,0.4,5540.18,93075.03,1551250.44,3102.5,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Anambra,Oil Palm,Palm Fiber,15389.39,3077.88,0.2,18.3,56325.16,0.3,2154.51,39427.62,430902.9,1443.52,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Bauchi,Oil Palm,Palm Kernel Shell,17571.73,3514.35,0.2,20.1,70638.35,0.7,1054.3,21191.51,126516.45,780.18,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Bauchi,Oil Palm,Empty Fruit Bunches,17571.73,10543.04,0.6,16.8,177123.03,0.4,6325.82,106273.82,1771230.32,3542.46,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Bauchi,Oil Palm,Palm Fiber,17571.73,3514.35,0.2,18.3,64312.53,0.3,2460.04,45018.77,492008.42,1648.23,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Bayelsa,Oil Palm,Palm Kernel Shell,19169.21,3833.84,0.2,20.1,77060.24,0.7,1150.15,23118.07,138018.34,851.11,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Bayelsa,Oil Palm,Empty Fruit Bunches,19169.21,11501.53,0.6,16.8,193225.67,0.4,6900.92,115935.4,1932256.7,3864.51,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Bayelsa,Oil Palm,Palm Fiber,19169.21,3833.84,0.2,18.3,70159.32,0.3,2683.69,49111.52,536737.97,1798.07,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Benue,Oil Palm,Palm Kernel Shell,15248.72,3049.74,0.2,20.1,61299.86,0.7,914.92,18389.96,109790.79,677.04,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Benue,Oil Palm,Empty Fruit Bunches,15248.72,9149.23,0.6,16.8,153707.1,0.4,5489.54,92224.26,1537071.02,3074.14,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Benue,Oil Palm,Palm Fiber,15248.72,3049.74,0.2,18.3,55810.32,0.3,2134.82,39067.22,426964.17,1430.33,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Borno,Oil Palm,Palm Kernel Shell,12457.62,2491.52,0.2,20.1,50079.64,0.7,747.46,15023.89,89694.87,553.12,1400.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Borno,Oil Palm,Empty Fruit Bunches,12457.62,7474.57,0.6,16.8,125572.82,0.4,4484.74,75343.69,1255728.24,2511.46,2450.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Borno,Oil Palm,Palm Fiber,12457.62,2491.52,0.2,18.3,45594.89,0.3,1744.07,31916.43,348813.4,1168.52,1750.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Cross River,Oil Palm,Palm Kernel Shell,837711.12,167542.22,0.2,20.1,3367598.69,0.7,50262.67,1010279.61,6031520.04,37194.37,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Cross River,Oil Palm,Empty Fruit Bunches,837711.12,502626.67,0.6,16.8,8444128.06,0.4,301576.0,5066476.83,84441280.58,168882.56,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Cross River,Oil Palm,Palm Fiber,837711.12,167542.22,0.2,18.3,3066022.69,0.3,117279.56,2146215.88,23455911.27,78577.3,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Delta,Oil Palm,Palm Kernel Shell,573781.0,114756.2,0.2,20.1,2306599.61,0.7,34426.86,691979.88,4131223.18,25475.88,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Delta,Oil Palm,Empty Fruit Bunches,573781.0,344268.6,0.6,16.8,5783712.45,0.4,206561.16,3470227.47,57837124.49,115674.25,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Delta,Oil Palm,Palm Fiber,573781.0,114756.2,0.2,18.3,2100038.45,0.3,80329.34,1470026.91,16065867.91,53820.66,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Ebonyi,Oil Palm,Palm Kernel Shell,13559.15,2711.83,0.2,20.1,54507.77,0.7,813.55,16352.33,97625.85,602.03,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Ebonyi,Oil Palm,Empty Fruit Bunches,13559.15,8135.49,0.6,16.8,136676.19,0.4,4881.29,82005.72,1366761.94,2733.52,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Ebonyi,Oil Palm,Palm Fiber,13559.15,2711.83,0.2,18.3,49626.48,0.3,1898.28,34738.53,379656.09,1271.85,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Edo,Oil Palm,Palm Kernel Shell,324861.93,64972.39,0.2,20.1,1305944.96,0.7,19491.72,391783.49,2339005.89,14423.87,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Edo,Oil Palm,Empty Fruit Bunches,324861.93,194917.16,0.6,16.8,3274608.25,0.4,116950.29,1964764.95,32746082.5,65492.16,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Edo,Oil Palm,Palm Fiber,324861.93,64972.39,0.2,18.3,1188994.66,0.3,45480.67,832296.26,9096134.03,30472.05,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Ekiti,Oil Palm,Palm Kernel Shell,18964.23,3792.85,0.2,20.1,76236.21,0.7,1137.85,22870.86,136542.46,842.01,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Ekiti,Oil Palm,Empty Fruit Bunches,18964.23,11378.54,0.6,16.8,191159.44,0.4,6827.12,114695.67,1911594.43,3823.19,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Ekiti,Oil Palm,Palm Fiber,18964.23,3792.85,0.2,18.3,69409.08,0.3,2654.99,48586.36,530998.45,1778.84,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Enugu,Oil Palm,Palm Kernel Shell,15342.9,3068.58,0.2,20.1,61678.46,0.7,920.57,18503.54,110468.89,681.22,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Enugu,Oil Palm,Empty Fruit Bunches,15342.9,9205.74,0.6,16.8,154656.44,0.4,5523.44,92793.87,1546564.45,3093.13,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Enugu,Oil Palm,Palm Fiber,15342.9,3068.58,0.2,18.3,56155.02,0.3,2148.01,39308.51,429601.24,1439.16,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,FCT,Oil Palm,Palm Kernel Shell,15147.7,3029.54,0.2,20.1,60893.76,0.8,605.91,12178.75,72708.96,448.37,2600.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,FCT,Oil Palm,Empty Fruit Bunches,15147.7,9088.62,0.6,16.8,152688.82,0.52,4362.54,73290.64,1221510.59,2443.02,4550.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,FCT,Oil Palm,Palm Fiber,15147.7,3029.54,0.2,18.3,55440.58,0.39,1848.02,33818.76,369603.9,1238.17,3250.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Gombe,Oil Palm,Palm Kernel Shell,8235.13,1647.03,0.2,20.1,33105.21,0.7,494.11,9931.56,59292.92,365.64,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Gombe,Oil Palm,Empty Fruit Bunches,8235.13,4941.08,0.6,16.8,83010.08,0.4,2964.65,49806.05,830100.83,1660.2,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Gombe,Oil Palm,Palm Fiber,8235.13,1647.03,0.2,18.3,30140.57,0.3,1152.92,21098.4,230583.56,772.45,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
2023,Imo,Oil Palm,Palm Kernel Shell,14883.28,2976.66,0.2,20.1,59830.79,0.7,893.0,17949.24,107159.63,660.82,2000.0,12,"Covered storage, excellent keeping quality",Year-round availability with two peaks,7,2,50,0.4
2023,Imo,Oil Palm,Empty Fruit Bunches,14883.28,8929.97,0.6,16.8,150023.48,0.4,5357.98,90014.09,1500234.83,3000.47,3500.0,20,Composting or immediate processing,Year-round availability with two peaks,65,4,44,0.9
2023,Imo,Oil Palm,Palm Fiber,14883.28,2976.66,0.2,18.3,54472.81,0.3,2083.66,38130.97,416731.9,1396.05,2500.0,15,"Covered storage, moderate keeping quality",Year-round availability with two peaks,45,3,46,0.6
