Participant_ID,Country,Age,Gender,Education,Income_Level,Bank_Type,Years_with_Account,Frequency_of_Use,Past_Victim,Fraud_Incidents,Fraud_Types,Fraud_Amount,Fraud_Resolution,Tech_Adoption,Risk_Tolerance,Financial_Literacy,Trust_Banking,Mobile_Usage,Internet_Quality,Employment_Status,Marital_Status,Urban_Rural,Data_Collection_Date
4241,Ghana,34,2,4,3,2,3,4,0,0,,0.0,0,4.8,2.0,3.0,4.2,4.5,2.9,3,1,1,2025-10-26
4242,Nigeria,36,1,5,3,2,1,1,0,0,,0.0,0,4.6,2.1,3.0,3.7,3.6,2.5,5,1,1,2025-10-26
4243,Ghana,35,1,4,3,2,10,2,0,0,,0.0,0,4.1,3.2,3.7,4.4,4.1,4.0,1,2,1,2025-10-26
4244,Nigeria,19,1,4,3,1,5,4,0,0,,0.0,0,5.0,3.4,4.2,5.0,4.6,1.3,1,1,1,2025-10-26
4245,Nigeria,41,1,4,2,1,17,4,0,0,,0.0,0,4.1,2.8,4.2,3.8,4.6,3.1,3,2,1,2025-10-26
4246,Ghana,42,1,3,3,2,1,3,0,0,,0.0,0,4.6,3.7,3.8,3.2,3.2,3.2,1,3,1,2025-10-26
4247,Nigeria,43,1,3,3,1,5,1,0,0,,0.0,0,3.3,2.0,3.0,4.1,3.7,3.5,1,1,2,2025-10-26
4248,Nigeria,46,1,3,4,2,1,4,0,0,,0.0,0,3.8,3.3,3.9,3.4,3.4,3.6,2,1,2,2025-10-26
4249,Nigeria,42,2,4,4,2,19,2,0,0,,0.0,0,3.9,2.4,4.9,3.7,4.3,4.4,2,2,1,2025-10-26
4250,Ghana,30,2,2,4,1,4,1,0,0,,0.0,0,3.4,2.3,2.4,3.9,3.5,2.7,1,4,2,2025-10-26
4251,Nigeria,34,2,1,2,1,7,3,0,0,,0.0,0,3.3,2.5,3.0,3.2,4.8,2.3,2,3,1,2025-10-26
4252,Nigeria,36,1,4,3,1,4,3,0,0,,0.0,0,4.0,2.9,3.6,3.3,4.6,3.0,4,2,2,2025-10-26
4253,Nigeria,36,1,5,1,1,16,2,1,3,Online Banking Fraud; Phishing; Social Engineering,10000.0,1,2.2,3.3,3.9,2.1,3.9,4.1,3,2,1,2025-10-26
4254,Nigeria,46,2,4,2,1,1,1,1,1,Account Takeover,13913.67,1,3.8,3.3,5.0,3.4,3.4,3.3,2,2,1,2025-10-26
4255,Nigeria,42,1,5,2,3,2,4,0,0,,0.0,0,3.3,2.8,3.6,4.3,3.6,3.1,1,2,1,2025-10-26
4256,Ghana,59,2,4,1,1,8,5,0,0,,0.0,0,2.8,3.4,3.3,3.7,4.2,4.4,2,2,2,2025-10-26
4257,Ghana,61,2,4,4,3,1,4,0,0,,0.0,0,4.1,4.2,3.3,3.9,4.4,3.2,1,2,1,2025-10-26
4258,Nigeria,35,2,4,6,2,1,3,0,0,,0.0,0,4.6,2.9,3.8,3.7,4.0,3.9,3,2,2,2025-10-26
4259,Nigeria,18,2,5,2,3,1,4,0,0,,0.0,0,5.0,3.1,5.0,3.4,2.7,4.4,4,2,1,2025-10-26
4260,Nigeria,49,1,3,4,1,3,4,0,0,,0.0,0,3.4,2.6,3.9,2.9,4.3,2.9,1,2,1,2025-10-26
4261,Nigeria,28,1,3,2,2,1,2,0,0,,0.0,0,4.3,2.7,1.3,3.8,3.0,1.8,1,3,2,2025-10-26
4262,Ghana,25,2,3,4,2,2,1,0,0,,0.0,0,4.4,3.9,2.5,4.0,2.9,3.6,1,2,1,2025-10-26
4263,Nigeria,30,1,4,4,1,20,3,0,0,,0.0,0,2.6,3.9,3.6,3.8,4.5,4.3,5,2,2,2025-10-26
4264,Nigeria,29,1,5,5,2,4,1,0,0,,0.0,0,5.0,2.9,4.6,3.3,3.4,3.4,4,2,2,2025-10-26
4265,Ghana,42,1,3,2,2,1,1,0,0,,0.0,0,4.3,3.3,2.3,4.4,4.1,2.5,1,2,1,2025-10-26
4266,Nigeria,18,1,3,3,1,12,2,0,0,,0.0,0,3.8,3.6,1.9,2.8,4.0,4.0,5,1,1,2025-10-26
4267,Ghana,22,1,5,1,1,2,1,0,0,,0.0,0,3.1,2.7,3.2,3.5,3.6,4.1,1,3,1,2025-10-26
4268,Nigeria,39,1,4,3,2,4,1,0,0,,0.0,0,5.0,2.1,3.6,3.9,4.1,3.8,1,3,1,2025-10-26
4269,Ghana,42,2,4,5,1,10,3,0,0,,0.0,0,2.8,3.5,4.4,4.2,3.7,4.3,1,2,2,2025-10-26
4270,Ghana,42,2,5,4,2,1,4,0,0,,0.0,0,4.1,3.6,3.8,3.2,4.0,3.1,3,2,1,2025-10-26
4271,Ghana,25,2,4,4,1,7,1,0,0,,0.0,0,4.1,3.5,4.1,5.0,3.8,4.2,5,2,1,2025-10-26
4272,Ghana,23,2,4,3,1,11,2,0,0,,0.0,0,3.5,2.7,3.0,3.6,3.7,3.0,1,1,1,2025-10-26
4273,Nigeria,28,1,2,5,1,7,3,0,0,,0.0,0,2.9,4.1,3.5,3.6,3.7,2.1,5,1,2,2025-10-26
4274,Nigeria,37,1,2,3,2,2,2,0,0,,0.0,0,4.0,3.2,2.3,4.1,3.6,2.3,1,1,2,2025-10-26
4275,Ghana,52,1,3,2,1,20,3,0,0,,0.0,0,3.8,2.2,3.4,4.6,4.4,4.0,3,2,1,2025-10-26
4276,Nigeria,18,2,4,4,2,1,4,0,0,,0.0,0,5.0,1.9,3.2,3.5,3.8,2.7,5,1,1,2025-10-26
4277,Nigeria,32,2,6,2,1,6,2,0,0,,0.0,0,4.1,2.8,4.5,4.2,3.4,4.2,1,3,1,2025-10-26
4278,Nigeria,19,1,6,1,2,1,3,0,0,,0.0,0,5.0,3.2,2.0,3.2,3.8,3.9,2,4,1,2025-10-26
4279,Nigeria,18,1,5,2,1,4,4,0,0,,0.0,0,3.6,2.8,3.0,4.5,3.7,3.5,3,2,1,2025-10-26
4280,Nigeria,46,2,3,4,1,1,3,0,0,,0.0,0,3.9,4.4,3.7,3.5,3.8,4.1,1,2,1,2025-10-26
4281,Nigeria,41,2,6,4,3,1,1,1,2,ATM Skimming; Card Fraud,10000.0,2,2.1,3.3,3.9,4.2,4.4,2.1,1,1,1,2025-10-26
4282,Ghana,40,2,4,2,2,1,2,0,0,,0.0,0,4.8,2.3,3.0,3.5,3.7,4.2,3,3,2,2025-10-26
4283,Nigeria,46,1,3,4,3,1,4,0,0,,0.0,0,3.7,1.4,2.6,4.1,3.8,3.5,1,2,2,2025-10-26
4284,Nigeria,29,1,4,4,2,7,5,0,0,,0.0,0,4.9,3.2,4.2,3.1,4.3,2.0,5,1,1,2025-10-26
4285,Nigeria,29,2,1,5,2,2,3,0,0,,0.0,0,3.9,3.7,2.5,3.5,4.2,2.4,2,1,2,2025-10-26
4286,Nigeria,61,2,2,3,1,2,5,0,0,,0.0,0,3.0,4.3,3.7,3.5,3.7,2.9,5,3,2,2025-10-26
4287,Ghana,32,2,5,4,1,1,4,0,0,,0.0,0,2.9,2.9,4.7,3.1,4.5,3.4,4,2,1,2025-10-26
4288,Nigeria,43,2,4,4,2,1,1,0,0,,0.0,0,4.9,4.2,4.4,3.2,4.5,3.0,1,3,1,2025-10-26
4289,Nigeria,35,2,3,2,1,21,5,0,0,,0.0,0,3.8,2.0,3.6,2.2,4.4,2.5,2,2,2,2025-10-26
4290,Ghana,18,2,4,3,1,14,3,0,0,,0.0,0,4.4,2.8,3.2,3.0,4.2,4.5,4,2,2,2025-10-26
4291,Nigeria,18,1,5,3,2,1,2,0,0,,0.0,0,5.0,2.3,4.4,3.5,3.9,2.0,1,3,1,2025-10-26
4292,Nigeria,28,1,4,1,1,1,1,0,0,,0.0,0,4.6,3.6,4.6,4.1,3.5,2.0,1,1,1,2025-10-26
4293,Nigeria,47,2,3,2,1,29,5,0,0,,0.0,0,3.7,2.1,2.9,3.3,3.3,2.2,3,2,1,2025-10-26
4294,Ghana,44,1,2,3,3,2,3,0,0,,0.0,0,2.4,3.3,2.0,4.2,4.0,3.1,3,2,1,2025-10-26
4295,Nigeria,45,2,3,2,1,3,1,0,0,,0.0,0,1.8,2.1,1.6,4.2,4.0,2.4,3,1,1,2025-10-26
4296,Nigeria,23,2,6,2,2,1,4,1,1,ATM Skimming,10000.0,1,5.0,4.2,4.1,4.0,3.9,4.3,1,2,1,2025-10-26
4297,Nigeria,54,3,3,3,2,1,3,0,0,,0.0,0,4.7,2.7,2.0,4.0,3.9,2.5,1,3,1,2025-10-26
4298,Nigeria,23,1,4,4,1,2,2,0,0,,0.0,0,2.7,3.3,2.9,3.6,4.7,2.9,5,2,2,2025-10-26
4299,Nigeria,37,1,4,4,2,1,3,0,0,,0.0,0,4.6,1.7,4.3,3.2,4.8,2.0,1,2,1,2025-10-26
4300,Nigeria,34,2,5,3,1,2,2,0,0,,0.0,0,4.4,2.0,3.2,3.7,3.4,2.6,3,2,1,2025-10-26
4301,Nigeria,32,2,4,3,2,2,3,0,0,,0.0,0,4.4,2.5,5.0,4.3,4.1,3.5,1,1,1,2025-10-26
4302,Ghana,51,2,4,3,1,1,3,1,2,Mobile Banking Fraud; Card Fraud,5589.6,2,4.7,3.6,4.1,4.8,4.0,4.0,2,1,1,2025-10-26
4303,Ghana,26,1,3,2,1,2,2,0,0,,0.0,0,4.6,3.5,3.9,5.0,4.3,4.2,1,2,2,2025-10-26
4304,Nigeria,18,1,1,2,2,2,1,1,1,Phishing,10000.0,1,4.4,3.8,3.1,4.4,4.9,2.2,1,1,2,2025-10-26
4305,Ghana,35,2,5,4,2,3,2,0,0,,0.0,0,4.2,1.9,2.5,3.7,5.0,3.0,1,2,1,2025-10-26
4306,Nigeria,30,2,5,3,1,9,3,0,0,,0.0,0,3.2,3.4,4.4,2.8,4.4,3.7,5,2,1,2025-10-26
4307,Nigeria,65,2,5,4,1,8,3,0,0,,0.0,0,3.6,2.6,4.0,3.9,4.0,3.0,1,2,1,2025-10-26
4308,Ghana,43,1,5,4,2,1,2,0,0,,0.0,0,3.6,2.4,4.0,4.4,3.8,3.5,2,2,1,2025-10-26
4309,Ghana,30,1,5,2,2,1,2,0,0,,0.0,0,3.4,2.6,4.0,2.2,5.0,3.9,5,3,1,2025-10-26
4310,Ghana,22,1,4,3,2,2,3,0,0,,0.0,0,3.2,2.9,4.1,2.8,3.6,4.2,1,1,1,2025-10-26
4311,Nigeria,18,3,5,3,1,10,3,0,0,,0.0,0,4.0,3.5,4.5,3.2,4.4,2.4,1,2,1,2025-10-26
4312,Ghana,22,2,4,3,1,2,1,0,0,,0.0,0,5.0,3.8,2.8,3.2,3.9,3.4,5,4,2,2025-10-26
4313,Nigeria,36,1,2,3,2,1,5,0,0,,0.0,0,2.4,3.4,3.0,2.5,3.3,2.9,3,2,1,2025-10-26
4314,Ghana,52,1,3,6,3,13,3,0,0,,0.0,0,2.9,3.4,3.8,4.4,4.9,2.8,2,1,1,2025-10-26
4315,Ghana,48,2,6,4,3,2,3,0,0,,0.0,0,3.3,4.3,3.9,4.9,3.1,3.7,2,3,1,2025-10-26
4316,Nigeria,37,1,3,5,1,1,1,0,0,,0.0,0,2.9,3.5,3.1,3.4,2.9,2.6,5,2,2,2025-10-26
4317,Ghana,31,2,5,1,2,1,3,0,0,,0.0,0,5.0,2.9,4.1,2.7,4.4,3.5,1,3,1,2025-10-26
4318,Nigeria,38,2,2,2,3,1,3,0,0,,0.0,0,2.3,3.4,4.3,4.1,3.8,3.5,1,2,2,2025-10-26
4319,Nigeria,28,1,3,1,2,1,4,0,0,,0.0,0,2.9,4.2,3.4,2.8,4.2,3.2,1,2,1,2025-10-26
4320,Nigeria,55,1,3,2,3,1,1,0,0,,0.0,0,2.6,2.4,4.2,3.4,4.0,2.3,1,1,1,2025-10-26
4321,Nigeria,32,2,2,3,3,25,3,0,0,,0.0,0,2.5,2.7,4.0,4.6,4.3,3.2,1,2,2,2025-10-26
4322,Ghana,33,1,2,4,1,7,2,0,0,,0.0,0,1.2,4.0,2.9,4.4,3.9,3.6,1,2,1,2025-10-26
4323,Ghana,18,1,2,3,3,12,3,0,0,,0.0,0,3.7,2.8,2.7,4.0,4.5,3.1,5,3,1,2025-10-26
4324,Nigeria,32,2,5,5,1,9,2,0,0,,0.0,0,2.6,3.5,5.0,3.9,4.5,2.3,1,3,1,2025-10-26
4325,Ghana,45,2,2,5,1,5,3,1,2,Online Banking Fraud; Card Fraud,152.06,1,2.9,3.9,2.3,3.1,4.8,3.6,5,2,1,2025-10-26
4326,Ghana,22,2,3,2,2,6,2,0,0,,0.0,0,4.2,2.1,3.0,4.0,4.6,2.5,4,1,2,2025-10-26
4327,Nigeria,25,1,1,5,1,5,2,0,0,,0.0,0,2.6,2.7,3.0,3.3,3.9,2.1,3,2,1,2025-10-26
4328,Ghana,44,1,4,3,2,2,4,1,3,Mobile Banking Fraud; Card Fraud; Phishing,811.55,1,5.0,3.8,3.8,2.9,4.3,2.6,1,2,2,2025-10-26
4329,Nigeria,18,1,4,3,2,1,1,0,0,,0.0,0,4.8,2.9,3.3,3.0,4.2,2.0,1,2,2,2025-10-26
4330,Ghana,47,1,4,4,1,3,3,0,0,,0.0,0,3.5,1.6,3.9,3.9,4.2,3.2,1,3,1,2025-10-26
4331,Nigeria,28,2,3,1,1,30,1,0,0,,0.0,0,4.0,2.6,3.4,2.6,3.3,3.8,1,2,1,2025-10-26
4332,Nigeria,30,1,3,5,2,1,2,0,0,,0.0,0,4.2,3.6,3.9,3.3,4.4,3.5,4,2,2,2025-10-26
4333,Nigeria,21,2,4,4,1,3,3,0,0,,0.0,0,4.1,3.9,3.9,4.1,4.3,3.9,3,4,2,2025-10-26
4334,Ghana,39,1,5,5,2,2,3,0,0,,0.0,0,3.8,3.0,3.2,3.4,4.9,3.1,4,1,1,2025-10-26
4335,Nigeria,64,1,2,6,3,17,4,0,0,,0.0,0,2.1,3.3,3.9,3.1,4.6,1.4,1,2,1,2025-10-26
4336,Nigeria,44,3,4,3,1,26,5,0,0,,0.0,0,3.6,2.7,4.7,3.3,4.1,2.5,1,1,2,2025-10-26
4337,Nigeria,24,1,3,1,2,2,2,0,0,,0.0,0,3.7,3.6,2.4,3.9,3.9,3.9,3,1,1,2025-10-26
4338,Ghana,48,1,2,2,2,6,3,1,4,Mobile Banking Fraud; Social Engineering; Account Takeover,1191.2,2,4.6,4.0,2.6,2.9,3.5,3.2,3,2,2,2025-10-26
4339,Nigeria,31,1,4,3,2,1,2,0,0,,0.0,0,4.4,3.5,3.5,4.2,4.9,3.0,1,4,1,2025-10-26
4340,Nigeria,51,1,4,2,2,1,3,1,2,ATM Skimming; Social Engineering,10000.0,1,5.0,2.9,4.6,4.0,3.5,2.8,3,1,1,2025-10-26
4341,Nigeria,44,1,3,4,2,1,1,0,0,,0.0,0,3.2,3.3,1.9,3.7,3.1,3.6,1,2,2,2025-10-26
4342,Nigeria,18,1,3,2,3,1,2,0,0,,0.0,0,2.6,3.7,3.2,4.3,4.4,3.7,4,2,2,2025-10-26
4343,Ghana,22,2,6,6,2,5,4,1,2,Account Takeover; Mobile Banking Fraud,128.92,1,5.0,3.0,3.2,3.8,4.0,2.4,1,2,1,2025-10-26
4344,Ghana,46,2,5,4,2,1,4,0,0,,0.0,0,4.4,3.6,4.2,3.9,4.1,1.8,1,2,1,2025-10-26
4345,Nigeria,36,2,5,2,2,2,2,0,0,,0.0,0,5.0,3.3,1.9,3.5,4.1,3.5,1,2,1,2025-10-26
4346,Nigeria,22,1,4,3,1,5,2,0,0,,0.0,0,2.9,4.0,2.4,4.0,3.5,2.8,4,2,2,2025-10-26
4347,Ghana,27,2,4,3,1,30,2,0,0,,0.0,0,3.8,3.5,3.6,4.5,4.2,4.0,4,2,1,2025-10-26
4348,Nigeria,18,1,3,3,1,3,3,0,0,,0.0,0,4.5,2.7,2.0,3.0,3.8,2.8,1,3,1,2025-10-26
4349,Ghana,33,2,2,3,3,12,4,0,0,,0.0,0,1.7,4.0,3.5,3.8,3.8,3.9,1,2,1,2025-10-26
4350,Ghana,61,2,3,1,3,20,2,0,0,,0.0,0,4.8,3.3,3.2,4.0,4.7,3.4,1,1,1,2025-10-26
4351,Ghana,44,1,4,4,1,3,2,0,0,,0.0,0,3.7,2.9,5.0,3.3,4.4,3.0,1,2,1,2025-10-26
4352,Nigeria,61,2,3,3,2,1,3,0,0,,0.0,0,3.3,2.1,3.3,4.2,2.8,2.7,1,2,2,2025-10-26
4353,Nigeria,45,2,5,4,1,2,2,0,0,,0.0,0,3.8,3.2,3.6,2.6,4.1,2.9,1,2,1,2025-10-26
4354,Ghana,47,2,2,4,3,7,5,0,0,,0.0,0,3.9,4.3,3.7,4.5,4.5,3.9,5,1,1,2025-10-26
4355,Nigeria,58,1,3,2,3,5,2,0,0,,0.0,0,2.3,1.1,2.7,4.8,3.4,2.9,3,2,2,2025-10-26
4356,Ghana,39,2,2,1,2,3,2,0,0,,0.0,0,3.5,1.1,2.7,3.4,3.6,2.7,4,1,1,2025-10-26
4357,Nigeria,32,2,3,4,1,6,2,0,0,,0.0,0,3.2,3.5,3.0,4.4,4.5,4.3,2,1,1,2025-10-26
4358,Ghana,47,1,1,6,3,7,2,0,0,,0.0,0,3.4,3.2,4.0,4.9,3.8,3.7,1,2,1,2025-10-26
4359,Nigeria,52,2,3,3,1,10,4,0,0,,0.0,0,2.8,3.5,3.6,3.3,3.0,4.1,1,3,2,2025-10-26
4360,Nigeria,29,1,3,2,2,2,3,0,0,,0.0,0,4.8,2.6,3.6,4.0,4.6,2.1,2,2,2,2025-10-26
4361,Nigeria,26,1,4,2,1,22,3,0,0,,0.0,0,4.7,1.5,5.0,3.0,3.9,2.8,3,2,2,2025-10-26
4362,Ghana,36,2,4,2,1,3,1,0,0,,0.0,0,3.6,2.4,4.6,3.0,4.2,3.6,1,2,1,2025-10-26
4363,Ghana,44,2,3,3,1,7,1,0,0,,0.0,0,2.4,4.1,2.3,3.4,4.0,4.0,1,1,1,2025-10-26
4364,Nigeria,44,2,4,3,3,7,2,0,0,,0.0,0,3.5,2.7,4.3,4.8,4.6,1.5,5,2,1,2025-10-26
4365,Nigeria,18,2,4,4,1,5,2,1,1,Online Banking Fraud,10000.0,3,5.0,2.7,4.5,3.2,3.5,1.5,4,1,1,2025-10-26
4366,Ghana,57,1,3,2,1,1,2,1,2,Mobile Banking Fraud; Online Banking Fraud,269.34,1,3.3,1.2,2.1,3.7,4.3,3.0,3,1,2,2025-10-26
4367,Nigeria,27,1,5,1,1,1,4,0,0,,0.0,0,5.0,1.7,4.0,2.9,4.7,3.4,1,2,1,2025-10-26
4368,Nigeria,31,2,4,3,1,5,2,1,2,Phishing; Mobile Banking Fraud,15866.67,1,3.1,3.8,3.4,4.0,3.3,2.5,1,2,1,2025-10-26
4369,Nigeria,24,1,3,5,1,10,1,0,0,,0.0,0,3.7,2.8,2.6,4.0,3.6,2.9,1,1,1,2025-10-26
4370,Nigeria,65,2,5,3,1,7,1,0,0,,0.0,0,4.1,3.7,4.7,3.1,4.8,3.0,1,2,2,2025-10-26
4371,Nigeria,37,2,5,6,1,2,2,0,0,,0.0,0,4.7,2.5,4.8,2.1,4.5,2.3,1,2,2,2025-10-26
4372,Nigeria,24,1,6,3,1,26,3,1,2,ATM Skimming; Phishing,10000.0,2,5.0,2.0,3.4,3.3,3.6,4.2,1,2,2,2025-10-26
4373,Nigeria,45,1,4,2,2,3,3,0,0,,0.0,0,3.6,2.8,4.4,3.8,3.4,2.4,1,2,1,2025-10-26
4374,Nigeria,44,2,3,2,2,4,2,1,1,Mobile Banking Fraud,10000.0,2,4.9,2.6,2.1,3.5,4.1,1.3,1,1,1,2025-10-26
4375,Nigeria,32,2,3,4,1,13,4,0,0,,0.0,0,4.3,2.4,2.0,3.5,4.2,2.2,1,2,1,2025-10-26
4376,Nigeria,45,2,4,3,1,6,3,0,0,,0.0,0,3.0,2.4,4.7,3.7,4.0,2.3,2,1,2,2025-10-26
4377,Nigeria,25,2,6,4,1,21,3,1,1,Phishing,10000.0,1,3.3,2.9,1.7,3.2,5.0,3.1,1,2,1,2025-10-26
4378,Ghana,29,1,4,4,2,1,2,1,1,ATM Skimming,100.0,1,5.0,2.7,3.6,2.9,4.3,3.7,3,1,2,2025-10-26
4379,Nigeria,18,1,5,4,1,2,3,0,0,,0.0,0,4.1,2.3,3.9,3.9,3.6,3.5,1,3,1,2025-10-26
4380,Nigeria,19,1,3,1,3,6,2,0,0,,0.0,0,3.2,4.3,2.6,3.5,4.5,4.5,3,2,2,2025-10-26
4381,Nigeria,56,1,3,4,1,7,3,1,3,ATM Skimming; Social Engineering; Phishing,10000.0,1,2.1,3.3,1.3,2.8,4.0,3.0,5,2,1,2025-10-26
4382,Nigeria,54,1,5,3,3,12,4,0,0,,0.0,0,4.7,3.1,4.3,4.3,3.7,3.7,1,2,2,2025-10-26
4383,Nigeria,35,1,5,3,1,12,2,0,0,,0.0,0,2.8,3.0,3.5,2.8,4.5,2.6,1,1,1,2025-10-26
4384,Nigeria,54,1,6,3,2,1,3,1,1,Online Banking Fraud,10000.0,1,4.1,3.5,4.1,3.0,4.7,3.2,1,2,1,2025-10-26
4385,Ghana,33,1,5,4,1,4,1,0,0,,0.0,0,3.6,3.4,3.6,4.6,4.1,3.3,1,1,1,2025-10-26
4386,Nigeria,32,1,3,2,1,8,5,0,0,,0.0,0,1.8,2.3,2.6,4.5,3.5,2.9,4,1,2,2025-10-26
4387,Ghana,35,2,4,3,2,1,1,0,0,,0.0,0,3.3,1.9,2.9,4.4,4.1,3.6,5,1,2,2025-10-26
4388,Nigeria,33,2,5,3,1,1,5,1,4,Card Fraud; Account Takeover; Mobile Banking Fraud,10000.0,3,3.2,1.4,3.8,4.0,3.5,3.8,4,1,1,2025-10-26
4389,Nigeria,32,1,4,3,1,14,4,1,5,Account Takeover; ATM Skimming; Online Banking Fraud,10000.0,1,4.2,4.3,4.7,4.2,4.1,3.0,3,2,2,2025-10-26
4390,Nigeria,48,2,3,1,2,8,1,1,1,Online Banking Fraud,10303.03,1,4.2,2.7,2.7,4.7,4.4,3.0,3,1,2,2025-10-26
4391,Nigeria,36,1,3,2,2,6,3,1,1,Card Fraud,10000.0,1,2.4,3.4,2.8,4.2,3.0,3.3,1,1,2,2025-10-26
4392,Nigeria,43,2,4,2,1,1,4,0,0,,0.0,0,4.6,3.1,3.6,3.7,4.4,3.7,1,2,2,2025-10-26
4393,Ghana,47,1,2,3,1,19,1,0,0,,0.0,0,3.6,3.6,2.2,4.2,3.8,2.5,1,2,2,2025-10-26
4394,Nigeria,39,2,4,5,2,2,3,0,0,,0.0,0,4.7,3.0,3.4,3.2,3.7,3.2,1,1,2,2025-10-26
4395,Ghana,23,1,2,2,1,15,3,0,0,,0.0,0,3.6,2.1,2.6,3.8,3.3,2.6,4,1,1,2025-10-26
4396,Ghana,18,2,3,3,2,1,1,1,2,Account Takeover; Social Engineering,100.0,1,5.0,2.3,4.0,3.8,3.5,4.4,1,2,1,2025-10-26
4397,Nigeria,36,1,5,3,1,1,3,0,0,,0.0,0,5.0,2.8,4.6,3.4,4.9,3.3,1,4,1,2025-10-26
4398,Nigeria,32,2,4,4,2,4,1,0,0,,0.0,0,5.0,1.9,4.4,3.3,4.4,4.0,1,2,1,2025-10-26
4399,Nigeria,36,1,5,1,1,17,5,0,0,,0.0,0,3.7,2.4,5.0,4.3,4.6,1.7,5,2,2,2025-10-26
4400,Nigeria,34,1,3,2,3,13,3,0,0,,0.0,0,2.0,2.2,3.3,3.4,3.6,2.9,5,3,1,2025-10-26
4401,Nigeria,65,2,6,2,3,10,5,0,0,,0.0,0,3.6,2.8,4.6,4.1,4.9,3.7,5,2,2,2025-10-26
4402,Nigeria,19,1,3,6,1,20,3,0,0,,0.0,0,4.1,2.7,2.6,2.7,4.0,4.1,5,2,1,2025-10-26
4403,Nigeria,18,2,1,3,1,1,4,0,0,,0.0,0,3.4,3.1,2.8,2.3,3.6,3.3,3,2,1,2025-10-26
4404,Nigeria,38,1,5,2,2,12,1,0,0,,0.0,0,4.1,3.6,3.2,4.2,3.5,2.7,1,1,2,2025-10-26
4405,Ghana,30,1,5,2,1,3,3,0,0,,0.0,0,3.9,2.8,3.8,4.5,3.5,3.3,1,4,1,2025-10-26
4406,Ghana,38,2,3,2,2,3,1,1,2,Account Takeover; ATM Skimming,742.33,1,3.2,1.9,2.7,3.4,3.6,2.8,1,2,2,2025-10-26
4407,Ghana,42,1,6,2,1,1,4,0,0,,0.0,0,4.2,1.6,3.6,3.7,3.6,4.5,3,3,1,2025-10-26
4408,Nigeria,50,1,4,4,1,3,3,0,0,,0.0,0,3.2,3.1,3.6,3.3,4.5,3.5,5,2,1,2025-10-26
4409,Nigeria,18,2,6,3,3,1,1,0,0,,0.0,0,2.3,2.5,4.4,3.8,5.0,2.9,1,1,2,2025-10-26
4410,Nigeria,28,2,4,4,2,9,3,1,3,ATM Skimming; Social Engineering; Mobile Banking Fraud,22231.89,1,4.6,2.9,3.8,3.2,3.9,3.4,1,1,2,2025-10-26
4411,Nigeria,40,2,4,3,1,5,5,0,0,,0.0,0,3.5,3.2,3.9,3.8,3.9,2.9,1,1,1,2025-10-26
4412,Nigeria,44,1,3,3,2,1,2,0,0,,0.0,0,4.4,4.0,4.4,3.3,3.1,2.8,1,2,1,2025-10-26
4413,Ghana,61,1,3,2,3,10,3,0,0,,0.0,0,3.3,1.8,3.5,4.4,3.5,3.0,1,1,1,2025-10-26
4414,Ghana,46,1,4,3,1,6,2,0,0,,0.0,0,2.5,2.3,4.0,4.7,3.2,3.0,1,3,1,2025-10-26
4415,Nigeria,34,1,4,4,1,18,2,0,0,,0.0,0,3.6,2.9,4.6,3.7,4.4,3.3,1,1,2,2025-10-26
4416,Nigeria,24,2,1,2,1,21,2,0,0,,0.0,0,3.1,2.2,2.1,3.6,5.0,3.8,3,2,1,2025-10-26
4417,Nigeria,28,1,3,4,2,3,4,0,0,,0.0,0,4.2,2.0,2.7,3.2,3.5,2.7,2,2,1,2025-10-26
4418,Nigeria,27,1,3,5,3,9,2,0,0,,0.0,0,2.7,3.9,2.8,4.0,3.9,2.4,1,2,1,2025-10-26
4419,Nigeria,42,1,5,2,2,8,1,0,0,,0.0,0,4.5,2.3,4.1,2.5,3.9,3.8,2,2,2,2025-10-26
4420,Nigeria,38,2,4,5,2,1,1,0,0,,0.0,0,5.0,2.1,4.3,4.4,4.3,3.1,3,3,2,2025-10-26
4421,Nigeria,19,2,5,1,1,1,5,0,0,,0.0,0,5.0,2.2,2.9,2.9,4.1,1.2,3,2,1,2025-10-26
4422,Ghana,29,2,6,3,3,5,4,0,0,,0.0,0,3.2,3.8,4.2,3.0,5.0,3.0,1,2,1,2025-10-26
4423,Nigeria,45,1,4,4,2,5,4,0,0,,0.0,0,4.6,2.5,4.4,3.4,3.6,3.4,1,2,1,2025-10-26
4424,Ghana,39,2,6,3,1,4,3,0,0,,0.0,0,3.2,2.0,3.7,3.9,4.4,2.9,1,2,1,2025-10-26
4425,Nigeria,41,2,3,1,3,9,4,0,0,,0.0,0,3.1,2.4,2.9,4.8,3.7,3.0,1,2,2,2025-10-26
4426,Nigeria,39,1,2,4,3,6,4,0,0,,0.0,0,3.7,3.0,2.3,4.1,3.2,2.0,1,2,1,2025-10-26
4427,Nigeria,54,1,3,6,1,3,4,0,0,,0.0,0,2.9,3.6,2.1,4.1,4.7,2.7,3,2,2,2025-10-26
4428,Nigeria,37,1,4,2,1,2,3,0,0,,0.0,0,2.9,3.6,3.3,4.1,4.9,2.1,2,4,1,2025-10-26
4429,Nigeria,30,1,5,5,1,22,5,0,0,,0.0,0,4.4,2.5,4.4,4.0,4.2,2.0,4,4,2,2025-10-26
