anode_material,cathode_material,surface_finish,welding_technique,power_W,amplitude_um,force_N,time_ms,frequency_Hz,speed_mm_s,tab_thickness_um,preheat_temp_C,energy_density_J_mm2,contact_resistance_uOhm,peak_temperature_C,weld_nugget_area_mm2,IMC_thickness_um,tensile_shear_strength_N,penetration_depth_pct,surface_indentation_um,hardness_HV,porosity_pct,microstructure_uniformity_score,thermal_cycles_to_failure,resistance_increase_after_cycling_pct,strength_retention_pct,crack_initiation_cycle,max_operating_temp_C,bond_separation_force_N,electrochemical_stability_score,energy_efficiency_score,process_stability_index,overall_quality_score,weld_quality_class
Cu,Al-Alloy-6061,Ni-Plated,Laser,4303.88986228089,0.0,94.32409475978586,26.311167854812055,38.79098901093375,185.06300876415102,300,60,109.25055110367305,61.50208678828795,229.73434974954796,3.4322171398632877,1.4760737363811494,638.5587752792243,48.8348242853331,0.0,96.0450932677858,7.350188004852201,65.34732701842546,2496,66.83455932768601,99.06857405108369,686,80.68123511943764,651.888566456878,65.31912583639466,55.45156684783589,15.366352340094439,71.18206233752959,Poor
Ni-plated-Cu,Al-Alloy-1050,Zn-Coated,Resistance-Spot,7327.310127029871,0.0,1629.466374401997,178.75746125370728,0.0,0.0,200,25,147.35838983865997,55.93142783143701,193.9558059855501,4.256813727099181,0.8260117048276558,659.3699430410074,51.20543178267195,33.23399145976415,91.70627053107786,5.266983114466203,53.94290241311955,1769,55.239227559548674,89.77207140930459,522,84.18965104801332,616.5231900901839,57.5955042023452,55.57157085968166,13.47896594274385,54.826818827479926,Poor
Cu,Al-Alloy-6061,Oxide-Removed,Ultrasonic,2050.642021921033,32.86413180944261,548.8654060253509,422.01727602123043,20000.0,0.0,250,40,346.1625440743131,71.816899011567,211.56582659232623,3.5206114660360175,1.1959522197835966,570.2890668968693,51.1353199198811,0.0,100.67716918224647,6.0024038923210785,53.81410296574178,2060,57.71898453192905,93.8845686510133,616,76.9332039553692,500.1733595264744,62.233565422665144,39.21329951787039,11.726328815053712,57.82789473485251,Poor
Ni-plated-Cu,Al-Alloy-6061,Oxide-Removed,Resistance-Spot,7017.164695994055,0.0,2165.029478190466,480.99669075130976,0.0,0.0,100,100,690.5564261363328,42.44653532428146,278.02354036495393,5.098778067910489,3.2682388938237414,884.5732983163529,44.44485621133032,33.99593445919933,100.70659289492005,6.313023818088115,51.00585432324414,1784,69.90175845356384,94.96067447181302,548,78.6614179977735,827.991913889665,65.34623123000031,49.008259754799454,11.231645689026331,65.82067643870843,Poor
Cu,Al-Alloy-6061,Ni-Plated,Resistance-Spot,3711.164386401718,0.0,2294.418336754935,410.4930093938665,0.0,0.0,250,100,196.8817405179665,47.388001355805116,264.3047161658814,4.2789829614104065,1.8169135841996187,757.449074216542,59.04809813875248,45.751647320771625,104.06846009515388,4.229570187621251,48.85077461723768,2742,44.4512261800224,99.74639278508391,755,74.31936259438166,738.3905986006255,58.0552858522597,49.423129835574656,26.29186425887957,65.484826596451,Poor
Cu-Alloy,Al-Alloy-3003,Cleaned,Ultrasonic,1934.8839664487311,48.46277086198742,1292.9417900787278,951.5181587294189,20000.0,0.0,50,40,3682.154458220743,54.06202242973992,325.1129375638209,7.745205195747209,4.983935422939199,1233.4205586149014,54.20229116475069,46.639100989284685,147.55124173814042,1.633522679321882,80.23411282250039,667,81.45893195566413,96.22857245509316,159,82.3441199791427,1197.5720617743261,70.75898819115467,72.06600633257824,70.24236090659613,57.568482104083486,Poor
Cu-Alloy,Al,Ni-Plated,Ultrasonic,704.480178940672,26.076426176024952,1514.4764560672418,1279.3169419766352,20000.0,0.0,500,60,180.25068564110666,52.43646300638077,181.1714614261637,3.5654993689068957,0.3354897027852246,667.1968545672931,41.88858512701188,33.66556418899759,94.1551636260218,4.122945117519032,52.09721777115483,1349,51.15426251482669,80.26755283484871,472,83.78600714669638,519.6444813476688,70.70779530481556,29.597898650360438,2.3297339972352358,56.50789045395047,Poor
Ni-plated-Cu,Al,Oxide-Removed,Resistance-Spot,1415.6294935176627,0.0,1252.1891590607975,327.35195025625706,0.0,0.0,200,40,70.2961829234868,81.19922512776512,247.49938317151776,2.081889161569306,1.6418356872168127,334.3289029403322,37.28555460296756,14.050763603387907,83.4910316756084,5.7078547125528365,60.03692416469158,2493,66.63558178355203,92.37629819159893,648,79.19253959459803,321.03560981256675,62.13171805397498,39.75806452723741,12.796888949708665,55.718033495312355,Poor
Cu-Alloy,Al-Alloy-3003,Ni-Plated,Resistance-Spot,4482.859974639847,0.0,2383.6174405879624,180.98095681578852,0.0,0.0,50,25,84.14704403368208,25.857321111283355,240.69379431313516,5.567894097760158,1.3847562941478706,975.7121775131354,46.616615773542684,41.05138209567308,117.20815876578118,6.4248393863696736,51.678479287927175,2301,60.02333732423621,97.94838664963547,653,85.69238820435854,924.4447244403678,61.13242039046993,50.85678386002946,1.2869648654103738,69.75500363066904,Poor
Cu,Al-Alloy-1050,As-Received,Ultrasonic,3053.1498149939202,23.53805144866634,976.2434552129389,1395.9355672427012,20000.0,0.0,500,60,852.4000837740973,79.3346926423522,254.8307931610625,4.515223134326051,2.224827052441529,671.2140197283909,33.93170671150821,12.99141638832825,95.06733972108258,8.884933441731771,72.010121342458,2456,86.17672934826209,100.0,683,79.37237888173766,690.4298347396393,55.8292168650508,40.87046909085828,23.86703468668285,66.70342707109624,Poor
Cu-Alloy,Al-Alloy-3003,Zn-Coated,Ultrasonic,2464.8545778333573,20.767002309488785,1492.0029151458118,769.5695272454359,20000.0,0.0,50,100,3793.7539443839305,33.988512002627175,374.1049168020077,6.050336849000171,5.621998298147506,900.8901434154802,54.923020931829555,36.064905569860905,142.70815291547422,5.720158874167279,75.26204280619847,686,134.94074132363298,84.8676106387731,204,89.72728860059735,796.4501846525717,62.56320053204561,71.28518026347956,82.99325096867186,58.8860933231835,Poor
Ni-plated-Cu,Al-Alloy-3003,As-Received,Ultrasonic,1717.8119871280867,19.218230677772553,377.0613500567415,999.3175768522565,20000.0,0.0,250,80,686.6558849858396,91.42326976730358,254.76434395496395,1.2226574330042883,2.4255093994927313,231.08307051725535,43.09107684628299,16.720678774615592,97.94939931438596,5.498733693816893,62.02580262615374,2580,51.790081715708425,100.0,769,80.38768598810407,319.44122203673135,46.15914709533927,29.92036885609172,11.903490786046172,56.581966259015886,Poor
Cu,Al,Ni-Plated,Laser,4453.480974994574,0.0,51.38617118500514,29.389406898881393,65.81643683669299,14.669325798759967,400,40,53.37439577809255,75.14996989066643,231.16104929771123,1.961841434479358,1.2405322473593579,359.4610841728606,43.15826819537817,0.0,95.20595087698514,6.0167634239474586,43.768327567372324,2159,59.64982644336943,86.78398345167963,698,81.13805004917452,322.3784526674669,72.13524842002444,53.182643213834275,1.9285279956691834,57.156070247654725,Poor
Ni-plated-Cu,Al-Alloy-1050,Cleaned,Laser,5642.24824843227,0.0,68.50277998768824,2.889798000032781,22.778849847109676,19.087556592912023,200,100,9.345811675391124,83.92634282768965,306.50838146289715,2.5690984825571337,3.7759617315844465,427.62046384564405,37.653914877717426,0.0,112.37603957588851,4.35112457020436,58.2782695218298,1201,68.83871276194209,100.0,440,70.99487446179867,408.78415152379375,60.04932436345169,54.72743194837023,15.949333485286177,39.380310732534234,Poor
Ni-plated-Cu,Al-Alloy-3003,Ni-Plated,Resistance-Spot,6451.582890929906,0.0,1049.8054620641685,228.43818627405534,0.0,0.0,400,80,340.3745872681391,32.97853517637332,235.52353506611857,2.9737108580209366,1.564202376454199,486.7236302913361,39.177207530140016,0.0,92.55631695739042,5.311937821355531,55.587907947022615,2806,52.20637037347374,89.77982059178626,845,86.27878617802497,508.05589732483907,64.4550154912734,41.87273989667045,4.788186478463763,66.57563395370103,Poor
Cu,Al-Alloy-6061,Cleaned,Ultrasonic,561.4864890744069,20.793197001666815,283.64140273203054,316.5591769692867,20000.0,0.0,250,60,71.09748034430744,83.03119554068866,217.75432187007192,1.650770641856297,1.3981876774385764,311.7811607084282,41.67808786522653,1.476576905672419,103.6955703295905,4.602579435200379,58.86738349780063,2420,51.8554115632687,99.34153265284793,763,76.48429701849855,362.41895649987606,57.22452715014178,38.23118056783645,17.157092318081013,52.21957376417399,Poor
Cu-Alloy,Al-Alloy-3003,Zn-Coated,Resistance-Spot,3879.8966169285404,0.0,2961.6649484356735,355.5472616634646,0.0,0.0,400,100,142.13685123214321,45.949340005547164,288.57660743322594,5.012442455049882,3.2014702766017495,728.0863519996101,54.238637558327426,50.51889113192041,112.8277376617634,4.1731798819642405,54.89142646974125,1875,51.91261564808657,100.0,394,83.80180092661901,726.8874281069279,72.15914264538655,40.29714586731538,14.334833311215757,64.08216065045838,Poor
Cu,Al-Alloy-6061,Ni-Plated,Resistance-Spot,4510.708392681063,0.0,2739.798316266555,97.15990009823878,0.0,0.0,500,40,84.08100901897222,40.89062954943782,179.61728186138157,4.721166961204262,0.1,862.5622880180533,50.550618282439004,38.6889422015173,77.34364377167422,5.01164059603065,56.41834395047547,1317,39.609393455219404,100.0,393,76.85043802740591,944.0066936828708,62.171269760845995,64.10807837040292,12.163206080124988,58.438543510017155,Poor
Ni-plated-Cu,Al-Alloy-1050,As-Received,Ultrasonic,1925.7574584212805,12.591283780987501,988.4181102298235,213.16017570542516,20000.0,0.0,250,40,164.19791928124525,85.51822660440692,225.56859647357516,2.9961615141724236,0.9818372849900301,524.4139225656387,33.7055380039771,1.9399868022571098,80.39860332993634,4.819891878042315,67.11095812746358,1737,53.23508182691886,100.0,482,82.51878014925586,569.9602380528873,61.28951617023965,44.80301678701453,16.15682416763996,55.344050840915074,Poor
Ni-plated-Cu,Al-Alloy-3003,As-Received,Resistance-Spot,3280.05836216549,0.0,575.8281815345671,399.05276318260627,0.0,0.0,250,100,284.4664733665912,86.23738925065673,285.9642390860734,1.9923421478038001,3.3281680802833007,335.03920433936935,46.462282346027074,4.627015910811555,117.22701940866243,4.107546782957429,56.78707048319946,1718,49.60101103448929,100.0,483,84.25243552405126,375.3565590354233,46.41543934575033,44.12551679410471,3.3699299192013603,52.84488937729789,Poor
Cu-Alloy,Al-Alloy-1050,Cleaned,Ultrasonic,2769.189639637939,25.48656232824407,1124.6151126551324,805.257795326274,20000.0,0.0,500,60,445.98230881104115,68.71264072338651,209.0055582135697,3.7917731293855086,1.376726030781953,673.6959150370858,52.29378334106062,8.902525608587021,86.13957838360804,8.63159626381665,72.82209201411167,2554,84.88031357113869,94.5526219506172,697,88.17923097857347,670.9583561316275,66.06549166497612,37.06597568209574,21.85022406346125,66.74828307738464,Poor
Cu,Al,Zn-Coated,Ultrasonic,2692.93653010886,19.482778804414306,410.83027533615797,809.9729713090126,20000.0,0.0,50,80,4362.411605677711,39.59046538111201,371.61635976964055,7.093482060441725,5.9372124552025465,950.5397754087152,59.336091812388695,40.951942828702514,158.88143339221241,5.700361894389311,76.49419094262726,865,148.36338960144874,88.91493670875433,226,89.11049456616801,799.8167195849255,67.85767510513284,67.80420694094005,15.249417253390972,61.832888069152666,Poor
Cu-Alloy,Al-Alloy-1050,Cleaned,Resistance-Spot,6745.583314898202,0.0,981.1213830442493,125.20882011981985,0.0,0.0,50,60,113.18166343785697,62.40011164798084,271.7320809953368,1.9168168810317878,3.3004176312029125,340.09755072212937,49.86461744935949,15.075907949760115,88.05615551737199,5.227234799633594,55.75941145644217,1561,46.95873758637817,100.0,474,87.27077667346295,337.6975789989534,66.72024179464911,49.97531582315854,12.724368256598195,48.23036208770088,Poor
Cu,Al-Alloy-6061,Zn-Coated,Ultrasonic,2811.9415652408566,18.678647128213555,1246.5094372487115,1254.5322607246596,20000.0,0.0,100,100,3527.6714088672497,53.82275395596609,354.0844943465637,7.497809352423424,4.777834075138801,1156.0280110728536,60.14011239985642,39.54430166254524,139.14763974843038,5.333973257285416,85.52996536014706,959,110.49006480832398,88.2894950406487,278,93.96071544348003,1032.6115689070286,65.92838429395115,65.8551140717821,75.35379783638305,62.99325250650866,Poor
Cu,Al-Alloy-3003,Zn-Coated,Resistance-Spot,4032.075168146053,0.0,677.7223706105427,357.38479306682535,0.0,0.0,200,60,158.47359708075967,59.07817104259094,218.28588804115026,2.5662977246713643,1.165574225651991,432.6996043468709,42.72657148624161,3.137968560758315,102.58664359069063,4.448021287502797,51.05748306388901,2173,56.23207905637194,100.0,612,72.49779365712311,454.9883847654555,67.17530805582041,38.38030851312108,0.0,60.95641676964661,Poor
Ni-plated-Cu,Al-Alloy-6061,Ni-Plated,Ultrasonic,2576.641777781553,32.72550319297446,1125.2759170794702,419.0083050083178,20000.0,0.0,250,40,431.8537215687469,47.94361989033902,219.3283415844607,3.00329620854681,0.7028242259618601,609.5679470395653,44.13415752962726,12.406088578557014,92.15246312268233,6.351808775567377,62.4280837762648,2082,60.6614554111116,92.15990118348819,690,87.04400192926367,542.6291551711396,56.31700251934264,49.34510429076872,2.415839876779968,58.596771100237554,Poor
Ni-plated-Cu,Al-Alloy-6061,Oxide-Removed,Ultrasonic,2094.6615249564347,22.209059595263465,597.4657535126224,1348.7900180903082,20000.0,0.0,200,80,1412.629278069531,67.18235481419404,260.8647222329211,4.374985134185424,2.785769437019988,730.0769982774939,49.26509997026198,3.7745072647537956,124.10914745137137,8.468583038883322,75.46995363064582,2208,81.4104324757642,94.50174791317023,711,77.29207250458781,674.8980607904654,56.79455268117634,52.082835777385,1.6746343024920982,65.3138864050595,Poor
Cu,Al,Ni-Plated,Laser,1939.7158475106728,0.0,41.96528102453498,28.183909427072056,91.71080379730515,36.33993325579065,50,25,19.550214542023753,61.30421161886052,225.50282791647066,1.8159241605490544,1.661710925665853,282.39672601986695,41.555704389850355,2.6911354257530276,89.3773174286902,4.754511009890053,47.799861244492604,2311,50.11099133961061,100.0,722,95.31306907827269,291.6628372634018,76.79112223082554,62.342404421143414,21.16778036741813,55.12613049315827,Poor
Ni-plated-Cu,Al-Alloy-1050,As-Received,Laser,3074.9057345391498,0.0,85.49179514805613,9.084121103992176,30.84107304510344,107.34657817357919,200,40,14.428619902934408,90.31058598608017,242.69463798699786,1.8081217936993488,1.3505101749581327,343.2887408893325,43.77854261305839,0.0,92.98342796040066,4.540362146525543,41.85416615975762,2228,56.77237007872779,91.58829256652905,648,82.64786445351949,249.17232210985603,52.16108936685357,48.14577592030186,14.84597785420367,52.40686767914419,Poor
Ni-plated-Cu,Al-Alloy-3003,Oxide-Removed,Ultrasonic,3364.6350868525637,28.56043909849783,530.558214113285,1105.4299440757168,20000.0,0.0,250,60,1487.7473503578494,62.0403966543916,273.74665406982194,3.5986136707325853,3.2510049021248357,597.1192662302055,43.20908605854234,13.800317482720903,113.56358799888497,5.7790732885205625,75.44870442741683,1772,66.03013915536292,100.0,514,84.66032658846059,551.0792551956372,57.2083353342652,53.739998153203594,21.249948310303502,57.90338559085727,Poor
Cu,Al-Alloy-6061,As-Received,Resistance-Spot,5413.668302950422,0.0,2298.022719392591,340.40833375230227,0.0,0.0,50,25,359.2027156550021,70.19079051209899,248.4014076571271,4.941725343781262,2.5826630732368283,900.8192085265232,48.253855755613266,39.0366441718346,103.21817885082409,4.963024076270549,70.79701675757563,2291,53.37124975268629,100.0,607,81.41260547161541,886.8092156255984,70.32807981204832,46.33593166365202,33.714604815685234,70.21936651503931,Poor
Cu,Al-Alloy-1050,Zn-Coated,Resistance-Spot,3954.850362953571,0.0,2851.547007326121,100.75923164651367,0.0,0.0,50,60,70.67581277226724,33.085212692142264,267.165759817979,5.891613490052057,2.2735142092264065,959.9045281563218,52.11725339263576,51.106740503677976,91.24443173867532,4.713516564255676,56.132033152858384,2570,41.30169317429412,99.26704840978536,796,88.50551473862356,932.2554665956186,69.13438796044855,51.01235678634655,14.127390664041261,76.98969072178265,Poor
Cu-Alloy,Al-Alloy-3003,Cleaned,Ultrasonic,1632.311639476325,29.661775354840287,552.6874255387647,590.2824528988886,20000.0,0.0,150,80,642.3499456303275,48.773453822104365,266.9474349829233,3.252868270615994,3.145412134652141,602.7937365228394,45.25212319579369,5.759610123650374,109.33817779674386,6.256231430139724,49.42355950756379,1811,64.4874581123673,96.76336482674961,551,83.46279319543989,637.5318807359861,63.34287982445313,32.27139799085959,14.581771231616266,53.2587649612274,Poor
Cu,Al,Zn-Coated,Ultrasonic,2790.174023338287,30.62387184229243,1382.6817494376364,879.1729938192354,20000.0,0.0,500,80,490.60912987499665,65.24782624960577,214.4524477889697,3.4287761470768165,0.8581020496754077,584.516786681897,37.16050796830052,21.177348271730803,87.75345309888183,4.410218016736487,74.09643762563933,1844,49.21673970886445,100.0,564,88.26472245683146,632.9811117783518,67.83196391517812,31.949607242648966,10.171802364129203,64.61141576538095,Poor
Cu-Alloy,Al-Alloy-6061,As-Received,Resistance-Spot,5724.727482965416,0.0,1400.4512206327172,137.16008796166312,0.0,0.0,400,80,103.30771130337106,83.50748465488819,222.9960776769183,4.217753715886257,1.2759023501434568,612.4592095387756,52.53862169322994,40.37569105935487,86.89740934456549,5.747969401436057,63.63711698022073,2171,53.77365187776292,93.620182663653,692,68.16803464977788,538.9503479400394,52.19232672456693,45.52922219253434,8.212260024539663,60.75253122921408,Poor
Cu-Alloy,Al-Alloy-1050,Cleaned,Laser,5955.666230436499,0.0,64.89288006523994,30.50540924452254,85.67442816279132,108.08404109776386,250,60,70.82657471458327,67.83603255191579,245.82241580690254,2.208372078072648,2.658922527172515,426.18374090405206,49.407972352669944,0.0,97.27482828549302,4.735579554121694,61.406712519968686,2414,58.065874032924846,100.0,760,81.2640946541054,385.32423809994685,63.33223062051922,54.05668981769223,5.484768249125457,64.21608264810176,Poor
