participant_id,age,gender,education,income,tech_comfort,fraud_experience,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,perceived_severity,perceived_vulnerability,self_efficacy,response_efficacy,past_behavior,T2_security_steps_followed,T2_frequency_last_month,T2_consistency_score,T2_behavior_binary,T2_missing,response_time_seconds,straight_line_respondent,attitude_composite,subjective_norm_composite,pbc_composite,intention_composite,threat_appraisal_composite,coping_appraisal_composite
1704,71,Female,Master's Degree,93541.0,4.561865236638365,0,1,2,1,3,3,1,2,1,1,1,1,1,1,1,1,2,2,2,1.0,0,26.506150174375495,0,1.4090216249244962,2.615597431421884,1.4059424408722474,1.1291026835120839,1.0,1.0
1705,43,Male,Some College,48375.0,4.50848903922028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1.0,0,12.66220054704249,0,1.3122958875285813,1.240736641029676,1.245654549789713,1.240736641029676,1.0,1.082036801012125
1706,37,Female,High School,35116.0,7.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,22.62545690077028,0,1.1695420216979895,1.1695420216979895,1.1695420216979895,1.1695420216979895,1.0,1.0
1707,56,Male,High School,30677.0,4.6411298632297475,0,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,0,26.725795079272956,0,2.180574062398166,1.1851822289545446,1.202616439280388,1.2714076868049586,1.6980755962273228,1.0
1708,27,Female,Bachelor's Degree,69421.0,7.0,1,4,4,4,1,1,1,1,1,2,2,1,1,1,1,1,,,,,1,33.90711398204044,0,3.763596008661356,1.3490301964912543,1.260652735224454,1.9028548510922794,1.0,1.0
1709,21,Female,Doctorate/Professional,118741.0,3.5533784063614076,0,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0.0,0,7.691208474949658,0,1.867818250369097,1.4701177936915844,1.4701177936915844,1.4701177936915844,1.2684032680162283,1.3255401123807453
1710,31,Female,Bachelor's Degree,41284.0,3.9134537439863277,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0.0,0,34.50069426712483,0,1.184741682024268,1.184741682024268,1.184741682024268,1.184741682024268,1.4660696812289422,1.0
1711,18,Male,High School,37291.0,4.307414108597339,0,1,1,,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,0.0,0,13.605608467889976,0,1.3342430061544621,1.2708146094293549,1.9484214807574203,1.2708146094293549,1.8915616847490904,1.0
1712,27,Female,High School,29476.0,4.100603895119521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,11.101967536865725,0,1.294313690217888,1.294313690217888,1.294313690217888,1.294313690217888,1.0918546975447487,1.0
1713,23,Male,Bachelor's Degree,64914.0,4.851731645593952,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0.0,0,88.68367933076439,0,1.3198034641925838,1.3198034641925838,1.3198034641925838,1.3198034641925838,1.4129733291010775,1.0
1714,34,Male,Master's Degree,80553.0,4.278588336462052,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0.0,0,59.35999349183578,0,1.149366076033326,1.1599909440272977,1.149366076033326,1.149366076033326,1.215214047654772,1.300376842884896
1715,51,Female,Bachelor's Degree,62027.0,4.134855929445054,0,1,2,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,51.459542184445034,0,1.8781162404445713,1.2532091761356094,1.2532091761356094,1.2532091761356094,1.0,1.0
1716,38,Female,Bachelor's Degree,68011.0,6.706013595415326,0,1,1,1,1,1,2,3,2,1,1,2,1,2,1,1,,,,,1,27.753769869232546,0,1.2346242897465156,1.2346242897465156,2.047090782270316,1.2346242897465156,1.5858158124714472,1.6558660514280001
1717,18,Male,High School,28955.0,6.790931709267115,0,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1.0,0,20.808029909719103,0,1.733395884186539,1.161387434693534,1.821196096631206,1.161387434693534,1.0,1.0
1718,45,Female,Master's Degree,78397.0,6.43408544788791,0,1,1,1,1,1,2,2,,1,1,1,1,2,1,1,1,2,2,1.0,0,108.83417425303924,0,1.1763490378257422,1.1763490378257422,1.6438605352846212,1.1763490378257422,1.0,1.5782367095702365
1719,72,Male,Bachelor's Degree,56932.0,5.881198642259626,0,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,,,,,1,36.88788633942785,0,1.2108483716635947,1.2108483716635947,1.4505722823099088,1.2108483716635947,1.9016657895032467,1.343534733674578
1720,51,Female,Some College,51469.0,5.320565985513418,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,16.133610766868905,0,1.117886450288753,1.1044164441062994,1.1044164441062994,1.1044164441062994,1.0,1.2220982758721712
1721,18,Female,Bachelor's Degree,52562.0,4.553860102134319,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.0,0,14.941635473354676,0,1.2150422555556282,1.2150422555556282,1.2150422555556282,1.525865523202422,1.214736900641265,1.0
1722,37,Male,High School,32027.0,3.9608952438183804,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0.0,0,42.47627414941422,0,1.2139781810070212,1.2139781810070212,1.2139781810070212,1.2139781810070212,1.3570308929175474,1.0
1723,18,Female,High School,37390.0,5.671894414462494,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,0,25.06773286998582,0,1.107210624469514,1.107210624469514,1.116851485456501,1.107210624469514,1.4898179798074942,1.1226313820955087
1724,19,Female,High School,32113.0,3.6742804896891625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,75.68567680826276,0,1.1664890894490012,1.1664890894490012,1.1664890894490012,1.1664890894490012,1.0666981462904275,1.0
1725,33,Female,High School,35762.0,3.907902792071989,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1.0,0,35.08197445748974,0,1.2804052006487796,1.2804052006487796,1.2804052006487796,1.2804052006487796,1.0,1.0
1726,30,Female,Some College,33449.0,6.698787233066253,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,12.673428134801833,0,1.0862316534882053,1.0862316534882053,1.0862316534882053,1.0862316534882053,1.0,1.0
1727,51,Female,Some College,55416.0,7.0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1.0,0,146.7581771276951,0,1.3346757591629708,1.3129929253634227,1.3129929253634227,1.3129929253634227,1.4622927869132851,1.0271531198067207
1728,72,Male,Bachelor's Degree,47392.0,5.711283679616425,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0.0,0,14.636894723743893,0,1.305116058106793,1.305116058106793,1.3506764345708655,1.305116058106793,1.610220187652766,1.0
1729,35,Female,Bachelor's Degree,55086.0,6.638394297983037,0,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,12.458084148930002,0,2.223106788174866,1.8127507512109706,1.2240042003552436,1.3328770270268016,1.0,1.0
1730,18,Female,Some College,42310.0,4.880397187322822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,30.965481162272752,0,1.2697630317595292,1.2697630317595292,1.2697630317595292,1.2697630317595292,1.17120164446886,1.1242009782658717
1731,18,Male,High School,44563.0,3.4610235580860107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1.0,0,48.06872279047829,0,1.2240155921453209,1.2240155921453209,1.2240155921453209,1.2240155921453209,1.0,1.0
1732,60,Female,Bachelor's Degree,47563.0,5.99582310420416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,16.126970149103965,1,1.1026949641214718,1.1026949641214718,1.1026949641214718,1.1026949641214718,1.0,1.0463696944368936
1733,23,Female,Some College,54071.0,5.940076120251083,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,57.767376914151285,0,1.2296813489365361,1.133074880595703,1.4032402005785782,1.133074880595703,1.0467670031832763,1.2038385645792493
1734,24,Male,Some College,46916.0,5.293169120044317,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1.0,0,22.313802711228167,0,1.5915176225462744,1.181001461998988,1.181001461998988,1.181001461998988,1.3383344471307344,1.3129320156445166
1735,25,Male,Master's Degree,89866.0,4.8849119044633555,0,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,1.0,0,234.19085459878198,0,2.0541965644437927,1.4319768110737447,1.4529163628578692,1.2828572907615772,1.0,1.1135195987744506
1736,34,Female,Bachelor's Degree,50115.0,6.450873752155427,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,0.0,0,43.240462165270955,0,1.1535442778009148,1.1016125903440164,1.1016125903440164,1.1016125903440164,1.0,1.0
1737,35,Male,Master's Degree,91663.0,3.9185470565442833,1,3,3,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1.0,0,13.901942335240832,0,2.838319868819884,1.5300470643731598,1.3286437610673736,1.3286437610673736,1.042757329724567,1.6042809036045655
1738,20,Female,Bachelor's Degree,52073.0,4.194085247442145,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1.0,0,18.86215706203442,0,1.0655511658907701,1.0655511658907701,1.1743873172005206,1.0655511658907701,1.55939276482925,1.0
1739,23,Male,High School,41333.0,3.8894615412114435,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,,,,,1,49.13246264635493,0,1.230326576444191,1.823549676494023,1.21819132052467,1.21819132052467,1.0137943616710212,1.0
1740,18,Female,Bachelor's Degree,50217.0,5.310464851426576,0,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1.0,0,17.292717720790353,0,1.3607061950085402,1.282294142542097,1.6477102751433226,1.282294142542097,1.0,1.0
1741,18,Female,High School,34434.0,3.7857390842579646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0.0,0,31.155290070533468,0,1.186629561701055,1.186629561701055,1.186629561701055,1.186629561701055,1.2261833843624377,1.0394325154451458
1742,18,Female,Some College,39260.0,4.310485165330183,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,160.0994291046226,0,1.2386679179132625,1.2386679179132625,1.2386679179132625,1.2386679179132625,1.0,1.0
1743,22,Female,High School,30062.0,4.2825177691046425,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1.0,0,55.24868797779629,0,1.4356451039653917,1.0,1.0350387849018319,1.0,1.309347124566147,1.0
1744,18,Female,Master's Degree,93648.0,4.861209167965854,0,2,,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1.0,0,53.295080420489654,0,1.7175983307130196,1.229807851251957,1.3813075246701245,1.229807851251957,1.4804451818042559,1.2562995809586714
1745,18,Male,High School,37677.0,3.2664132196748303,0,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,1.0,0,161.93193962155425,0,1.474486168707152,1.1051171386541911,1.1051171386541911,1.1051171386541911,2.1348360604037033,1.1689554552692916
1746,18,Female,Master's Degree,99105.0,5.313366489648447,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,18.04497660651196,0,1.0134323219108865,1.0134323219108865,1.0134323219108865,1.0134323219108865,1.0,1.0
1747,18,Female,Master's Degree,64234.0,6.821494745864081,0,1,1,1,1,1,2,3,2,1,1,1,1,2,1,1,1,1,1,1.0,0,32.679590974831164,0,1.1263804152523145,1.1263804152523145,2.3387928981198685,1.1263804152523145,1.0,1.670210477543989
1748,27,Female,Bachelor's Degree,65481.0,5.376138784011791,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1.0,0,25.980488749246177,0,1.392971307336385,1.392971307336385,1.4848030121584015,1.392971307336385,1.484455372190999,1.096340669011059
1749,18,Female,Bachelor's Degree,76290.0,7.0,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0.0,0,20.06238251841403,0,1.2770894860115987,1.2770894860115987,1.4592630872100087,1.2770894860115987,1.1646432880978463,1.4061384122091034
1750,34,Male,Bachelor's Degree,54112.0,6.934197641640003,0,1,1,1,1,,,1,1,1,1,1,1,2,1,1,2,2,1,1.0,0,26.999590356164557,0,1.3064566645519649,1.3064566645519649,1.3064566645519649,1.3651813334905099,1.0,1.6650807769743707
1751,18,Female,Master's Degree,107110.0,6.211055561422211,0,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,2,2,3,1.0,0,22.999144606108295,0,1.3027522077679385,1.3027522077679385,1.7344243426198809,1.3027522077679385,1.1407520518029983,1.8234432670017526
1752,18,Female,Some College,40964.0,5.297091595427951,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,2,2,2,1.0,0,19.560464876569196,0,1.141253373189504,1.141253373189504,1.141253373189504,1.141253373189504,1.0,1.0
1753,23,Female,Bachelor's Degree,47206.0,5.229250504719071,1,3,3,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,0,26.144307625532964,0,3.102863320923138,1.372777354846304,1.9090137368240871,1.922155667733311,1.5639590941064565,1.1371852177263415
1754,18,Male,Bachelor's Degree,55207.0,6.192939704072238,0,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,,,,,1,19.621380237377235,0,1.4029539609559414,1.3369352590731147,1.5023879596597656,1.3369352590731147,1.007214875540413,1.3565895538617394
1755,18,Female,Master's Degree,97229.0,4.690828207644758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1.0,0,42.92072559975748,0,1.2602305595096397,1.20269974081368,1.20269974081368,1.20269974081368,1.0,1.0
1756,43,Female,Bachelor's Degree,51213.0,2.752723023092297,0,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1.0,0,15.429006500036822,0,1.06323583133231,1.06323583133231,1.0819506430605073,1.06323583133231,1.7615097628148952,1.371480605033848
1757,18,Female,Bachelor's Degree,52997.0,5.839605270333848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,0,74.7020363013759,0,1.1623299547921442,1.1623299547921442,1.1623299547921442,1.1623299547921442,1.0,1.5303928198714065
1758,18,Female,Bachelor's Degree,61951.0,3.7296107810845376,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,59.18209977330893,0,1.1962909930603394,1.539366496872871,1.1962909930603394,1.1962909930603394,1.0595622525697634,1.0
1759,49,Female,Master's Degree,85035.0,3.9492164033524997,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0.0,0,47.314915405322424,1,4.311434641581472,4.311434641581472,4.311434641581472,4.311434641581472,1.212147825067979,1.0
1760,36,Male,Bachelor's Degree,61884.0,5.200291132394525,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,,,,,1,22.94346850550654,0,1.4309104743675387,1.0118087689386388,1.432818173133781,1.8563196846414027,1.0,1.0445461542765955
1761,18,Male,High School,36189.0,5.076337659180489,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,0,34.30381925385017,0,1.417508616885712,1.2044469114979088,1.2044469114979088,1.2044469114979088,1.323389570825747,1.0
1762,19,Male,Bachelor's Degree,61097.0,3.3643017117896807,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,29.962418731821078,0,1.1734447185324774,1.1734447185324774,1.1734447185324774,1.1734447185324774,1.749483024127286,1.0
1763,18,Female,Doctorate/Professional,125633.0,5.415139033373083,0,,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1.0,0,33.83742590463378,0,1.2388608255911187,1.4914941367326913,1.2388608255911187,1.2388608255911187,1.0,1.6101329893797458
1764,46,Female,Bachelor's Degree,59237.0,6.455981559119364,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,0.0,0,11.344713700074719,0,1.2515777893431366,1.2029588469935484,1.2029588469935484,1.2029588469935484,1.144190182671504,1.071689777870554
1765,46,Female,Master's Degree,74180.0,3.7331559586544825,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,36.00491938456373,0,1.479706598429442,1.4048852961668112,1.239054014006799,1.239054014006799,1.0,1.0
1766,79,Other,High School,41442.0,6.854228330103387,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,0,42.95215504793307,0,1.1942530665910378,1.1942530665910378,1.1942530665910378,1.1942530665910378,1.0,1.5931439783166292
1767,80,Female,Bachelor's Degree,52742.0,3.171777927331073,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0.0,0,105.13494359003279,1,4.131254728432463,4.131254728432463,4.131254728432463,4.131254728432463,1.0541144639644102,1.0
1768,18,Male,Bachelor's Degree,65966.0,7.0,1,1,1,1,2,1,1,2,2,,1,1,2,2,1,1,2,2,2,1.0,0,14.798590009911058,0,1.1551264200879736,1.3355741557829397,1.825158678172748,1.1551264200879736,1.5190723272136744,1.5941433954506437
1769,41,Female,Master's Degree,82274.0,4.665361440371472,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0.0,0,12.828087669000833,0,1.2075683382933076,1.2075683382933076,1.2075683382933076,1.2075683382933076,1.0,1.0
1770,18,Female,High School,36009.0,5.3893020958749585,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,,,,,1,72.73075683045104,0,1.0840297297066717,1.0840297297066717,1.593476337657575,1.0840297297066717,1.4290059435021096,1.2714370852300818
1771,28,Female,Master's Degree,79225.0,2.740356355768629,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,1,9.877449470666182,0,1.2713416387770742,1.2713416387770742,1.2713416387770742,1.2713416387770742,1.1825821434208046,1.0
1772,34,Female,Bachelor's Degree,49880.0,5.119223113589899,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,106.10732227378493,0,1.8251454149160555,1.240652272366002,1.240652272366002,1.240652272366002,1.0,1.0
1773,18,Male,High School,26276.0,5.497026831033649,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,0.0,0,85.3219850812016,1,4.109473637236922,4.109473637236922,4.109473637236922,4.109473637236922,1.0,1.0428615323490287
1774,18,Male,Some College,36343.0,5.087989264670657,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,52.718592368770146,0,1.2244681066831329,1.2244681066831329,1.2244681066831329,1.2244681066831329,1.3772725387537035,1.054364062699152
1775,46,Female,Some College,40610.0,4.467994599831915,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.0,0,9.836990884047111,0,1.333881082175351,1.223288788653869,1.223288788653869,1.223288788653869,1.0,1.0088206177200836
1776,34,Female,Bachelor's Degree,59089.0,3.969466125913841,0,3,4,3,2,1,1,1,1,1,1,1,2,1,1,2,2,3,3,1.0,0,29.149288169799682,0,3.2256573178398944,1.4483767722885434,1.22088757111044,1.22088757111044,1.3714490348202832,1.0
1777,73,Male,High School,40051.0,6.669684605398505,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0.0,0,31.753907495082565,0,1.0,1.0,1.0,1.0,1.0,1.716182683733341
1778,67,Male,High School,32771.0,5.240049275497335,0,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,1,41.737465637049915,0,1.5447059685664601,1.3475297138654705,1.3475297138654705,1.3475297138654705,1.430003924962971,1.0
1779,18,Female,Master's Degree,74710.0,7.0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1.0,0,51.580315108203116,0,1.3728178312938895,1.3728178312938895,1.6572081651236117,1.3728178312938895,1.25397938421021,1.7423977519802105
1780,18,Female,High School,27786.0,4.5155729387666,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1.0,0,18.18345347669104,0,1.1010240606669115,1.1010240606669115,1.1948364597428143,1.1010240606669115,1.2982681258336377,1.0
1781,18,Female,High School,37400.0,4.634766898616118,1,3,3,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,0.0,0,77.39217304017889,0,3.1196868264203843,1.139140504100196,1.139140504100196,1.139140504100196,1.9945836099469556,1.3733828017350846
1782,42,Female,Bachelor's Degree,67873.0,6.260272517975012,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,,,,1,50.21674428774598,0,1.318786786493285,1.318786786493285,1.6045715483380205,1.318786786493285,1.097936360908793,1.0
1783,30,Female,Bachelor's Degree,66997.0,3.0901325493953666,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0.0,0,49.82255868842755,0,1.354501798961679,1.354501798961679,1.354501798961679,1.354501798961679,1.581506594981251,1.2598747125368521
1784,18,Female,Bachelor's Degree,62824.0,3.6224976318012003,0,5,4,3,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,0.0,0,27.69510636210634,0,3.9311492690560956,1.574183678458156,1.1370137692699804,2.3141765243018324,1.0,1.6740783232380496
1785,18,Female,Some College,46224.0,6.626730462759113,0,3,3,3,1,1,,2,2,1,1,1,1,1,2,1,1,1,1,1.0,0,45.17410317536214,0,2.8869487084484686,1.2521229753670882,2.310609169493707,1.2521229753670882,1.0,1.5020275118274218
1786,57,Female,Bachelor's Degree,70232.0,3.676485892009847,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,5.963855576520184,0,1.3091730980193363,1.3946734300167094,1.2240057228657295,1.2240057228657295,1.1866996550560152,1.0
1787,18,Female,Bachelor's Degree,59990.0,2.835233680106688,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1.0,0,45.51725334379361,0,1.1307909870007178,1.1307909870007178,1.1307909870007178,1.1307909870007178,1.5370459958896172,1.0
1788,18,Male,High School,38230.0,7.0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1.0,0,124.74009178894858,0,1.3290453039846892,1.3290453039846892,1.3290453039846892,1.3290453039846892,1.492513806252596,1.2430300164522294
1789,18,Male,High School,33396.0,3.3880370577635333,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,0.0,0,61.84990455913129,0,1.1271862177098626,1.1271862177098626,1.1271862177098626,1.1271862177098626,1.9648576791213426,1.3853357441874765
1790,80,Female,Some College,34554.0,5.439355217826621,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1.0,0,56.33296819838136,0,1.1925255719845538,1.1925255719845538,1.2750419494647323,1.1925255719845538,1.0,1.346021385803939
1791,50,Male,Some College,38510.0,5.289810750541553,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,61.45621103239631,0,1.2330220786685027,1.050512229130874,1.050512229130874,1.050512229130874,1.0,1.1933788181179825
1792,18,Male,Bachelor's Degree,57431.0,1.5461831883964914,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1.0,0,87.13320628978698,0,1.1481742304446068,1.1481742304446068,1.1481742304446068,1.1481742304446068,1.5282140225323373,1.1849927979145733
1793,28,Female,Bachelor's Degree,57955.0,4.852487869881848,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,0,28.236828598342868,0,1.250178905802415,1.250178905802415,1.250178905802415,1.250178905802415,1.0,1.1080518243884327
1794,47,Female,Some College,53736.0,5.7829372243228425,0,3,2,2,,1,1,1,2,2,1,1,1,1,1,1,,,,,1,72.83348897671415,0,2.5001624321343003,1.3695713056192198,1.4774656217463127,1.4716423693862994,1.0942047622709614,1.0
1795,18,Male,High School,35406.0,5.660602195974519,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,47.74939697849589,0,1.5080135190199362,1.217155557402676,1.27563135042174,1.217155557402676,1.0,1.0775790574488227
1796,51,Male,High School,40894.0,6.374576888944552,0,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1.0,0,34.868682939027245,0,2.1309240105730383,1.2625766548655974,1.375989431813303,1.5462298473624558,1.0,1.1492481479595795
1797,34,Male,Bachelor's Degree,54236.0,4.696261290622936,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0.0,0,97.56024133814475,1,4.263136605484807,4.263136605484807,4.263136605484807,4.263136605484807,1.0,1.0
1798,18,Male,Some College,40681.0,6.126255774719809,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1.0,0,19.10372219206391,0,1.2561093010480437,1.2561093010480437,1.2561093010480437,1.2561093010480437,1.1728349302499486,1.3922651806586814
1799,38,Male,Bachelor's Degree,47532.0,4.303872211495907,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,19.692024322695914,0,1.1531953116823006,1.1531953116823006,1.1531953116823006,1.1531953116823006,1.0,1.0
1800,31,Female,High School,31288.0,3.3663923586633926,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,2,1,1,1,0.0,0,5.0260791200099595,0,1.1437640432983978,1.1437640432983978,1.1437640432983978,1.1437640432983978,1.0245054497682422,1.0
1801,32,Female,Bachelor's Degree,61452.0,3.5129531116143977,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.0,0,15.748107335927326,0,1.6516051082913723,1.0,1.0224752311139735,1.0,1.7585113992344732,1.0205846349850922
1802,27,Female,Master's Degree,85088.0,3.2992564082459612,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,1,23.285867340260136,0,1.2167904416354873,1.2167904416354873,1.2167904416354873,1.2167904416354873,1.0535880431178302,1.3505220579767494
1803,18,Female,Some College,48000.0,6.512461758258552,0,5,4,4,1,,3,3,2,4,4,1,1,1,2,2,,,,,1,31.81451872291704,0,4.21322703204588,1.2144530030569096,2.447989210187716,3.56974677061189,1.0,1.8622427309071743
1804,18,Male,Bachelor's Degree,58859.0,3.2310544382238766,0,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,47.42451276336954,0,1.2595919494154462,1.2595919494154462,1.2595919494154462,1.2595919494154462,1.6023805902635138,1.0
