participant_id,age,gender,education,income_level,employment_status,banking_experience_years,previous_fraud_experience,technology_comfort,financial_literacy,risk_tolerance,trust_in_banks,privacy_concerns,ATT1,ATT2,ATT3,ATT4,ATT5,SN1,SN2,SN3,SN4,PBC1,PBC2,PBC3,PBC4,PBC5,INT1,INT2,INT3,INT4,Perceived_Severity,Perceived_Vulnerability,Threat_Probability,Threat_Consequences,Self_Efficacy,Response_Efficacy,Response_Cost,Coping_Confidence,Past_Behavior,Behavior_Frequency,Behavior_Consistency
1621,46,Male,High School,$50k-$75k,Full-time,2,0,5.14626900775462,4.087489991115216,5.537351838233945,4.999144941737247,6.242631918575953,5,5,6,6,6,7,7,7,6,3,3,3,4,3,4,5,4,4,5,7,6,6,2,3,3,3,5,4,3
1622,23,Male,High School,$25k-$50k,Full-time,0,1,4.854813290422294,5.618272735905305,4.247752287659692,4.722084647007912,6.275778203098618,4,4,5,4,5,4,4,4,3,3,5,3,5,4,4,3,3,3,7,5,5,5,4,5,5,5,1,3,3
1623,58,Male,High School,$100k-$150k,Full-time,9,1,5.650594034234553,6.36161047593331,5.954386206657081,2.5830644501072175,5.418743858792189,4,4,3,4,5,6,6,6,6,6,6,6,6,6,4,5,4,4,5,5,5,5,7,6,6,6,5,4,3
1624,34,Prefer not to say,Bachelor's Degree,$100k-$150k,Full-time,33,0,5.306975508226412,5.891425701505309,5.0757671962529525,5.49713229432646,4.212385705609239,5,5,6,6,5,7,5,7,6,5,6,6,5,5,4,3,4,4,5,4,6,4,5,6,6,7,5,5,5
1625,73,Male,High School,$50k-$75k,Full-time,35,1,5.5767693434944,2.8137280019997357,3.0671665982317604,3.2275944381531296,5.049390288416126,5,4,5,3,3,5,5,5,6,4,5,4,4,3,2,2,2,3,5,6,4,4,3,4,4,3,2,2,2
1626,61,Female,Master's Degree,$25k-$50k,Full-time,33,0,6.5264908585912735,4.112953442590181,5.61040730502978,4.098389045639896,5.772420261962068,6,5,4,5,3,5,4,5,4,5,6,5,6,5,4,3,3,4,4,5,5,4,4,4,4,5,3,3,3
1627,38,Female,Bachelor's Degree,$75k-$100k,Full-time,13,1,5.825436823456458,4.560782089819184,4.169412429264123,5.751491070862162,5.358027021930186,4,5,5,4,4,4,5,5,5,4,4,3,4,4,4,5,5,4,3,4,4,5,3,5,4,3,5,7,5
1628,64,Prefer not to say,Bachelor's Degree,$25k-$50k,Full-time,0,0,4.259270669507156,3.8624186474402125,3.247448407875295,5.835709797170838,5.76119101191854,6,7,7,7,6,1,1,1,1,5,5,6,6,5,5,4,5,3,6,7,6,7,5,5,6,6,3,4,4
1629,46,Female,Bachelor's Degree,$25k-$50k,Self-employed,0,0,2.815648265884751,4.704214806440275,4.189739973449235,4.040190967179859,6.213470498418196,4,4,4,4,4,4,5,4,5,3,1,3,2,1,5,5,5,5,5,5,6,6,3,3,2,3,5,5,5
1630,57,Female,Some College,$75k-$100k,Full-time,8,0,7.0,5.266749855169632,5.357257554146368,4.109301358096016,4.386708681290886,5,4,4,4,5,7,6,6,7,6,5,5,5,6,3,4,4,3,4,5,5,4,5,6,4,5,2,2,2
1631,52,Male,Some College,Under $25k,Part-time,13,0,4.143414939979331,5.503652677541683,4.4370631319391105,3.760817352091993,3.8294168169438465,5,4,4,5,4,6,7,7,6,4,4,3,4,5,5,3,4,4,4,4,4,4,6,5,5,5,5,5,6
1632,32,Male,Some College,Under $25k,Part-time,28,0,3.790338879959217,6.39163119788798,6.3513499655719565,3.1625755056089067,5.058707318490534,4,4,4,5,5,3,5,3,4,2,4,3,3,5,4,6,5,5,4,4,3,3,5,4,4,6,5,6,4
1633,35,Male,Bachelor's Degree,Under $25k,Part-time,23,0,1.894909773353341,3.7717265638577153,5.3211427810583505,3.8382454214749093,4.737282525243145,5,6,5,4,5,5,5,5,5,3,2,3,3,3,5,5,4,4,4,5,6,4,3,4,4,4,4,4,4
1634,60,Female,Some College,$25k-$50k,Full-time,17,0,5.007709657968167,2.426756885708892,4.532424046763027,2.664243977302373,5.964431054471765,4,6,4,5,5,3,6,5,5,5,6,5,5,6,5,5,5,6,6,5,7,5,4,4,4,5,4,3,4
1635,39,Female,High School,Under $25k,Full-time,6,1,4.7233299059306555,4.665704972218789,2.363504684162379,5.419675097809917,3.9180517713753105,4,5,6,6,6,7,6,7,6,3,3,4,3,4,3,4,4,4,5,5,6,5,3,3,3,4,4,5,5
1636,38,Male,Doctorate,Over $150k,Full-time,5,0,2.2273275956257788,6.648954340540243,3.5483744803858306,5.07342832619425,6.2224200615954475,5,5,5,4,5,6,7,7,7,3,2,3,3,3,7,7,7,7,5,5,6,5,5,5,5,4,6,7,7
1637,30,Male,High School,$25k-$50k,Part-time,17,0,5.179911063199763,3.579931382059723,3.9003297956511918,5.2726351418446145,6.5889733205014425,6,6,6,5,7,6,5,5,6,6,6,5,5,7,4,5,5,4,5,7,6,6,4,5,5,5,5,4,4
1638,51,Female,Master's Degree,$25k-$50k,Full-time,21,0,3.7527121189478416,5.092901070182835,4.7752841017048455,3.4547151393098283,5.100335460688519,5,4,4,4,4,5,5,3,4,5,4,4,3,3,6,7,6,5,3,4,3,4,5,4,3,3,7,6,7
1639,75,Male,Master's Degree,$25k-$50k,Self-employed,18,1,7.0,5.104469530214436,4.692266257781069,3.165915323781932,5.166809738139435,4,5,4,4,6,5,5,5,5,7,6,5,6,5,3,5,4,4,5,6,6,6,5,4,5,5,4,4,4
1640,28,Female,Some College,Over $150k,Unemployed,4,0,3.6459582118636975,4.4488746615479915,4.0373565743056,4.664217129176272,4.255698848646831,6,5,5,5,6,6,7,5,6,4,4,4,4,3,2,2,2,2,4,5,3,5,5,5,5,5,1,1,1
1641,45,Female,High School,$50k-$75k,Full-time,21,0,3.84721000170331,4.209002137356829,3.9684898815280394,4.67692307794027,4.503073011128526,5,4,6,4,6,3,3,3,2,5,4,2,2,3,5,5,5,5,5,4,4,6,3,2,4,4,6,6,4
1642,66,Female,High School,$50k-$75k,Full-time,19,0,3.1878356636184484,2.9995420325621898,4.808639653106497,4.4232762069844656,4.650829651289747,5,4,5,5,4,5,4,4,5,4,3,3,4,4,6,6,6,7,5,6,5,4,3,4,4,4,7,7,7
1643,43,Female,Bachelor's Degree,$100k-$150k,Part-time,4,0,6.416814781562958,1.2338393058532495,2.5979792841180194,4.25262007697458,6.687234074621724,3,4,3,3,4,7,5,6,5,6,5,5,6,6,5,5,5,5,5,5,5,5,4,3,4,3,4,6,4
1644,51,Female,Bachelor's Degree,$50k-$75k,Full-time,7,0,3.9408363083028703,2.7545940813367626,6.173722146949799,6.652930933233264,5.0209421356081485,7,6,6,5,6,5,7,6,6,6,4,4,5,5,3,5,3,4,5,5,7,6,5,5,4,5,4,3,3
1645,29,Female,Master's Degree,$50k-$75k,Full-time,21,0,3.412628769351755,3.692604606154791,1.0,5.111230014151574,3.6456097476959903,5,5,5,4,5,6,5,5,6,3,2,4,3,3,5,5,7,5,5,4,4,4,4,4,4,4,4,5,5
1646,51,Female,Master's Degree,$25k-$50k,Unemployed,12,0,5.560432514880814,5.626649493649519,5.837573275040841,6.964814069759789,5.380889776323204,6,6,7,7,5,4,4,5,6,5,4,4,5,5,5,5,6,6,6,4,5,5,4,4,4,4,6,7,6
1647,42,Female,Bachelor's Degree,$50k-$75k,Full-time,30,0,2.4294705968802224,4.065933518943212,3.736740260204773,6.122758030517959,6.008919137084503,6,5,6,6,6,7,6,5,6,5,4,4,3,4,4,4,5,4,5,4,5,6,5,6,6,4,6,4,4
1648,59,Male,Some College,$50k-$75k,Retired,20,0,5.4376658193734215,3.5252665654064073,5.203611739980231,6.643925111220813,5.072047493746245,6,5,5,5,5,5,5,5,5,3,3,3,3,4,5,4,3,5,5,4,4,4,5,3,4,3,4,2,3
1649,62,Male,Some College,$75k-$100k,Part-time,10,0,7.0,3.0417189254605406,4.309376608009657,3.310644680372797,6.7161347836996885,4,4,3,4,5,5,6,6,5,6,6,5,6,5,4,4,3,4,7,5,6,7,3,4,4,5,3,3,3
1650,80,Male,Master's Degree,$25k-$50k,Self-employed,14,0,5.349911749252634,5.053847577062324,4.284448175275123,5.311805189197635,5.955259533992487,5,5,6,3,5,4,4,4,5,6,5,5,5,5,5,5,6,5,6,5,5,5,5,5,4,5,6,5,5
1651,53,Male,Some College,$75k-$100k,Full-time,15,1,5.456847474389887,5.965864316359787,4.575956266437129,4.081881413207952,3.945958397123361,6,5,4,4,4,4,4,5,4,3,3,3,4,4,5,5,6,7,4,4,4,4,3,4,4,4,6,7,7
1652,49,Female,High School,Under $25k,Full-time,7,1,5.805090325361226,5.582466438427698,4.9326760047228895,2.6039359463685603,4.493423906363957,4,4,4,4,3,2,4,2,3,4,5,4,5,5,3,3,2,4,5,6,4,4,5,4,4,5,3,3,2
1653,47,Female,Bachelor's Degree,$25k-$50k,Full-time,5,0,7.0,4.98799460968601,3.339636842777864,6.3952038034666305,5.348848909567069,7,7,5,6,6,6,7,6,7,5,6,5,6,6,5,4,5,6,5,7,5,6,5,5,5,5,5,4,5
1654,39,Male,Bachelor's Degree,$50k-$75k,Full-time,22,0,6.314840940028656,2.281703429702178,5.248718782736731,4.247568969153245,3.2671918381707314,5,5,5,5,5,4,4,4,5,5,6,6,6,5,5,6,4,5,5,5,6,3,2,4,4,3,6,5,5
1655,50,Male,Master's Degree,Over $150k,Full-time,23,0,5.159504583409536,3.742823484303097,2.281741126989703,3.333878043679978,5.469992411217675,4,4,4,3,4,5,7,6,6,5,5,5,5,5,3,4,4,2,4,4,6,5,4,4,4,5,2,3,2
1656,40,Other,Bachelor's Degree,$50k-$75k,Full-time,21,0,5.855837100954002,6.731495497556578,3.7925371973434254,4.102523364101567,3.1622593300198862,4,4,4,5,3,5,3,3,5,5,5,6,6,5,5,6,6,5,5,3,3,4,6,6,5,6,6,6,5
1657,47,Male,High School,$75k-$100k,Full-time,30,0,3.1710976118023337,5.658535639489792,4.970357893981188,3.6445310526714163,6.22577680112096,4,4,3,5,5,6,5,7,6,5,4,5,4,4,6,7,7,5,5,5,6,6,5,5,5,5,7,7,7
1658,64,Male,Master's Degree,$25k-$50k,Full-time,9,0,5.664440386120983,2.2012458162948576,5.193024611462245,3.767562438859999,6.098001053270879,4,5,3,4,5,4,3,2,2,5,6,5,5,6,4,6,5,5,5,6,6,5,4,4,3,3,4,6,4
1659,29,Female,Some College,$25k-$50k,Self-employed,31,1,2.9916660432243787,4.1277323198409475,4.445104387565961,4.33407593178082,5.655259497006577,5,5,5,5,5,2,3,2,3,4,4,4,3,3,3,4,4,3,5,4,5,5,3,3,4,3,5,4,5
1660,62,Female,Some College,Under $25k,Full-time,5,1,3.94946637205256,4.67202796245935,3.24925058686197,6.676978231653691,4.356533799212457,7,7,6,6,5,5,6,6,5,4,3,3,3,3,4,3,4,1,5,6,4,5,4,4,4,4,2,2,3
1661,64,Male,Bachelor's Degree,$50k-$75k,Full-time,4,0,1.0,3.2091939980659143,5.055390889716184,3.8004193401464486,5.287223107074892,5,5,5,4,4,7,7,7,7,4,3,2,3,3,6,4,5,3,5,6,5,5,5,4,4,5,4,5,4
1662,43,Male,High School,$25k-$50k,Part-time,0,0,5.102144489051193,1.1980347721684965,2.862887265233745,6.591124797063028,4.535284763733886,6,7,6,6,5,6,6,7,6,3,4,4,4,5,3,4,4,5,6,6,6,6,1,2,2,1,4,4,4
1663,18,Male,Bachelor's Degree,$25k-$50k,Retired,10,1,3.534191983337471,4.328471258521361,6.251972703248475,5.618604155175426,3.9661031948049263,5,5,6,5,5,3,4,3,4,3,4,4,3,4,4,4,5,4,5,5,4,4,4,4,5,4,4,5,6
1664,35,Female,High School,$100k-$150k,Full-time,9,1,6.166717822806694,3.175914265093429,3.68146074350047,5.075525876303303,4.727382687051447,4,5,5,5,5,5,6,6,6,5,5,6,5,5,3,5,4,4,5,5,4,5,5,4,3,3,3,3,4
1665,64,Female,Bachelor's Degree,Under $25k,Full-time,20,1,5.085288915908104,3.181005739189911,1.6445240281116553,5.497744038702249,5.868092090141305,5,4,5,6,5,2,4,4,3,5,5,6,5,6,3,3,3,3,5,5,6,7,5,6,5,4,2,3,3
1666,44,Male,Some College,$75k-$100k,Full-time,17,0,6.186143842052438,3.7389155320900147,2.1274431447768274,4.6163867966049486,5.148195612114937,5,3,5,4,4,5,5,5,6,6,7,6,7,7,4,3,4,5,4,4,5,5,5,5,5,5,4,4,4
1667,30,Female,Master's Degree,$50k-$75k,Retired,3,0,2.8746051829911936,4.026221310948745,3.8611010916314226,6.143260124636111,6.695780916547865,4,5,5,6,5,5,5,6,5,4,4,3,3,4,6,6,6,6,6,7,7,7,4,3,5,5,6,7,7
1668,37,Female,Master's Degree,$50k-$75k,Self-employed,11,0,6.057579055739449,4.188192367675608,3.995755379856474,5.28037631592052,5.942358593428302,5,4,4,5,5,7,7,6,6,4,6,5,5,6,5,7,5,6,7,5,4,5,4,5,4,4,6,5,6
1669,57,Male,Some College,$75k-$100k,Part-time,11,0,7.0,3.050813131401398,6.5575193589315335,2.602400817969384,5.82455989529618,4,6,4,5,4,3,4,4,3,4,4,4,3,4,5,4,4,4,6,6,5,7,2,3,3,2,4,5,5
1670,53,Female,Some College,$50k-$75k,Full-time,0,0,5.646237449897841,3.9137276114756996,2.346100927340083,4.955502318267958,3.3301807956098353,5,5,4,5,6,3,3,3,2,6,6,7,6,6,4,3,4,4,3,3,4,5,5,5,6,6,2,3,3
1671,41,Female,Some College,$25k-$50k,Full-time,5,0,5.685523513038433,1.9153496184764185,3.855247079025503,5.540767771591137,4.786325616829194,5,5,4,6,5,6,5,4,5,5,6,3,5,5,4,3,4,4,6,4,5,6,4,3,4,2,4,4,3
1672,39,Male,Some College,$75k-$100k,Full-time,7,1,4.754396514592402,4.604350784978502,2.3168100300851204,4.253198537678539,3.92919034852238,5,6,6,7,6,4,4,3,5,6,5,5,5,6,4,3,5,3,5,5,5,4,5,5,6,6,4,3,3
1673,39,Male,Master's Degree,$100k-$150k,Part-time,29,1,3.7129968291519537,1.0,3.110283205501235,4.751507047256719,4.898696832413705,6,4,4,5,4,4,4,3,4,6,5,4,6,5,6,5,4,4,6,5,6,4,4,3,4,3,3,3,3
1674,31,Female,Bachelor's Degree,$25k-$50k,Part-time,16,0,5.641788559052263,3.8236628954362946,6.157560842097073,3.8645704063907114,4.337396263684527,4,5,5,6,4,5,5,6,5,4,4,3,4,4,6,7,6,6,5,6,5,4,4,4,4,4,7,7,7
1675,69,Female,Some College,Under $25k,Retired,21,1,2.2408756343968976,5.394941999780039,2.2091292875816126,2.946849212723727,4.684634551636267,4,4,4,4,4,3,4,4,4,4,4,2,4,2,4,4,4,3,5,4,5,4,4,5,4,6,3,4,4
1676,40,Female,Some College,$100k-$150k,Full-time,0,0,3.8733673126187753,2.8228571065427257,4.621859393694967,2.739547754882512,6.267279005611235,4,5,5,4,4,7,6,7,6,3,3,3,4,2,5,5,5,5,7,7,6,7,3,2,3,2,5,6,5
1677,63,Female,High School,$50k-$75k,Full-time,26,1,1.8434147964942267,5.131359264754621,4.350070302620148,2.7555184155173635,5.622774921906417,3,4,4,5,4,4,4,4,4,5,5,6,4,6,4,4,5,4,5,6,5,5,6,6,6,5,5,5,4
1678,67,Female,Bachelor's Degree,$75k-$100k,Full-time,28,0,3.444515434027376,5.70245252575716,3.766160003098508,5.402853690964638,6.207825871879798,5,6,5,5,5,4,4,4,4,5,4,3,4,5,5,5,5,6,6,5,6,6,4,6,4,5,4,5,5
1679,59,Male,High School,$50k-$75k,Part-time,0,0,5.463067637840342,1.0,4.527211272468432,1.6116619499484055,3.3392485800824154,4,4,4,4,4,5,7,5,5,6,5,6,6,6,6,6,6,6,5,5,5,5,4,3,4,3,6,7,6
1680,38,Female,Other,$25k-$50k,Self-employed,7,0,5.258090064330695,4.003228225351535,2.175971465279396,3.8002240876438225,5.16377216627723,3,4,4,5,4,2,1,2,3,5,5,4,5,4,4,4,3,3,5,4,6,4,4,3,4,3,3,4,3
1681,51,Male,Master's Degree,$75k-$100k,Full-time,19,0,4.576370543303209,1.0,6.11885151092498,3.681216057705546,6.163375479536261,4,2,4,3,4,5,5,6,6,4,5,4,3,5,4,4,4,5,5,5,6,6,4,3,3,3,4,4,4
1682,44,Male,Some College,$50k-$75k,Full-time,21,0,4.755601491093016,4.046329020757771,6.494783693172929,4.261408556815042,6.756925506375871,5,5,6,5,3,5,4,4,6,4,5,4,4,3,3,4,4,3,7,6,7,7,3,4,3,4,5,4,4
1683,31,Female,Bachelor's Degree,$25k-$50k,Full-time,8,0,1.671203073203686,4.190677425724275,3.8659465768630383,2.3722821400765564,3.397102771338257,4,5,2,4,4,4,4,3,4,2,2,3,3,4,3,3,3,3,4,4,3,4,4,4,4,5,2,2,2
1684,49,Female,Master's Degree,$50k-$75k,Full-time,11,1,3.9411565791436276,1.0,7.0,5.084665713688742,4.7133680002227125,4,5,5,4,5,4,6,4,5,4,3,3,2,3,4,6,5,5,5,5,4,4,2,2,2,3,5,5,4
1685,27,Male,Bachelor's Degree,$100k-$150k,Unemployed,9,0,3.4779725903471848,6.702289870703826,3.241360895830111,3.072206327008121,6.2376493414052385,5,5,5,3,5,5,5,5,5,3,5,5,4,3,5,5,5,4,6,6,6,7,5,5,5,6,5,4,4
1686,62,Female,Some College,$75k-$100k,Full-time,16,0,3.511410464228189,4.571820549925013,4.360604791398792,5.958886648851123,4.888493855907409,5,5,5,4,5,5,5,6,6,4,4,4,5,4,4,4,6,5,5,5,5,5,5,4,5,6,3,4,4
1687,38,Male,Some College,Under $25k,Self-employed,26,0,5.39936794172063,3.0962695382933543,5.804644689284318,3.853881174893401,4.098540558413303,4,5,5,4,5,6,7,7,6,7,5,6,6,6,6,5,6,5,4,3,5,4,5,6,6,5,5,4,6
1688,48,Male,Master's Degree,$50k-$75k,Full-time,7,0,3.209239010242034,6.104993255748074,3.1573937556879264,4.4852643719056955,3.395000903654391,5,4,4,5,6,3,4,2,3,3,3,3,2,3,4,5,4,5,5,7,5,5,4,5,4,3,5,5,5
1689,49,Male,Bachelor's Degree,$75k-$100k,Self-employed,25,0,3.5929787248088836,1.8657028131649884,1.8658313175687862,4.604528627866247,4.056428311870516,4,5,6,5,4,4,4,4,3,4,6,5,5,6,3,4,3,3,4,4,5,4,4,3,4,4,2,3,2
1690,41,Female,Bachelor's Degree,$100k-$150k,Full-time,7,1,1.3693961314357255,2.6020776564261876,1.5435961081336043,4.893089263432686,3.2422081645798975,6,5,6,6,6,6,5,5,5,1,3,3,2,3,6,6,5,4,4,3,5,5,3,2,2,3,5,6,6
1691,53,Female,Master's Degree,$75k-$100k,Self-employed,6,0,4.058815229435746,1.2107078192291318,6.685157189463721,4.64441725299537,5.1643065025174275,4,5,4,4,4,3,3,3,2,4,4,6,5,4,4,3,3,3,6,5,5,5,4,4,3,3,2,2,3
1692,37,Male,Master's Degree,$25k-$50k,Full-time,23,0,2.8682436784295704,6.541358755501134,3.059365489105711,4.087467341520841,6.0859412043565255,5,4,3,4,5,6,5,6,5,3,2,3,2,4,4,4,4,4,4,4,4,5,5,4,3,5,4,4,3
1693,58,Female,Master's Degree,$75k-$100k,Full-time,24,0,4.618804393034465,4.632050282913605,3.5399685312141016,5.011658236832852,3.712927765200535,4,5,4,5,4,5,3,4,4,5,6,5,5,5,5,5,6,6,5,4,4,5,5,6,5,5,7,6,6
1694,24,Male,High School,$75k-$100k,Full-time,23,0,3.073337929886303,5.057222326803044,2.2421302903505236,5.159376556593944,5.383502715332158,5,4,5,4,4,5,5,5,6,2,2,3,3,2,3,4,2,2,4,4,3,4,3,2,2,1,3,3,4
1695,46,Female,Bachelor's Degree,Under $25k,Full-time,1,0,4.656813368323824,4.591301604094019,5.127674991060863,3.681838399468455,6.029798132390454,4,5,6,5,4,4,4,4,5,3,4,4,4,4,5,4,3,4,6,6,5,7,4,4,4,3,4,3,4
1696,74,Male,Bachelor's Degree,$50k-$75k,Full-time,10,1,4.282971358886485,4.94589808948796,2.705816197085581,5.111641382768268,5.097020840466815,4,5,5,5,6,5,6,6,5,5,4,5,5,4,6,6,6,6,4,5,5,6,5,4,6,4,7,6,7
1697,29,Male,Master's Degree,$50k-$75k,Full-time,23,0,7.0,4.301501028064786,3.112231761274149,6.030064362882035,3.3282362755910295,6,6,6,5,6,7,5,5,6,7,7,7,6,5,4,4,5,4,5,5,5,4,6,5,5,5,5,5,6
1698,34,Female,Bachelor's Degree,$75k-$100k,Retired,15,0,5.245826970679791,4.552197745519674,4.219328587182624,5.447073035325463,5.524832710128753,5,6,5,5,6,5,6,6,5,4,3,3,4,4,4,4,3,4,5,5,6,5,4,3,4,4,4,4,4
1699,52,Male,Some College,$25k-$50k,Full-time,4,1,1.7405431911565454,4.339884467089836,2.3103357018561983,5.718850289976624,5.0398883607590825,5,6,5,6,6,4,3,1,3,4,2,3,3,3,3,4,3,3,6,6,5,5,6,3,4,5,3,3,4
1700,47,Male,Master's Degree,$75k-$100k,Self-employed,19,0,2.6026667338459375,3.408830652759938,3.5499848226800843,4.806305018688934,4.9278448865390585,5,6,4,4,4,5,4,5,6,4,3,4,4,4,5,4,5,4,3,4,5,4,3,3,4,4,4,5,5
1701,50,Female,Bachelor's Degree,Over $150k,Student,7,0,4.5828120134885,4.13938780522093,5.763093425304577,3.4766194647101445,4.498479029663488,5,5,6,4,6,6,6,7,7,4,3,4,4,3,6,6,6,6,7,5,4,6,3,3,3,3,7,6,6
1702,52,Other,High School,$100k-$150k,Full-time,32,1,3.1052280774110237,4.555672945240181,4.399556156523609,3.6284266483556253,5.195466168901445,4,4,4,4,6,6,4,5,6,3,2,4,4,2,4,5,4,5,4,5,5,4,3,4,5,3,5,4,5
1703,54,Male,Bachelor's Degree,Over $150k,Part-time,30,0,1.0,4.3437138554177706,3.9827592093997017,4.983865561425294,5.660799699291656,6,4,5,5,5,5,6,4,5,3,3,3,3,3,6,5,6,6,5,5,5,5,5,4,4,5,6,6,6
1704,61,Male,Some College,Over $150k,Full-time,21,0,6.524319470750616,2.278896259920688,4.1008105932494106,5.731316470182772,7.0,4,4,4,4,5,6,7,6,7,6,5,5,7,6,4,4,5,5,4,4,4,5,5,4,4,4,4,4,5
1705,51,Male,Some College,Under $25k,Full-time,28,1,5.580336025358111,2.451517330809068,3.2552108656328107,7.0,5.223565275225925,5,6,7,7,6,3,3,5,4,6,5,4,5,6,4,3,4,3,6,4,5,5,4,6,5,4,3,4,2
1706,41,Female,High School,$75k-$100k,Full-time,15,1,5.281465310237658,5.607693864091309,6.594613247656895,5.778186333326325,6.76225527601394,6,6,6,6,5,5,5,7,6,4,5,5,4,5,4,4,3,3,6,5,6,6,4,5,6,5,3,4,3
1707,55,Male,Bachelor's Degree,$50k-$75k,Retired,22,0,3.5890154317936274,3.800907740351578,2.6629800172523055,3.1954770910029975,5.493530591769564,4,5,4,4,4,5,4,4,4,4,3,3,3,3,4,4,4,3,4,6,4,4,4,3,3,4,4,4,3
1708,73,Female,Bachelor's Degree,$100k-$150k,Full-time,29,0,5.141515156514894,4.9601429511467225,4.095296626749502,3.679272913168021,4.990518839587471,4,4,4,4,5,6,6,5,5,6,4,4,5,5,6,7,5,6,5,5,5,4,5,5,6,5,7,5,7
1709,43,Prefer not to say,Bachelor's Degree,$25k-$50k,Full-time,17,1,3.4434595136686776,2.780244117360885,3.9610357928799296,7.0,5.263402280482421,6,5,7,5,6,4,6,7,6,4,4,4,4,3,5,7,5,5,5,5,6,5,4,4,3,4,6,5,7
1710,30,Male,Bachelor's Degree,Over $150k,Full-time,12,0,4.807285950326536,2.284910360359511,5.212267509986389,4.342733281627866,3.7560899933382395,4,3,5,4,4,4,5,5,4,5,7,6,5,5,4,5,4,5,4,5,5,4,4,4,4,5,4,4,4
1711,61,Male,Master's Degree,$75k-$100k,Unemployed,0,0,3.1191251612452837,3.1033244037087733,5.344443514311095,4.657017561713546,5.436446297827241,5,5,6,5,4,5,4,6,5,4,4,4,4,3,3,2,2,2,6,7,6,4,4,4,3,4,1,2,1
1712,43,Male,Some College,$100k-$150k,Full-time,14,0,6.774432675834021,3.910665407997163,3.7551736737181005,3.4474996955089248,2.90872842869649,4,4,3,4,3,5,6,7,7,6,7,6,6,6,6,5,6,6,2,4,4,3,5,6,5,4,6,7,7
1713,18,Male,High School,Under $25k,Part-time,23,0,2.144645018877233,3.335317610930264,4.20693309035827,6.478124086689093,4.151067006322615,6,5,6,6,5,3,3,1,2,4,4,4,4,4,4,4,3,5,5,4,5,4,5,5,5,5,3,4,3
1714,57,Female,Master's Degree,$25k-$50k,Part-time,24,1,6.348425744266247,5.882113580037428,4.259948655479527,5.20039984878475,5.220827402447191,6,5,5,6,6,4,4,4,4,7,6,5,6,6,4,2,4,4,5,5,5,5,4,6,6,6,3,4,3
1715,36,Male,Some College,$100k-$150k,Part-time,20,1,4.558373742025996,4.4333802919987,1.0,3.6704783825376257,6.413380500496729,5,4,4,5,3,5,5,5,5,5,5,5,4,5,5,3,4,4,4,6,5,5,5,5,5,5,3,4,4
1716,43,Male,Doctorate,Under $25k,Retired,9,1,3.7657995069870136,6.603620204130417,1.5754145565311144,3.4074096533712743,6.673686836698233,5,5,4,5,5,4,4,5,4,5,5,5,4,4,5,4,4,2,6,6,5,5,6,6,5,5,4,5,4
1717,49,Female,Master's Degree,$100k-$150k,Self-employed,0,1,4.750504382543608,4.7257306002928425,2.952910832989241,4.968644735077446,4.839798762394971,6,6,5,5,6,5,5,5,4,3,2,3,3,3,5,5,5,6,4,3,4,5,3,2,3,3,5,5,5
1718,47,Male,Bachelor's Degree,Under $25k,Full-time,10,0,5.600022010767272,1.0636839367042459,3.0137618530723835,4.653047409856542,5.2712890514834845,5,5,4,5,6,2,2,4,1,5,5,5,5,6,5,5,5,6,4,5,5,5,4,4,3,2,5,6,6
1719,55,Female,Other,$75k-$100k,Full-time,11,0,6.550120105041596,5.572854088396121,2.121004609250215,5.598532260665352,6.182798716540231,4,4,5,5,5,3,3,4,4,5,6,5,5,6,5,5,4,5,5,5,5,5,4,6,5,5,5,5,6
1720,38,Male,High School,$50k-$75k,Full-time,11,1,4.969714534700298,2.237582890789059,4.8494155999230815,5.2563621677526395,3.637557070587789,4,6,6,5,5,6,5,5,6,6,6,6,6,5,4,4,4,5,3,4,3,5,5,4,4,4,5,5,4
1721,52,Female,Some College,$75k-$100k,Full-time,21,0,3.163955872106584,4.499693767374741,3.8029657894244613,4.282623581477653,5.545222255847054,4,5,4,5,4,4,4,5,5,3,2,3,3,3,4,3,3,5,5,6,7,6,3,4,5,4,3,4,2
1722,41,Female,Bachelor's Degree,$75k-$100k,Full-time,34,0,4.583445185648682,3.192910725037002,3.499427633658428,3.94743808544636,4.18931784589761,4,4,3,4,3,4,4,4,3,4,4,4,5,5,4,4,3,4,4,2,4,3,4,5,4,4,3,3,3
1723,56,Female,Some College,$50k-$75k,Full-time,16,0,7.0,6.9855243448034425,2.041382615689659,4.4080694220413985,4.910992450855609,4,4,5,4,4,7,7,6,6,5,7,7,5,5,3,6,5,4,3,3,4,5,5,6,7,6,6,6,5
1724,54,Female,Master's Degree,$25k-$50k,Full-time,12,1,6.521517128268936,6.071477305659176,3.737637190057296,3.9391829840118846,4.595074424456253,5,4,5,5,4,5,5,5,5,5,5,6,6,5,4,6,4,5,4,5,5,5,5,6,4,5,5,5,5
1725,30,Male,High School,Under $25k,Retired,12,0,5.863145217186538,3.235633165787714,1.0,4.443765360634286,5.5788939397529616,5,5,5,6,5,3,2,3,3,6,6,6,5,5,3,4,4,3,5,5,5,6,5,5,4,4,3,3,3
