respondent_id,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,SEV1,SEV2,VULN1,VULN2,SE1,SE2,SE3,RE1,RE2,RE3,PB1,PB2
2086,7,7,7,3,1,7,4,6,5,4,4,5,1,1,3,4,3,5,2,7,2,3
2087,6,5,5,5,6,6,7,3,6,5,7,4,3,4,7,3,7,3,1,3,7,7
2088,5,6,7,6,4,6,7,7,6,3,4,3,5,7,6,3,1,5,5,4,4,3
2089,5,4,2,2,2,3,2,2,3,4,4,6,2,1,6,2,5,4,4,4,5,6
2090,3,3,3,7,6,1,1,2,3,2,2,5,3,6,7,2,6,7,3,7,7,3
2091,3,3,3,1,1,2,5,3,5,3,3,3,1,2,5,5,2,6,5,4,5,6
2092,6,2,5,3,2,5,2,3,4,4,1,1,1,1,5,7,4,1,1,5,2,1
2093,2,1,3,2,1,4,5,1,1,1,4,1,1,1,1,2,3,2,3,2,6,2
2094,1,5,1,2,5,2,2,6,1,1,2,2,1,2,5,5,2,7,6,6,2,1
2095,7,7,5,7,7,4,4,4,1,1,2,1,1,2,7,6,2,2,1,2,5,4
2096,6,6,1,4,5,3,6,6,3,7,5,6,7,7,6,3,7,6,4,6,6,7
2097,5,6,7,5,4,7,6,4,5,7,6,7,3,7,3,5,4,5,5,2,3,5
2098,4,7,7,6,3,4,2,4,6,3,6,4,5,5,2,3,3,4,1,4,3,6
2099,6,5,2,2,6,1,4,2,6,1,1,2,1,2,2,1,2,2,1,6,5,2
2100,4,6,6,3,1,5,4,2,5,7,1,2,4,3,7,6,7,6,7,7,5,2
2101,3,2,2,6,7,4,2,3,6,2,4,2,6,2,3,2,4,4,3,3,7,6
2102,2,1,2,2,4,6,7,7,6,3,5,1,4,3,6,3,6,7,6,5,5,1
2103,7,6,7,3,4,6,3,3,6,5,7,6,1,5,1,6,7,6,6,3,1,1
2104,2,5,2,1,3,1,1,1,2,1,1,2,2,2,2,1,2,4,4,5,7,6
2105,5,5,6,5,6,7,7,4,7,7,2,5,2,5,5,7,4,5,3,4,4,2
2106,3,3,5,3,3,7,7,7,6,6,1,1,3,6,7,7,4,5,7,7,6,7
2107,5,5,6,3,1,5,4,4,1,2,2,4,6,6,1,1,2,4,5,7,7,6
2108,7,6,7,4,7,3,4,5,5,6,5,4,7,6,2,7,3,4,1,2,7,6
2109,4,2,4,3,7,6,4,2,2,3,2,6,2,2,1,3,4,2,6,3,5,3
2110,2,4,2,4,6,6,3,3,3,3,4,6,3,1,3,2,4,5,5,5,2,1
2111,1,4,4,3,4,1,1,1,2,1,3,1,4,2,6,3,5,5,5,3,2,3
2112,3,3,2,2,6,2,3,5,5,5,1,2,1,2,5,4,3,6,6,7,1,1
2113,4,7,7,1,1,5,4,6,4,2,4,5,4,4,3,6,5,2,2,6,5,2
2114,5,4,5,4,3,7,7,5,5,5,4,4,6,5,4,3,1,5,3,2,7,7
2115,5,3,4,5,1,3,1,2,2,2,5,4,4,6,5,5,7,1,2,1,2,7
2116,5,3,3,2,4,1,4,1,1,2,6,4,7,3,1,5,6,2,1,2,7,6
2117,4,1,3,1,1,1,1,4,4,2,6,7,7,4,2,2,1,3,2,5,3,2
2118,1,1,4,1,1,3,2,3,1,2,4,7,7,6,4,3,5,1,1,1,2,2
2119,3,5,7,4,3,2,3,4,5,2,5,4,4,1,6,4,2,5,5,7,1,1
2120,2,4,5,4,4,5,5,3,5,6,6,6,1,4,1,2,2,7,6,6,4,2
2121,5,5,6,3,6,4,3,5,3,4,1,2,1,1,6,5,4,5,7,6,3,4
2122,1,4,1,6,5,6,7,6,7,5,5,5,1,6,7,2,7,7,7,4,5,5
2123,7,7,7,7,6,5,1,2,6,3,4,5,1,2,1,1,6,2,3,3,3,4
2124,5,2,5,6,2,5,6,6,6,6,5,4,1,2,1,4,6,4,2,1,2,7
2125,3,5,3,1,3,2,4,1,4,3,1,1,4,3,3,4,5,5,3,1,2,3
2126,5,2,4,3,3,3,2,1,3,2,6,4,6,4,3,1,1,3,2,5,1,1
2127,2,2,2,2,4,6,5,4,2,2,2,5,1,1,5,4,6,2,3,1,5,1
2128,7,7,7,7,7,5,4,6,7,6,1,2,7,7,3,6,5,5,4,5,4,5
2129,6,6,6,6,7,6,6,7,4,6,3,3,1,1,6,7,7,3,5,2,2,2
2130,5,6,6,3,4,7,6,7,6,6,3,4,5,3,3,5,5,6,5,5,6,4
2131,7,7,6,5,6,5,2,5,4,4,7,7,5,6,3,6,2,2,4,5,4,2
2132,5,5,3,4,7,7,6,7,5,6,6,4,7,3,7,4,7,7,7,7,4,3
2133,1,3,2,2,5,4,6,5,2,3,4,3,7,7,5,5,3,4,7,4,5,3
2134,2,2,2,1,3,6,3,7,2,2,1,5,2,2,3,3,1,7,6,5,1,2
2135,2,1,3,2,5,1,1,1,1,1,3,2,1,3,3,3,1,1,2,2,1,1
2136,5,5,5,5,4,3,4,3,1,1,4,4,5,6,1,3,2,3,1,2,4,5
2137,6,7,7,7,6,7,5,7,7,7,7,7,6,4,6,2,3,6,7,7,5,5
2138,2,6,4,5,2,5,5,7,5,5,6,4,7,5,5,2,3,7,7,2,2,6
2139,5,6,6,6,6,5,2,3,5,5,7,5,6,3,6,4,3,4,2,6,6,7
2140,5,6,6,1,6,6,2,1,6,5,4,4,7,6,1,4,2,2,4,4,6,5
2141,4,3,6,7,7,7,7,7,5,4,3,5,6,7,3,2,5,2,4,1,2,5
2142,4,6,5,1,4,2,4,4,6,3,6,7,4,5,2,1,4,6,5,2,2,5
2143,2,1,1,4,3,6,3,4,1,1,3,6,1,1,6,5,7,7,6,3,6,6
2144,6,7,7,2,6,5,6,4,7,7,5,4,5,6,7,5,7,7,4,6,6,7
2145,2,7,2,2,3,3,4,3,3,5,2,6,6,4,3,2,6,4,1,3,1,1
2146,7,6,4,2,2,1,2,5,3,1,1,4,6,6,3,1,2,1,2,1,4,1
2147,3,7,7,7,6,1,4,4,3,5,4,3,2,2,4,4,6,2,4,3,4,6
2148,2,4,4,6,7,1,2,2,5,6,1,3,5,5,4,2,1,6,6,5,5,4
2149,1,1,1,4,2,7,7,6,4,4,7,6,5,6,5,5,7,5,2,6,4,7
2150,1,3,1,2,3,1,2,4,1,2,5,3,1,4,2,1,3,4,2,3,6,6
2151,6,3,4,5,7,3,5,5,5,3,6,5,7,7,5,2,4,5,4,2,7,4
2152,1,6,5,6,7,6,5,4,7,3,2,2,2,2,7,5,5,7,7,6,2,2
2153,4,2,3,2,2,7,5,2,6,6,6,7,7,6,1,1,1,5,7,6,3,7
2154,3,2,6,1,5,6,6,3,3,6,2,1,3,4,2,5,3,7,7,7,2,2
2155,7,5,6,6,5,4,2,4,5,5,5,6,2,4,3,3,3,2,4,1,7,7
2156,4,2,2,3,3,2,1,1,1,3,5,3,7,4,4,6,2,1,5,3,2,2
2157,1,1,1,1,2,1,1,2,1,1,4,1,1,1,1,1,4,4,1,2,3,1
2158,7,4,6,7,5,3,1,6,1,4,6,7,6,6,3,2,3,4,6,1,7,6
2159,7,6,7,5,4,5,4,3,6,7,5,6,7,7,6,5,3,5,6,2,6,3
2160,5,3,3,7,3,3,6,6,3,3,7,5,7,7,5,3,6,1,3,4,3,3
2161,1,6,1,7,7,3,4,4,3,4,2,1,7,4,2,3,5,2,4,7,2,2
2162,2,5,4,6,7,2,6,6,2,3,6,7,5,7,2,6,1,6,3,2,1,5
2163,4,4,5,2,2,5,5,7,2,6,4,4,2,4,5,7,3,7,4,3,2,5
2164,6,4,6,7,4,7,7,4,7,7,2,3,2,1,6,7,7,6,7,6,2,2
2165,3,3,6,2,1,5,2,3,7,6,3,3,6,5,4,7,4,4,3,2,7,6
2166,6,7,7,5,6,7,7,2,7,7,4,3,7,6,6,3,5,5,2,5,4,7
2167,6,7,5,4,1,7,6,4,3,4,7,6,6,3,7,6,4,7,6,3,3,5
2168,7,6,5,6,3,7,6,4,7,6,1,4,1,1,4,2,3,5,6,7,1,2
2169,5,3,4,7,6,4,1,2,6,4,6,5,7,6,6,3,7,5,6,5,6,7
2170,4,2,4,4,2,6,7,4,6,5,1,3,1,4,5,2,5,2,4,2,6,6
2171,7,6,5,3,7,6,7,6,6,7,3,3,6,7,2,2,1,5,4,4,6,7
2172,6,7,7,7,7,7,7,7,6,6,5,1,3,6,4,4,3,7,6,6,7,6
2173,4,6,2,7,3,4,2,5,6,6,5,7,3,2,6,2,2,7,2,7,3,7
2174,7,4,4,4,1,3,5,3,4,6,6,1,4,4,6,6,6,7,7,7,4,4
2175,1,3,3,7,7,5,6,7,4,6,4,6,5,1,3,6,5,7,7,6,7,7
2176,2,4,1,5,2,5,1,5,4,2,4,7,2,6,4,4,1,3,5,4,1,1
2177,7,6,6,1,1,2,4,2,2,4,6,2,7,5,3,7,5,4,3,6,5,2
2178,2,3,3,5,5,6,6,7,4,7,5,6,7,2,5,3,4,5,7,7,1,1
2179,3,2,4,4,6,2,2,5,2,6,7,6,7,6,5,5,7,3,2,4,4,4
2180,7,4,3,6,3,2,3,3,3,4,6,4,5,4,2,4,7,1,1,1,6,5
2181,6,3,5,7,5,3,4,3,6,6,7,6,5,4,1,2,4,6,5,7,4,1
2182,5,5,5,5,3,1,1,1,1,1,1,2,3,1,1,1,1,4,1,1,3,3
2183,4,6,6,4,1,4,4,1,4,5,2,1,3,3,3,5,4,4,3,1,3,7
2184,5,1,2,4,4,7,6,7,7,7,6,7,6,4,7,6,6,3,3,3,2,4
2185,4,7,6,3,2,7,5,6,6,5,5,6,3,1,1,6,6,6,6,5,5,1
2186,3,3,4,3,3,2,1,6,2,1,6,4,7,7,4,5,2,5,5,5,1,1
2187,3,2,4,1,1,2,1,2,1,1,6,6,4,3,4,2,1,3,1,1,5,4
2188,1,4,2,5,2,6,2,3,1,2,1,2,1,4,4,2,4,3,2,4,3,3
2189,7,4,2,5,2,4,7,3,6,4,1,2,3,4,2,4,5,5,4,5,5,1
2190,5,6,6,5,6,7,5,5,7,7,7,6,4,6,7,3,3,6,5,6,6,7
2191,4,7,2,7,5,7,7,5,6,7,1,2,5,1,7,6,5,7,7,7,5,4
2192,6,6,2,5,5,2,3,2,5,3,6,1,5,5,6,3,4,6,7,7,2,4
2193,5,5,7,3,3,4,5,1,5,6,2,1,4,4,2,4,5,5,7,4,3,2
2194,4,3,3,7,5,7,5,2,5,4,3,5,3,6,7,7,7,7,7,6,6,7
2195,4,2,7,3,3,1,1,2,2,2,6,7,7,4,1,1,1,1,4,4,2,1
2196,6,6,5,7,7,4,5,6,3,4,3,1,3,1,7,7,7,1,5,3,6,7
2197,6,2,3,1,2,4,1,6,4,1,6,5,5,3,3,4,7,4,3,5,4,3
2198,5,4,6,7,6,1,3,1,4,3,1,1,1,1,2,7,6,4,4,4,1,3
2199,6,4,1,5,4,3,2,1,3,3,4,6,1,2,4,3,3,4,4,6,4,5
2200,1,2,1,3,3,5,1,3,1,1,2,2,5,1,1,4,2,2,1,2,1,2
2201,1,1,1,5,1,2,3,5,2,1,4,1,6,5,2,5,4,1,1,1,4,6
2202,3,4,3,6,6,1,1,1,1,1,2,5,6,7,4,3,7,1,2,2,1,3
2203,5,1,2,2,7,1,2,6,4,1,1,1,1,3,2,2,2,6,6,3,1,1
2204,4,5,5,1,2,2,1,5,1,1,7,6,3,3,6,4,6,1,1,2,1,1
2205,2,1,6,7,6,2,3,3,2,2,1,2,6,3,3,2,3,3,2,1,4,4
2206,3,2,1,7,6,4,2,4,3,4,4,5,6,6,1,6,4,5,5,1,1,2
2207,1,3,4,7,7,7,7,7,7,3,2,5,7,7,3,4,6,4,2,5,3,6
2208,1,1,1,3,4,2,3,2,2,2,2,3,6,6,2,1,1,3,4,2,3,3
2209,3,7,4,7,7,6,4,7,5,7,3,3,7,7,4,6,5,6,7,7,7,7
2210,4,3,3,2,6,4,2,1,5,5,7,7,6,5,5,7,5,5,6,4,7,2
2211,6,7,4,1,4,7,5,6,4,5,3,1,4,2,4,6,6,4,3,3,7,7
2212,1,1,5,7,7,5,3,5,5,5,6,2,4,2,5,7,5,3,1,4,3,6
2213,5,3,3,1,2,3,3,6,6,4,3,7,7,6,1,1,2,7,6,7,1,6
2214,3,4,2,2,3,7,3,4,7,5,2,1,3,7,4,6,7,7,7,6,7,4
2215,6,7,2,3,3,3,4,6,4,4,4,4,4,5,5,7,7,6,6,5,6,4
2216,1,1,1,2,6,1,1,2,4,3,7,5,1,2,3,3,6,4,6,4,2,3
2217,4,3,6,6,5,5,6,5,6,4,7,5,5,6,1,1,2,4,2,1,3,2
2218,7,6,5,5,6,2,1,2,5,5,2,4,1,4,5,3,3,3,1,4,4,4
2219,1,4,1,4,4,2,4,2,2,3,3,2,4,3,4,3,2,1,2,1,4,1
2220,1,1,3,2,6,4,3,4,5,4,7,5,6,4,4,1,1,2,1,3,6,7
2221,6,5,3,1,1,5,5,3,6,6,3,2,6,3,4,5,7,3,6,1,2,2
2222,5,6,5,6,6,1,3,4,2,6,6,6,5,2,6,7,5,3,2,6,2,3
2223,2,1,2,1,1,4,2,3,1,2,6,3,3,5,1,2,3,4,2,6,1,2
2224,4,3,6,2,1,1,1,3,3,5,2,1,5,3,4,4,1,5,4,4,4,4
2225,4,2,3,1,2,2,1,1,2,5,3,1,2,3,3,5,6,5,2,4,5,1
2226,1,1,1,1,1,7,5,5,2,3,1,1,1,1,6,2,2,5,3,6,4,6
2227,5,6,6,2,6,6,4,5,6,4,2,3,4,1,4,4,7,3,7,6,7,4
2228,5,5,2,2,1,2,2,1,3,1,1,3,4,4,1,1,1,4,4,5,3,1
2229,3,6,3,1,4,3,2,1,1,1,3,2,2,2,1,1,1,4,1,2,1,1
2230,4,2,6,4,3,5,7,5,3,3,6,2,2,1,4,5,1,6,6,6,6,6
2231,7,6,6,5,4,2,3,1,2,3,2,6,1,2,3,7,7,2,3,1,2,1
2232,4,4,3,3,6,1,1,1,2,5,1,4,2,2,2,4,4,3,3,7,3,5
2233,1,1,1,1,3,1,1,1,5,3,3,3,4,3,2,3,1,1,1,2,1,1
2234,4,6,5,5,2,7,7,7,2,6,4,3,6,6,6,5,2,4,3,4,2,7
2235,3,2,1,5,3,1,3,4,4,2,5,4,5,6,6,5,6,5,4,4,1,5
2236,1,1,1,1,2,4,7,4,5,5,6,5,2,7,1,1,4,3,7,6,1,6
2237,1,1,2,2,1,3,5,3,1,1,3,3,7,6,6,5,7,5,6,5,3,3
2238,4,4,4,7,2,1,4,3,2,2,5,1,5,3,4,4,2,3,5,4,3,5
2239,4,2,3,5,4,3,1,2,4,3,4,4,1,1,4,4,3,2,1,1,5,6
2240,5,2,7,5,7,7,5,4,6,5,6,4,6,4,7,5,5,7,7,7,6,5
2241,6,1,6,5,5,5,4,6,5,5,5,4,4,5,6,2,4,4,4,3,6,2
2242,5,6,6,5,3,2,4,1,5,4,3,1,6,5,2,1,1,1,4,3,1,3
2243,1,1,1,1,7,4,2,3,1,1,6,6,3,2,7,4,4,2,5,2,6,2
2244,2,7,7,3,6,5,5,3,3,2,4,6,4,2,4,2,4,3,2,5,6,6
2245,1,1,1,3,4,4,4,5,6,3,2,7,4,3,5,1,6,4,3,4,5,4
2246,2,1,3,5,4,6,7,6,2,3,5,2,3,4,2,6,2,2,5,2,3,6
2247,1,3,4,1,1,4,2,2,3,4,2,2,1,1,3,3,2,3,5,1,1,3
2248,3,1,6,2,4,3,4,5,1,1,4,5,7,5,4,5,6,3,2,2,2,4
2249,7,7,7,6,1,6,3,5,7,7,6,4,2,4,2,3,1,4,2,4,7,7
2250,7,6,4,3,7,2,4,4,2,3,4,2,1,1,5,2,3,4,3,4,6,3
2251,7,6,5,5,4,2,1,2,1,3,4,5,4,3,6,4,4,2,2,1,6,1
2252,2,4,4,7,7,7,7,7,3,2,5,1,4,5,7,5,3,4,2,3,1,2
2253,4,2,1,1,1,4,7,1,1,2,3,5,4,2,6,5,7,4,5,2,4,6
2254,6,6,5,7,7,7,7,6,3,7,3,1,6,6,3,4,5,3,6,5,3,3
2255,7,2,6,3,4,6,7,6,4,6,4,3,7,7,5,3,5,7,4,4,5,2
2256,5,6,6,7,7,6,7,7,7,7,1,2,5,3,7,7,7,5,5,4,7,7
2257,2,1,6,5,1,6,6,2,6,3,2,6,3,2,2,3,5,5,4,3,7,6
2258,3,2,2,1,5,3,1,2,3,3,7,7,7,6,1,2,2,2,4,5,5,6
2259,7,7,7,2,4,5,6,7,7,7,5,3,2,3,7,7,6,6,6,6,4,7
2260,3,3,5,3,1,3,3,4,1,2,4,2,7,6,1,6,2,1,3,4,1,3
2261,5,2,1,1,2,3,6,1,1,1,2,5,5,5,1,4,1,3,3,1,1,1
2262,5,3,6,5,6,3,3,5,3,7,4,3,3,6,4,5,5,6,6,7,3,5
2263,1,1,1,1,1,2,1,5,1,1,6,2,1,1,4,1,4,1,2,2,7,4
2264,7,5,7,7,4,5,7,6,5,7,2,1,5,5,7,7,6,5,6,3,6,3
2265,7,7,4,6,5,3,5,3,3,4,2,2,6,1,7,6,7,4,3,2,2,6
2266,3,5,6,7,4,6,7,6,3,7,7,4,5,5,6,7,7,6,4,3,3,7
2267,7,7,7,7,6,7,7,6,7,6,1,3,4,5,6,3,6,5,6,7,7,7
2268,3,1,2,3,3,3,1,3,4,3,3,1,3,7,1,1,1,1,2,5,3,3
2269,7,7,7,2,7,4,7,5,7,6,7,5,7,7,6,5,7,4,5,6,2,7
2270,1,1,1,2,6,2,3,1,3,1,1,2,1,6,3,3,5,1,1,1,5,3
2271,3,5,1,5,6,1,2,1,3,3,1,2,5,7,3,1,3,6,3,1,3,7
2272,1,1,2,1,2,4,3,5,1,3,2,4,6,3,3,3,4,1,1,2,4,1
2273,4,3,1,4,7,5,2,4,5,3,5,4,6,3,4,4,7,6,5,5,6,6
2274,5,4,4,4,5,1,4,3,5,7,7,6,6,4,1,3,2,3,3,4,7,3
2275,4,7,5,5,7,3,1,6,4,3,2,4,5,5,7,6,5,4,4,1,3,6
2276,1,1,3,2,5,2,3,4,1,2,5,2,5,6,1,7,7,5,4,2,4,2
2277,4,3,4,1,1,5,7,7,1,5,3,4,2,4,2,6,6,3,4,1,1,7
2278,6,7,4,4,4,3,5,5,7,6,5,4,3,1,4,5,6,4,4,4,1,2
2279,3,2,5,6,3,1,1,1,3,5,6,2,2,3,3,4,6,4,2,6,6,2
2280,6,5,5,7,7,5,5,6,6,4,7,2,6,6,6,5,7,3,7,5,6,1
2281,3,4,4,2,2,1,3,4,5,1,3,3,3,4,1,3,5,1,1,1,4,6
2282,5,6,2,3,2,2,4,5,4,5,7,7,3,3,1,3,5,4,5,6,7,6
2283,2,5,4,7,3,7,7,6,6,4,7,7,5,7,7,5,5,7,5,4,7,5
2284,5,5,6,2,2,1,1,3,1,2,6,5,7,7,2,1,1,4,2,1,3,3
2285,4,7,4,5,2,3,3,1,4,5,4,1,5,7,2,3,2,4,3,2,5,6
2286,2,2,4,5,7,3,2,5,5,3,7,6,3,2,4,4,4,2,2,5,1,4
2287,7,7,7,6,7,3,3,5,6,6,3,3,5,7,6,3,4,7,6,3,6,6
2288,4,2,4,3,5,2,5,4,2,5,4,1,1,1,4,6,4,6,6,7,5,4
2289,6,7,5,3,6,7,7,7,2,3,1,1,3,1,1,3,4,4,4,3,4,2
2290,6,7,7,5,6,5,6,6,5,7,6,5,1,4,7,2,7,6,7,3,6,6
2291,6,7,6,5,5,7,5,5,3,3,5,7,7,3,7,7,6,4,3,6,2,5
2292,1,1,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,3,4,1
2293,6,6,4,1,1,5,2,1,4,4,1,2,2,1,7,7,6,5,2,1,7,7
2294,7,6,3,7,7,5,7,6,7,6,7,2,2,2,6,4,5,7,7,7,6,2
2295,2,3,5,5,7,6,3,4,1,3,7,6,5,3,6,5,5,2,1,1,3,1
2296,1,1,1,7,3,2,2,2,3,3,4,5,5,4,3,6,3,2,2,1,5,5
2297,4,3,6,6,5,1,3,3,4,4,3,3,6,5,4,6,3,1,3,2,3,2
2298,6,2,2,1,5,3,2,3,4,1,4,7,7,7,7,4,6,7,7,7,5,2
2299,1,2,4,4,3,7,5,6,4,2,6,6,1,6,2,4,6,1,2,4,3,1
2300,3,2,3,3,1,1,4,6,2,4,1,2,1,4,3,6,2,5,6,5,7,5
2301,1,4,2,3,5,3,2,5,2,1,4,2,2,5,2,2,3,4,3,6,1,3
2302,7,7,6,1,3,6,5,5,5,4,2,1,5,3,3,6,7,1,5,6,1,2
2303,6,6,2,2,2,3,1,1,2,3,5,5,6,6,2,5,3,2,1,1,7,4
2304,6,7,2,1,2,6,3,5,3,5,4,4,4,1,3,3,4,6,2,5,4,1
2305,5,6,4,6,4,6,5,6,5,5,3,6,4,5,4,7,6,2,1,1,4,7
2306,4,4,4,6,2,7,6,7,5,3,3,3,2,2,1,2,4,4,6,6,6,7
2307,7,7,5,4,3,7,1,7,3,7,7,7,3,5,5,6,4,3,2,5,2,2
2308,5,2,3,6,7,2,1,1,3,2,3,6,5,6,2,1,6,6,6,7,2,1
2309,4,2,2,7,5,4,2,1,1,2,1,5,7,5,2,1,1,1,1,2,7,4
2310,1,4,3,2,2,2,2,1,2,3,5,6,3,6,2,1,1,2,3,4,3,4
2311,4,1,1,2,2,4,3,3,3,2,4,4,3,6,4,6,3,1,2,4,4,4
2312,2,5,2,6,4,2,2,1,1,1,7,7,7,7,1,6,6,1,1,1,6,4
2313,3,4,6,2,1,5,4,2,4,4,5,5,4,2,5,6,4,5,5,4,7,7
2314,2,3,4,1,1,3,3,5,4,2,6,4,4,3,3,4,6,2,1,3,6,5
2315,2,1,4,5,3,4,6,3,7,6,6,4,4,2,2,4,1,2,2,5,2,1
2316,2,2,4,4,1,6,4,5,1,1,4,7,5,3,3,3,1,3,4,3,1,1
2317,6,2,2,4,3,6,7,5,4,2,7,7,7,7,1,1,2,3,5,6,2,4
2318,6,5,3,6,6,3,6,1,2,5,1,1,4,5,6,2,6,7,7,7,2,5
2319,6,3,3,7,6,5,4,4,2,6,1,2,5,2,6,7,7,6,6,6,2,4
2320,2,3,3,1,1,7,6,6,4,7,1,3,6,3,7,5,6,4,2,1,5,3
2321,5,2,7,2,7,7,5,6,7,6,5,7,4,6,3,1,4,3,4,4,6,7
2322,4,3,1,4,7,5,7,6,6,4,6,4,7,7,4,4,5,3,3,4,6,6
2323,3,3,1,4,3,2,3,6,4,6,7,7,5,4,3,7,6,5,6,4,1,1
2324,4,4,5,2,7,1,1,4,3,1,7,6,2,2,3,2,2,5,3,2,5,4
2325,3,3,5,6,2,5,5,6,6,3,1,3,4,6,6,5,3,1,2,4,6,5
2326,1,1,1,1,2,2,1,5,1,2,1,6,5,5,4,6,7,1,1,1,3,2
2327,3,2,4,6,7,2,6,7,7,7,5,7,4,7,7,2,2,7,6,7,5,4
2328,3,1,4,2,1,3,5,3,6,6,1,6,1,1,3,6,7,6,6,7,4,3
2329,4,4,4,4,1,6,6,7,3,3,1,1,7,2,7,7,5,4,5,6,7,6
2330,4,2,3,2,2,2,2,3,4,2,3,2,1,4,2,3,6,4,2,4,7,6
2331,1,1,5,1,5,2,1,2,5,4,2,1,3,4,1,2,2,1,2,1,2,6
2332,2,4,2,5,2,4,5,3,4,6,5,2,1,5,4,5,3,4,6,3,5,5
2333,3,1,5,3,7,5,6,3,6,5,6,5,4,1,7,7,7,6,7,7,5,7
2334,7,7,6,6,4,4,3,4,5,6,5,7,4,5,2,5,5,7,7,7,5,5
2335,1,3,1,2,1,7,7,7,4,3,1,2,2,3,7,7,6,7,5,6,5,3
2336,4,3,3,5,2,5,7,7,2,5,4,6,1,1,6,6,4,6,5,2,1,4
2337,6,4,4,7,6,6,6,5,4,6,3,4,4,4,5,2,3,1,2,6,5,5
2338,7,3,3,7,7,3,2,2,5,3,7,5,4,7,6,3,4,7,7,7,1,4
2339,5,2,3,6,4,6,4,7,7,6,4,2,3,5,3,7,2,2,2,3,5,6
2340,6,6,4,7,6,2,1,4,2,2,4,7,3,3,4,4,5,5,2,2,2,4
2341,7,4,6,3,6,5,2,6,5,3,6,6,3,2,7,4,6,4,3,4,7,4
2342,7,7,5,6,3,7,7,7,7,7,5,7,2,3,3,3,6,6,4,5,6,6
2343,3,1,1,4,2,7,2,5,3,3,4,2,5,4,6,4,2,1,3,2,2,2
2344,6,6,5,7,7,7,6,6,7,5,3,4,7,5,6,2,7,3,2,3,3,1
2345,5,5,5,1,2,6,7,6,6,5,3,6,1,1,1,1,1,1,5,4,4,2
2346,6,5,6,4,2,7,6,7,7,7,6,3,3,3,6,3,4,7,7,7,7,6
2347,5,3,3,3,1,5,7,4,6,7,2,5,3,4,4,3,4,7,5,6,6,5
2348,4,4,6,4,7,7,4,5,5,6,2,5,6,5,1,6,3,1,1,1,3,6
2349,5,2,5,6,5,3,5,4,5,4,7,7,5,4,6,4,3,7,7,7,6,5
2350,2,1,5,3,5,3,5,1,4,4,1,1,3,6,7,4,6,5,5,2,2,6
2351,2,2,2,1,2,4,3,6,6,6,1,1,2,2,1,3,3,5,5,3,6,5
2352,7,7,7,3,2,6,6,2,6,5,2,1,6,3,3,7,2,6,4,7,6,2
2353,2,4,3,2,3,2,5,7,4,1,1,1,2,6,3,1,1,1,2,3,2,5
2354,2,3,3,5,7,4,4,3,6,6,4,5,4,7,2,6,4,4,2,5,1,3
2355,4,2,3,3,1,2,5,2,5,3,5,1,1,3,6,5,7,2,2,1,5,3
2356,6,6,3,4,5,2,5,1,4,4,2,5,5,5,2,3,1,3,1,4,4,1
2357,6,3,7,2,6,5,3,6,3,2,4,4,5,4,3,4,5,4,5,5,3,1
2358,3,3,3,3,1,2,4,3,5,5,5,7,5,4,6,4,6,1,1,4,6,3
2359,7,7,7,1,3,7,7,6,7,7,6,7,7,3,7,2,4,7,3,7,6,5
2360,4,6,6,3,5,6,5,4,4,2,4,7,2,1,7,5,6,3,2,3,2,2
2361,5,7,3,4,7,4,5,6,4,6,7,7,7,7,7,5,3,5,6,5,6,7
2362,4,6,7,7,7,3,3,1,5,6,1,5,5,6,5,3,2,4,5,5,3,4
2363,1,2,2,1,2,3,2,6,2,5,1,2,2,1,2,2,2,1,2,1,2,4
2364,3,7,6,6,2,7,3,4,4,6,5,1,7,6,2,3,4,5,4,6,5,1
2365,7,7,7,5,5,4,5,4,5,4,1,3,2,7,4,1,3,5,3,1,1,5
2366,6,7,5,6,2,6,3,4,6,5,3,4,5,3,6,5,7,6,6,7,5,7
2367,2,2,3,4,4,6,7,7,5,7,1,1,2,2,5,5,7,3,4,7,7,7
2368,7,5,2,2,2,6,3,2,3,3,7,5,7,6,3,3,1,6,5,5,2,1
2369,7,6,4,7,6,1,1,1,4,3,7,7,4,5,3,5,2,1,2,1,4,2
2370,7,6,4,4,5,7,6,4,7,7,6,4,4,3,6,5,6,3,6,4,6,7
2371,6,7,7,5,7,4,2,2,4,5,6,4,3,4,5,2,1,2,3,2,7,3
2372,5,7,4,5,7,6,6,4,5,5,7,7,7,4,6,3,6,7,7,7,3,3
2373,7,7,4,5,5,5,3,5,3,3,5,2,1,3,5,3,2,3,3,4,1,1
2374,7,4,5,5,7,6,6,4,7,4,5,7,4,1,7,7,7,7,6,6,4,1
2375,4,6,4,4,5,1,1,2,3,5,3,5,3,1,3,2,3,4,2,4,1,3
2376,3,6,5,7,2,2,3,5,4,2,3,4,6,1,6,4,3,6,2,3,6,1
2377,2,1,2,3,3,2,1,1,2,1,6,6,4,2,6,2,2,1,1,1,3,2
2378,4,5,6,5,2,6,7,5,3,2,4,2,3,1,4,7,7,2,3,4,5,6
2379,4,6,6,2,2,3,1,1,6,4,1,3,3,1,2,2,4,2,2,1,2,5
2380,3,4,3,7,4,5,6,2,3,1,6,6,3,7,3,4,2,4,6,6,4,4
