firm_id,state,geo_zone,location_type,sector,isic_section,isic_2digit,firm_age_years,employees_full_time,annual_turnover_naira,legal_structure,owner_age,owner_gender,owner_education,owner_field_of_study,owner_prior_entre_experience,owner_digital_literacy_0_100,B1_digital_tools_computers,B1_digital_tools_accounting_software,B1_digital_tools_crm,B1_digital_tools_ecommerce,B1_digital_tools_cloud,B1_digital_tools_social_media,B2_advanced_ai_ml,B2_advanced_iot,B2_advanced_blockchain,B2_advanced_robotics,B3_process_new_methods,B3_process_supply_chain_software,B3_process_support_techniques,B4_product_new_or_improved,B4_product_launch_frequency,B5_bmi_revenue_model_changes,B5_bmi_value_prop_changes,B5_bmi_customer_engagement_changes,B6_drivers_competitive_pressure,B6_drivers_customer_demand,B6_drivers_top_mgmt_attitude,B_comp_digital_tools_mean_1_5,B_comp_advanced_tech_mean_1_5,B_comp_process_innovation_mean_1_5,B_comp_product_innovation_mean_1_5,B_comp_bmi_mean_1_5,B_comp_level_digitization_1_5,B_comp_level_digitization_score_0_100,C1_financial_access_to_credit,C1_financial_cost_of_innovation,C1_financial_internal_capital_sufficiency,C2_human_skill_shortage,C2_human_training_cost,C2_human_mgmt_capability_for_change,C3_infra_power_reliability,C3_infra_internet_quality_cost,C3_infra_logistics_access,C4_regulatory_burden_taxes,C4_regulatory_corruption_informal_charges,C4_regulatory_govt_program_effectiveness,C5_market_competition_intensity,C5_market_demand_uncertainty,C5_market_international_access,D1_subj_profitability_growth,D1_subj_sales_growth,D1_subj_market_share_growth,D1_subj_roi,D1_subj_overall_perf_satisfaction,D_comp_subjective_performance_mean_1_5,D2_obj_annual_turnover_naira,D2_obj_profit_naira,D2_obj_turnover_band,D2_obj_profit_band,D2_obj_employee_growth_rate_pct,D2_obj_num_new_branches_clients,D3_nonfin_increase_product_lines,D3_nonfin_quality_improved,D3_nonfin_customer_satisfaction_retention
F2025005110,Rivers,South South,Rural,IT & Professional Services,J,62,11,23,10050856.095925426,Sole Proprietorship,48,Male,Primary,Business/Management,1,43.7981171857524,3,2,4,3,3,4,1,1,1,1,4,2,2,3,3,1,5,2,1,2,2,3.1666666666666665,1.0,2.6666666666666665,3.0,2.6666666666666665,3.0,50.0,1,3,3,3,4,2,4,5,5,4,2,3,2,3,3,4,5,5,5,5,4.8,10050856.095925426,3031083.030589846,₦5m–₦20m,₦2m–₦10m,10.289514520374961,2,2,3,4
F2025005111,Kano,North West,Urban,Construction,F,41,9,13,7141526.569465594,Sole Proprietorship,36,Female,Tertiary,Agric/Environment,0,80.44827998147701,4,5,3,3,4,3,4,5,4,4,2,4,1,4,4,2,2,2,4,4,3,3.6666666666666665,4.25,2.3333333333333335,4.0,2.0,4.0,75.0,2,2,2,2,3,1,4,3,3,4,5,4,2,2,2,5,5,5,5,3,4.6,7141526.569465594,1256158.2474930712,₦5m–₦20m,₦0.5m–₦2m,11.31146241848636,0,1,3,2
F2025005112,Bauchi,North East,Urban,Manufacturing,C,10,9,7,7942071.258351312,Sole Proprietorship,38,Female,Secondary,Sciences,1,61.51525121766665,4,4,4,5,5,5,2,2,2,2,2,3,4,1,4,3,4,3,3,4,4,4.5,2.0,3.0,2.5,3.3333333333333335,4.0,75.0,3,1,1,4,4,4,2,1,3,3,3,4,4,5,5,4,5,5,5,5,4.8,7942071.258351312,2264268.8463360914,₦5m–₦20m,₦2m–₦10m,15.73056234076187,0,3,3,2
F2025005113,Kano,North West,Urban,Manufacturing,C,10,10,4,3289948.6246311883,Sole Proprietorship,44,Female,Secondary,Business/Management,1,56.88507703192054,4,4,5,5,5,5,3,3,2,2,1,1,1,4,2,1,4,3,1,3,3,4.666666666666667,2.5,1.0,3.0,2.6666666666666665,3.0,50.0,3,5,5,1,3,1,5,5,5,3,2,3,3,3,5,5,5,3,5,5,4.6,3289948.6246311883,646993.5646334481,₦1m–₦5m,₦0.5m–₦2m,9.308117771078793,2,3,1,3
F2025005114,Ondo,South West,Rural,Transport & Logistics,H,49,4,3,18664768.275835972,Limited Liability,25,Male,Secondary,Engineering/Technology,0,41.275272665985966,1,2,1,2,1,1,4,4,4,3,2,1,1,3,4,1,2,1,3,1,4,1.3333333333333333,3.75,1.3333333333333333,3.5,1.3333333333333333,2.0,25.0,4,4,5,3,5,3,4,5,5,2,1,4,3,3,4,5,3,5,5,4,4.4,18664768.275835972,1609033.6494168814,₦5m–₦20m,₦0.5m–₦2m,2.274710105455874,1,4,2,3
F2025005115,Rivers,South South,Urban,Manufacturing,C,10,13,2,5502439.046540486,Limited Liability,36,Male,Postgraduate,Business/Management,0,81.469212484944,1,1,4,1,2,5,2,2,1,1,1,3,5,5,5,5,4,3,3,4,4,2.3333333333333335,1.5,3.0,5.0,4.0,4.0,75.0,4,3,4,2,1,1,3,1,1,1,2,2,1,1,1,5,5,4,5,5,4.8,,,₦5m–₦20m,₦0.5m–₦2m,12.609363867493242,1,5,5,4
F2025005116,Kano,North West,Rural,Retail & Wholesale,G,47,5,12,16020598.768275373,Sole Proprietorship,28,Male,Postgraduate,Business/Management,0,73.16199284182244,4,3,4,3,3,3,1,1,1,1,1,1,2,2,4,3,4,3,5,4,2,3.3333333333333335,1.0,1.3333333333333333,3.0,3.3333333333333335,3.0,50.0,1,2,2,3,4,3,4,5,1,4,4,4,2,4,3,5,5,4,3,4,4.2,16020598.768275373,2181727.157167091,₦5m–₦20m,₦2m–₦10m,7.413650242960439,1,1,1,1
F2025005117,Ondo,South West,Rural,Other Services,S,96,0,9,9765348.428415235,Limited Liability,47,Male,Tertiary,Other,0,64.18342419614561,2,1,3,1,3,1,2,2,2,2,1,3,1,1,1,3,4,2,3,2,5,1.8333333333333333,2.0,1.6666666666666667,1.0,3.0,3.0,50.0,4,5,5,4,3,2,4,2,3,3,3,2,3,1,1,3,2,3,5,5,3.6,9765348.428415235,632781.3050291822,₦5m–₦20m,₦0.5m–₦2m,6.171961196864721,1,1,2,3
F2025005118,Anambra,South East,Rural,Retail & Wholesale,G,47,16,8,3090862.132821001,Partnership,43,Male,Tertiary,Business/Management,0,79.43903700333857,4,3,3,5,4,2,1,1,1,1,5,4,3,4,4,4,5,5,4,3,2,3.5,1.0,4.0,4.0,4.666666666666667,5.0,100.0,1,2,2,4,2,3,2,2,3,1,2,3,2,3,4,5,5,5,5,4,4.8,,,₦1m–₦5m,₦0.5m–₦2m,5.244546889351417,0,3,5,3
F2025005119,Nasarawa,North Central,Rural,Retail & Wholesale,G,47,19,7,9381744.51793451,Sole Proprietorship,44,Male,Tertiary,Sciences,1,89.01450407410505,5,4,5,5,3,3,5,5,5,5,3,5,4,1,1,3,1,5,3,3,4,4.166666666666667,5.0,4.0,1.0,3.0,4.0,75.0,3,2,3,4,5,4,3,2,1,3,3,3,3,3,4,5,5,5,4,4,4.6,9381744.51793451,1285227.8100116528,₦5m–₦20m,₦0.5m–₦2m,16.671450957532052,0,1,4,3
F2025005120,Rivers,South South,Urban,Hospitality & Food Services,I,56,17,9,7436012.750417067,Cooperative/Other,39,Male,Secondary,Agric/Environment,1,55.3015355897424,5,4,5,5,2,5,3,4,3,3,3,4,1,4,1,4,5,4,1,4,4,4.333333333333333,3.25,2.6666666666666665,2.5,4.333333333333333,4.0,75.0,2,2,1,5,3,2,1,2,1,2,3,3,3,5,5,5,5,5,5,4,4.8,7436012.750417067,1849431.6076201121,₦5m–₦20m,₦0.5m–₦2m,25.168600737940235,1,1,3,4
F2025005121,Bauchi,North East,Rural,Agriculture,A,01,11,8,3967615.7775901947,Cooperative/Other,33,Male,Tertiary,Agric/Environment,1,71.54057268432021,2,3,4,3,1,3,5,5,5,5,4,5,5,2,1,5,4,4,2,2,3,2.6666666666666665,5.0,4.666666666666667,1.5,4.333333333333333,2.0,25.0,4,2,2,2,3,2,1,2,2,2,5,5,1,3,3,4,3,4,1,4,3.2,3967615.7775901947,681040.7792963788,₦1m–₦5m,₦0.5m–₦2m,0.8242731339166408,1,1,3,5
F2025005122,Bayelsa,South South,Rural,Retail & Wholesale,G,47,5,6,4978763.107791743,Sole Proprietorship,52,Male,Postgraduate,Engineering/Technology,0,74.69611108849519,1,2,2,3,1,1,2,2,2,1,3,4,1,5,5,1,3,2,3,4,3,1.6666666666666667,1.75,2.6666666666666665,5.0,2.0,3.0,50.0,2,1,4,2,3,2,5,5,5,3,5,3,4,4,5,5,5,5,5,5,5.0,4978763.107791743,1183822.315070015,₦1m–₦5m,₦0.5m–₦2m,14.703311211886641,0,4,5,5
F2025005123,Imo,South East,Rural,Transport & Logistics,H,49,14,4,27477003.97297072,Sole Proprietorship,45,Female,Tertiary,Business/Management,1,57.637334408549194,5,5,5,3,5,5,5,5,5,5,4,4,3,1,4,1,1,3,1,4,1,4.666666666666667,5.0,3.6666666666666665,2.5,1.6666666666666667,3.0,50.0,4,4,5,5,5,5,3,3,3,5,5,4,5,4,4,3,5,5,5,5,4.6,27477003.97297072,2319429.8808843195,₦20m–₦100m,₦2m–₦10m,-18.25960808889037,0,3,3,2
F2025005124,Anambra,South East,Rural,Manufacturing,C,10,17,4,5326875.523676347,Limited Liability,43,Female,Postgraduate,Arts/Social Sciences,1,73.25074025318904,2,2,3,4,1,1,2,2,1,1,3,4,4,5,4,3,4,3,4,3,4,2.1666666666666665,1.5,3.6666666666666665,4.5,3.3333333333333335,3.0,50.0,1,4,1,2,2,2,1,3,2,3,3,4,4,3,1,4,4,5,5,5,4.6,5326875.523676347,1482451.5827478387,₦5m–₦20m,₦0.5m–₦2m,11.302981187139974,0,2,4,5
F2025005125,Kano,North West,Rural,Manufacturing,C,10,11,7,12113451.857519541,Limited Liability,37,Male,Tertiary,Arts/Social Sciences,0,69.51114106176573,5,3,4,2,4,4,3,4,3,3,5,5,3,4,5,5,5,5,2,3,4,3.6666666666666665,3.25,4.333333333333333,4.5,5.0,5.0,100.0,4,1,1,5,3,5,3,5,5,4,4,2,5,2,3,5,4,5,5,5,4.8,,,₦5m–₦20m,₦2m–₦10m,20.52779810394185,0,5,5,5
F2025005126,Lagos,South West,Rural,Manufacturing,C,10,11,3,15541743.89486896,Partnership,40,Male,Tertiary,Arts/Social Sciences,1,79.5854101181837,5,3,2,2,4,4,1,2,1,1,2,5,4,3,4,2,2,1,4,1,1,3.3333333333333335,1.25,3.6666666666666665,3.5,1.6666666666666667,4.0,75.0,1,1,1,3,4,4,4,4,5,3,5,4,2,4,2,5,5,5,5,4,4.8,,,₦5m–₦20m,₦2m–₦10m,6.656861170082121,0,5,4,2
F2025005127,Abia,South East,Rural,Hospitality & Food Services,I,56,8,2,1742194.216748134,Sole Proprietorship,35,Female,Tertiary,Business/Management,1,69.80665905071476,5,2,5,4,2,5,2,2,2,1,4,4,4,3,3,3,4,3,4,1,3,3.8333333333333335,1.75,4.0,3.0,3.3333333333333335,3.0,50.0,4,2,4,4,3,4,2,4,3,2,3,4,5,5,3,5,5,5,5,5,5.0,1742194.216748134,307271.33319985465,₦1m–₦5m,Loss/Break-even,0.39710008131253566,0,2,4,2
F2025005128,Ondo,South West,Urban,Retail & Wholesale,G,47,0,13,12648647.477164768,Limited Liability,34,Male,Tertiary,Arts/Social Sciences,0,68.43278559302644,2,2,4,3,2,4,1,1,1,1,1,2,1,4,3,2,2,1,5,2,3,2.8333333333333335,1.0,1.3333333333333333,3.5,1.6666666666666667,4.0,75.0,5,5,5,2,3,3,3,2,2,1,2,3,5,4,5,5,5,5,5,4,4.8,12648647.477164768,2336967.625171669,₦5m–₦20m,₦2m–₦10m,8.730790708666358,2,3,4,2
F2025005129,Kaduna,North West,Rural,IT & Professional Services,J,62,12,3,9028767.588507768,Sole Proprietorship,36,Female,Tertiary,Business/Management,1,70.0488700456136,4,4,2,2,3,3,4,4,3,3,2,1,2,2,2,4,3,2,2,1,2,3.0,3.5,1.6666666666666667,2.0,3.0,5.0,100.0,5,4,5,2,1,5,1,1,2,5,2,2,1,1,2,5,5,5,4,5,4.8,9028767.588507768,2466148.1279292586,₦5m–₦20m,₦2m–₦10m,4.295069740272144,0,1,1,1
F2025005130,Edo,South South,Rural,IT & Professional Services,J,62,12,4,7869529.994154161,Partnership,36,Male,Tertiary,Arts/Social Sciences,0,74.12026797610696,5,4,4,4,3,5,1,1,1,1,4,4,5,3,2,4,5,3,5,4,2,4.166666666666667,1.0,4.333333333333333,2.5,4.0,3.0,50.0,2,2,2,3,4,5,2,1,3,1,3,2,1,2,1,5,5,5,5,5,5.0,,,₦5m–₦20m,₦2m–₦10m,4.076374858733973,0,2,3,5
F2025005131,Sokoto,North West,Rural,Retail & Wholesale,G,47,8,12,38593731.00466562,Limited Liability,37,Male,Postgraduate,Sciences,1,81.37237483292989,3,2,2,3,4,3,5,5,5,5,3,3,2,2,1,2,1,1,2,1,4,2.8333333333333335,5.0,2.6666666666666665,1.5,1.3333333333333333,3.0,50.0,2,5,3,4,5,3,3,3,4,5,4,5,5,3,2,5,5,5,4,5,4.8,38593731.00466562,6228823.837701393,₦20m–₦100m,₦2m–₦10m,0.8285174393278921,1,3,1,2
F2025005132,Kano,North West,Urban,Hospitality & Food Services,I,56,2,14,12689356.867284728,Sole Proprietorship,48,Female,Tertiary,Business/Management,1,70.68779085816978,4,4,2,3,2,4,4,4,3,3,5,5,5,1,3,5,5,5,4,3,5,3.1666666666666665,3.5,5.0,2.0,5.0,5.0,100.0,5,4,3,2,3,1,4,5,3,3,2,1,3,3,4,5,5,5,5,5,5.0,12689356.867284728,3159407.5241862377,₦5m–₦20m,₦2m–₦10m,17.90586975347954,1,3,4,5
F2025005133,Jigawa,North West,Rural,Retail & Wholesale,G,47,5,6,8050120.167284258,Sole Proprietorship,31,Male,Tertiary,Arts/Social Sciences,0,63.52695620883591,2,5,2,4,4,4,4,4,4,3,2,3,5,1,1,2,3,2,4,1,1,3.5,3.75,3.3333333333333335,1.0,2.3333333333333335,4.0,75.0,2,1,1,1,2,1,4,1,4,2,2,4,4,3,4,4,5,4,5,5,4.6,8050120.167284258,1759102.2122764722,₦5m–₦20m,₦0.5m–₦2m,1.992240784493195,0,1,2,2
F2025005134,Kaduna,North West,Rural,Construction,F,41,4,3,8432643.663171666,Sole Proprietorship,42,Female,Tertiary,Other,1,66.00744024203506,5,5,5,5,5,5,4,4,3,3,1,3,5,4,4,3,1,2,5,2,5,5.0,3.5,3.0,4.0,2.0,1.0,0.0,3,3,1,3,2,1,3,1,3,4,2,3,2,3,3,5,5,5,5,5,5.0,8432643.663171666,1514860.6976368898,₦5m–₦20m,₦0.5m–₦2m,0.30453987199972626,0,5,2,3
F2025005135,Akwa Ibom,South South,Urban,Construction,F,41,5,5,6895695.752473678,Sole Proprietorship,43,Male,Tertiary,Sciences,0,85.25348066312067,5,4,4,2,2,5,1,1,1,1,1,2,1,1,3,2,1,1,2,2,1,3.6666666666666665,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,25.0,2,1,2,4,2,3,1,2,1,3,5,4,4,3,5,5,5,4,5,5,4.8,6895695.752473678,891536.1608000522,₦5m–₦20m,₦0.5m–₦2m,-0.44711469101751944,1,2,1,2
F2025005136,Delta,South South,Rural,Manufacturing,C,10,11,12,21626813.61776679,Sole Proprietorship,29,Male,Secondary,Engineering/Technology,1,57.568643543882,5,4,4,5,4,5,2,3,2,2,4,5,5,4,3,4,3,3,4,5,2,4.5,2.25,4.666666666666667,3.5,3.3333333333333335,4.0,75.0,2,2,4,4,1,2,2,2,1,4,5,4,2,1,2,5,5,4,3,5,4.4,21626813.61776679,6217246.25396349,₦20m–₦100m,₦2m–₦10m,-12.574054218025507,0,5,5,5
F2025005137,Edo,South South,Rural,Manufacturing,C,10,11,2,1165936.201773634,Sole Proprietorship,43,Male,Tertiary,Business/Management,1,72.90934258891791,4,4,4,2,3,4,1,1,1,1,2,1,3,1,3,4,2,4,1,2,3,3.5,1.0,2.0,2.0,3.3333333333333335,2.0,25.0,1,3,4,4,4,5,5,4,4,2,1,3,4,4,2,5,5,5,5,5,5.0,1165936.201773634,182913.42977051478,₦1m–₦5m,Loss/Break-even,-1.4966367022786708,0,2,2,1
F2025005138,Rivers,South South,Rural,Hospitality & Food Services,I,56,16,39,29381621.12813248,Sole Proprietorship,39,Male,Secondary,Agric/Environment,0,46.470897379432586,5,3,4,4,5,5,2,2,2,1,5,5,5,5,5,4,2,4,4,5,5,4.333333333333333,1.75,5.0,5.0,3.3333333333333335,5.0,100.0,4,4,5,4,3,4,5,2,3,5,3,3,3,4,3,4,5,5,4,5,4.6,29381621.12813248,6449933.174969753,₦20m–₦100m,₦2m–₦10m,-1.1630995658454346,2,1,5,4
F2025005139,Kogi,North Central,Rural,IT & Professional Services,J,62,10,7,3181538.2192778937,Limited Liability,35,Female,Postgraduate,Engineering/Technology,1,63.569734393344056,5,5,5,4,4,4,4,4,4,4,3,2,1,3,3,4,2,3,2,4,4,4.5,4.0,2.0,3.0,3.0,5.0,100.0,1,1,4,4,1,4,3,4,4,3,4,4,4,4,4,5,5,2,5,5,4.4,3181538.2192778937,921803.5989645093,₦1m–₦5m,₦0.5m–₦2m,5.105568404651253,0,4,5,3
F2025005140,Kano,North West,Rural,IT & Professional Services,J,62,10,4,4932325.0816712435,Partnership,39,Male,Secondary,Agric/Environment,1,56.238800523109376,5,4,3,5,3,3,4,4,3,3,2,3,5,4,4,2,2,5,3,3,1,3.8333333333333335,3.5,3.3333333333333335,4.0,3.0,1.0,0.0,2,2,1,3,2,4,4,3,4,5,5,5,1,2,1,5,5,4,4,4,4.4,4932325.0816712435,1148516.4744156492,₦1m–₦5m,₦0.5m–₦2m,0.06691513613329711,3,3,2,4
F2025005141,Katsina,North West,Rural,Retail & Wholesale,G,47,5,37,85574481.37529342,Sole Proprietorship,47,Male,Tertiary,Business/Management,0,58.254138190120855,5,4,5,4,3,4,1,1,1,1,3,4,4,3,2,4,2,1,3,4,2,4.166666666666667,1.0,3.6666666666666665,2.5,2.3333333333333335,4.0,75.0,1,1,2,2,1,1,1,3,2,4,4,1,4,5,2,5,5,5,4,3,4.4,85574481.37529342,30269236.532786146,₦20m–₦100m,₦10m–₦50m,-6.763333954344329,0,4,4,1
F2025005142,Plateau,North Central,Urban,Retail & Wholesale,G,47,11,8,14345576.313055674,Sole Proprietorship,37,Male,Tertiary,Sciences,0,61.081245206229944,4,3,3,4,4,4,3,4,3,3,4,2,3,5,4,2,2,3,4,4,5,3.6666666666666665,3.25,3.0,4.5,2.3333333333333335,1.0,0.0,4,2,5,1,1,2,3,3,1,3,2,4,3,4,2,5,5,5,5,5,5.0,14345576.313055674,3589816.095794782,₦5m–₦20m,₦2m–₦10m,3.518383290760603,4,5,3,4
F2025005143,Lagos,South West,Urban,Other Services,S,96,13,6,8368133.363747093,Limited Liability,37,Male,Postgraduate,Other,0,95.42920591378443,1,4,3,3,3,3,5,5,5,5,4,5,4,3,5,2,4,4,4,5,5,2.8333333333333335,5.0,4.333333333333333,4.0,3.3333333333333335,4.0,75.0,1,4,3,1,2,3,4,5,3,1,2,4,3,3,3,5,5,5,4,5,4.8,8368133.363747093,2208544.3775332337,₦5m–₦20m,₦2m–₦10m,14.375286947240063,3,5,4,4
F2025005144,Lagos,South West,Urban,Manufacturing,C,10,7,5,8891768.076506557,Sole Proprietorship,53,Male,Primary,Arts/Social Sciences,1,30.63252378950076,3,5,2,4,4,5,2,3,2,2,4,5,3,5,4,5,3,5,4,5,3,3.8333333333333335,2.25,4.0,4.5,4.333333333333333,3.0,50.0,2,3,4,2,1,1,1,1,2,1,2,2,3,4,3,5,5,5,5,5,5.0,,,₦5m–₦20m,₦2m–₦10m,11.475351223232153,0,4,5,4
F2025005145,Rivers,South South,Urban,Retail & Wholesale,G,47,0,5,3743429.311202446,Sole Proprietorship,37,Female,Tertiary,Business/Management,1,61.88318806946585,5,4,4,2,5,4,5,5,4,4,4,5,4,2,4,4,4,2,4,3,5,4.0,4.5,4.333333333333333,3.0,3.3333333333333335,5.0,100.0,5,5,4,4,5,1,1,3,1,3,4,5,4,4,3,5,4,5,5,5,4.8,,,₦1m–₦5m,₦0.5m–₦2m,11.346910314573485,3,3,4,2
F2025005146,Abuja FCT,North Central,Rural,Manufacturing,C,10,10,3,3565968.759976347,Sole Proprietorship,18,Male,Postgraduate,Engineering/Technology,1,73.36083899080754,3,5,5,5,4,2,5,5,5,4,1,2,1,2,3,1,2,3,4,2,3,4.0,4.75,1.3333333333333333,2.5,2.0,4.0,75.0,4,3,5,3,2,4,2,5,3,2,2,1,3,4,4,4,3,5,4,4,4.0,,,₦1m–₦5m,₦0.5m–₦2m,5.964802130918966,1,3,4,1
F2025005147,Imo,South East,Urban,Hospitality & Food Services,I,56,0,5,3923260.456636612,Sole Proprietorship,38,Female,Secondary,Engineering/Technology,0,55.966897071522936,5,5,4,1,2,3,4,4,4,3,3,3,4,3,1,5,4,3,2,5,3,3.3333333333333335,3.75,3.3333333333333335,2.0,4.0,2.0,25.0,3,4,5,1,1,3,3,1,3,2,2,2,1,2,1,5,5,5,5,5,5.0,3923260.456636612,875320.4010190475,₦1m–₦5m,₦0.5m–₦2m,7.472831701957105,2,4,3,5
F2025005148,Benué,North Central,Rural,Retail & Wholesale,G,47,6,5,12219044.701035868,Cooperative/Other,39,Female,Secondary,Sciences,0,55.91016783536041,5,5,5,3,5,5,1,1,1,1,4,5,5,2,4,5,4,3,2,3,1,4.666666666666667,1.0,4.666666666666667,3.0,4.0,4.0,75.0,3,2,4,3,5,3,5,4,5,2,2,4,2,4,3,5,5,5,5,2,4.4,12219044.701035868,2643124.49594129,₦5m–₦20m,₦2m–₦10m,10.143085859190808,1,2,4,5
F2025005149,Taraba,North East,Urban,Retail & Wholesale,G,47,13,14,14575392.978006834,Sole Proprietorship,45,Female,Postgraduate,Other,1,90.16694199635963,5,3,5,5,2,5,1,1,1,1,5,5,5,3,4,3,3,2,4,3,3,4.166666666666667,1.0,5.0,3.5,2.6666666666666665,5.0,100.0,2,1,1,1,1,1,2,3,5,1,3,3,1,3,2,5,5,5,5,5,5.0,14575392.978006834,6388188.159030823,₦5m–₦20m,₦2m–₦10m,4.621442280505585,1,2,4,3
F2025005150,Bayelsa,South South,Urban,Retail & Wholesale,G,47,0,5,4528872.095694652,Sole Proprietorship,31,Female,Tertiary,Business/Management,1,82.03796006290263,5,5,5,4,5,5,2,2,1,1,4,4,4,5,5,4,3,2,5,3,4,4.833333333333333,1.5,4.0,5.0,3.0,5.0,100.0,5,2,1,3,5,4,4,3,2,4,4,4,2,2,3,4,5,5,5,4,4.6,4528872.095694652,1120089.6626891484,₦1m–₦5m,₦0.5m–₦2m,14.51103310570208,1,3,5,4
F2025005151,Abuja FCT,North Central,Urban,Retail & Wholesale,G,47,11,11,11908262.217947032,Sole Proprietorship,47,Male,Tertiary,Engineering/Technology,0,78.33582616249213,5,4,3,5,5,4,3,3,2,2,5,5,5,4,4,5,5,4,3,5,4,4.333333333333333,2.5,5.0,4.0,4.666666666666667,5.0,100.0,3,5,4,2,1,2,3,2,2,2,1,2,1,5,2,5,5,5,5,5,5.0,11908262.217947032,4071202.2939422126,₦5m–₦20m,₦2m–₦10m,11.320860469059287,3,5,5,5
F2025005152,Delta,South South,Urban,Manufacturing,C,10,17,2,1899238.3308662286,Sole Proprietorship,30,Female,Tertiary,Engineering/Technology,1,84.52885564936953,5,5,3,5,4,4,3,3,2,2,3,1,3,1,1,3,2,2,2,3,4,4.333333333333333,2.5,2.3333333333333335,1.0,2.3333333333333335,4.0,75.0,2,2,2,3,1,3,2,2,2,1,2,2,3,3,2,4,5,4,5,5,4.6,1899238.3308662286,509040.5773358155,₦1m–₦5m,₦0.5m–₦2m,-7.384603459577168,1,1,3,3
F2025005153,Oyo,South West,Rural,Other Services,S,96,11,2,2789846.253898804,Sole Proprietorship,42,Female,Postgraduate,Business/Management,1,86.54873532783998,4,5,4,4,5,5,1,1,1,1,2,2,5,2,2,4,3,3,2,1,2,4.5,1.0,3.0,2.0,3.3333333333333335,4.0,75.0,2,2,4,2,2,1,2,1,2,1,1,2,2,3,2,5,5,4,5,5,4.8,2789846.253898804,565464.8375008961,₦1m–₦5m,₦0.5m–₦2m,6.212199954711609,3,2,5,1
F2025005154,Ebonyi,South East,Rural,Hospitality & Food Services,I,56,19,5,10121249.09225266,Limited Liability,33,Male,Tertiary,Engineering/Technology,1,54.662640535377605,2,4,2,1,4,5,2,2,2,1,4,3,3,1,1,2,4,3,1,3,2,3.0,1.75,3.3333333333333335,1.0,3.0,4.0,75.0,1,1,2,5,5,5,4,4,3,4,4,5,3,2,2,4,5,4,5,3,4.2,10121249.09225266,1552771.267839348,₦5m–₦20m,₦0.5m–₦2m,20.087938266035135,1,2,4,2
F2025005155,Kaduna,North West,Urban,Manufacturing,C,10,0,4,9122580.373475319,Limited Liability,37,Male,Tertiary,Engineering/Technology,0,66.84951187950459,4,5,3,5,3,3,5,5,4,4,4,4,5,1,3,1,2,4,2,1,2,3.8333333333333335,4.5,4.333333333333333,2.0,2.3333333333333335,4.0,75.0,3,1,1,3,3,5,2,5,2,3,3,3,2,3,3,5,5,5,5,4,4.8,9122580.373475319,1957299.8511641265,₦5m–₦20m,₦0.5m–₦2m,19.129410086162437,0,1,2,3
F2025005156,Enugu,South East,Rural,Retail & Wholesale,G,47,14,10,6825415.183771933,Sole Proprietorship,44,Female,Postgraduate,Arts/Social Sciences,0,80.70632213209716,4,3,3,1,1,3,4,4,3,3,5,5,5,5,5,3,3,5,1,4,4,2.5,3.5,5.0,5.0,3.6666666666666665,3.0,50.0,1,2,1,5,3,3,5,5,5,3,2,1,4,2,5,5,4,5,4,5,4.6,6825415.183771933,1900111.9257591441,₦5m–₦20m,₦0.5m–₦2m,11.288445347079499,2,5,4,4
F2025005157,Akwa Ibom,South South,Urban,Transport & Logistics,H,49,5,8,23563181.285357032,Partnership,41,Male,Tertiary,Arts/Social Sciences,1,81.34378997540004,5,5,4,4,3,5,5,5,5,4,2,2,4,1,1,1,3,2,1,5,3,4.333333333333333,4.75,2.6666666666666665,1.0,2.0,4.0,75.0,5,2,4,2,5,5,3,1,1,1,2,4,3,2,5,5,5,5,4,3,4.4,,,₦20m–₦100m,₦2m–₦10m,2.8366577996520292,1,2,3,4
F2025005158,Lagos,South West,Urban,Hospitality & Food Services,I,56,9,16,31858348.03051927,Partnership,38,Male,Primary,Agric/Environment,0,30.632488553662544,5,5,4,5,5,5,3,3,3,2,4,5,3,3,3,3,4,2,2,3,3,4.833333333333333,2.75,4.0,3.0,3.0,5.0,100.0,2,1,1,4,4,4,1,1,4,4,4,4,5,4,5,5,5,5,5,4,4.8,31858348.03051927,9210996.802531958,₦20m–₦100m,₦2m–₦10m,16.109850147283662,3,2,2,5
F2025005159,Kano,North West,Urban,Education & Health,P/Q,86,6,5,12243922.068753907,Sole Proprietorship,31,Male,Secondary,Agric/Environment,1,52.602725152037934,5,5,4,5,5,3,1,1,1,1,5,4,4,3,5,1,2,2,3,1,4,4.5,1.0,4.333333333333333,4.0,1.6666666666666667,4.0,75.0,3,2,3,4,5,5,3,2,3,5,2,5,2,1,1,4,5,5,3,4,4.2,12243922.068753907,1676156.2373125057,₦5m–₦20m,₦0.5m–₦2m,0.658247475874035,2,5,4,3
F2025005160,Lagos,South West,Urban,Construction,F,41,18,6,42080203.067631125,Sole Proprietorship,41,Female,Postgraduate,Arts/Social Sciences,0,77.36007679876613,5,5,5,4,5,5,5,5,5,5,3,4,5,5,5,4,3,3,3,4,4,4.833333333333333,5.0,4.0,5.0,3.3333333333333335,4.0,75.0,3,2,4,4,2,3,3,1,5,1,3,4,3,4,4,5,5,5,3,5,4.6,42080203.067631125,11407658.650684245,₦20m–₦100m,₦10m–₦50m,28.76280974500173,0,5,5,4
