Country,Age,Gender,Education,Income_Level,Bank_Type,Years_with_Account,Frequency_of_Use,Past_Victim,Country_Label,Gender_Label,Education_Label,Bank_Type_Label,Frequency_of_Use_Label,Income_Band_Label
1,37.0,1,6,7,1,6,2,1,Nigeria,Male,Postgraduate,Traditional Commercial,Several times a week,> ₦1.5m
2,52.9,2,3,6,1,3,2,0,Ghana,Female,Secondary,Traditional Commercial,Several times a week,GH₵12k–GH₵20k
1,43.9,1,3,4,1,5,2,0,Nigeria,Male,Secondary,Traditional Commercial,Several times a week,₦200k–₦400k
1,35.2,1,4,6,1,2,2,0,Nigeria,Male,Vocational/Technical,Traditional Commercial,Several times a week,₦800k–₦1.5m
2,25.3,2,5,2,1,1,2,1,Ghana,Female,Undergraduate,Traditional Commercial,Several times a week,GH₵1k–GH₵2k
1,26.2,1,4,5,1,7,3,1,Nigeria,Male,Vocational/Technical,Traditional Commercial,Weekly,₦400k–₦800k
1,18.7,2,5,3,3,3,3,1,Nigeria,Female,Undergraduate,Microfinance,Weekly,₦100k–₦200k
1,34.5,1,3,3,2,0,2,0,Nigeria,Male,Secondary,Digital-Only Bank,Several times a week,₦100k–₦200k
2,38.3,3,3,4,3,3,3,0,Ghana,Other/Prefer not to say,Secondary,Microfinance,Weekly,GH₵4k–GH₵7k
1,41.9,1,6,3,1,3,3,0,Nigeria,Male,Postgraduate,Traditional Commercial,Weekly,₦100k–₦200k
1,35.7,2,4,4,3,9,5,0,Nigeria,Female,Vocational/Technical,Microfinance,Less than monthly,₦200k–₦400k
2,45.5,1,5,4,1,8,3,0,Ghana,Male,Undergraduate,Traditional Commercial,Weekly,GH₵4k–GH₵7k
2,45.7,1,2,4,1,15,2,0,Ghana,Male,Primary,Traditional Commercial,Several times a week,GH₵4k–GH₵7k
1,22.7,1,2,4,3,2,2,0,Nigeria,Male,Primary,Microfinance,Several times a week,₦200k–₦400k
1,27.8,1,2,2,1,9,3,1,Nigeria,Male,Primary,Traditional Commercial,Weekly,₦50k–₦100k
1,32.9,2,5,6,3,3,1,0,Nigeria,Female,Undergraduate,Microfinance,Daily,₦800k–₦1.5m
2,27.9,2,2,5,2,10,2,0,Ghana,Female,Primary,Digital-Only Bank,Several times a week,GH₵7k–GH₵12k
1,30.6,1,4,5,1,14,3,1,Nigeria,Male,Vocational/Technical,Traditional Commercial,Weekly,₦400k–₦800k
1,36.0,2,3,5,3,3,2,1,Nigeria,Female,Secondary,Microfinance,Several times a week,₦400k–₦800k
1,31.8,2,3,4,2,3,3,1,Nigeria,Female,Secondary,Digital-Only Bank,Weekly,₦200k–₦400k
1,33.0,2,5,5,1,6,2,1,Nigeria,Female,Undergraduate,Traditional Commercial,Several times a week,₦400k–₦800k
1,23.6,2,4,6,2,2,5,0,Nigeria,Female,Vocational/Technical,Digital-Only Bank,Less than monthly,₦800k–₦1.5m
2,40.1,2,6,5,1,11,3,0,Ghana,Female,Postgraduate,Traditional Commercial,Weekly,GH₵7k–GH₵12k
1,37.3,2,5,3,3,8,1,0,Nigeria,Female,Undergraduate,Microfinance,Daily,₦100k–₦200k
1,25.4,2,3,3,2,8,3,0,Nigeria,Female,Secondary,Digital-Only Bank,Weekly,₦100k–₦200k
2,22.1,1,3,4,2,5,3,1,Ghana,Male,Secondary,Digital-Only Bank,Weekly,GH₵4k–GH₵7k
1,45.3,1,5,4,1,7,3,1,Nigeria,Male,Undergraduate,Traditional Commercial,Weekly,₦200k–₦400k
1,50.5,2,3,4,3,13,5,0,Nigeria,Female,Secondary,Microfinance,Less than monthly,₦200k–₦400k
1,35.3,1,3,7,2,0,1,1,Nigeria,Male,Secondary,Digital-Only Bank,Daily,> ₦1.5m
2,31.4,1,4,5,2,2,2,1,Ghana,Male,Vocational/Technical,Digital-Only Bank,Several times a week,GH₵7k–GH₵12k
1,43.5,2,5,4,1,6,4,1,Nigeria,Female,Undergraduate,Traditional Commercial,Monthly,₦200k–₦400k
2,39.7,1,3,4,1,17,3,0,Ghana,Male,Secondary,Traditional Commercial,Weekly,GH₵4k–GH₵7k
1,30.9,1,5,3,3,2,1,0,Nigeria,Male,Undergraduate,Microfinance,Daily,₦100k–₦200k
1,42.7,2,2,7,3,2,3,0,Nigeria,Female,Primary,Microfinance,Weekly,> ₦1.5m
1,24.9,1,5,4,2,1,2,0,Nigeria,Male,Undergraduate,Digital-Only Bank,Several times a week,₦200k–₦400k
1,26.1,2,2,6,3,3,3,0,Nigeria,Female,Primary,Microfinance,Weekly,₦800k–₦1.5m
1,36.6,1,5,3,3,8,4,1,Nigeria,Male,Undergraduate,Microfinance,Monthly,₦100k–₦200k
2,36.1,2,4,5,2,0,2,0,Ghana,Female,Vocational/Technical,Digital-Only Bank,Several times a week,GH₵7k–GH₵12k
1,39.4,2,3,4,1,18,3,0,Nigeria,Female,Secondary,Traditional Commercial,Weekly,₦200k–₦400k
1,44.9,1,1,4,1,2,5,0,Nigeria,Male,No formal education,Traditional Commercial,Less than monthly,₦200k–₦400k
2,19.5,2,5,6,2,2,3,0,Ghana,Female,Undergraduate,Digital-Only Bank,Weekly,GH₵12k–GH₵20k
1,33.4,2,6,2,3,6,5,0,Nigeria,Female,Postgraduate,Microfinance,Less than monthly,₦50k–₦100k
1,52.0,2,3,1,2,0,3,0,Nigeria,Female,Secondary,Digital-Only Bank,Weekly,< ₦50k
1,27.0,1,5,3,2,0,3,0,Nigeria,Male,Undergraduate,Digital-Only Bank,Weekly,₦100k–₦200k
1,25.9,2,6,2,2,8,4,1,Nigeria,Female,Postgraduate,Digital-Only Bank,Monthly,₦50k–₦100k
2,18.0,3,3,7,2,1,3,1,Ghana,Other/Prefer not to say,Secondary,Digital-Only Bank,Weekly,> GH₵20k
2,36.0,2,4,3,3,4,2,0,Ghana,Female,Vocational/Technical,Microfinance,Several times a week,GH₵2k–GH₵4k
1,38.8,2,4,5,1,9,1,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Daily,₦400k–₦800k
2,40.8,1,3,5,1,7,3,1,Ghana,Male,Secondary,Traditional Commercial,Weekly,GH₵7k–GH₵12k
1,22.6,2,3,1,2,2,1,0,Nigeria,Female,Secondary,Digital-Only Bank,Daily,< ₦50k
2,34.9,2,6,4,3,5,3,0,Ghana,Female,Postgraduate,Microfinance,Weekly,GH₵4k–GH₵7k
2,37.2,1,5,6,1,9,3,0,Ghana,Male,Undergraduate,Traditional Commercial,Weekly,GH₵12k–GH₵20k
1,33.5,2,5,5,1,8,2,0,Nigeria,Female,Undergraduate,Traditional Commercial,Several times a week,₦400k–₦800k
1,22.1,1,5,5,1,7,1,0,Nigeria,Male,Undergraduate,Traditional Commercial,Daily,₦400k–₦800k
2,35.8,2,4,6,1,6,2,0,Ghana,Female,Vocational/Technical,Traditional Commercial,Several times a week,GH₵12k–GH₵20k
1,24.9,2,5,2,3,8,3,0,Nigeria,Female,Undergraduate,Microfinance,Weekly,₦50k–₦100k
1,18.0,2,5,5,2,1,1,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Daily,₦400k–₦800k
2,41.8,2,4,2,2,3,2,0,Ghana,Female,Vocational/Technical,Digital-Only Bank,Several times a week,GH₵1k–GH₵2k
1,34.4,2,3,7,1,5,3,0,Nigeria,Female,Secondary,Traditional Commercial,Weekly,> ₦1.5m
1,38.9,1,2,4,2,8,2,0,Nigeria,Male,Primary,Digital-Only Bank,Several times a week,₦200k–₦400k
1,27.7,2,5,4,3,2,2,0,Nigeria,Female,Undergraduate,Microfinance,Several times a week,₦200k–₦400k
2,41.3,1,5,3,1,8,2,0,Ghana,Male,Undergraduate,Traditional Commercial,Several times a week,GH₵2k–GH₵4k
1,43.2,2,4,5,3,8,2,0,Nigeria,Female,Vocational/Technical,Microfinance,Several times a week,₦400k–₦800k
1,50.5,1,3,6,3,12,3,0,Nigeria,Male,Secondary,Microfinance,Weekly,₦800k–₦1.5m
1,41.1,2,5,3,1,9,3,0,Nigeria,Female,Undergraduate,Traditional Commercial,Weekly,₦100k–₦200k
1,36.8,1,3,7,1,11,3,0,Nigeria,Male,Secondary,Traditional Commercial,Weekly,> ₦1.5m
2,21.2,3,5,2,3,6,4,0,Ghana,Other/Prefer not to say,Undergraduate,Microfinance,Monthly,GH₵1k–GH₵2k
1,31.9,2,5,6,1,3,1,0,Nigeria,Female,Undergraduate,Traditional Commercial,Daily,₦800k–₦1.5m
2,20.8,2,6,2,1,5,3,1,Ghana,Female,Postgraduate,Traditional Commercial,Weekly,GH₵1k–GH₵2k
1,24.8,1,2,3,1,9,2,0,Nigeria,Male,Primary,Traditional Commercial,Several times a week,₦100k–₦200k
2,54.6,2,5,3,1,7,4,0,Ghana,Female,Undergraduate,Traditional Commercial,Monthly,GH₵2k–GH₵4k
1,22.8,2,5,3,1,7,3,0,Nigeria,Female,Undergraduate,Traditional Commercial,Weekly,₦100k–₦200k
2,18.0,1,3,6,2,1,2,0,Ghana,Male,Secondary,Digital-Only Bank,Several times a week,GH₵12k–GH₵20k
1,41.1,2,5,5,1,16,4,0,Nigeria,Female,Undergraduate,Traditional Commercial,Monthly,₦400k–₦800k
2,28.3,2,3,7,3,1,4,0,Ghana,Female,Secondary,Microfinance,Monthly,> GH₵20k
1,40.7,1,5,3,1,12,4,0,Nigeria,Male,Undergraduate,Traditional Commercial,Monthly,₦100k–₦200k
1,21.3,2,5,3,1,2,5,0,Nigeria,Female,Undergraduate,Traditional Commercial,Less than monthly,₦100k–₦200k
1,28.7,2,6,3,1,13,4,0,Nigeria,Female,Postgraduate,Traditional Commercial,Monthly,₦100k–₦200k
1,45.0,1,6,6,3,4,2,0,Nigeria,Male,Postgraduate,Microfinance,Several times a week,₦800k–₦1.5m
1,19.8,2,6,4,1,1,5,0,Nigeria,Female,Postgraduate,Traditional Commercial,Less than monthly,₦200k–₦400k
2,33.3,2,5,5,1,5,2,0,Ghana,Female,Undergraduate,Traditional Commercial,Several times a week,GH₵7k–GH₵12k
2,37.9,1,4,4,2,4,2,0,Ghana,Male,Vocational/Technical,Digital-Only Bank,Several times a week,GH₵4k–GH₵7k
2,27.8,3,5,4,1,8,1,0,Ghana,Other/Prefer not to say,Undergraduate,Traditional Commercial,Daily,GH₵4k–GH₵7k
2,37.4,1,5,5,1,7,3,0,Ghana,Male,Undergraduate,Traditional Commercial,Weekly,GH₵7k–GH₵12k
1,33.2,1,5,3,1,2,3,0,Nigeria,Male,Undergraduate,Traditional Commercial,Weekly,₦100k–₦200k
1,38.3,1,3,6,1,5,5,0,Nigeria,Male,Secondary,Traditional Commercial,Less than monthly,₦800k–₦1.5m
2,53.4,3,5,4,2,0,1,0,Ghana,Other/Prefer not to say,Undergraduate,Digital-Only Bank,Daily,GH₵4k–GH₵7k
1,59.8,1,3,3,1,3,5,1,Nigeria,Male,Secondary,Traditional Commercial,Less than monthly,₦100k–₦200k
1,37.6,1,2,5,1,11,3,0,Nigeria,Male,Primary,Traditional Commercial,Weekly,₦400k–₦800k
1,31.9,1,5,7,1,5,3,0,Nigeria,Male,Undergraduate,Traditional Commercial,Weekly,> ₦1.5m
1,37.4,2,4,4,1,6,3,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Weekly,₦200k–₦400k
1,30.7,1,4,4,1,2,1,0,Nigeria,Male,Vocational/Technical,Traditional Commercial,Daily,₦200k–₦400k
1,18.0,1,3,3,2,1,2,0,Nigeria,Male,Secondary,Digital-Only Bank,Several times a week,₦100k–₦200k
1,32.5,2,3,1,1,5,3,0,Nigeria,Female,Secondary,Traditional Commercial,Weekly,< ₦50k
2,45.8,2,4,3,2,3,2,1,Ghana,Female,Vocational/Technical,Digital-Only Bank,Several times a week,GH₵2k–GH₵4k
2,20.4,2,2,7,1,5,1,1,Ghana,Female,Primary,Traditional Commercial,Daily,> GH₵20k
1,23.2,2,5,6,1,8,3,0,Nigeria,Female,Undergraduate,Traditional Commercial,Weekly,₦800k–₦1.5m
1,27.2,2,4,6,1,1,2,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Several times a week,₦800k–₦1.5m
1,36.7,2,5,7,2,5,3,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Weekly,> ₦1.5m
1,56.8,2,1,4,1,14,1,0,Nigeria,Female,No formal education,Traditional Commercial,Daily,₦200k–₦400k
1,24.9,2,3,4,1,9,4,0,Nigeria,Female,Secondary,Traditional Commercial,Monthly,₦200k–₦400k
2,35.9,1,4,3,3,6,4,0,Ghana,Male,Vocational/Technical,Microfinance,Monthly,GH₵2k–GH₵4k
2,35.1,2,4,5,1,5,2,0,Ghana,Female,Vocational/Technical,Traditional Commercial,Several times a week,GH₵7k–GH₵12k
1,30.0,2,6,5,1,3,3,0,Nigeria,Female,Postgraduate,Traditional Commercial,Weekly,₦400k–₦800k
2,34.5,2,5,4,2,0,2,1,Ghana,Female,Undergraduate,Digital-Only Bank,Several times a week,GH₵4k–GH₵7k
2,30.4,1,5,5,1,4,1,1,Ghana,Male,Undergraduate,Traditional Commercial,Daily,GH₵7k–GH₵12k
2,62.4,1,5,5,1,5,3,0,Ghana,Male,Undergraduate,Traditional Commercial,Weekly,GH₵7k–GH₵12k
1,40.5,3,3,4,3,2,4,0,Nigeria,Other/Prefer not to say,Secondary,Microfinance,Monthly,₦200k–₦400k
2,30.4,1,4,3,1,5,1,0,Ghana,Male,Vocational/Technical,Traditional Commercial,Daily,GH₵2k–GH₵4k
2,46.8,2,5,3,1,7,3,1,Ghana,Female,Undergraduate,Traditional Commercial,Weekly,GH₵2k–GH₵4k
1,35.6,1,4,3,1,12,1,1,Nigeria,Male,Vocational/Technical,Traditional Commercial,Daily,₦100k–₦200k
2,35.6,1,6,3,1,7,2,1,Ghana,Male,Postgraduate,Traditional Commercial,Several times a week,GH₵2k–GH₵4k
2,33.2,1,4,4,3,7,2,0,Ghana,Male,Vocational/Technical,Microfinance,Several times a week,GH₵4k–GH₵7k
1,30.5,2,4,3,1,6,2,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Several times a week,₦100k–₦200k
1,20.8,1,3,2,2,0,2,0,Nigeria,Male,Secondary,Digital-Only Bank,Several times a week,₦50k–₦100k
1,18.0,1,2,3,2,1,4,0,Nigeria,Male,Primary,Digital-Only Bank,Monthly,₦100k–₦200k
2,38.7,2,2,3,1,10,5,0,Ghana,Female,Primary,Traditional Commercial,Less than monthly,GH₵2k–GH₵4k
1,31.1,2,3,5,2,3,1,0,Nigeria,Female,Secondary,Digital-Only Bank,Daily,₦400k–₦800k
1,41.8,2,5,4,1,3,3,0,Nigeria,Female,Undergraduate,Traditional Commercial,Weekly,₦200k–₦400k
1,24.1,3,3,2,1,9,4,0,Nigeria,Other/Prefer not to say,Secondary,Traditional Commercial,Monthly,₦50k–₦100k
2,24.0,1,3,3,2,7,2,0,Ghana,Male,Secondary,Digital-Only Bank,Several times a week,GH₵2k–GH₵4k
2,42.8,2,5,2,1,5,5,0,Ghana,Female,Undergraduate,Traditional Commercial,Less than monthly,GH₵1k–GH₵2k
1,30.0,1,6,3,3,6,3,0,Nigeria,Male,Postgraduate,Microfinance,Weekly,₦100k–₦200k
1,41.6,1,2,3,1,9,3,0,Nigeria,Male,Primary,Traditional Commercial,Weekly,₦100k–₦200k
1,33.3,2,4,3,1,12,4,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Monthly,₦100k–₦200k
1,51.8,1,3,3,1,8,3,0,Nigeria,Male,Secondary,Traditional Commercial,Weekly,₦100k–₦200k
2,42.6,2,6,5,1,3,2,0,Ghana,Female,Postgraduate,Traditional Commercial,Several times a week,GH₵7k–GH₵12k
1,37.1,1,4,1,1,4,2,0,Nigeria,Male,Vocational/Technical,Traditional Commercial,Several times a week,< ₦50k
2,43.0,1,5,3,1,11,5,0,Ghana,Male,Undergraduate,Traditional Commercial,Less than monthly,GH₵2k–GH₵4k
2,32.3,2,4,4,2,8,3,0,Ghana,Female,Vocational/Technical,Digital-Only Bank,Weekly,GH₵4k–GH₵7k
2,18.6,2,5,4,1,3,2,0,Ghana,Female,Undergraduate,Traditional Commercial,Several times a week,GH₵4k–GH₵7k
1,36.6,2,4,4,1,8,1,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Daily,₦200k–₦400k
1,52.4,1,6,7,1,2,1,0,Nigeria,Male,Postgraduate,Traditional Commercial,Daily,> ₦1.5m
1,18.0,1,3,3,2,1,1,0,Nigeria,Male,Secondary,Digital-Only Bank,Daily,₦100k–₦200k
2,39.7,2,5,6,1,4,2,0,Ghana,Female,Undergraduate,Traditional Commercial,Several times a week,GH₵12k–GH₵20k
2,19.6,1,3,1,2,1,1,0,Ghana,Male,Secondary,Digital-Only Bank,Daily,< GH₵1k
2,34.8,1,3,4,1,4,4,0,Ghana,Male,Secondary,Traditional Commercial,Monthly,GH₵4k–GH₵7k
2,35.8,2,4,3,1,8,2,0,Ghana,Female,Vocational/Technical,Traditional Commercial,Several times a week,GH₵2k–GH₵4k
1,40.5,1,3,5,2,0,2,0,Nigeria,Male,Secondary,Digital-Only Bank,Several times a week,₦400k–₦800k
2,37.1,1,2,7,2,2,4,0,Ghana,Male,Primary,Digital-Only Bank,Monthly,> GH₵20k
2,48.7,2,3,4,1,18,3,0,Ghana,Female,Secondary,Traditional Commercial,Weekly,GH₵4k–GH₵7k
1,44.7,2,3,4,1,3,3,1,Nigeria,Female,Secondary,Traditional Commercial,Weekly,₦200k–₦400k
2,33.0,1,5,5,1,4,4,0,Ghana,Male,Undergraduate,Traditional Commercial,Monthly,GH₵7k–GH₵12k
2,45.9,2,3,1,1,5,5,0,Ghana,Female,Secondary,Traditional Commercial,Less than monthly,< GH₵1k
2,31.9,2,6,5,3,8,3,0,Ghana,Female,Postgraduate,Microfinance,Weekly,GH₵7k–GH₵12k
2,30.2,2,3,2,1,5,4,0,Ghana,Female,Secondary,Traditional Commercial,Monthly,GH₵1k–GH₵2k
1,21.0,1,6,7,2,4,2,1,Nigeria,Male,Postgraduate,Digital-Only Bank,Several times a week,> ₦1.5m
1,46.1,2,4,6,1,6,3,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Weekly,₦800k–₦1.5m
1,30.0,2,5,4,2,1,1,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Daily,₦200k–₦400k
2,18.0,1,5,1,1,3,1,0,Ghana,Male,Undergraduate,Traditional Commercial,Daily,< GH₵1k
1,38.4,1,3,3,3,1,2,0,Nigeria,Male,Secondary,Microfinance,Several times a week,₦100k–₦200k
2,30.7,1,4,6,2,2,3,0,Ghana,Male,Vocational/Technical,Digital-Only Bank,Weekly,GH₵12k–GH₵20k
1,30.0,1,3,4,2,7,1,0,Nigeria,Male,Secondary,Digital-Only Bank,Daily,₦200k–₦400k
1,30.7,1,6,4,1,3,2,0,Nigeria,Male,Postgraduate,Traditional Commercial,Several times a week,₦200k–₦400k
1,29.6,1,6,5,1,6,3,0,Nigeria,Male,Postgraduate,Traditional Commercial,Weekly,₦400k–₦800k
2,62.3,2,3,3,1,3,4,0,Ghana,Female,Secondary,Traditional Commercial,Monthly,GH₵2k–GH₵4k
1,49.6,2,3,5,1,4,3,0,Nigeria,Female,Secondary,Traditional Commercial,Weekly,₦400k–₦800k
1,40.0,1,3,4,3,7,5,0,Nigeria,Male,Secondary,Microfinance,Less than monthly,₦200k–₦400k
1,35.4,1,3,7,1,7,3,0,Nigeria,Male,Secondary,Traditional Commercial,Weekly,> ₦1.5m
1,44.3,1,2,7,1,3,3,0,Nigeria,Male,Primary,Traditional Commercial,Weekly,> ₦1.5m
2,37.4,1,5,4,3,1,4,0,Ghana,Male,Undergraduate,Microfinance,Monthly,GH₵4k–GH₵7k
1,41.2,1,5,4,1,7,2,0,Nigeria,Male,Undergraduate,Traditional Commercial,Several times a week,₦200k–₦400k
1,38.6,1,3,1,1,11,3,0,Nigeria,Male,Secondary,Traditional Commercial,Weekly,< ₦50k
1,34.3,1,4,4,1,1,4,0,Nigeria,Male,Vocational/Technical,Traditional Commercial,Monthly,₦200k–₦400k
1,42.4,1,1,5,1,9,2,0,Nigeria,Male,No formal education,Traditional Commercial,Several times a week,₦400k–₦800k
1,28.8,2,5,5,2,0,4,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Monthly,₦400k–₦800k
1,33.6,3,3,3,2,0,3,0,Nigeria,Other/Prefer not to say,Secondary,Digital-Only Bank,Weekly,₦100k–₦200k
1,23.2,2,3,6,2,0,3,0,Nigeria,Female,Secondary,Digital-Only Bank,Weekly,₦800k–₦1.5m
1,24.4,1,1,3,3,3,3,0,Nigeria,Male,No formal education,Microfinance,Weekly,₦100k–₦200k
1,18.0,2,4,6,1,3,3,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Weekly,₦800k–₦1.5m
2,39.6,2,5,4,1,5,4,0,Ghana,Female,Undergraduate,Traditional Commercial,Monthly,GH₵4k–GH₵7k
1,40.3,1,3,3,1,2,4,0,Nigeria,Male,Secondary,Traditional Commercial,Monthly,₦100k–₦200k
2,45.9,2,3,5,1,6,1,0,Ghana,Female,Secondary,Traditional Commercial,Daily,GH₵7k–GH₵12k
2,24.0,1,5,6,3,2,3,0,Ghana,Male,Undergraduate,Microfinance,Weekly,GH₵12k–GH₵20k
2,39.4,1,4,7,1,11,2,0,Ghana,Male,Vocational/Technical,Traditional Commercial,Several times a week,> GH₵20k
1,33.0,2,3,5,3,2,3,1,Nigeria,Female,Secondary,Microfinance,Weekly,₦400k–₦800k
2,42.4,1,6,7,1,9,2,1,Ghana,Male,Postgraduate,Traditional Commercial,Several times a week,> GH₵20k
2,28.5,2,5,4,2,0,2,0,Ghana,Female,Undergraduate,Digital-Only Bank,Several times a week,GH₵4k–GH₵7k
2,31.6,2,5,6,1,5,2,0,Ghana,Female,Undergraduate,Traditional Commercial,Several times a week,GH₵12k–GH₵20k
2,19.5,1,6,4,2,2,2,1,Ghana,Male,Postgraduate,Digital-Only Bank,Several times a week,GH₵4k–GH₵7k
1,25.8,2,5,3,1,10,5,0,Nigeria,Female,Undergraduate,Traditional Commercial,Less than monthly,₦100k–₦200k
2,35.0,1,3,7,1,3,4,0,Ghana,Male,Secondary,Traditional Commercial,Monthly,> GH₵20k
2,36.7,2,5,3,1,8,1,0,Ghana,Female,Undergraduate,Traditional Commercial,Daily,GH₵2k–GH₵4k
1,18.0,1,4,2,2,0,2,0,Nigeria,Male,Vocational/Technical,Digital-Only Bank,Several times a week,₦50k–₦100k
1,27.9,2,3,3,1,12,4,0,Nigeria,Female,Secondary,Traditional Commercial,Monthly,₦100k–₦200k
2,36.6,1,3,4,2,10,3,0,Ghana,Male,Secondary,Digital-Only Bank,Weekly,GH₵4k–GH₵7k
1,47.1,2,3,4,3,1,1,0,Nigeria,Female,Secondary,Microfinance,Daily,₦200k–₦400k
2,26.5,2,4,5,1,5,1,0,Ghana,Female,Vocational/Technical,Traditional Commercial,Daily,GH₵7k–GH₵12k
1,37.9,1,4,5,1,1,3,1,Nigeria,Male,Vocational/Technical,Traditional Commercial,Weekly,₦400k–₦800k
2,29.4,2,6,5,1,2,3,1,Ghana,Female,Postgraduate,Traditional Commercial,Weekly,GH₵7k–GH₵12k
1,28.5,2,5,7,2,8,5,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Less than monthly,> ₦1.5m
2,26.2,2,3,5,1,11,1,0,Ghana,Female,Secondary,Traditional Commercial,Daily,GH₵7k–GH₵12k
1,22.6,2,5,3,1,7,3,1,Nigeria,Female,Undergraduate,Traditional Commercial,Weekly,₦100k–₦200k
2,30.3,1,6,2,1,8,2,0,Ghana,Male,Postgraduate,Traditional Commercial,Several times a week,GH₵1k–GH₵2k
1,43.5,1,4,5,3,6,3,0,Nigeria,Male,Vocational/Technical,Microfinance,Weekly,₦400k–₦800k
1,25.5,1,6,4,1,2,4,0,Nigeria,Male,Postgraduate,Traditional Commercial,Monthly,₦200k–₦400k
1,23.9,1,5,4,1,4,4,1,Nigeria,Male,Undergraduate,Traditional Commercial,Monthly,₦200k–₦400k
1,35.1,1,3,4,1,8,3,1,Nigeria,Male,Secondary,Traditional Commercial,Weekly,₦200k–₦400k
2,35.1,1,1,4,3,0,3,0,Ghana,Male,No formal education,Microfinance,Weekly,GH₵4k–GH₵7k
1,32.3,2,5,4,2,4,1,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Daily,₦200k–₦400k
1,35.5,1,6,5,1,5,1,0,Nigeria,Male,Postgraduate,Traditional Commercial,Daily,₦400k–₦800k
2,24.9,1,3,5,2,3,3,1,Ghana,Male,Secondary,Digital-Only Bank,Weekly,GH₵7k–GH₵12k
1,24.0,2,6,4,1,4,3,0,Nigeria,Female,Postgraduate,Traditional Commercial,Weekly,₦200k–₦400k
1,42.9,1,3,2,3,8,2,1,Nigeria,Male,Secondary,Microfinance,Several times a week,₦50k–₦100k
2,33.5,1,4,4,1,10,2,0,Ghana,Male,Vocational/Technical,Traditional Commercial,Several times a week,GH₵4k–GH₵7k
1,39.0,2,4,6,1,5,3,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Weekly,₦800k–₦1.5m
2,47.2,1,3,6,1,3,2,0,Ghana,Male,Secondary,Traditional Commercial,Several times a week,GH₵12k–GH₵20k
2,43.5,1,1,7,1,4,2,0,Ghana,Male,No formal education,Traditional Commercial,Several times a week,> GH₵20k
1,19.3,2,3,5,1,3,2,0,Nigeria,Female,Secondary,Traditional Commercial,Several times a week,₦400k–₦800k
1,31.8,2,3,5,3,8,4,0,Nigeria,Female,Secondary,Microfinance,Monthly,₦400k–₦800k
2,45.4,2,3,4,1,1,3,0,Ghana,Female,Secondary,Traditional Commercial,Weekly,GH₵4k–GH₵7k
1,38.2,2,5,4,1,3,3,0,Nigeria,Female,Undergraduate,Traditional Commercial,Weekly,₦200k–₦400k
2,36.8,2,4,6,1,21,3,0,Ghana,Female,Vocational/Technical,Traditional Commercial,Weekly,GH₵12k–GH₵20k
1,18.0,1,3,3,1,3,3,0,Nigeria,Male,Secondary,Traditional Commercial,Weekly,₦100k–₦200k
1,26.8,1,3,5,1,3,2,1,Nigeria,Male,Secondary,Traditional Commercial,Several times a week,₦400k–₦800k
2,35.7,2,5,4,1,4,5,0,Ghana,Female,Undergraduate,Traditional Commercial,Less than monthly,GH₵4k–GH₵7k
1,18.7,1,6,5,1,3,5,0,Nigeria,Male,Postgraduate,Traditional Commercial,Less than monthly,₦400k–₦800k
1,40.9,2,5,4,1,10,5,1,Nigeria,Female,Undergraduate,Traditional Commercial,Less than monthly,₦200k–₦400k
1,31.8,2,3,4,3,1,3,0,Nigeria,Female,Secondary,Microfinance,Weekly,₦200k–₦400k
2,18.0,2,2,5,3,3,3,0,Ghana,Female,Primary,Microfinance,Weekly,GH₵7k–GH₵12k
2,29.3,1,5,4,3,2,3,0,Ghana,Male,Undergraduate,Microfinance,Weekly,GH₵4k–GH₵7k
1,30.1,2,4,6,1,3,2,0,Nigeria,Female,Vocational/Technical,Traditional Commercial,Several times a week,₦800k–₦1.5m
1,31.7,2,2,1,1,9,3,0,Nigeria,Female,Primary,Traditional Commercial,Weekly,< ₦50k
2,49.2,1,5,6,1,3,3,0,Ghana,Male,Undergraduate,Traditional Commercial,Weekly,GH₵12k–GH₵20k
1,38.8,2,3,6,2,1,2,0,Nigeria,Female,Secondary,Digital-Only Bank,Several times a week,₦800k–₦1.5m
1,19.3,1,3,7,1,4,2,0,Nigeria,Male,Secondary,Traditional Commercial,Several times a week,> ₦1.5m
1,18.1,2,5,4,2,1,2,0,Nigeria,Female,Undergraduate,Digital-Only Bank,Several times a week,₦200k–₦400k
1,30.3,1,3,4,1,11,2,0,Nigeria,Male,Secondary,Traditional Commercial,Several times a week,₦200k–₦400k
1,34.3,2,3,4,1,1,3,0,Nigeria,Female,Secondary,Traditional Commercial,Weekly,₦200k–₦400k
