respondent_id,Country,Country_label,Age,Gender,Gender_label,Education,Education_label,Income_Level,Income_Level_label,Bank_Type,Bank_Type_label,Years_with_Account,Frequency_of_Use,Frequency_of_Use_label,Past_Victim,Past_Victim_label
7626,1,Nigeria,61,2,Female,2,Primary,5,">₦500,000",2,Digital-Only Bank,22,3,Weekly,0,No
7627,1,Nigeria,53,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,36,1,Daily,0,No
7628,2,Ghana,31,1,Male,6,Postgraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,17,2,Several times a week,0,No
7629,2,Ghana,42,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,6,3,Weekly,0,No
7630,1,Nigeria,68,1,Male,5,Undergraduate,1,"<₦50,000",1,Traditional Commercial,31,2,Several times a week,0,No
7631,1,Nigeria,36,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,4,4,Monthly,0,No
7632,1,Nigeria,35,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,3,4,Monthly,0,No
7633,2,Ghana,35,1,Male,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,18,1,Daily,0,No
7634,1,Nigeria,58,1,Male,6,Postgraduate,1,"<₦50,000",1,Traditional Commercial,7,2,Several times a week,0,No
7635,2,Ghana,50,1,Male,5,Undergraduate,5,">₵5,000",1,Traditional Commercial,20,3,Weekly,0,No
7636,2,Ghana,37,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,18,2,Several times a week,0,No
7637,1,Nigeria,31,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,9,3,Weekly,0,No
7638,1,Nigeria,34,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,6,1,Daily,0,No
7639,2,Ghana,40,2,Female,3,Secondary,1,<₵500,2,Digital-Only Bank,12,1,Daily,0,No
7640,1,Nigeria,66,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,23,1,Daily,0,No
7641,1,Nigeria,23,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,3,4,Monthly,0,No
7642,1,Nigeria,29,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,13,1,Daily,0,No
7643,1,Nigeria,33,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,12,1,Daily,0,No
7644,2,Ghana,38,1,Male,6,Postgraduate,1,<₵500,1,Traditional Commercial,5,1,Daily,1,Yes
7645,1,Nigeria,22,2,Female,5,Undergraduate,5,">₦500,000",2,Digital-Only Bank,1,2,Several times a week,0,No
7646,1,Nigeria,36,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,14,3,Weekly,0,No
7647,2,Ghana,21,2,Female,4,Vocational/Technical,1,<₵500,1,Traditional Commercial,6,2,Several times a week,0,No
7648,1,Nigeria,56,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,13,2,Several times a week,1,Yes
7649,2,Ghana,38,1,Male,2,Primary,3,"₵1,001–₵2,500",1,Traditional Commercial,18,1,Daily,1,Yes
7650,1,Nigeria,40,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",3,Microfinance,9,3,Weekly,0,No
7651,2,Ghana,21,1,Male,2,Primary,3,"₵1,001–₵2,500",2,Digital-Only Bank,3,2,Several times a week,0,No
7652,1,Nigeria,51,2,Female,3,Secondary,5,">₦500,000",1,Traditional Commercial,17,1,Daily,1,Yes
7653,1,Nigeria,49,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,14,1,Daily,0,No
7654,1,Nigeria,42,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,7,3,Weekly,0,No
7655,2,Ghana,21,1,Male,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,3,1,Daily,0,No
7656,2,Ghana,43,2,Female,6,Postgraduate,4,"₵2,501–₵5,000",3,Microfinance,7,4,Monthly,0,No
7657,2,Ghana,39,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",2,Digital-Only Bank,8,3,Weekly,0,No
7658,1,Nigeria,35,1,Male,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,10,4,Monthly,0,No
7659,1,Nigeria,23,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,8,1,Daily,0,No
7660,2,Ghana,42,1,Male,2,Primary,4,"₵2,501–₵5,000",1,Traditional Commercial,2,3,Weekly,0,No
7661,1,Nigeria,50,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,15,1,Daily,0,No
7662,1,Nigeria,38,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,18,1,Daily,0,No
7663,1,Nigeria,22,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,5,2,Several times a week,0,No
7664,2,Ghana,68,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,31,1,Daily,0,No
7665,2,Ghana,49,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,14,1,Daily,1,Yes
7666,2,Ghana,47,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,29,1,Daily,0,No
7667,1,Nigeria,32,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,8,1,Daily,0,No
7668,1,Nigeria,33,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,10,5,Less than monthly,1,Yes
7669,2,Ghana,48,1,Male,5,Undergraduate,2,"₵500–₵1,000",2,Digital-Only Bank,7,1,Daily,1,Yes
7670,2,Ghana,44,2,Female,6,Postgraduate,2,"₵500–₵1,000",2,Digital-Only Bank,14,3,Weekly,0,No
7671,1,Nigeria,50,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,9,2,Several times a week,0,No
7672,1,Nigeria,26,1,Male,2,Primary,1,"<₦50,000",3,Microfinance,11,1,Daily,1,Yes
7673,1,Nigeria,25,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,6,2,Several times a week,0,No
7674,1,Nigeria,41,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,11,2,Several times a week,0,No
7675,1,Nigeria,33,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,3,2,Several times a week,1,Yes
7676,1,Nigeria,48,1,Male,3,Secondary,2,"₦50,000–₦100,000",3,Microfinance,12,4,Monthly,0,No
7677,2,Ghana,31,2,Female,3,Secondary,1,<₵500,3,Microfinance,11,5,Less than monthly,0,No
7678,1,Nigeria,40,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,9,3,Weekly,0,No
7679,1,Nigeria,33,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,5,5,Less than monthly,0,No
7680,2,Ghana,38,1,Male,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,20,1,Daily,0,No
7681,2,Ghana,20,1,Male,1,No formal,1,<₵500,2,Digital-Only Bank,4,1,Daily,1,Yes
7682,1,Nigeria,31,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,9,4,Monthly,0,No
7683,1,Nigeria,25,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,7,5,Less than monthly,0,No
7684,2,Ghana,59,1,Male,6,Postgraduate,5,">₵5,000",3,Microfinance,4,1,Daily,0,No
7685,1,Nigeria,40,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,17,2,Several times a week,0,No
7686,1,Nigeria,65,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,27,4,Monthly,0,No
7687,1,Nigeria,56,2,Female,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,13,3,Weekly,0,No
7688,2,Ghana,34,2,Female,5,Undergraduate,4,"₵2,501–₵5,000",3,Microfinance,15,5,Less than monthly,1,Yes
7689,2,Ghana,26,1,Male,6,Postgraduate,5,">₵5,000",3,Microfinance,4,3,Weekly,0,No
7690,2,Ghana,25,1,Male,2,Primary,4,"₵2,501–₵5,000",2,Digital-Only Bank,2,2,Several times a week,0,No
7691,1,Nigeria,27,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,5,4,Monthly,0,No
7692,2,Ghana,29,2,Female,5,Undergraduate,5,">₵5,000",3,Microfinance,9,2,Several times a week,0,No
7693,1,Nigeria,31,1,Male,2,Primary,1,"<₦50,000",2,Digital-Only Bank,4,2,Several times a week,0,No
7694,1,Nigeria,28,2,Female,5,Undergraduate,1,"<₦50,000",2,Digital-Only Bank,6,1,Daily,1,Yes
7695,2,Ghana,36,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,14,1,Daily,0,No
7696,1,Nigeria,35,1,Male,4,Vocational/Technical,1,"<₦50,000",1,Traditional Commercial,13,1,Daily,0,No
7697,2,Ghana,22,2,Female,3,Secondary,1,<₵500,1,Traditional Commercial,6,3,Weekly,0,No
7698,1,Nigeria,51,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,14,2,Several times a week,0,No
7699,1,Nigeria,51,2,Female,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,22,5,Less than monthly,0,No
7700,2,Ghana,31,2,Female,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,1,2,Several times a week,0,No
7701,1,Nigeria,45,1,Male,2,Primary,1,"<₦50,000",2,Digital-Only Bank,8,3,Weekly,0,No
7702,1,Nigeria,50,1,Male,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,5,5,Less than monthly,0,No
7703,1,Nigeria,28,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,5,2,Several times a week,0,No
7704,1,Nigeria,55,2,Female,3,Secondary,5,">₦500,000",2,Digital-Only Bank,15,4,Monthly,1,Yes
7705,1,Nigeria,57,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,4,3,Weekly,0,No
7706,1,Nigeria,74,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,29,5,Less than monthly,0,No
7707,1,Nigeria,36,1,Male,5,Undergraduate,1,"<₦50,000",1,Traditional Commercial,9,3,Weekly,1,Yes
7708,1,Nigeria,53,1,Male,6,Postgraduate,5,">₦500,000",3,Microfinance,24,3,Weekly,1,Yes
7709,1,Nigeria,35,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,7,4,Monthly,0,No
7710,1,Nigeria,22,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,3,5,Less than monthly,0,No
7711,2,Ghana,66,2,Female,6,Postgraduate,5,">₵5,000",3,Microfinance,13,3,Weekly,1,Yes
7712,1,Nigeria,44,1,Male,4,Vocational/Technical,1,"<₦50,000",1,Traditional Commercial,25,1,Daily,1,Yes
7713,2,Ghana,38,2,Female,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,18,1,Daily,1,Yes
7714,1,Nigeria,51,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,40,2,Several times a week,0,No
7715,2,Ghana,28,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,13,5,Less than monthly,1,Yes
7716,1,Nigeria,25,2,Female,6,Postgraduate,5,">₦500,000",2,Digital-Only Bank,5,1,Daily,0,No
7717,1,Nigeria,57,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,40,1,Daily,0,No
7718,2,Ghana,70,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,13,2,Several times a week,0,No
7719,1,Nigeria,46,1,Male,3,Secondary,5,">₦500,000",3,Microfinance,26,2,Several times a week,0,No
7720,2,Ghana,32,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,17,2,Several times a week,0,No
7721,1,Nigeria,37,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,3,1,Daily,1,Yes
7722,1,Nigeria,33,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,14,2,Several times a week,0,No
7723,2,Ghana,59,1,Male,2,Primary,3,"₵1,001–₵2,500",2,Digital-Only Bank,23,2,Several times a week,0,No
7724,1,Nigeria,35,1,Male,2,Primary,2,"₦50,000–₦100,000",2,Digital-Only Bank,14,4,Monthly,1,Yes
7725,1,Nigeria,24,1,Male,1,No formal,3,"₦100,001–₦250,000",1,Traditional Commercial,9,3,Weekly,1,Yes
7726,2,Ghana,21,1,Male,2,Primary,2,"₵500–₵1,000",2,Digital-Only Bank,3,1,Daily,0,No
7727,1,Nigeria,43,2,Female,3,Secondary,5,">₦500,000",2,Digital-Only Bank,23,4,Monthly,0,No
7728,2,Ghana,34,1,Male,5,Undergraduate,2,"₵500–₵1,000",3,Microfinance,15,3,Weekly,0,No
7729,1,Nigeria,34,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,5,3,Weekly,0,No
7730,1,Nigeria,22,1,Male,3,Secondary,2,"₦50,000–₦100,000",3,Microfinance,1,1,Daily,0,No
7731,1,Nigeria,52,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",2,Digital-Only Bank,29,3,Weekly,1,Yes
7732,2,Ghana,48,1,Male,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,6,3,Weekly,0,No
7733,1,Nigeria,41,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,3,4,Monthly,0,No
7734,2,Ghana,59,2,Female,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,29,2,Several times a week,0,No
7735,1,Nigeria,28,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,7,1,Daily,1,Yes
7736,1,Nigeria,48,1,Male,4,Vocational/Technical,1,"<₦50,000",3,Microfinance,17,2,Several times a week,0,No
7737,1,Nigeria,36,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,22,4,Monthly,0,No
7738,2,Ghana,52,2,Female,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,7,1,Daily,1,Yes
7739,2,Ghana,44,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,11,1,Daily,0,No
7740,2,Ghana,41,2,Female,2,Primary,2,"₵500–₵1,000",1,Traditional Commercial,14,3,Weekly,0,No
7741,2,Ghana,30,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,6,1,Daily,0,No
7742,1,Nigeria,21,2,Female,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,4,2,Several times a week,0,No
7743,1,Nigeria,29,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",2,Digital-Only Bank,2,2,Several times a week,0,No
7744,1,Nigeria,42,2,Female,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,19,1,Daily,1,Yes
7745,2,Ghana,33,1,Male,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,11,3,Weekly,0,No
7746,2,Ghana,34,2,Female,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,6,4,Monthly,0,No
7747,1,Nigeria,39,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,8,3,Weekly,0,No
7748,2,Ghana,38,1,Male,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,8,1,Daily,0,No
7749,2,Ghana,54,2,Female,4,Vocational/Technical,5,">₵5,000",1,Traditional Commercial,42,3,Weekly,0,No
7750,1,Nigeria,48,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,9,3,Weekly,0,No
7751,1,Nigeria,62,1,Male,2,Primary,5,">₦500,000",1,Traditional Commercial,9,2,Several times a week,0,No
7752,2,Ghana,35,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,16,2,Several times a week,0,No
7753,2,Ghana,61,1,Male,4,Vocational/Technical,2,"₵500–₵1,000",3,Microfinance,22,2,Several times a week,0,No
7754,1,Nigeria,32,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,7,1,Daily,0,No
7755,2,Ghana,41,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,21,3,Weekly,0,No
7756,1,Nigeria,29,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",3,Microfinance,4,4,Monthly,0,No
7757,1,Nigeria,51,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,24,4,Monthly,0,No
7758,1,Nigeria,41,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,10,3,Weekly,0,No
7759,2,Ghana,24,2,Female,5,Undergraduate,1,<₵500,2,Digital-Only Bank,2,1,Daily,0,No
7760,1,Nigeria,38,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",3,Microfinance,17,5,Less than monthly,0,No
7761,2,Ghana,48,1,Male,4,Vocational/Technical,3,"₵1,001–₵2,500",1,Traditional Commercial,17,1,Daily,0,No
7762,1,Nigeria,41,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,5,4,Monthly,0,No
7763,2,Ghana,64,2,Female,2,Primary,3,"₵1,001–₵2,500",1,Traditional Commercial,14,4,Monthly,0,No
7764,2,Ghana,44,1,Male,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,11,3,Weekly,0,No
7765,2,Ghana,31,2,Female,4,Vocational/Technical,5,">₵5,000",1,Traditional Commercial,4,2,Several times a week,0,No
7766,2,Ghana,53,2,Female,4,Vocational/Technical,5,">₵5,000",2,Digital-Only Bank,29,1,Daily,1,Yes
7767,1,Nigeria,59,1,Male,1,No formal,3,"₦100,001–₦250,000",3,Microfinance,1,2,Several times a week,0,No
7768,2,Ghana,55,1,Male,5,Undergraduate,5,">₵5,000",1,Traditional Commercial,11,4,Monthly,0,No
7769,2,Ghana,40,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,23,2,Several times a week,0,No
7770,1,Nigeria,36,2,Female,3,Secondary,5,">₦500,000",2,Digital-Only Bank,20,1,Daily,0,No
7771,1,Nigeria,37,1,Male,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,9,5,Less than monthly,0,No
7772,2,Ghana,37,1,Male,4,Vocational/Technical,3,"₵1,001–₵2,500",1,Traditional Commercial,11,1,Daily,0,No
7773,1,Nigeria,55,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,17,3,Weekly,0,No
7774,1,Nigeria,56,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,14,4,Monthly,1,Yes
7775,1,Nigeria,39,2,Female,2,Primary,2,"₦50,000–₦100,000",1,Traditional Commercial,1,1,Daily,0,No
7776,1,Nigeria,32,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,7,3,Weekly,1,Yes
7777,1,Nigeria,61,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,13,1,Daily,0,No
7778,1,Nigeria,56,1,Male,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,7,2,Several times a week,0,No
7779,1,Nigeria,26,1,Male,1,No formal,1,"<₦50,000",1,Traditional Commercial,7,2,Several times a week,1,Yes
7780,2,Ghana,34,1,Male,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,2,5,Less than monthly,0,No
7781,1,Nigeria,38,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,12,3,Weekly,0,No
7782,1,Nigeria,54,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,35,1,Daily,0,No
7783,2,Ghana,23,1,Male,2,Primary,3,"₵1,001–₵2,500",2,Digital-Only Bank,4,3,Weekly,0,No
7784,1,Nigeria,37,1,Male,3,Secondary,2,"₦50,000–₦100,000",2,Digital-Only Bank,4,1,Daily,0,No
7785,2,Ghana,55,2,Female,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,10,2,Several times a week,0,No
7786,1,Nigeria,33,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,7,1,Daily,0,No
7787,1,Nigeria,65,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,31,1,Daily,1,Yes
7788,1,Nigeria,36,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,6,1,Daily,1,Yes
7789,1,Nigeria,34,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,15,5,Less than monthly,0,No
7790,1,Nigeria,25,1,Male,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,5,2,Several times a week,0,No
7791,1,Nigeria,59,2,Female,2,Primary,3,"₦100,001–₦250,000",3,Microfinance,9,4,Monthly,0,No
7792,1,Nigeria,33,1,Male,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,6,2,Several times a week,0,No
7793,2,Ghana,72,1,Male,5,Undergraduate,1,<₵500,2,Digital-Only Bank,27,1,Daily,0,No
7794,2,Ghana,36,2,Female,1,No formal,2,"₵500–₵1,000",1,Traditional Commercial,14,2,Several times a week,0,No
7795,1,Nigeria,33,1,Male,2,Primary,3,"₦100,001–₦250,000",2,Digital-Only Bank,17,1,Daily,0,No
7796,1,Nigeria,55,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,33,2,Several times a week,0,No
7797,1,Nigeria,56,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,16,5,Less than monthly,0,No
7798,1,Nigeria,36,2,Female,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,9,2,Several times a week,0,No
7799,2,Ghana,30,2,Female,2,Primary,3,"₵1,001–₵2,500",1,Traditional Commercial,10,2,Several times a week,0,No
7800,1,Nigeria,44,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,6,2,Several times a week,0,No
7801,1,Nigeria,34,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,7,2,Several times a week,0,No
7802,1,Nigeria,35,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,14,1,Daily,0,No
7803,1,Nigeria,61,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,27,5,Less than monthly,0,No
7804,1,Nigeria,42,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,6,3,Weekly,0,No
7805,2,Ghana,51,2,Female,5,Undergraduate,1,<₵500,3,Microfinance,10,5,Less than monthly,0,No
7806,2,Ghana,52,1,Male,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,36,3,Weekly,0,No
7807,2,Ghana,22,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,3,4,Monthly,0,No
7808,2,Ghana,32,1,Male,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,11,2,Several times a week,0,No
7809,1,Nigeria,32,2,Female,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,6,5,Less than monthly,0,No
7810,1,Nigeria,45,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,4,1,Daily,0,No
7811,1,Nigeria,50,1,Male,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,12,1,Daily,0,No
7812,2,Ghana,42,2,Female,4,Vocational/Technical,5,">₵5,000",2,Digital-Only Bank,22,1,Daily,0,No
7813,1,Nigeria,54,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,26,2,Several times a week,0,No
7814,1,Nigeria,71,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,23,2,Several times a week,1,Yes
7815,1,Nigeria,49,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,11,3,Weekly,0,No
7816,2,Ghana,42,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,5,3,Weekly,1,Yes
7817,2,Ghana,50,1,Male,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,6,2,Several times a week,0,No
7818,1,Nigeria,31,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,4,2,Several times a week,1,Yes
7819,1,Nigeria,40,1,Male,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,13,5,Less than monthly,1,Yes
7820,1,Nigeria,43,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,14,1,Daily,0,No
7821,1,Nigeria,47,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,8,2,Several times a week,0,No
7822,2,Ghana,34,2,Female,2,Primary,5,">₵5,000",3,Microfinance,8,3,Weekly,0,No
7823,1,Nigeria,23,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,3,4,Monthly,0,No
