participant_id,Intention_T1,SRB1,SRB2,SRB3,SRB4,SRB5,SRB_Mean,Objective_Q1_Choice,Objective_Q1_Score,Objective_Q2_Choice,Objective_Q2_Score,Objective_Q3_Choice,Objective_Q3_Score,Objective_Q4_Choice,Objective_Q4_Score,Objective_Q5_Choice,Objective_Q5_Score,Objective_Score_Total,Objective_Score_Percent,Intention_Behavior_Gap
3982,1.65,2,3,4,4,3,3.2,b,2,a,0,a,0,a,0,a,0,2,20.0,0.1174
3983,5.54,3,3,4,5,2,3.4,c,1,b,2,a,0,c,1,b,2,6,60.0,-1.2003
3984,2.4,3,2,4,3,4,3.2,a,0,b,2,b,2,b,2,c,1,7,70.0,-0.1749
3985,2.94,5,5,6,4,5,5.0,c,1,b,2,c,1,b,2,b,2,8,80.0,1.4144
3986,3.37,3,4,4,4,4,3.8,b,2,c,1,a,0,b,2,b,2,7,70.0,0.0481
3987,4.29,2,3,3,3,1,2.4,a,0,b,2,b,2,c,1,a,0,5,50.0,-1.7113
3988,3.56,4,5,4,5,5,4.6,a,0,a,0,b,2,b,2,b,2,6,60.0,0.7749
3989,3.73,3,3,4,3,3,3.2,b,2,b,2,b,2,a,0,b,2,8,80.0,-0.6918
3990,4.14,3,4,3,4,4,3.6,a,0,a,0,b,2,a,0,b,2,4,40.0,-0.4539
3991,4.98,5,4,4,4,5,4.4,c,1,b,2,b,2,b,2,a,0,7,70.0,0.0192
3992,3.67,3,4,3,4,4,3.6,c,1,c,1,b,2,b,2,c,1,7,70.0,-0.2686
3993,4.19,5,4,4,5,5,4.6,b,2,b,2,c,1,b,2,b,2,9,90.0,0.5284
3994,3.28,4,4,4,5,4,4.2,b,2,c,1,b,2,c,1,a,0,6,60.0,0.4815
3995,3.45,3,3,4,3,4,3.4,c,1,a,0,a,0,b,2,b,2,5,50.0,-0.3837
3996,5.61,3,5,5,5,5,4.6,b,2,c,1,b,2,b,2,b,2,9,90.0,-0.0273
3997,5.2,4,4,4,6,5,4.6,c,1,c,1,a,0,c,1,a,0,3,30.0,0.1328
3998,5.82,6,6,6,6,6,6.0,c,1,b,2,b,2,c,1,b,2,8,80.0,1.2901
3999,3.1,5,5,5,4,6,5.0,a,0,b,2,b,2,a,0,a,0,4,40.0,1.3539
4000,3.44,1,2,2,1,2,1.6,c,1,c,1,b,2,a,0,b,2,6,60.0,-2.1794
4001,3.68,4,5,3,4,5,4.2,b,2,b,2,a,0,a,0,c,1,5,50.0,0.3277
4002,1.39,4,2,3,2,5,3.2,a,0,a,0,a,0,a,0,a,0,0,0.0,0.2221
4003,3.14,5,4,5,5,6,5.0,c,1,c,1,b,2,b,2,a,0,6,60.0,1.3382
4004,3.45,4,4,5,3,3,3.8,b,2,a,0,c,1,a,0,b,2,5,50.0,0.0162
4005,5.07,4,6,5,5,6,5.2,b,2,b,2,b,2,c,1,c,1,8,80.0,0.7833
4006,2.38,3,3,2,3,2,2.6,b,2,a,0,a,0,a,0,c,1,3,30.0,-0.7647
4007,3.05,3,3,2,3,2,2.6,a,0,c,1,a,0,a,0,a,0,1,10.0,-1.0285
4008,4.13,5,6,6,6,5,5.6,a,0,b,2,a,0,a,0,b,2,4,40.0,1.5508
4009,1.92,4,3,4,3,5,3.8,b,2,c,1,b,2,a,0,b,2,7,70.0,0.6131
4010,3.02,5,4,3,5,6,4.6,b,2,a,0,c,1,b,2,c,1,6,60.0,0.9841
4011,3.56,3,4,3,4,4,3.6,b,2,b,2,a,0,b,2,b,2,8,80.0,-0.2254
4012,3.78,2,4,3,4,5,3.6,b,2,c,1,c,1,b,2,c,1,7,70.0,-0.313
4013,4.44,3,3,4,4,4,3.6,a,0,b,2,b,2,b,2,b,2,8,80.0,-0.5721
4014,6.27,5,5,5,6,4,5.0,b,2,b,2,b,2,c,1,b,2,9,90.0,0.1161
4015,3.45,3,3,4,4,3,3.4,b,2,a,0,b,2,a,0,a,0,4,40.0,-0.3829
4016,3.72,4,4,4,3,4,3.8,a,0,a,0,a,0,a,0,a,0,0,0.0,-0.0875
4017,4.27,5,5,5,6,5,5.2,b,2,b,2,b,2,b,2,a,0,8,80.0,1.0958
4018,6.77,5,4,6,5,5,5.0,b,2,a,0,c,1,b,2,a,0,5,50.0,-0.0789
4019,6.79,4,4,4,4,4,4.0,b,2,b,2,b,2,a,0,b,2,8,80.0,-1.0895
4020,4.18,4,3,4,5,7,4.6,a,0,a,0,b,2,c,1,b,2,5,50.0,0.5327
4021,2.96,3,5,3,3,5,3.8,b,2,c,1,c,1,b,2,b,2,8,80.0,0.2055
4022,6.06,6,6,6,6,6,6.0,b,2,b,2,b,2,b,2,b,2,10,100.0,1.1964
4023,4.93,3,4,5,4,4,4.0,c,1,b,2,a,0,c,1,a,0,4,40.0,-0.3629
4024,3.01,6,4,6,4,6,5.2,c,1,a,0,b,2,a,0,a,0,3,30.0,1.5871
4025,5.49,3,4,4,5,4,4.0,b,2,b,2,b,2,c,1,b,2,9,90.0,-0.5812
4026,2.84,3,3,4,3,4,3.4,b,2,b,2,a,0,b,2,a,0,6,60.0,-0.1478
4027,3.42,3,3,3,5,5,3.8,b,2,c,1,b,2,b,2,b,2,9,90.0,0.0264
4028,5.55,5,4,3,4,4,4.0,b,2,a,0,a,0,a,0,a,0,2,20.0,-0.6028
4029,6.86,5,5,5,7,6,5.6,b,2,b,2,b,2,a,0,b,2,8,80.0,0.4858
4030,2.56,2,3,3,3,3,2.8,a,0,a,0,b,2,a,0,a,0,2,20.0,-0.6347
4031,5.32,4,4,5,4,5,4.4,b,2,a,0,b,2,b,2,a,0,6,60.0,-0.1127
4032,1.29,2,2,2,2,3,2.2,c,1,a,0,c,1,a,0,a,0,2,20.0,-0.7402
4033,5.13,3,3,3,4,4,3.4,a,0,b,2,b,2,c,1,b,2,7,70.0,-1.0385
4034,1.74,3,4,4,3,4,3.6,b,2,a,0,c,1,a,0,c,1,4,40.0,0.483
4035,6.01,6,5,5,4,5,5.0,c,1,c,1,b,2,b,2,c,1,7,70.0,0.2153
4036,3.63,4,4,4,3,5,4.0,c,1,c,1,b,2,c,1,a,0,5,50.0,0.1449
4037,2.62,3,4,4,3,3,3.4,b,2,b,2,c,1,b,2,b,2,9,90.0,-0.0598
4038,3.69,4,4,4,4,4,4.0,a,0,a,0,a,0,b,2,a,0,2,20.0,0.1209
4039,3.68,4,2,2,3,2,2.6,a,0,a,0,c,1,b,2,a,0,3,30.0,-1.2735
4040,4.34,4,3,5,4,4,4.0,b,2,b,2,b,2,b,2,c,1,9,90.0,-0.1327
4041,4.2,4,5,4,4,5,4.4,a,0,b,2,a,0,b,2,b,2,6,60.0,0.3214
4042,1.0,1,2,3,1,3,2.0,a,0,a,0,a,0,b,2,a,0,2,20.0,-0.8275
4043,3.08,4,4,4,2,3,3.4,b,2,b,2,b,2,c,1,c,1,8,80.0,-0.2383
4044,5.89,7,6,7,7,7,6.8,a,0,b,2,c,1,a,0,a,0,3,30.0,2.0651
4045,3.78,4,4,3,3,3,3.4,a,0,b,2,a,0,a,0,a,0,2,20.0,-0.5145
4046,5.09,5,5,6,5,6,5.4,b,2,b,2,b,2,b,2,b,2,10,100.0,0.977
4047,5.3,4,5,4,4,5,4.4,b,2,b,2,b,2,c,1,b,2,9,90.0,-0.107
4048,4.03,3,3,3,2,3,2.8,c,1,b,2,b,2,b,2,a,0,7,70.0,-1.2116
4049,4.43,4,6,6,5,4,5.0,c,1,a,0,b,2,b,2,b,2,7,70.0,0.8337
4050,4.64,7,5,5,7,6,6.0,b,2,a,0,c,1,b,2,b,2,7,70.0,1.7505
4051,3.83,4,4,3,4,4,3.8,b,2,b,2,b,2,b,2,c,1,9,90.0,-0.1337
4052,2.74,2,1,3,2,3,2.2,a,0,b,2,b,2,c,1,c,1,6,60.0,-1.3072
4053,3.4,3,3,4,4,5,3.8,c,1,c,1,b,2,a,0,a,0,4,40.0,0.0353
4054,3.69,3,4,3,4,5,3.8,c,1,a,0,c,1,c,1,a,0,3,30.0,-0.0769
4055,4.33,4,4,3,5,4,4.0,a,0,a,0,a,0,b,2,a,0,2,20.0,-0.1267
4056,5.66,4,5,6,5,6,5.2,b,2,c,1,b,2,b,2,b,2,9,90.0,0.5531
4057,2.69,3,3,2,3,4,3.0,c,1,a,0,a,0,a,0,a,0,1,10.0,-0.4872
4058,2.79,4,4,4,5,5,4.4,b,2,a,0,c,1,c,1,c,1,5,50.0,0.8738
4059,4.47,4,4,5,5,5,4.6,c,1,b,2,c,1,b,2,b,2,8,80.0,0.4172
4060,6.47,6,5,6,7,6,6.0,b,2,b,2,c,1,b,2,b,2,9,90.0,1.038
4061,4.55,3,4,3,5,3,3.6,b,2,b,2,b,2,c,1,b,2,9,90.0,-0.612
4062,3.68,2,3,4,4,4,3.4,b,2,b,2,b,2,c,1,a,0,7,70.0,-0.4749
4063,3.35,2,2,3,2,3,2.4,b,2,a,0,a,0,b,2,c,1,5,50.0,-1.3445
4064,4.17,3,3,4,1,4,3.0,a,0,a,0,a,0,a,0,c,1,1,10.0,-1.067
4065,3.26,3,4,4,4,3,3.6,c,1,c,1,b,2,b,2,b,2,8,80.0,-0.1088
4066,4.13,4,3,5,3,4,3.8,b,2,a,0,c,1,a,0,b,2,5,50.0,-0.2499
4067,4.07,2,3,4,2,3,2.8,a,0,a,0,a,0,a,0,a,0,0,0.0,-1.2252
4068,2.85,4,4,4,2,4,3.6,b,2,b,2,b,2,b,2,a,0,8,80.0,0.0521
4069,5.12,4,3,4,5,4,4.0,b,2,b,2,b,2,c,1,c,1,8,80.0,-0.4361
4070,4.96,5,7,6,7,6,6.2,b,2,b,2,b,2,b,2,c,1,9,90.0,1.8283
4071,4.63,4,4,3,5,4,4.0,b,2,b,2,c,1,b,2,b,2,9,90.0,-0.2444
4072,3.07,4,5,4,4,6,4.6,a,0,a,0,a,0,c,1,b,2,3,30.0,0.963
4073,4.68,4,5,6,4,3,4.4,a,0,a,0,a,0,b,2,c,1,3,30.0,0.1374
4074,4.92,2,3,3,4,4,3.2,b,2,b,2,b,2,a,0,b,2,8,80.0,-1.1571
4075,5.15,5,7,7,7,6,6.4,b,2,b,2,b,2,b,2,b,2,10,100.0,1.9514
4076,1.0,2,2,1,2,2,1.8,a,0,a,0,a,0,a,0,a,0,0,0.0,-1.0275
4077,6.1,4,5,5,5,5,4.8,b,2,a,0,b,2,b,2,b,2,8,80.0,-0.0186
4078,3.95,4,5,4,4,4,4.2,b,2,c,1,b,2,a,0,c,1,6,60.0,0.2207
4079,3.82,5,4,4,3,4,4.0,a,0,c,1,c,1,b,2,a,0,4,40.0,0.0719
4080,2.74,4,5,4,4,4,4.2,b,2,b,2,b,2,a,0,b,2,8,80.0,0.6916
4081,4.75,5,5,5,5,5,5.0,b,2,b,2,b,2,b,2,b,2,10,100.0,0.707
4082,4.49,4,5,4,5,6,4.8,b,2,a,0,b,2,c,1,c,1,6,60.0,0.611
4083,2.66,1,2,2,3,3,2.2,b,2,c,1,c,1,b,2,b,2,8,80.0,-1.2766
4084,4.25,4,5,4,4,5,4.4,a,0,c,1,a,0,a,0,a,0,1,10.0,0.3028
4085,5.9,4,4,4,4,3,3.8,b,2,b,2,b,2,b,2,c,1,9,90.0,-0.9418
4086,4.94,4,5,6,4,5,4.8,a,0,a,0,c,1,c,1,a,0,2,20.0,0.4356
4087,2.84,1,2,2,2,2,1.8,b,2,b,2,b,2,a,0,b,2,8,80.0,-1.7454
4088,3.39,4,5,4,5,6,4.8,b,2,b,2,b,2,b,2,b,2,10,100.0,1.0414
4089,4.15,6,7,4,6,6,5.8,b,2,b,2,b,2,b,2,b,2,10,100.0,1.7414
4090,1.93,2,3,4,3,3,3.0,b,2,a,0,b,2,c,1,c,1,6,60.0,-0.191
4091,2.64,6,6,6,7,7,6.4,c,1,b,2,b,2,b,2,b,2,9,90.0,2.9319
4092,5.73,5,4,5,5,6,5.0,b,2,a,0,a,0,b,2,c,1,5,50.0,0.3278
4093,3.75,3,3,4,3,4,3.4,b,2,a,0,c,1,c,1,a,0,4,40.0,-0.4997
4094,6.73,4,6,5,6,6,5.4,c,1,b,2,a,0,c,1,c,1,5,50.0,0.3366
4095,5.1,5,4,5,5,5,4.8,b,2,a,0,b,2,b,2,b,2,8,80.0,0.3723
4096,4.17,3,4,4,4,5,4.0,c,1,a,0,a,0,c,1,a,0,2,20.0,-0.064
4097,4.34,3,4,4,4,4,3.8,c,1,c,1,a,0,b,2,b,2,6,60.0,-0.3333
4098,3.2,5,3,5,4,5,4.4,b,2,b,2,b,2,b,2,c,1,9,90.0,0.7147
4099,1.22,4,5,4,4,4,4.2,b,2,b,2,c,1,b,2,b,2,9,90.0,1.2858
4100,4.52,4,5,3,5,5,4.4,b,2,b,2,a,0,b,2,b,2,8,80.0,0.197
4101,3.61,4,5,5,6,5,5.0,a,0,a,0,a,0,a,0,a,0,0,0.0,1.1544
4102,2.64,3,4,3,3,4,3.4,b,2,c,1,a,0,b,2,a,0,5,50.0,-0.0675
4103,5.71,4,4,3,4,5,4.0,b,2,b,2,b,2,c,1,b,2,9,90.0,-0.6674
4104,3.51,3,4,3,2,4,3.2,c,1,b,2,b,2,b,2,b,2,9,90.0,-0.6068
4105,3.77,5,5,4,6,5,5.0,b,2,b,2,c,1,b,2,b,2,9,90.0,1.0909
4106,1.85,3,3,2,3,3,2.8,a,0,a,0,b,2,b,2,c,1,5,50.0,-0.3593
4107,5.27,2,3,4,4,3,3.2,a,0,b,2,a,0,c,1,b,2,5,50.0,-1.2954
4108,2.8,3,2,4,2,4,3.0,b,2,b,2,b,2,a,0,b,2,8,80.0,-0.5304
4109,3.7,3,5,4,5,4,4.2,c,1,c,1,a,0,a,0,c,1,3,30.0,0.3203
4110,5.15,3,4,2,3,4,3.2,b,2,a,0,b,2,b,2,c,1,7,70.0,-1.248
4111,3.25,4,5,4,3,4,4.0,b,2,b,2,b,2,b,2,b,2,10,100.0,0.2922
4112,3.03,3,4,3,3,3,3.2,a,0,c,1,b,2,b,2,b,2,7,70.0,-0.4208
4113,3.37,5,5,6,5,5,5.2,b,2,c,1,b,2,c,1,b,2,8,80.0,1.4485
4114,3.39,4,4,4,4,5,4.2,c,1,b,2,a,0,b,2,a,0,5,50.0,0.4401
4115,4.67,6,6,5,4,6,5.4,c,1,a,0,b,2,b,2,b,2,7,70.0,1.1395
4116,4.84,4,6,5,5,5,5.0,a,0,a,0,b,2,b,2,c,1,5,50.0,0.6748
4117,3.25,2,2,2,3,2,2.2,b,2,a,0,b,2,b,2,b,2,8,80.0,-1.5078
4118,5.43,5,5,5,6,5,5.2,b,2,b,2,c,1,a,0,c,1,6,60.0,0.6427
4119,3.49,3,3,2,3,3,2.8,c,1,b,2,a,0,a,0,a,0,3,30.0,-0.9994
4120,2.95,2,3,3,3,4,3.0,a,0,c,1,b,2,a,0,a,0,3,30.0,-0.5882
4121,5.44,6,4,6,6,7,5.8,b,2,a,0,b,2,a,0,b,2,6,60.0,1.2389
4122,4.87,3,4,3,4,5,3.8,a,0,a,0,a,0,a,0,b,2,2,20.0,-0.5386
4123,6.31,3,3,4,3,3,3.2,b,2,b,2,b,2,c,1,b,2,9,90.0,-1.7014
4124,6.02,5,5,6,6,7,5.8,b,2,b,2,a,0,b,2,a,0,6,60.0,1.0145
4125,3.97,4,3,2,3,3,3.0,c,1,b,2,c,1,c,1,b,2,7,70.0,-0.9851
4126,2.47,4,4,5,4,6,4.6,a,0,b,2,a,0,b,2,b,2,6,60.0,1.1997
4127,5.19,5,5,5,6,6,5.4,b,2,a,0,b,2,b,2,b,2,8,80.0,0.9376
4128,2.03,2,2,2,2,3,2.2,b,2,a,0,b,2,a,0,c,1,5,50.0,-1.0283
4129,3.42,4,4,4,5,4,4.2,b,2,b,2,c,1,c,1,b,2,8,80.0,0.4264
4130,4.54,4,5,5,4,4,4.4,a,0,b,2,c,1,a,0,b,2,5,50.0,0.1902
4131,2.44,4,4,5,3,4,4.0,b,2,b,2,b,2,b,2,a,0,8,80.0,0.6106
4132,3.46,4,5,3,3,4,3.8,a,0,b,2,b,2,c,1,a,0,5,50.0,0.0108
4133,5.34,5,5,6,5,6,5.4,c,1,a,0,a,0,a,0,b,2,3,30.0,0.8768
4134,3.49,2,3,3,3,3,2.8,b,2,a,0,b,2,c,1,b,2,7,70.0,-0.9988
4135,4.8,3,4,4,4,4,3.8,b,2,a,0,c,1,a,0,c,1,4,40.0,-0.5101
4136,3.49,3,4,4,4,3,3.6,b,2,b,2,a,0,b,2,b,2,8,80.0,-0.1994
4137,3.27,4,4,5,4,4,4.2,a,0,b,2,b,2,b,2,c,1,7,70.0,0.4873
4138,3.66,5,4,5,5,5,4.8,a,0,b,2,c,1,b,2,b,2,7,70.0,0.9338
4139,4.79,4,4,4,5,5,4.4,b,2,b,2,b,2,b,2,b,2,10,100.0,0.091
4140,2.68,3,4,3,3,4,3.4,b,2,c,1,c,1,c,1,b,2,7,70.0,-0.0827
4141,4.19,5,3,3,4,3,3.6,c,1,b,2,b,2,b,2,b,2,9,90.0,-0.4728
4142,3.74,5,4,7,3,5,4.8,c,1,b,2,b,2,b,2,b,2,9,90.0,0.9015
4143,1.94,5,3,5,4,4,4.2,a,0,b,2,b,2,b,2,b,2,8,80.0,1.0041
4144,4.41,5,5,5,5,5,5.0,c,1,b,2,a,0,b,2,b,2,7,70.0,0.842
4145,6.65,4,4,4,4,4,4.0,a,0,a,0,c,1,c,1,a,0,2,20.0,-1.033
4146,7.0,5,6,6,5,5,5.4,b,2,a,0,b,2,c,1,c,1,6,60.0,0.2301
4147,3.5,2,3,3,3,4,3.0,c,1,a,0,a,0,b,2,a,0,3,30.0,-0.8027
4148,1.25,1,1,1,1,1,1.0,a,0,c,1,a,0,b,2,b,2,5,50.0,-1.9258
4149,2.62,4,4,4,4,5,4.2,a,0,b,2,b,2,c,1,c,1,6,60.0,0.7392
4150,4.4,4,2,3,4,4,3.4,c,1,a,0,b,2,b,2,b,2,7,70.0,-0.7564
4151,2.43,3,3,3,4,5,3.6,c,1,a,0,a,0,a,0,a,0,1,10.0,0.2139
4152,5.65,3,4,4,5,4,4.0,b,2,b,2,c,1,b,2,b,2,9,90.0,-0.6422
4153,5.08,7,6,6,6,6,6.2,b,2,b,2,b,2,b,2,a,0,8,80.0,1.7807
4154,2.92,5,5,6,5,5,5.2,a,0,b,2,b,2,b,2,b,2,8,80.0,1.6239
4155,5.17,3,4,5,4,4,4.0,b,2,a,0,b,2,a,0,a,0,4,40.0,-0.4558
4156,6.63,4,5,5,5,5,4.8,a,0,b,2,c,1,c,1,c,1,5,50.0,-0.2241
4157,4.62,6,5,5,7,6,5.8,b,2,c,1,c,1,a,0,a,0,4,40.0,1.5599
4158,1.73,2,2,4,2,2,2.4,b,2,a,0,b,2,b,2,b,2,8,80.0,-0.7137
4159,5.97,5,5,5,6,6,5.4,b,2,b,2,b,2,b,2,b,2,10,100.0,0.6312
4160,4.18,3,4,3,3,5,3.6,a,0,c,1,a,0,c,1,b,2,4,40.0,-0.4698
4161,6.11,5,4,4,6,5,4.8,b,2,b,2,b,2,c,1,c,1,8,80.0,-0.0242
4162,4.06,4,5,5,5,5,4.8,c,1,c,1,b,2,b,2,b,2,8,80.0,0.7791
4163,2.89,3,2,3,2,4,2.8,a,0,a,0,a,0,c,1,b,2,3,30.0,-0.7662
4164,6.44,6,6,5,6,4,5.4,b,2,b,2,b,2,b,2,c,1,9,90.0,0.4471
4165,4.76,5,4,5,6,7,5.4,b,2,b,2,b,2,b,2,a,0,8,80.0,1.1059
4166,6.54,6,6,7,6,5,6.0,b,2,a,0,b,2,b,2,c,1,7,70.0,1.0099
4167,3.7,4,4,4,4,5,4.2,b,2,c,1,b,2,a,0,c,1,6,60.0,0.3192
4168,2.14,5,5,7,6,5,5.6,b,2,c,1,b,2,c,1,b,2,8,80.0,2.3279
4169,3.31,4,5,6,5,6,5.2,b,2,c,1,b,2,c,1,b,2,8,80.0,1.4712
4170,3.51,6,3,6,5,4,4.8,c,1,a,0,b,2,a,0,a,0,3,30.0,0.9944
4171,4.79,4,5,5,5,4,4.6,b,2,b,2,b,2,b,2,b,2,10,100.0,0.292
4172,5.58,3,4,4,4,4,3.8,b,2,b,2,b,2,a,0,b,2,8,80.0,-0.8164
4173,4.97,4,5,5,4,5,4.6,c,1,b,2,b,2,c,1,b,2,8,80.0,0.2219
4174,4.74,4,5,5,4,5,4.6,a,0,a,0,a,0,a,0,a,0,0,0.0,0.3138
4175,5.85,4,5,6,4,5,4.8,a,0,b,2,a,0,a,0,a,0,2,20.0,0.0787
4176,4.17,3,3,4,3,3,3.2,a,0,a,0,a,0,c,1,a,0,1,10.0,-0.8639
4177,6.76,4,4,4,4,5,4.2,a,0,b,2,b,2,a,0,b,2,6,60.0,-0.8769
4178,2.64,3,3,3,4,5,3.6,a,0,a,0,c,1,a,0,a,0,1,10.0,0.1307
4179,5.13,3,2,3,4,3,3.0,a,0,b,2,c,1,c,1,b,2,6,60.0,-1.4382
4180,4.02,3,4,4,4,4,3.8,b,2,c,1,b,2,b,2,b,2,9,90.0,-0.206
4181,4.27,5,4,4,4,4,4.2,b,2,c,1,b,2,c,1,b,2,8,80.0,0.0963
4182,4.26,4,4,4,3,2,3.4,b,2,a,0,b,2,c,1,a,0,5,50.0,-0.6991
4183,2.35,3,3,2,3,3,2.8,a,0,b,2,c,1,a,0,a,0,3,30.0,-0.5562
4184,4.51,5,7,6,5,6,5.8,c,1,b,2,c,1,b,2,b,2,8,80.0,1.6008
4185,4.7,4,4,3,4,3,3.6,b,2,c,1,c,1,a,0,c,1,5,50.0,-0.6729
4186,4.44,3,3,3,4,3,3.2,a,0,b,2,b,2,b,2,a,0,6,60.0,-0.9699
4187,5.42,4,4,5,4,5,4.4,c,1,b,2,b,2,b,2,b,2,9,90.0,-0.1516
4188,4.82,3,4,3,3,4,3.4,b,2,b,2,b,2,b,2,b,2,10,100.0,-0.9208
4189,4.74,4,3,4,4,4,3.8,a,0,c,1,c,1,b,2,c,1,5,50.0,-0.4865
4190,1.98,4,4,3,3,4,3.6,b,2,b,2,a,0,b,2,b,2,8,80.0,0.3908
4191,4.42,5,4,5,5,6,5.0,a,0,c,1,a,0,b,2,a,0,3,30.0,0.8362
4192,2.52,2,2,3,3,4,2.8,a,0,c,1,b,2,c,1,b,2,6,60.0,-0.6194
4193,4.96,4,4,5,4,5,4.4,b,2,c,1,b,2,a,0,b,2,7,70.0,0.0252
4194,4.6,2,2,2,3,2,2.2,a,0,a,0,a,0,a,0,c,1,1,10.0,-2.0321
4195,2.31,4,3,4,4,4,3.8,a,0,b,2,a,0,b,2,b,2,6,60.0,0.4622
4196,4.51,3,2,5,3,2,3.0,b,2,a,0,b,2,a,0,b,2,6,60.0,-1.1996
4197,5.52,6,7,6,5,7,6.2,b,2,b,2,b,2,b,2,b,2,10,100.0,1.6074
4198,5.55,4,4,4,4,5,4.2,b,2,c,1,c,1,c,1,a,0,5,50.0,-0.4049
4199,3.18,4,4,6,5,4,4.6,b,2,b,2,b,2,c,1,b,2,9,90.0,0.9195
4200,1.0,1,4,3,2,4,2.8,a,0,a,0,a,0,b,2,a,0,2,20.0,-0.0275
4201,5.27,4,4,4,4,5,4.2,c,1,b,2,b,2,b,2,b,2,9,90.0,-0.2931
4202,3.68,1,2,2,2,2,1.8,a,0,b,2,c,1,b,2,b,2,7,70.0,-2.0757
4203,7.0,5,6,5,6,6,5.6,a,0,c,1,a,0,a,0,a,0,1,10.0,0.4301
4204,5.96,6,6,5,7,7,6.2,b,2,b,2,b,2,b,2,b,2,10,100.0,1.4363
4205,4.22,2,3,4,4,4,3.4,b,2,c,1,c,1,c,1,a,0,5,50.0,-0.6834
4206,5.79,3,5,4,5,5,4.4,b,2,b,2,b,2,b,2,b,2,10,100.0,-0.2964
4207,4.53,3,2,3,2,3,2.6,c,1,b,2,b,2,b,2,c,1,8,80.0,-1.6063
4208,5.84,4,4,5,6,5,4.8,b,2,b,2,c,1,c,1,b,2,8,80.0,0.0843
4209,3.37,3,2,4,4,4,3.4,a,0,c,1,b,2,a,0,b,2,5,50.0,-0.3542
4210,1.81,1,1,1,2,2,1.4,c,1,b,2,a,0,b,2,a,0,5,50.0,-1.7419
4211,5.04,5,4,5,5,6,5.0,b,2,b,2,c,1,b,2,b,2,9,90.0,0.5965
4212,4.38,4,3,5,3,4,3.8,b,2,a,0,b,2,a,0,c,1,5,50.0,-0.348
4213,3.12,5,5,5,5,5,5.0,b,2,c,1,b,2,c,1,b,2,8,80.0,1.3452
4214,6.2,5,6,4,6,5,5.2,a,0,b,2,c,1,b,2,b,2,7,70.0,0.3428
4215,2.68,4,4,5,4,5,4.4,c,1,b,2,b,2,b,2,c,1,8,80.0,0.917
4216,2.48,2,2,2,1,2,1.8,b,2,a,0,c,1,c,1,c,1,5,50.0,-1.6041
4217,3.05,3,3,4,5,4,3.8,a,0,b,2,b,2,c,1,b,2,7,70.0,0.1703
4218,2.72,2,2,2,2,1,1.8,a,0,b,2,a,0,a,0,a,0,2,20.0,-1.7
4219,2.5,3,5,4,4,5,4.2,b,2,b,2,b,2,b,2,b,2,10,100.0,0.7866
4220,3.81,1,1,2,2,3,1.8,a,0,b,2,c,1,c,1,a,0,4,40.0,-2.1239
4221,5.07,4,4,4,4,4,4.0,c,1,b,2,b,2,b,2,b,2,9,90.0,-0.4155
4222,3.26,3,4,4,4,4,3.8,b,2,c,1,b,2,b,2,a,0,7,70.0,0.0901
4223,3.23,5,4,4,4,5,4.4,c,1,c,1,a,0,c,1,a,0,3,30.0,0.7035
4224,4.34,4,3,4,5,5,4.2,b,2,b,2,b,2,c,1,b,2,9,90.0,0.0705
4225,3.4,3,2,3,4,3,3.0,b,2,b,2,a,0,a,0,a,0,4,40.0,-0.7637
4226,1.18,4,4,5,3,4,4.0,b,2,b,2,a,0,a,0,a,0,4,40.0,1.1031
4227,4.22,4,3,3,4,5,3.8,b,2,b,2,c,1,b,2,b,2,9,90.0,-0.2835
4228,2.07,5,5,4,5,6,5.0,c,1,b,2,b,2,b,2,b,2,9,90.0,1.7529
4229,3.47,2,1,2,3,3,2.2,a,0,b,2,a,0,c,1,a,0,3,30.0,-1.5904
4230,3.3,4,5,4,5,5,4.6,b,2,a,0,c,1,c,1,b,2,6,60.0,0.8763
4231,4.27,3,4,4,5,5,4.2,b,2,c,1,b,2,a,0,a,0,5,50.0,0.0965
4232,3.69,4,5,5,5,6,5.0,c,1,b,2,b,2,b,2,b,2,9,90.0,1.1238
4233,5.26,5,4,5,4,6,4.8,b,2,b,2,a,0,b,2,a,0,6,60.0,0.3082
4234,4.82,4,5,6,5,6,5.2,a,0,a,0,b,2,a,0,b,2,4,40.0,0.8813
4235,3.89,4,5,6,6,6,5.4,c,1,c,1,a,0,c,1,b,2,5,50.0,1.4439
4236,4.03,5,5,5,5,5,5.0,a,0,a,0,c,1,a,0,a,0,1,10.0,0.9894
4237,5.09,4,5,3,3,4,3.8,b,2,a,0,b,2,a,0,b,2,6,60.0,-0.6243
4238,3.62,5,6,5,4,5,5.0,b,2,b,2,c,1,b,2,b,2,9,90.0,1.1495
4239,5.38,3,3,5,4,4,3.8,c,1,b,2,b,2,b,2,c,1,8,80.0,-0.739
4240,3.38,4,4,3,4,4,3.8,b,2,c,1,b,2,c,1,b,2,8,80.0,0.0438
4241,5.72,2,1,2,3,3,2.2,b,2,a,0,c,1,a,0,b,2,5,50.0,-2.4685
4242,4.71,4,4,3,4,5,4.0,b,2,b,2,b,2,b,2,a,0,8,80.0,-0.274
4243,2.54,4,4,3,4,4,3.8,c,1,b,2,b,2,b,2,c,1,8,80.0,0.3731
4244,5.92,4,4,3,5,5,4.2,a,0,b,2,a,0,a,0,b,2,4,40.0,-0.5499
