date,state,petrol_price_naira_per_liter,diesel_price_naira_per_liter,kerosene_price_naira_per_liter,lpg_price_naira_per_kg,fuel_scarcity_factor,black_market_premium_percent,supply_disruption_days,nearest_depot_distance_km,local_consumption_million_liters
2024-07-01,Ekiti,456.5,486.32,413.37,291.79,1.11,12.0,4,85,16.921209599395524
2024-07-01,Enugu,448.69,478.0,406.3,286.8,1.11,7.0,3,65,22.816106568677153
2024-07-01,FCT,436.54,465.06,395.3,279.04,1.01,5.0,0,25,49.605261722315035
2024-07-01,Gombe,451.57,481.07,408.91,288.64,1.12,14.0,5,200,30.397680838346364
2024-07-01,Imo,453.6,483.23,410.74,289.94,1.07,8.0,0,55,38.42609786018348
2024-07-01,Jigawa,490.43,522.47,444.1,313.48,1.09,15.0,0,150,34.95189403497978
2024-07-01,Kaduna,433.2,461.5,392.27,276.9,1.11,7.0,3,20,46.89889669714344
2024-07-01,Kano,454.17,483.84,411.26,290.3,1.1,8.0,1,30,9.469223370350077
2024-07-01,Katsina,443.56,472.54,401.66,283.52,1.04,12.0,2,140,5.316314250033287
2024-07-01,Kebbi,495.02,527.36,448.26,316.42,1.03,18.0,2,200,16.23032592299534
2024-07-01,Kogi,435.43,463.87,394.29,278.32,1.09,10.0,3,100,14.004126001679394
2024-07-01,Kwara,446.26,475.41,404.1,285.25,1.05,8.0,2,95,8.150848346813387
2024-07-01,Lagos,409.94,436.72,371.21,262.03,1.0,3.0,0,5,41.65217035665926
2024-07-01,Nasarawa,468.64,499.25,424.36,299.55,1.06,8.0,0,90,29.083496674428545
2024-07-01,Niger,448.64,477.94,406.25,286.77,1.13,15.0,2,120,43.05941651897964
2024-07-01,Ogun,435.79,464.26,394.62,278.56,1.08,5.0,0,35,22.566637639405705
2024-07-01,Ondo,460.41,490.49,416.92,294.29,1.05,10.0,3,70,8.145883638348252
2024-07-01,Osun,451.39,480.88,408.74,288.53,1.12,8.0,1,75,21.827798874401974
2024-07-01,Oyo,460.38,490.45,416.89,294.27,1.06,6.0,0,50,31.008516269506924
2024-07-01,Plateau,460.01,490.05,416.55,294.03,1.08,10.0,0,130,38.23957941907425
2024-07-01,Rivers,406.43,432.97,368.03,259.78,1.02,4.0,0,10,33.68619533132815
2024-07-01,Sokoto,522.28,556.4,472.94,333.84,1.08,20.0,3,180,48.225370115693856
2024-07-01,Taraba,495.08,527.42,448.3,316.45,1.11,28.0,1,220,27.527185197451665
2024-07-01,Yobe,524.01,558.24,474.5,334.94,1.24,35.0,9,280,28.42728741353315
2024-07-01,Zamfara,525.98,560.34,476.29,336.2,1.17,30.0,7,160,5.214934460631952
2024-08-01,Abia,559.75,609.84,518.36,365.9,1.21,11.7,0,60,35.03418503022495
2024-08-01,Adamawa,557.72,607.62,516.48,364.57,1.19,32.5,4,250,46.694405751840726
2024-08-01,Akwa Ibom,564.72,615.25,522.96,369.15,1.19,10.4,1,80,17.95397515878276
2024-08-01,Anambra,545.49,594.3,505.16,356.58,1.2,7.8,1,45,43.255301626869624
2024-08-01,Bauchi,541.93,590.42,501.86,354.25,1.16,15.6,2,180,43.305431662645624
2024-08-01,Bayelsa,517.73,564.05,479.45,338.43,1.21,19.5,0,90,33.088956794395415
2024-08-01,Benue,540.6,588.97,500.62,353.38,1.14,15.6,1,110,14.901377893058621
2024-08-01,Borno,705.84,768.99,653.64,461.4,1.42,52.0,12,300,7.032086659927027
2024-08-01,Cross River,557.37,607.24,516.15,364.34,1.17,13.0,1,120,16.27572130906231
2024-08-01,Delta,483.14,526.37,447.42,315.82,1.23,7.8,0,15,39.91894283044822
2024-08-01,Ebonyi,580.58,632.53,537.65,379.52,1.22,15.6,2,100,24.759152829304156
2024-08-01,Edo,555.21,604.89,514.16,362.93,1.19,10.4,0,40,11.828324413664415
2024-08-01,Ekiti,539.8,588.1,499.89,352.86,1.19,15.6,1,85,20.391795510207537
2024-08-01,Enugu,562.91,613.28,521.29,367.97,1.17,9.1,1,65,17.76490211224229
2024-08-01,FCT,503.2,548.22,465.99,328.93,1.09,6.5,0,25,13.278322479751607
2024-08-01,Gombe,590.72,643.58,547.04,386.15,1.2,18.2,0,200,13.413751425752206
2024-08-01,Imo,562.4,612.72,520.81,367.63,1.17,10.4,2,55,33.852737810191265
2024-08-01,Jigawa,568.77,619.66,526.71,371.8,1.16,19.5,1,150,49.16091520108035
2024-08-01,Kaduna,483.19,526.43,447.47,315.86,1.21,9.1,1,20,31.641638453406973
2024-08-01,Kano,559.86,609.96,518.47,365.98,1.16,10.4,3,30,43.82386754666245
2024-08-01,Katsina,528.69,576.0,489.6,345.6,1.2,15.6,2,140,18.367807445382212
2024-08-01,Kebbi,606.93,661.23,562.05,396.74,1.23,23.4,3,200,30.530252514024298
2024-08-01,Kogi,549.45,598.61,508.82,359.17,1.18,13.0,0,100,47.17300942273687
2024-08-01,Kwara,531.84,579.43,492.52,347.66,1.17,10.4,1,95,33.25927392403827
2024-08-01,Lagos,456.56,497.41,422.8,298.44,1.08,3.9,0,5,30.69739719872223
2024-08-01,Nasarawa,526.53,573.65,487.6,344.19,1.19,10.4,0,90,13.551921835460885
2024-08-01,Niger,535.78,583.72,496.16,350.23,1.22,19.5,1,120,7.835876311324887
2024-08-01,Ogun,518.99,565.43,480.61,339.26,1.19,6.5,0,35,31.698651085075923
2024-08-01,Ondo,530.68,578.17,491.44,346.9,1.17,13.0,1,70,44.98533955472774
2024-08-01,Osun,545.93,594.78,505.56,356.87,1.2,10.4,1,75,38.366212875796556
2024-08-01,Oyo,561.88,612.16,520.33,367.29,1.23,7.8,2,50,7.945389909724506
2024-08-01,Plateau,568.32,619.17,526.3,371.5,1.14,13.0,1,130,36.70996838750044
2024-08-01,Rivers,462.91,504.33,428.68,302.6,1.13,5.2,0,10,30.820602146239338
2024-08-01,Sokoto,609.8,664.36,564.71,398.62,1.14,26.0,3,180,13.209236326351496
2024-08-01,Taraba,606.96,661.27,562.08,396.76,1.27,36.4,8,220,46.722017796768725
2024-08-01,Yobe,695.2,757.4,643.79,454.44,1.26,45.5,8,280,44.78553984187508
2024-08-01,Zamfara,609.43,663.96,564.36,398.37,1.35,39.0,7,160,46.28827172521918
2024-09-01,Abia,416.11,714.36,607.21,428.62,1.05,9.0,2,60,6.416684595843808
2024-09-01,Adamawa,418.13,717.83,610.15,430.7,1.08,25.0,4,250,15.207158658759598
2024-09-01,Akwa Ibom,391.55,672.2,571.37,403.32,1.08,8.0,0,80,18.87063796100768
2024-09-01,Anambra,388.82,667.51,567.39,400.51,1.05,6.0,1,45,36.818186405238094
2024-09-01,Bauchi,405.33,695.86,591.48,417.51,1.08,12.0,0,180,6.169414304181156
2024-09-01,Bayelsa,396.19,680.16,578.14,408.1,1.1,15.0,5,90,5.3294959277003775
2024-09-01,Benue,391.58,672.26,571.42,403.35,1.05,12.0,0,110,17.83661685718768
2024-09-01,Borno,518.52,890.18,756.66,534.11,1.28,40.0,9,300,19.23698687360726
2024-09-01,Cross River,404.26,694.03,589.92,416.42,1.06,10.0,0,120,23.685538453384503
2024-09-01,Delta,373.13,640.58,544.49,384.35,1.12,6.0,1,15,31.089117759910533
2024-09-01,Ebonyi,413.98,710.7,604.1,426.42,1.12,12.0,4,100,47.02620216436689
2024-09-01,Edo,411.31,706.12,600.2,423.67,1.12,8.0,1,40,46.19568880788132
2024-09-01,Ekiti,393.7,675.88,574.5,405.53,1.07,12.0,1,85,22.791626688805774
2024-09-01,Enugu,399.17,685.28,582.49,411.17,1.1,7.0,2,65,42.95363490739942
2024-09-01,FCT,389.02,667.85,567.67,400.71,1.01,5.0,0,25,43.47116982562433
2024-09-01,Gombe,434.25,745.5,633.67,447.3,1.03,14.0,1,200,18.469425402128792
2024-09-01,Imo,412.28,707.78,601.62,424.67,1.05,8.0,2,55,42.67720194509701
2024-09-01,Jigawa,435.16,747.06,635.0,448.24,1.06,15.0,0,150,31.65021513724644
2024-09-01,Kaduna,382.39,656.47,558.0,393.88,1.13,7.0,0,20,23.186400896106928
2024-09-01,Kano,405.65,696.4,591.94,417.84,1.05,8.0,0,30,31.760217186179577
2024-09-01,Katsina,425.54,730.55,620.97,438.33,1.13,12.0,2,140,41.288082185796235
2024-09-01,Kebbi,445.61,765.01,650.26,459.01,1.11,18.0,3,200,35.98427621997733
2024-09-01,Kogi,425.32,730.17,620.64,438.1,1.06,10.0,1,100,32.81329072879461
2024-09-01,Kwara,423.51,727.07,618.01,436.24,1.06,8.0,1,95,24.017446469102826
2024-09-01,Lagos,345.39,592.96,504.01,355.77,0.97,3.0,0,5,5.531122265981586
2024-09-01,Nasarawa,397.56,682.51,580.13,409.51,1.1,8.0,1,90,24.9786461349924
2024-09-01,Niger,417.26,716.33,608.88,429.8,1.12,15.0,2,120,20.062856039889237
2024-09-01,Ogun,389.27,668.29,568.04,400.97,1.06,5.0,0,35,18.086372012390996
2024-09-01,Ondo,426.45,732.11,622.3,439.27,1.07,10.0,1,70,18.01331900457147
2024-09-01,Osun,410.56,704.83,599.11,422.9,1.1,8.0,0,75,40.44989308799478
2024-09-01,Oyo,408.73,701.7,596.44,421.02,1.08,6.0,0,50,24.67308597756989
2024-09-01,Plateau,409.73,703.41,597.9,422.05,1.03,10.0,1,130,13.07069331635107
2024-09-01,Rivers,350.64,601.96,511.67,361.18,1.07,4.0,1,10,43.00872487273372
2024-09-01,Sokoto,437.27,750.7,638.09,450.42,1.13,20.0,3,180,12.517496962873807
2024-09-01,Taraba,437.75,751.52,638.79,450.91,1.12,28.0,8,220,16.344511020104513
2024-09-01,Yobe,490.09,841.37,715.17,504.82,1.24,35.0,3,280,27.627324052890607
2024-09-01,Zamfara,486.41,835.06,709.8,501.03,1.22,30.0,4,160,20.001271544765885
2024-10-01,Abia,587.6,750.81,638.19,450.48,1.05,9.0,1,60,34.929080762435426
2024-10-01,Adamawa,586.31,749.17,636.79,449.5,1.07,25.0,4,250,38.71155389389591
2024-10-01,Akwa Ibom,536.7,685.78,582.91,411.47,1.06,8.0,1,80,11.347307074392038
2024-10-01,Anambra,568.07,725.86,616.98,435.51,1.03,6.0,2,45,23.314740431165966
2024-10-01,Bauchi,545.05,696.45,591.98,417.87,1.06,12.0,1,180,16.880826469701958
2024-10-01,Bayelsa,576.25,736.31,625.86,441.78,1.1,15.0,0,90,28.307269053797654
2024-10-01,Benue,554.8,708.9,602.57,425.34,1.13,12.0,2,110,11.619889234584925
2024-10-01,Borno,723.46,924.41,785.75,554.65,1.26,40.0,6,300,13.14530735631571
2024-10-01,Cross River,558.67,713.85,606.77,428.31,1.11,10.0,2,120,16.255083512578594
2024-10-01,Delta,504.16,644.19,547.56,386.52,1.1,6.0,3,15,22.61574350678467
2024-10-01,Ebonyi,590.0,753.88,640.8,452.33,1.13,12.0,0,100,21.74537234621925
2024-10-01,Edo,557.78,712.7,605.8,427.62,1.06,8.0,1,40,39.96074980388337
2024-10-01,Ekiti,586.46,749.36,636.95,449.61,1.08,12.0,2,85,20.79979514230709
2024-10-01,Enugu,565.32,722.35,613.99,433.41,1.13,7.0,1,65,9.95672963233929
2024-10-01,FCT,510.86,652.75,554.84,391.65,0.98,5.0,0,25,19.54552687472293
2024-10-01,Gombe,595.38,760.76,646.64,456.45,1.1,14.0,5,200,14.085774975325508
2024-10-01,Imo,540.73,690.92,587.28,414.55,1.13,8.0,0,55,9.62080291010794
2024-10-01,Jigawa,578.45,739.12,628.25,443.47,1.1,15.0,0,150,22.96836273293294
2024-10-01,Kaduna,509.21,650.64,553.05,390.39,1.08,7.0,1,20,37.071284711854965
2024-10-01,Kano,554.78,708.87,602.54,425.32,1.0,8.0,2,30,39.321677895715155
2024-10-01,Katsina,549.82,702.54,597.16,421.52,1.1,12.0,2,140,17.33463667662486
2024-10-01,Kebbi,599.27,765.73,650.87,459.44,1.03,18.0,2,200,38.2509483863383
2024-10-01,Kogi,559.46,714.86,607.63,428.91,1.08,10.0,0,100,23.63294296170138
2024-10-01,Kwara,563.68,720.25,612.21,432.15,1.13,8.0,3,95,44.207003128690594
2024-10-01,Lagos,499.55,638.3,542.56,382.98,0.97,3.0,0,5,24.89428367519656
2024-10-01,Nasarawa,564.32,721.07,612.91,432.64,1.03,8.0,2,90,42.26460111898258
2024-10-01,Niger,582.42,744.19,632.56,446.51,1.03,15.0,5,120,27.019422746599403
2024-10-01,Ogun,542.26,692.88,588.95,415.73,1.09,5.0,0,35,48.37966200828514
2024-10-01,Ondo,563.61,720.15,612.13,432.09,1.07,10.0,3,70,36.84255166315292
2024-10-01,Osun,585.27,747.84,635.66,448.7,1.05,8.0,1,75,17.336915177156285
2024-10-01,Oyo,586.87,749.88,637.4,449.93,1.1,6.0,3,50,37.45125602411869
2024-10-01,Plateau,583.81,745.96,634.07,447.58,1.06,10.0,1,130,36.787686238824186
2024-10-01,Rivers,506.16,646.75,549.74,388.05,1.02,4.0,0,10,45.85545946205907
2024-10-01,Sokoto,630.79,805.99,685.09,483.59,1.12,20.0,4,180,41.530353056141976
2024-10-01,Taraba,607.06,775.67,659.32,465.4,1.13,28.0,5,220,28.19106873379126
2024-10-01,Yobe,703.47,898.87,764.04,539.32,1.17,35.0,8,280,22.35335757073212
2024-10-01,Zamfara,659.21,842.31,715.97,505.39,1.22,30.0,11,160,28.741833176216627
2024-11-01,Abia,438.11,723.82,615.25,434.29,1.06,9.0,2,60,44.30097827574756
2024-11-01,Adamawa,488.74,807.48,686.36,484.49,1.15,25.0,2,250,31.800162444595436
2024-11-01,Akwa Ibom,459.74,759.56,645.63,455.74,1.06,8.0,1,80,41.55248484014883
2024-11-01,Anambra,442.72,731.45,621.73,438.87,1.11,6.0,1,45,25.06733087275947
2024-11-01,Bauchi,465.36,768.85,653.52,461.31,1.13,12.0,2,180,39.10534774272197
2024-11-01,Bayelsa,422.61,698.22,593.48,418.93,1.11,15.0,1,90,35.72605097941265
2024-11-01,Benue,433.17,715.67,608.32,429.4,1.11,12.0,0,110,42.280971376572325
2024-11-01,Borno,563.25,930.58,791.0,558.35,1.19,40.0,6,300,17.007360799260553
2024-11-01,Cross River,428.68,708.24,602.0,424.94,1.12,10.0,1,120,11.53962098303046
2024-11-01,Delta,393.81,650.63,553.04,390.38,1.05,6.0,2,15,47.80504133847263
2024-11-01,Ebonyi,438.87,725.09,616.33,435.05,1.07,12.0,3,100,5.11970540893468
2024-11-01,Edo,438.91,725.15,616.38,435.09,1.08,8.0,3,40,14.639397056638296
2024-11-01,Ekiti,445.06,735.31,625.01,441.19,1.08,12.0,3,85,44.938652942259594
2024-11-01,Enugu,425.71,703.35,597.84,422.01,1.07,7.0,1,65,21.71859275862316
2024-11-01,FCT,416.4,687.96,584.76,412.77,1.03,5.0,0,25,40.042582680428396
2024-11-01,Gombe,458.71,757.87,644.19,454.72,1.06,14.0,0,200,32.26855268690204
2024-11-01,Imo,449.68,742.95,631.5,445.77,1.09,8.0,1,55,36.794020410173275
2024-11-01,Jigawa,445.86,736.63,626.13,441.98,1.11,15.0,0,150,17.103792872365958
2024-11-01,Kaduna,395.34,653.17,555.2,391.9,1.12,7.0,1,20,15.995197752652622
2024-11-01,Kano,426.4,704.48,598.81,422.69,1.07,8.0,1,30,5.653105924659435
2024-11-01,Katsina,449.05,741.91,630.62,445.15,1.12,12.0,0,140,31.036900697595367
2024-11-01,Kebbi,491.65,812.29,690.44,487.37,1.04,18.0,1,200,6.722338253916682
2024-11-01,Kogi,446.6,737.85,627.17,442.71,1.1,10.0,1,100,16.72455036673739
2024-11-01,Kwara,452.36,747.36,635.26,448.42,1.13,8.0,0,95,10.339236760635137
2024-11-01,Lagos,398.27,658.0,559.3,394.8,0.98,3.0,0,5,24.581741963671824
2024-11-01,Nasarawa,459.44,759.06,645.2,455.44,1.07,8.0,2,90,14.00417161748916
2024-11-01,Niger,434.59,718.01,610.3,430.8,1.13,15.0,2,120,17.650326163655784
2024-11-01,Ogun,434.85,718.45,610.68,431.07,1.09,5.0,0,35,36.07010675514249
2024-11-01,Ondo,453.86,749.84,637.37,449.91,1.12,10.0,3,70,46.46851613853539
2024-11-01,Osun,427.32,706.0,600.1,423.6,1.1,8.0,1,75,9.660015975084388
2024-11-01,Oyo,443.5,732.74,622.83,439.64,1.05,6.0,1,50,7.167284859002744
2024-11-01,Plateau,450.12,743.66,632.11,446.2,1.04,10.0,2,130,11.730233826556482
2024-11-01,Rivers,404.87,668.91,568.58,401.35,1.02,4.0,0,10,29.896759466302797
2024-11-01,Sokoto,486.46,803.71,683.15,482.22,1.11,20.0,1,180,29.959123167388757
2024-11-01,Taraba,480.11,793.21,674.23,475.93,1.13,28.0,5,220,28.346950922385815
2024-11-01,Yobe,558.9,923.39,784.88,554.04,1.23,35.0,6,280,8.495606424091813
2024-11-01,Zamfara,496.33,820.01,697.01,492.01,1.21,30.0,7,160,23.81283007865708
2024-12-01,Abia,543.67,672.94,572.0,403.76,1.23,13.5,1,60,46.73019553847861
2024-12-01,Adamawa,606.32,750.49,637.92,450.29,1.21,37.5,3,250,33.83392368811647
2024-12-01,Akwa Ibom,544.7,674.21,573.08,404.53,1.18,12.0,1,80,42.12934544013995
2024-12-01,Anambra,559.72,692.81,588.89,415.69,1.18,9.0,3,45,35.862215309759975
2024-12-01,Bauchi,556.5,688.82,585.5,413.29,1.17,18.0,2,180,24.579422019286195
2024-12-01,Bayelsa,525.88,650.93,553.29,390.56,1.14,22.5,7,90,40.39553135248416
2024-12-01,Benue,579.69,717.53,609.9,430.52,1.17,18.0,1,110,12.513828113777185
2024-12-01,Borno,675.66,836.32,710.87,501.79,1.4,60.0,7,300,36.414272871299204
2024-12-01,Cross River,551.46,682.58,580.19,409.55,1.16,15.0,4,120,34.34249443545379
2024-12-01,Delta,479.63,593.67,504.62,356.2,1.23,9.0,3,15,6.386499421784685
2024-12-01,Ebonyi,582.68,721.23,613.04,432.74,1.18,18.0,2,100,27.81537050510664
2024-12-01,Edo,551.34,682.43,580.07,409.46,1.15,12.0,3,40,5.665478571676238
2024-12-01,Ekiti,549.52,680.18,578.15,408.11,1.19,18.0,4,85,48.0264597463722
2024-12-01,Enugu,545.7,675.46,574.14,405.28,1.21,10.5,2,65,49.27885812155026
2024-12-01,FCT,521.55,645.56,548.73,387.34,1.08,7.5,0,25,39.17752640153758
2024-12-01,Gombe,585.32,724.5,615.83,434.7,1.15,21.0,1,200,27.317400452057914
2024-12-01,Imo,567.86,702.89,597.46,421.73,1.17,12.0,0,55,21.185946804511428
2024-12-01,Jigawa,583.25,721.93,613.64,433.16,1.14,22.5,3,150,46.7312742861938
2024-12-01,Kaduna,528.89,654.65,556.45,392.79,1.22,10.5,0,20,17.0561752973609
2024-12-01,Kano,523.81,648.36,551.11,389.02,1.11,12.0,1,30,21.928997453578166
2024-12-01,Katsina,548.88,679.39,577.48,407.63,1.22,18.0,2,140,28.713043483811923
2024-12-01,Kebbi,570.01,705.55,599.72,423.33,1.2,27.0,5,200,17.77726655246837
2024-12-01,Kogi,583.6,722.37,614.02,433.42,1.17,15.0,0,100,39.744463607697845
2024-12-01,Kwara,553.56,685.19,582.41,411.11,1.15,12.0,2,95,38.80422677020016
2024-12-01,Lagos,482.31,596.99,507.44,358.19,1.14,4.5,0,5,43.53424566235514
2024-12-01,Nasarawa,552.98,684.46,581.79,410.68,1.24,12.0,0,90,48.627974849198765
2024-12-01,Niger,541.0,669.64,569.19,401.78,1.19,22.5,1,120,13.594012005307084
2024-12-01,Ogun,541.35,670.08,569.56,402.05,1.16,7.5,0,35,5.288837646931196
2024-12-01,Ondo,573.86,710.31,603.77,426.19,1.24,15.0,2,70,47.63274018708278
2024-12-01,Osun,539.82,668.17,567.95,400.9,1.19,12.0,2,75,14.685424748628524
2024-12-01,Oyo,532.0,658.5,559.73,395.1,1.18,9.0,1,50,20.499954738732047
2024-12-01,Plateau,537.28,665.03,565.27,399.02,1.21,15.0,3,130,8.352763838749045
2024-12-01,Rivers,467.87,579.12,492.25,347.47,1.09,6.0,4,10,15.320466187215548
2024-12-01,Sokoto,608.19,752.8,639.88,451.68,1.23,30.0,3,180,22.15745080868916
2024-12-01,Taraba,580.5,718.53,610.75,431.12,1.32,42.0,6,220,37.37467171750289
2024-12-01,Yobe,645.45,798.93,679.09,479.36,1.31,52.5,7,280,8.8208283785139
2024-12-01,Zamfara,600.9,743.78,632.21,446.27,1.25,45.0,7,160,8.277632754973624
