technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J
RSW,StainlessSteel,SS304,Nickel,Ni,124.1,Bare,7059.9,,,2389.75,93.1,,,61.9,73.5,11.08,,423.206
RSW,Copper,Cu,StainlessSteel,SS304,205.2,Tin-plated,5552.47,,,2180.88,179.6,,,97.0,28.9,6.44,,665.761
RSW,StainlessSteel,SS304,Nickel,Ni,123.4,Bare,5659.56,,,606.47,267.5,,,105.4,77.2,15.71,,912.451
RSW,StainlessSteel,SS304,Nickel,Ni,220.8,Carbon-coated,6521.82,,,1256.74,71.2,,,43.8,21.3,7.94,,313.258
RSW,StainlessSteel,SS304,Nickel,Ni,129.2,Oxide,3139.0,,,956.62,190.3,,,111.8,56.4,23.56,,372.076
RSW,Copper,Cu,Copper,Cu,50.1,Bare,5680.87,,,820.57,410.8,,,19.2,57.1,9.64,,1535.972
RSW,StainlessSteel,SS304,Nickel,Ni,188.0,Bare,2641.77,,,883.4,162.5,,,117.8,10.9,17.07,,299.252
RSW,Nickel,Ni,Copper,Cu,249.5,Tin-plated,7897.02,,,768.14,461.9,,,72.2,28.3,13.89,,2354.611
RSW,StainlessSteel,SS304,Nickel,Ni,158.8,Nickel-plated,7580.45,,,2277.61,176.6,,,15.7,61.9,24.2,,889.681
RSW,StainlessSteel,SS304,Nickel,Ni,50.8,Carbon-coated,1735.33,,,1012.48,118.9,,,85.0,16.2,4.03,,133.565
RSW,Nickel,Ni,Copper,Cu,124.6,Bare,7655.62,,,813.3,388.0,,,-0.4,53.6,12.97,,1846.234
RSW,Copper,Cu,StainlessSteel,SS304,235.1,Bare,5577.8,,,856.28,258.7,,,62.4,18.5,17.31,,804.763
RSW,Copper,Cu,Copper,Cu,227.4,Bare,2633.25,,,2166.55,73.5,,,38.4,57.6,7.25,,133.787
RSW,Nickel,Ni,Copper,Cu,235.9,Nickel-plated,4188.78,,,2147.54,388.8,,,66.9,68.7,4.99,,993.294
RSW,Nickel,Ni,Copper,Cu,85.6,Nickel-plated,7920.71,,,1060.88,53.7,,,54.2,46.7,9.1,,266.808
RSW,Aluminum,Al,Aluminum,Al,66.1,Nickel-plated,2495.86,,,1228.76,347.6,,,-7.9,30.0,4.11,,553.624
RSW,Copper,Cu,Copper,Cu,104.0,Nickel-plated,1668.88,,,1078.82,433.7,,,83.3,34.5,24.2,,472.803
RSW,Nickel,Ni,Copper,Cu,49.9,Bare,5587.51,,,1715.79,467.5,,,0.1,46.5,14.12,,1669.746
RSW,StainlessSteel,SS304,Nickel,Ni,233.5,Oxide,4888.08,,,803.83,81.3,,,102.4,33.5,21.2,,262.096
RSW,Copper,Cu,Aluminum,Al,171.0,Oxide,2612.42,,,876.27,200.0,,,38.8,18.7,5.42,,370.494
RSW,Copper,Cu,Copper,Cu,247.9,Tin-plated,7022.26,,,932.14,185.4,,,1.2,46.4,21.41,,758.402
RSW,Copper,Cu,Copper,Cu,119.7,Anodized,6355.31,,,2287.27,484.0,,,95.7,28.3,12.73,,2223.116
RSW,Copper,Cu,Copper,Cu,66.5,Nickel-plated,2646.62,,,628.8,59.9,,,-8.5,42.5,9.98,,111.44
RSW,Copper,Cu,Copper,Cu,53.3,Nickel-plated,5062.08,,,2425.81,136.2,,,7.9,17.7,18.4,,403.677
RSW,StainlessSteel,SS304,Nickel,Ni,116.4,Bare,2066.8,,,510.8,123.2,,,91.5,60.9,21.36,,179.005
RSW,Copper,Cu,StainlessSteel,SS304,91.3,Bare,5074.18,,,1689.33,158.4,,,29.8,60.3,6.34,,530.038
RSW,StainlessSteel,SS304,Nickel,Ni,111.1,Tin-plated,7617.24,,,2092.65,395.5,,,83.6,35.9,6.21,,2120.677
RSW,Copper,Cu,Copper,Cu,192.9,Bare,1913.43,,,1673.02,380.3,,,62.5,29.2,13.64,,506.081
RSW,Copper,Cu,Aluminum,Al,209.1,Nickel-plated,1980.28,,,661.24,137.4,,,89.3,38.3,18.11,,180.436
RSW,StainlessSteel,SS304,Nickel,Ni,118.3,Bare,3121.02,,,1666.36,422.8,,,37.7,57.3,6.09,,831.565
RSW,Copper,Cu,Copper,Cu,42.5,Tin-plated,3807.58,,,1347.68,184.0,,,-4.8,35.0,21.53,,409.038
RSW,Nickel,Ni,Copper,Cu,91.7,Anodized,3401.35,,,342.79,248.4,,,81.4,25.3,17.97,,568.749
RSW,Nickel,Ni,Copper,Cu,194.5,Tin-plated,4396.34,,,2229.62,463.1,,,116.1,48.2,5.01,,1363.264
RSW,Nickel,Ni,Copper,Cu,85.6,Tin-plated,6233.38,,,1494.61,373.5,,,99.7,41.6,20.02,,1644.858
RSW,Nickel,Ni,Copper,Cu,179.8,Carbon-coated,4997.4,,,2296.67,237.0,,,84.2,28.4,23.26,,825.296
RSW,Copper,Cu,Aluminum,Al,205.8,Nickel-plated,1416.56,,,493.14,185.5,,,29.3,64.9,23.85,,182.463
RSW,StainlessSteel,SS304,Nickel,Ni,79.5,Bare,5469.28,,,746.49,211.5,,,55.2,42.0,13.55,,667.091
RSW,Nickel,Ni,Copper,Cu,233.7,Nickel-plated,4325.97,,,1667.08,380.7,,,-0.9,70.1,10.32,,1139.536
RSW,StainlessSteel,SS304,Nickel,Ni,42.7,Nickel-plated,7376.11,,,2448.77,389.2,,,51.3,42.0,20.19,,1660.522
RSW,Copper,Cu,StainlessSteel,SS304,215.6,Nickel-plated,3864.23,,,806.95,488.3,,,3.6,78.5,7.51,,1089.174
RSW,Copper,Cu,Copper,Cu,37.7,Nickel-plated,2354.79,,,1401.53,227.8,,,11.0,19.1,12.27,,305.343
RSW,Copper,Cu,Copper,Cu,109.9,Oxide,7841.83,,,765.98,467.7,,,36.9,12.4,10.77,,2154.203
RSW,StainlessSteel,SS304,Nickel,Ni,220.9,Carbon-coated,3652.0,,,1659.31,357.9,,,29.4,36.4,14.33,,910.105
RSW,Nickel,Ni,Copper,Cu,103.6,Nickel-plated,2268.55,,,2398.09,406.2,,,14.0,52.2,18.72,,533.04
RSW,Copper,Cu,Copper,Cu,57.2,Tin-plated,4219.98,,,975.29,246.3,,,48.5,37.6,6.53,,608.148
RSW,Copper,Cu,StainlessSteel,SS304,234.4,Bare,6029.79,,,2158.32,140.2,,,87.6,15.0,11.84,,509.126
RSW,Copper,Cu,Copper,Cu,217.3,Tin-plated,6359.6,,,448.25,199.5,,,27.0,38.4,5.32,,778.619
RSW,Copper,Cu,Aluminum,Al,103.7,Tin-plated,4100.7,,,2065.98,240.4,,,4.1,53.8,16.98,,627.122
RSW,Copper,Cu,Copper,Cu,221.2,Bare,3062.56,,,1867.83,186.9,,,69.6,43.5,12.76,,404.292
RSW,Nickel,Ni,Copper,Cu,80.6,Bare,5599.92,,,1030.05,282.7,,,47.4,30.9,24.41,,934.972
RSW,Copper,Cu,Copper,Cu,63.7,Bare,1028.03,,,1608.87,167.6,,,10.4,64.6,12.77,,122.146
RSW,Copper,Cu,Copper,Cu,72.5,Bare,1477.13,,,400.94,343.3,,,35.3,59.8,16.33,,300.599
RSW,Copper,Cu,Copper,Cu,165.1,Bare,2891.28,,,1947.38,381.5,,,40.5,50.8,14.44,,661.852
RSW,StainlessSteel,SS304,Nickel,Ni,202.6,Bare,5896.8,,,545.45,256.8,,,29.9,43.9,6.58,,839.857
RSW,Nickel,Ni,Copper,Cu,108.8,Bare,2712.73,,,750.79,321.4,,,62.8,60.7,17.34,,577.801
RSW,Nickel,Ni,Copper,Cu,196.6,Carbon-coated,1265.18,,,2177.14,304.5,,,89.7,37.0,5.95,,240.399
RSW,StainlessSteel,SS304,Nickel,Ni,101.3,Tin-plated,6658.3,,,1088.12,208.9,,,68.0,73.6,23.99,,818.833
RSW,Nickel,Ni,Copper,Cu,239.1,Carbon-coated,6438.8,,,1886.41,278.4,,,27.0,41.5,4.64,,1165.312
RSW,Copper,Cu,StainlessSteel,SS304,227.6,Nickel-plated,4002.42,,,1317.67,243.9,,,65.8,11.6,18.02,,574.629
RSW,Nickel,Ni,Copper,Cu,132.1,Oxide,2451.81,,,551.54,263.0,,,98.6,51.3,20.2,,362.279
RSW,Copper,Cu,Aluminum,Al,133.7,Anodized,2177.39,,,833.21,471.6,,,20.4,35.2,13.11,,577.074
RSW,Nickel,Ni,Copper,Cu,78.2,Bare,6530.18,,,1257.55,67.8,,,35.2,18.4,12.05,,307.205
RSW,Copper,Cu,Aluminum,Al,105.6,Bare,5904.9,,,735.94,85.1,,,60.1,17.2,8.64,,311.457
RSW,Copper,Cu,StainlessSteel,SS304,70.6,Bare,3202.98,,,2042.25,181.8,,,25.4,71.1,20.96,,372.308
RSW,Nickel,Ni,Copper,Cu,95.7,Oxide,6259.51,,,688.66,334.2,,,103.0,14.6,9.47,,1264.986
RSW,Nickel,Ni,Copper,Cu,165.9,Nickel-plated,5685.52,,,961.51,499.8,,,74.2,10.4,12.52,,1929.194
RSW,Copper,Cu,Aluminum,Al,161.6,Oxide,4001.48,,,2353.72,320.8,,,58.4,38.4,7.16,,806.837
RSW,Nickel,Ni,Copper,Cu,59.4,Bare,3998.33,,,1599.12,355.8,,,99.7,70.4,8.02,,837.232
RSW,StainlessSteel,SS304,Nickel,Ni,146.5,Bare,2356.29,,,2351.1,353.0,,,107.5,51.8,12.88,,562.232
RSW,StainlessSteel,SS304,Nickel,Ni,246.6,Tin-plated,4169.0,,,740.56,166.6,,,6.7,43.0,5.82,,475.018
RSW,Copper,Cu,Copper,Cu,162.8,Tin-plated,7772.36,,,2126.81,108.1,,,101.6,62.3,15.36,,568.632
RSW,StainlessSteel,SS304,Nickel,Ni,118.9,Bare,7040.72,,,1670.57,98.5,,,82.1,48.2,9.0,,420.88
RSW,Nickel,Ni,Copper,Cu,63.4,Tin-plated,5341.03,,,1001.81,275.7,,,79.8,29.5,24.36,,908.063
RSW,StainlessSteel,SS304,Nickel,Ni,238.4,Bare,6695.97,,,799.42,397.9,,,31.2,35.9,7.11,,1639.63
RSW,Nickel,Ni,Copper,Cu,170.3,Bare,1598.85,,,2369.16,368.6,,,80.9,24.9,8.81,,407.999
RSW,Aluminum,Al,Aluminum,Al,34.1,Tin-plated,4981.19,,,529.52,496.7,,,60.4,22.7,11.21,,1679.076
RSW,Nickel,Ni,Copper,Cu,226.4,Nickel-plated,3425.8,,,1594.93,235.8,,,57.3,48.0,12.61,,512.796
RSW,StainlessSteel,SS304,Nickel,Ni,69.0,Bare,3003.5,,,2146.64,64.8,,,-4.8,74.2,22.17,,139.499
RSW,Copper,Cu,Aluminum,Al,131.1,Bare,3844.51,,,893.79,166.1,,,83.2,42.4,24.48,,381.613
RSW,StainlessSteel,SS304,Nickel,Ni,111.5,Tin-plated,2647.03,,,1847.63,333.0,,,60.8,50.6,12.75,,635.952
RSW,Copper,Cu,Aluminum,Al,179.5,Tin-plated,3830.33,,,2256.82,409.0,,,24.9,72.6,9.46,,1005.965
RSW,StainlessSteel,SS304,Nickel,Ni,91.4,Bare,3860.61,,,1900.03,396.7,,,22.8,43.5,6.53,,1084.054
RSW,Nickel,Ni,Copper,Cu,185.4,Nickel-plated,2363.53,,,1716.61,289.9,,,54.1,59.0,17.24,,409.708
RSW,Nickel,Ni,Copper,Cu,130.4,Bare,1866.51,,,1359.37,400.8,,,80.1,32.5,9.53,,497.978
RSW,Nickel,Ni,Copper,Cu,45.1,Bare,5250.28,,,2401.34,295.4,,,61.8,71.5,22.34,,1101.495
RSW,Nickel,Ni,Copper,Cu,205.3,Bare,3970.33,,,1544.03,367.4,,,87.5,71.9,13.19,,844.469
RSW,Copper,Cu,Copper,Cu,165.4,Nickel-plated,2662.32,,,1347.67,160.4,,,101.7,29.4,21.01,,245.757
RSW,Aluminum,Al,Aluminum,Al,83.3,Anodized,3025.79,,,2403.28,221.2,,,32.0,11.3,14.79,,476.543
RSW,Copper,Cu,Copper,Cu,202.0,Oxide,4929.52,,,400.93,392.8,,,-5.7,29.4,7.53,,1339.113
RSW,Nickel,Ni,Copper,Cu,171.8,Oxide,2276.97,,,1495.31,180.4,,,47.9,11.7,17.87,,236.312
RSW,StainlessSteel,SS304,Nickel,Ni,53.4,Bare,4309.91,,,2178.98,498.7,,,-6.4,31.9,20.98,,1539.22
RSW,Copper,Cu,Copper,Cu,42.9,Tin-plated,3371.82,,,1553.48,200.9,,,83.0,33.1,9.64,,451.726
RSW,StainlessSteel,SS304,Nickel,Ni,184.1,Bare,4887.63,,,1805.31,108.9,,,27.6,79.6,9.58,,382.864
RSW,StainlessSteel,SS304,Nickel,Ni,88.0,Bare,4851.5,,,2427.57,249.8,,,108.3,76.2,12.62,,853.383
RSW,Nickel,Ni,Copper,Cu,54.8,Bare,4287.04,,,1652.08,472.9,,,14.0,49.9,20.84,,1258.561
RSW,StainlessSteel,SS304,Nickel,Ni,57.4,Oxide,1656.3,,,1877.37,207.7,,,104.8,17.5,4.73,,201.92
RSW,StainlessSteel,SS304,Nickel,Ni,73.7,Bare,4312.14,,,1735.41,252.4,,,89.8,37.6,20.64,,760.115
RSW,Aluminum,Al,Aluminum,Al,164.6,Bare,4530.73,,,2302.49,114.3,,,24.1,73.7,5.62,,357.721
RSW,StainlessSteel,SS304,Nickel,Ni,43.2,Bare,6638.83,,,1629.32,271.0,,,68.6,44.7,13.46,,1110.812
RSW,Aluminum,Al,Aluminum,Al,128.6,Carbon-coated,3140.95,,,1450.92,481.2,,,70.8,23.6,14.56,,893.378
RSW,StainlessSteel,SS304,Nickel,Ni,140.9,Bare,3400.54,,,2334.11,157.2,,,87.9,74.2,19.9,,368.589
RSW,Copper,Cu,StainlessSteel,SS304,147.1,Bare,2601.27,,,2419.09,466.4,,,51.3,22.9,16.17,,847.362
RSW,Copper,Cu,StainlessSteel,SS304,237.0,Tin-plated,7356.67,,,1266.0,269.1,,,87.4,30.2,22.31,,1399.995
RSW,StainlessSteel,SS304,Nickel,Ni,214.8,Bare,2304.4,,,919.06,114.4,,,105.7,62.6,22.51,,179.825
RSW,StainlessSteel,SS304,Nickel,Ni,228.3,Bare,7291.69,,,796.39,287.5,,,24.3,17.7,19.85,,1181.482
RSW,Copper,Cu,StainlessSteel,SS304,107.2,Bare,4256.34,,,1579.95,219.0,,,-9.9,66.6,24.3,,567.534
RSW,StainlessSteel,SS304,Nickel,Ni,206.8,Bare,7749.56,,,500.03,169.6,,,70.6,17.1,6.0,,729.184
RSW,Aluminum,Al,Aluminum,Al,102.9,Nickel-plated,4987.05,,,2261.21,238.9,,,106.7,55.8,23.97,,804.457
RSW,Nickel,Ni,Copper,Cu,183.9,Bare,7778.62,,,1312.93,163.4,,,111.2,52.5,4.27,,857.4
RSW,StainlessSteel,SS304,Nickel,Ni,145.3,Bare,7097.2,,,565.1,232.0,,,21.2,77.5,13.47,,1124.52
RSW,StainlessSteel,SS304,Nickel,Ni,47.7,Tin-plated,5726.39,,,1783.5,476.5,,,114.3,51.8,5.42,,1762.745
RSW,Copper,Cu,Copper,Cu,79.0,Bare,2486.4,,,1733.96,488.1,,,19.6,15.2,21.09,,812.574
RSW,Nickel,Ni,Copper,Cu,245.6,Bare,6561.77,,,811.5,408.1,,,108.5,63.3,14.19,,1597.038
RSW,Nickel,Ni,Copper,Cu,44.6,Tin-plated,3723.73,,,2403.94,310.8,,,17.1,44.1,24.59,,825.712
RSW,Copper,Cu,StainlessSteel,SS304,153.6,Oxide,3846.51,,,2094.71,260.0,,,111.5,12.4,4.71,,683.884
RSW,Copper,Cu,StainlessSteel,SS304,126.4,Bare,7592.63,,,1404.65,385.9,,,97.7,47.2,20.64,,1951.014
RSW,Nickel,Ni,Copper,Cu,171.6,Bare,4274.23,,,538.25,448.0,,,44.5,54.2,4.84,,1167.447
RSW,Nickel,Ni,Copper,Cu,92.9,Tin-plated,2097.28,,,2374.28,120.5,,,74.8,16.7,14.76,,145.988
RSW,StainlessSteel,SS304,Nickel,Ni,200.1,Oxide,7051.24,,,1695.59,487.4,,,81.0,72.0,9.92,,2268.978
RSW,StainlessSteel,SS304,Nickel,Ni,221.4,Nickel-plated,4843.69,,,1308.8,177.8,,,59.1,61.4,11.5,,598.873
RSW,Nickel,Ni,Copper,Cu,199.3,Nickel-plated,3403.88,,,1697.3,490.6,,,30.5,65.1,15.11,,1170.627
RSW,StainlessSteel,SS304,Nickel,Ni,152.8,Oxide,5316.84,,,930.73,214.8,,,19.0,18.7,8.63,,779.94
RSW,StainlessSteel,SS304,Nickel,Ni,166.2,Bare,4801.1,,,1758.24,367.4,,,10.8,65.3,6.57,,1140.192
RSW,Nickel,Ni,Copper,Cu,221.9,Nickel-plated,1572.98,,,2321.93,497.3,,,78.1,45.3,8.4,,505.802
RSW,Copper,Cu,Aluminum,Al,64.6,Tin-plated,4385.16,,,1785.68,327.1,,,66.9,32.6,24.08,,1010.22
RSW,Nickel,Ni,Copper,Cu,153.5,Bare,3106.81,,,2133.91,100.4,,,18.1,70.5,20.21,,186.859
RSW,Copper,Cu,Copper,Cu,237.0,Oxide,2782.88,,,702.46,407.4,,,37.1,59.8,21.8,,682.222
RSW,StainlessSteel,SS304,Nickel,Ni,46.2,Oxide,5409.44,,,2429.6,66.2,,,-5.9,45.1,11.02,,213.735
RSW,StainlessSteel,SS304,Nickel,Ni,247.6,Bare,2271.16,,,1239.38,416.9,,,85.4,22.4,21.45,,597.022
RSW,Nickel,Ni,Copper,Cu,148.5,Bare,2436.97,,,522.27,128.0,,,34.8,18.5,24.91,,174.273
RSW,Aluminum,Al,Aluminum,Al,248.9,Nickel-plated,7950.7,,,1276.48,317.7,,,85.3,63.2,4.6,,1630.002
RSW,Copper,Cu,Copper,Cu,202.4,Oxide,5323.37,,,550.01,95.2,,,73.9,52.2,24.34,,305.101
RSW,Copper,Cu,Copper,Cu,134.3,Bare,5834.49,,,2246.26,322.8,,,93.5,59.3,24.3,,1092.878
RSW,StainlessSteel,SS304,Nickel,Ni,105.1,Oxide,1217.23,,,757.08,72.8,,,32.7,30.5,17.55,,51.37
RSW,Nickel,Ni,Copper,Cu,158.3,Nickel-plated,7807.46,,,769.35,446.4,,,40.3,72.0,11.72,,1946.454
RSW,Nickel,Ni,Copper,Cu,142.1,Nickel-plated,4736.07,,,1734.83,167.8,,,-7.9,51.8,10.46,,505.619
RSW,StainlessSteel,SS304,Nickel,Ni,210.1,Bare,4027.62,,,1449.82,153.2,,,56.3,42.2,15.85,,355.258
RSW,Copper,Cu,Aluminum,Al,134.9,Bare,2474.78,,,632.13,88.8,,,38.5,78.2,16.39,,132.153
RSW,Nickel,Ni,Copper,Cu,135.4,Tin-plated,3119.04,,,1556.17,309.7,,,-5.5,20.1,22.49,,637.904
RSW,Nickel,Ni,Copper,Cu,81.2,Bare,6109.09,,,2130.53,325.0,,,49.4,14.5,19.37,,1355.16
RSW,Copper,Cu,Aluminum,Al,166.6,Nickel-plated,1952.04,,,1647.94,196.9,,,-8.6,22.3,10.59,,229.911
RSW,Copper,Cu,Copper,Cu,78.2,Tin-plated,5224.99,,,1852.27,494.9,,,-8.2,56.0,20.7,,1852.053
RSW,Copper,Cu,StainlessSteel,SS304,172.8,Carbon-coated,6481.54,,,1087.77,184.4,,,104.7,27.1,19.82,,681.036
RSW,StainlessSteel,SS304,Nickel,Ni,230.8,Nickel-plated,1917.09,,,1231.24,480.4,,,92.3,30.2,18.15,,648.575
RSW,StainlessSteel,SS304,Nickel,Ni,232.2,Bare,5941.01,,,1509.8,80.0,,,82.9,13.7,14.46,,288.715
RSW,Nickel,Ni,Copper,Cu,195.3,Bare,2963.5,,,1903.67,214.4,,,74.9,66.7,18.13,,404.888
RSW,Copper,Cu,StainlessSteel,SS304,210.0,Bare,3141.61,,,1125.62,297.6,,,117.8,47.1,9.79,,526.488
RSW,Nickel,Ni,Copper,Cu,33.4,Tin-plated,6933.1,,,1270.11,148.6,,,-4.9,56.6,23.39,,649.518
RSW,StainlessSteel,SS304,Nickel,Ni,94.2,Carbon-coated,3039.17,,,2345.78,269.0,,,-6.4,22.3,21.84,,474.392
RSW,Copper,Cu,Aluminum,Al,176.6,Carbon-coated,2925.34,,,936.69,64.5,,,54.5,28.7,4.63,,110.884
RSW,Nickel,Ni,Copper,Cu,199.4,Nickel-plated,5396.5,,,1300.17,86.9,,,109.4,62.7,17.69,,319.243
RSW,Nickel,Ni,Copper,Cu,71.4,Bare,3564.74,,,2273.0,431.9,,,102.1,63.1,19.71,,901.16
RSW,Copper,Cu,Aluminum,Al,224.0,Nickel-plated,1344.26,,,561.72,220.8,,,117.2,66.9,7.63,,206.276
RSW,StainlessSteel,SS304,Nickel,Ni,80.6,Nickel-plated,2613.25,,,895.9,163.2,,,33.5,19.2,18.58,,285.684
RSW,Copper,Cu,Copper,Cu,46.0,Oxide,5565.0,,,2405.54,259.7,,,51.9,54.6,17.58,,1013.567
RSW,StainlessSteel,SS304,Nickel,Ni,74.8,Bare,1699.74,,,1191.36,295.4,,,97.8,79.2,9.4,,286.907
RSW,Nickel,Ni,Copper,Cu,153.8,Bare,4719.23,,,779.38,209.8,,,8.4,57.5,7.55,,581.044
RSW,Copper,Cu,Copper,Cu,197.4,Oxide,2436.42,,,2056.3,347.1,,,46.9,35.5,10.12,,517.732
RSW,Copper,Cu,Copper,Cu,139.3,Anodized,7876.89,,,471.88,271.6,,,36.6,56.6,20.4,,1184.769
RSW,Copper,Cu,Aluminum,Al,172.5,Nickel-plated,4377.28,,,2335.51,150.0,,,4.1,57.0,16.97,,462.664
RSW,Aluminum,Al,Aluminum,Al,172.4,Nickel-plated,7070.56,,,1144.99,258.6,,,91.1,34.5,22.07,,1041.924
RSW,Copper,Cu,Copper,Cu,59.5,Bare,7934.98,,,706.23,278.2,,,106.5,23.3,14.5,,1253.332
RSW,StainlessSteel,SS304,Nickel,Ni,56.3,Bare,5059.71,,,615.6,97.1,,,86.9,38.7,14.27,,273.501
RSW,Nickel,Ni,Copper,Cu,86.0,Oxide,3637.5,,,2276.97,110.6,,,110.2,13.8,23.09,,276.873
RSW,Aluminum,Al,Aluminum,Al,36.6,Bare,1798.01,,,2484.63,492.5,,,10.6,59.2,9.02,,584.738
RSW,Copper,Cu,StainlessSteel,SS304,249.3,Bare,4949.56,,,1734.71,261.2,,,-2.0,36.2,21.43,,792.654
RSW,Copper,Cu,Copper,Cu,127.4,Carbon-coated,1057.39,,,1897.15,347.4,,,103.3,58.7,5.25,,258.535
RSW,Nickel,Ni,Copper,Cu,203.1,Oxide,1461.64,,,1635.52,269.6,,,86.1,52.2,13.84,,247.145
RSW,Nickel,Ni,Copper,Cu,227.3,Bare,3073.49,,,1478.6,240.5,,,86.0,29.9,12.47,,497.937
RSW,Nickel,Ni,Copper,Cu,222.5,Anodized,7861.12,,,535.67,67.0,,,92.9,79.7,18.8,,302.14
RSW,Copper,Cu,Copper,Cu,219.8,Oxide,5058.63,,,1346.92,477.4,,,-6.6,60.1,5.96,,1556.851
RSW,Nickel,Ni,Copper,Cu,247.3,Nickel-plated,7901.65,,,492.19,374.7,,,68.2,71.9,23.86,,2050.814
RSW,StainlessSteel,SS304,Nickel,Ni,167.6,Bare,2564.32,,,593.51,474.8,,,89.0,57.7,10.01,,726.009
RSW,StainlessSteel,SS304,Nickel,Ni,150.1,Bare,5798.83,,,551.69,417.2,,,14.0,15.2,18.34,,1528.202
RSW,Nickel,Ni,Copper,Cu,204.3,Bare,2870.88,,,2016.57,343.8,,,102.0,14.1,11.32,,608.052
RSW,Copper,Cu,StainlessSteel,SS304,53.1,Bare,2031.31,,,409.46,161.2,,,6.0,32.8,11.12,,224.583
RSW,Copper,Cu,Aluminum,Al,78.0,Carbon-coated,4412.47,,,647.54,112.1,,,-9.9,14.5,16.67,,300.298
RSW,StainlessSteel,SS304,Nickel,Ni,247.6,Oxide,5812.64,,,1001.68,483.5,,,53.8,60.9,17.8,,1989.974
RSW,StainlessSteel,SS304,Nickel,Ni,69.5,Bare,1925.47,,,1023.77,439.5,,,29.9,23.5,22.16,,593.027
RSW,Aluminum,Al,Aluminum,Al,77.9,Bare,7024.3,,,1358.56,123.9,,,95.7,79.4,22.38,,612.81
RSW,Aluminum,Al,Aluminum,Al,155.8,Bare,3833.79,,,1808.81,339.0,,,55.2,16.8,13.23,,884.8
RSW,StainlessSteel,SS304,Nickel,Ni,178.6,Oxide,5046.98,,,339.84,399.7,,,73.2,12.8,5.93,,1342.58
RSW,Copper,Cu,Copper,Cu,82.8,Nickel-plated,2405.32,,,1607.08,333.3,,,98.9,32.9,7.42,,537.713
RSW,Copper,Cu,Copper,Cu,190.0,Nickel-plated,5312.96,,,1878.76,421.9,,,75.7,58.0,9.94,,1442.18
RSW,Aluminum,Al,Aluminum,Al,32.2,Carbon-coated,6838.63,,,1057.29,220.1,,,61.1,14.9,23.43,,937.592
RSW,StainlessSteel,SS304,Nickel,Ni,226.0,Carbon-coated,2930.79,,,792.25,479.0,,,86.7,38.7,11.65,,961.918
RSW,Nickel,Ni,Copper,Cu,135.1,Bare,6094.97,,,796.32,358.7,,,54.5,10.6,14.72,,1439.118
RSW,StainlessSteel,SS304,Nickel,Ni,150.2,Anodized,2310.09,,,1174.07,324.2,,,-1.4,24.1,16.41,,465.865
RSW,Copper,Cu,Aluminum,Al,205.3,Bare,3626.03,,,449.36,495.7,,,103.3,56.5,23.95,,1178.187
RSW,Copper,Cu,StainlessSteel,SS304,128.8,Carbon-coated,5833.94,,,1847.81,172.1,,,29.9,25.5,4.86,,696.765
RSW,Nickel,Ni,Copper,Cu,175.6,Tin-plated,1493.97,,,1095.87,481.9,,,65.2,70.1,15.11,,497.578
RSW,StainlessSteel,SS304,Nickel,Ni,70.4,Bare,1768.13,,,1989.76,361.9,,,11.9,17.3,5.27,,403.933
RSW,Copper,Cu,Copper,Cu,41.3,Oxide,5483.28,,,1070.19,459.1,,,55.1,76.1,4.01,,1456.733
RSW,StainlessSteel,SS304,Nickel,Ni,176.7,Tin-plated,1411.69,,,620.3,476.9,,,81.0,50.3,19.43,,466.069
RSW,Nickel,Ni,Copper,Cu,100.8,Nickel-plated,3368.35,,,2056.39,493.6,,,26.2,68.2,5.68,,1178.367
RSW,Aluminum,Al,Aluminum,Al,112.9,Tin-plated,1234.54,,,1906.6,244.6,,,94.6,34.7,8.06,,204.312
RSW,Nickel,Ni,Copper,Cu,42.8,Oxide,6706.95,,,772.13,71.6,,,72.3,66.7,23.41,,333.29
RSW,StainlessSteel,SS304,Nickel,Ni,156.1,Carbon-coated,4555.25,,,364.67,146.9,,,55.7,61.5,19.79,,383.232
RSW,Copper,Cu,StainlessSteel,SS304,197.2,Oxide,6897.77,,,505.1,153.7,,,80.0,47.4,12.83,,741.47
RSW,Nickel,Ni,Copper,Cu,224.2,Nickel-plated,1411.73,,,2236.54,476.7,,,18.5,75.9,19.7,,452.498
RSW,Nickel,Ni,Copper,Cu,104.6,Nickel-plated,6716.59,,,1882.47,290.9,,,103.5,41.0,22.14,,1273.078
RSW,Nickel,Ni,Copper,Cu,77.0,Bare,6871.16,,,2049.92,140.5,,,113.4,12.4,16.19,,691.469
RSW,Copper,Cu,StainlessSteel,SS304,234.0,Bare,2585.77,,,2257.41,56.6,,,53.9,37.9,6.4,,87.915
RSW,StainlessSteel,SS304,Nickel,Ni,36.9,Tin-plated,7838.79,,,758.71,464.8,,,16.1,58.6,13.4,,2346.51
RSW,Nickel,Ni,Copper,Cu,155.5,Bare,3648.7,,,555.84,412.3,,,58.0,66.8,21.03,,1007.872
RSW,Nickel,Ni,Copper,Cu,158.6,Bare,1649.52,,,999.74,220.3,,,84.2,37.2,23.96,,210.124
