sample_id,anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,tab_width_mm,overlap_length_mm,preheat_celsius,usw_power_w,usw_amplitude_um,usw_force_n,usw_time_ms,laser_power_w,laser_speed_mm_s,laser_pulse_frequency_hz,laser_energy_per_pulse_j,laser_spot_diameter_mm,rsw_current_ka,rsw_voltage_v,rsw_weld_time_ms,rsw_squeeze_time_ms,rsw_hold_time_ms,rsw_force_n,effective_energy_j,energy_density_j_mm2,peak_temperature_c,fused_area_mm2,nugget_diameter_mm,porosity_pct,spatter_mass_mg,intermetallic_thickness_um,hardness_hv,bond_integrity_score,immediate_shear_strength_n,joint_resistance_mohm,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
8947,Copper,Aluminum,133.381,bare,Laser,6.431,2.253,83.585,,,,,567.842394,5.0,260.271509,1.605001,0.268317,,,,,,,4148.619508,286.25876,512062.063,14.192854,4.250989,35.0,25.0,12.0,350.0,0.0,464.233546,4.64618,59,17.13312,25.722405,0.959984,interfacial_delamination
8948,Aluminum,Nickel,169.54,tin_plated,RSW,6.371,4.866,63.818,,,,,,,,,,13.49131,2.841945,278.802956,139.654996,118.947521,1488.604724,36057.494097,1163.085704,1571850.384,29.398512,6.118116,35.0,25.0,12.0,350.0,0.0,867.165627,4.718117,269,18.848539,44.35259,0.916328,interfacial_delamination
8949,Copper,Copper,130.412,nickel_plated,USW,7.122,5.101,20.0,1466.46212,21.294492,375.240733,526.816208,,,,,,,,,,,,326.97653,8.99996,14029.127,33.412191,6.522402,35.0,9.592918,1.78883,350.0,0.339338,1866.333371,2.926006,961,17.019715,61.982461,0.563857,porosity_cracking
8950,Aluminum,Nickel,111.483,brushed,Laser,5.455,6.358,55.498,,,,,288.14862,80.329407,168.405567,0.41067,0.296682,,,,,,,167.803955,4.838766,9999.913,31.027515,6.285337,9.584707,1.205606,5.357957,343.183785,0.357806,983.329615,2.542258,1479,12.234151,55.679917,0.429425,tearing
8951,Aluminum,Aluminum,126.661,bare,RSW,3.54,7.657,32.617,,,,,,,,,,17.125569,3.856218,130.957575,121.633066,133.423363,2697.070339,27826.078529,1026.733872,2357019.466,27.101549,5.874246,35.0,25.0,12.0,350.0,0.0,800.822921,4.227354,300,15.584422,34.294958,0.96411,interfacial_delamination
8952,Copper,Titanium,120.279,brushed,USW,4.817,4.632,20.0,1788.484919,36.030006,822.395973,372.978903,,,,,,,,,,,,435.000648,19.494991,39824.998,22.313457,5.330138,35.0,25.0,7.573237,350.0,0.0,650.605053,11.378154,387,14.313493,38.950413,0.909376,interfacial_delamination
8953,Aluminum,Nickel,186.657,bare,Laser,4.759,3.492,60.268,,,,,700.528101,29.704071,213.788077,0.430935,0.191734,,,,,,,956.745272,57.563123,70717.045,16.620802,4.600246,35.0,25.0,12.0,350.0,0.0,471.856391,6.050344,255,20.142246,34.969539,0.982675,interfacial_delamination
8954,Copper,Aluminum,102.755,graphite_coated,USW,4.048,5.576,39.995,1657.698075,10.0,627.665252,147.165339,,,,,,,,,,,,90.898488,4.026951,9388.841,19.789341,5.019619,7.072348,0.442678,2.729576,299.731825,0.665569,1085.318222,2.287852,2802,9.52813,74.800173,0.198132,tearing
8955,Copper,Nickel,175.307,graphite_coated,USW,7.565,11.226,51.526,1649.610106,25.573625,499.587048,108.748159,,,,,,,,,,,,84.604953,0.996221,1140.21,37.27211,6.888855,16.031163,0.0,0.636714,109.414244,0.347627,1739.25243,2.405424,1552,18.20274,75.287986,0.258076,mixed
8956,Copper,StainlessSteel,80.473,brushed,USW,10.149,7.67,21.657,1576.743241,21.721107,344.122186,194.493514,,,,,,,,,,,,131.281301,1.686555,4025.476,42.088159,7.320404,10.346821,0.266868,1.429556,177.231069,0.455119,2250.570769,5.479169,1825,18.79654,73.887372,0.221055,pullout
8957,Copper,Aluminum,83.719,tin_plated,Laser,5.003,3.33,57.87,,,,,623.214926,21.851286,166.924652,1.029401,0.184083,,,,,,,1319.384366,79.189782,225705.885,16.661043,4.605811,35.0,25.0,12.0,350.0,0.0,510.978284,4.430382,160,16.504074,34.840007,0.943645,interfacial_delamination
8958,Aluminum,Titanium,168.866,brushed,Laser,9.398,9.162,53.36,,,,,865.166924,55.191265,195.305682,0.806483,0.32892,,,,,,,2096.434455,24.347919,45447.319,79.488696,10.060226,35.0,25.0,12.0,350.0,0.0,2162.150934,5.393402,79,15.635632,37.325276,0.962832,interfacial_delamination
8959,Aluminum,Nickel,83.171,nickel_plated,USW,3.606,3.481,45.53,845.516479,26.255994,740.861271,78.709254,,,,,,,,,,,,41.23573,3.285385,9095.915,10.475695,3.652132,6.636606,0.068963,1.979856,284.76597,0.622411,620.321476,4.207995,2495,12.166034,86.773493,0.151687,tearing
8960,Copper,Copper,165.184,brushed,RSW,5.462,2.771,40.341,,,,,,,,,,11.155003,1.429018,184.512378,97.206862,114.659874,957.964032,7928.956889,523.981944,643967.002,13.253025,4.107831,35.0,25.0,12.0,350.0,0.0,378.909776,4.10859,121,18.037766,21.46133,0.977739,interfacial_delamination
8961,Aluminum,Nickel,163.781,nickel_plated,USW,6.087,4.337,48.895,1190.077814,25.224272,616.186927,244.578502,,,,,,,,,,,,149.067412,5.646142,7947.341,24.959144,5.637284,19.862083,1.759898,3.459035,279.477336,0.515157,1167.990835,3.374163,1979,15.938227,82.805608,0.443754,porosity_cracking
8962,Aluminum,StainlessSteel,101.304,nickel_plated,Laser,8.049,6.33,52.368,,,,,178.166396,50.458192,286.881353,1.058568,0.210171,,,,,,,693.6518,13.613058,31553.35,50.954886,8.054674,35.0,25.0,12.0,350.0,0.0,1412.685143,9.61552,300,18.398198,37.205824,0.91256,interfacial_delamination
8963,Copper,Aluminum,125.487,brushed,Laser,3.107,4.852,41.806,,,,,100.0,54.838688,102.561173,0.257846,0.060631,,,,,,,164.216689,10.894863,20753.103,15.072854,4.380794,35.0,16.622252,12.0,350.0,0.0,461.219375,4.537939,230,16.602912,36.62922,1.0,interfacial_delamination
8964,Aluminum,Aluminum,78.275,bare,USW,3.328,5.384,20.0,1682.374574,38.827195,1055.88082,455.742905,,,,,,,,,,,,531.190329,29.646405,110145.904,17.91753,4.776328,35.0,25.0,4.520603,350.0,0.270043,675.07347,4.515167,1067,9.559219,61.959319,0.779659,interfacial_delamination
8965,Aluminum,Nickel,111.61,bare,Laser,4.573,4.674,25.706,,,,,670.535476,61.31373,151.420993,1.106403,0.226743,,,,,,,526.916618,24.650141,50628.294,21.375806,5.216946,35.0,25.0,12.0,350.0,0.0,638.148957,5.418202,87,16.822544,32.757311,0.953851,interfacial_delamination
8966,Copper,StainlessSteel,75.688,bare,RSW,8.794,3.271,58.295,,,,,,,,,,12.789717,4.230545,127.390733,90.371534,95.935567,1906.578638,159123.623812,5532.72678,13964844.995,28.760434,6.051357,35.0,25.0,12.0,350.0,0.0,803.227002,15.512111,150,12.653074,37.144004,0.985468,interfacial_delamination
8967,Copper,Copper,75.652,brushed,USW,3.374,7.109,81.769,1767.230184,27.86374,670.067848,348.108985,,,,,,,,,,,,377.60775,15.741373,42320.435,23.805563,5.505469,35.0,25.0,2.222264,350.0,0.454639,1356.396549,3.290823,1525,8.346538,61.707257,0.576021,porosity_cracking
8968,Aluminum,StainlessSteel,131.658,brushed,USW,6.83,8.357,45.768,1751.795201,39.553298,398.003708,350.527018,,,,,,,,,,,,278.596861,4.880851,8736.219,49.769344,7.960421,8.135192,0.0,3.217958,292.424515,0.645169,2366.015189,7.058099,2471,12.868478,78.071911,0.273888,tearing
8969,Aluminum,Aluminum,98.062,silver_plated,USW,8.837,10.019,20.0,1779.445374,41.546501,706.92412,290.188479,,,,,,,,,,,,277.100905,3.129759,9300.097,71.774044,9.559579,7.640309,1.173574,0.747819,274.575776,0.625754,3398.476088,1.099591,2602,13.917402,84.070422,0.16679,mixed
8970,Copper,Aluminum,111.707,bare,USW,2.514,7.662,38.225,1347.798856,15.256885,852.359994,282.269443,,,,,,,,,,,,165.576303,8.594854,18392.778,19.264585,4.952619,35.0,7.447139,5.613839,350.0,0.080526,626.753488,3.801772,516,15.768249,50.881246,0.845711,interfacial_delamination
8971,Copper,Copper,118.039,silver_plated,USW,5.416,6.118,24.309,1796.517205,30.663168,448.587704,384.318881,,,,,,,,,,,,353.991666,10.68343,18396.932,31.063703,6.289001,35.0,17.770384,1.634542,350.0,0.412238,1704.230755,2.964822,1193,16.275397,62.258057,0.572219,porosity_cracking
8972,Copper,StainlessSteel,120.787,bare,RSW,4.099,5.278,50.659,,,,,,,,,,16.653274,5.351998,202.53542,145.023594,55.690809,2609.850022,684568.335661,31640.113411,50042909.71,21.63609,5.248612,35.0,25.0,12.0,350.0,0.0,654.464546,19.51933,165,19.793895,41.37845,0.973152,interfacial_delamination
8973,Copper,Copper,136.396,graphite_coated,USW,8.255,6.149,81.272,1544.05246,44.851321,1077.688923,311.814755,,,,,,,,,,,,249.43189,4.914177,7394.95,50.757614,8.039067,13.39608,0.591547,1.590544,245.36009,0.675349,2735.94284,1.594078,2622,9.683886,86.857351,0.245038,pullout
8974,Copper,Copper,170.716,tin_plated,USW,6.249,5.363,20.0,1706.41336,31.890231,702.730079,199.784859,,,,,,,,,,,,197.622775,5.897089,7032.164,32.561781,6.438862,24.400893,1.729031,1.055215,232.905853,0.526024,1660.279321,2.178689,1911,9.509232,73.290735,0.347147,porosity_cracking
8975,Copper,Copper,119.288,graphite_coated,RSW,5.275,5.879,20.0,,,,,,,,,,7.895266,1.754988,298.653381,111.732092,58.388983,2313.868943,5851.620911,188.699587,321135.698,31.010248,6.283588,35.0,25.0,12.0,350.0,0.0,866.460216,3.846936,50,16.235262,37.485838,0.928862,interfacial_delamination
8976,Copper,StainlessSteel,129.639,brushed,Laser,5.602,6.03,93.318,,,,,277.457597,50.876695,53.935466,0.883466,0.136251,,,,,,,507.394377,15.021397,22229.198,33.778108,6.55802,35.0,25.0,11.865431,350.0,0.0,955.723357,12.678677,241,16.334828,36.690716,0.969318,interfacial_delamination
8977,Copper,Copper,87.109,nickel_plated,Laser,7.845,4.822,20.0,,,,,645.434552,6.745047,164.538761,0.929604,0.281026,,,,,,,6447.162322,170.442895,397214.797,36.604352,6.826867,35.0,25.0,12.0,350.0,0.0,1003.418277,3.355385,309,15.565527,35.358639,0.92405,interfacial_delamination
8978,Copper,Aluminum,191.495,brushed,Laser,7.629,5.624,26.049,,,,,474.053581,9.523401,275.122325,0.267394,0.306382,,,,,,,2965.826907,69.124338,86137.082,40.503823,7.1813,35.0,25.0,12.0,350.0,0.0,1159.746942,3.613702,155,19.859631,36.324884,0.995096,interfacial_delamination
8979,Copper,Copper,87.087,tin_plated,RSW,8.016,4.598,26.349,,,,,,,,,,12.501423,4.179412,189.479832,112.482079,90.823147,1561.054437,6902.176509,187.257623,436515.936,35.353437,6.709202,35.0,25.0,12.0,350.0,0.0,987.935745,3.548264,373,15.472516,37.868079,1.0,interfacial_delamination
8980,Aluminum,Nickel,121.087,tin_plated,Laser,10.671,8.147,43.151,,,,,521.13694,44.980365,0.0,0.0,0.215797,,,,,,,1770.670561,20.369018,38584.45,86.929598,10.520561,35.0,25.0,12.0,350.0,0.0,2406.104424,3.700419,91,18.7511,33.951766,0.954629,interfacial_delamination
8981,Copper,Copper,165.231,bare,RSW,8.251,6.546,29.232,,,,,,,,,,8.053708,2.7448,268.334909,118.031424,121.32633,2151.48182,3067.340746,56.79121,69800.399,54.010836,8.292692,35.0,25.0,11.549873,350.0,0.0,1527.147754,3.403162,171,15.62962,34.556476,0.973277,interfacial_delamination
8982,Copper,Copper,142.78,brushed,Laser,5.432,7.267,57.876,,,,,770.498522,36.965115,0.0,0.0,0.191419,,,,,,,1817.781198,46.04862,65527.073,39.475259,7.089532,35.0,25.0,10.906041,350.0,0.0,1096.158506,3.224186,185,13.828377,40.850841,0.990123,interfacial_delamination
8983,Aluminum,Nickel,71.994,bare,USW,8.436,6.369,32.114,2022.67656,31.079442,392.958362,243.937371,,,,,,,,,,,,248.423376,4.623711,14746.662,46.208274,7.670346,8.844305,1.021782,1.908276,350.0,0.600584,2537.52373,1.925215,2426,11.204422,70.302698,0.168373,tearing
8984,Copper,Aluminum,142.658,bare,Laser,7.697,10.516,61.106,,,,,642.519135,52.252623,100.651245,0.81871,0.235709,,,,,,,1925.551755,23.787686,39839.064,80.947417,10.152116,35.0,25.0,12.0,350.0,0.0,2260.439394,3.296245,323,25.315302,32.045694,0.933464,interfacial_delamination
8985,Aluminum,StainlessSteel,92.756,bare,Laser,5.626,3.353,40.753,,,,,384.78544,28.570432,160.812137,0.664402,0.202633,,,,,,,554.548215,29.399171,74340.435,18.862716,4.900689,35.0,25.0,12.0,350.0,0.0,558.378413,22.417337,180,16.035485,37.069521,0.934582,interfacial_delamination
8986,Copper,Copper,99.757,nickel_plated,USW,6.381,7.265,73.412,1396.851755,29.503782,622.212223,407.363982,,,,,,,,,,,,338.759341,7.307045,14942.551,44.997591,7.569195,35.0,4.356483,0.70524,350.0,0.411625,2155.682817,2.795492,1334,13.405728,65.936173,0.505821,porosity_cracking
8987,Aluminum,Aluminum,153.586,graphite_coated,USW,7.08,7.428,20.0,1490.891082,21.009707,654.358806,137.616191,,,,,,,,,,,,97.500482,1.854,3529.944,32.243223,6.407289,7.098262,0.258013,0.970329,161.84283,0.479168,1622.327738,1.660704,2162,9.800148,77.013681,0.184177,tearing
8988,Copper,Copper,86.559,brushed,USW,4.982,5.592,21.181,1621.720483,26.057704,622.871574,378.824488,,,,,,,,,,,,348.642416,12.516126,29373.724,27.312604,5.897075,35.0,25.0,1.680438,350.0,0.410907,1511.190246,3.358075,1318,9.424522,64.418554,0.514633,porosity_cracking
8989,Copper,Copper,164.82,bare,Laser,5.861,9.262,27.998,,,,,273.608088,18.814713,266.264596,0.475507,0.087401,,,,,,,4219.656707,77.738323,95772.049,54.280264,8.313349,35.0,25.0,12.0,350.0,0.0,1543.740405,3.431569,67,15.822164,39.072572,1.0,interfacial_delamination
8990,Copper,Aluminum,111.32,brushed,USW,5.621,8.884,48.62,2325.130082,26.507967,908.453287,227.453412,,,,,,,,,,,,351.6244,7.040534,15136.183,49.942859,7.974285,35.0,4.317272,4.512409,350.0,0.238619,1795.362996,2.757581,1054,16.331477,45.622154,0.744931,interfacial_delamination
8991,Copper,Aluminum,107.91,bare,USW,9.161,5.436,28.002,1197.535476,37.454926,781.039482,436.59748,,,,,,,,,,,,327.575087,6.577455,14568.585,49.802708,7.963088,31.590509,2.941535,4.306342,350.0,0.257445,1893.122801,2.905622,949,13.687125,55.988662,0.713342,interfacial_delamination
8992,Copper,Nickel,121.554,bare,USW,6.587,5.591,49.47,1676.312259,24.532235,689.114665,297.087492,,,,,,,,,,,,276.4152,7.504486,11877.08,36.402678,6.808034,35.0,5.221242,2.620956,348.003671,0.385929,1923.75191,3.672654,1203,17.382077,56.02364,0.592198,porosity_cracking
8993,Copper,Aluminum,100.706,brushed,Laser,7.161,10.715,41.167,,,,,443.132181,65.43899,341.189016,1.473122,0.208846,,,,,,,1915.584757,24.963565,59175.174,76.735223,9.884448,35.0,25.0,12.0,350.0,0.0,2133.345167,3.703675,66,17.702135,39.626984,0.947088,interfacial_delamination
8994,Copper,Copper,141.919,nickel_plated,USW,5.654,4.445,23.916,1650.909726,52.746625,541.697365,281.742622,,,,,,,,,,,,173.126748,6.890054,9879.24,23.800688,5.504905,35.0,4.878389,1.301843,292.728595,0.399439,1286.333554,3.223689,1544,16.433129,64.325774,0.53748,porosity_cracking
8995,Aluminum,Aluminum,123.836,graphite_coated,Laser,6.42,3.965,64.514,,,,,670.288892,46.549908,292.97655,1.396018,0.236615,,,,,,,1019.871852,40.064972,94136.45,25.455449,5.693056,35.0,25.0,9.93099,350.0,0.0,745.159262,4.353191,54,12.260052,32.440952,0.955459,interfacial_delamination
8996,Copper,Aluminum,121.728,oxide_heavy,USW,5.446,4.233,26.449,2125.703135,23.523674,518.990214,298.13655,,,,,,,,,,,,307.32833,13.332016,26153.52,22.01033,5.29381,35.0,25.0,7.691495,350.0,0.0,629.167479,4.714245,133,19.980807,37.827336,0.905094,interfacial_delamination
8997,Aluminum,Aluminum,163.344,tin_plated,USW,2.216,6.445,65.368,929.329062,22.830899,1053.432774,360.404188,,,,,,,,,,,,192.125529,13.453401,24013.436,14.280815,4.264141,35.0,25.0,2.020539,350.0,0.445935,817.73804,4.482163,1494,15.331624,66.560484,0.561972,porosity_cracking
8998,Copper,Aluminum,105.484,silver_plated,RSW,8.935,5.65,56.207,,,,,,,,,,16.870441,4.330588,182.170829,118.522621,134.071888,2437.554237,12850.883001,254.572492,575776.185,50.48025,8.017072,35.0,25.0,12.0,350.0,0.0,1388.82982,3.472547,87,19.017443,31.602001,0.892604,interfacial_delamination
8999,Aluminum,Nickel,151.556,gold_plated,USW,7.805,6.294,20.0,1462.73837,30.961154,428.97419,301.391887,,,,,,,,,,,,215.587823,4.388397,6654.178,42.030165,7.315358,4.835156,0.34885,2.143523,238.405833,0.71294,2328.959392,1.557241,2929,16.049678,74.535815,0.157702,tearing
9000,Copper,Copper,161.393,graphite_coated,Laser,4.679,5.077,37.123,,,,,876.618068,57.389343,0.0,0.0,0.119355,,,,,,,1316.819946,55.428389,69753.695,23.757139,5.499866,35.0,25.0,12.0,350.0,0.0,699.005724,4.288468,149,16.399494,36.809761,0.911458,interfacial_delamination
9001,Copper,Aluminum,148.422,nickel_plated,RSW,6.657,6.89,59.386,,,,,,,,,,9.12779,2.73413,134.593163,93.711386,50.0,2495.634808,2957.100378,64.473493,103685.308,45.865366,7.641832,35.0,25.0,12.0,350.0,0.0,1317.98009,3.624742,157,18.694239,41.824368,0.944096,interfacial_delamination
9002,Aluminum,StainlessSteel,121.2,bare,RSW,5.219,6.587,22.272,,,,,,,,,,16.006144,2.508564,182.090313,103.931554,95.906184,2661.829912,288768.60438,8400.727446,16248327.66,34.374238,6.615636,35.0,25.0,12.0,350.0,0.0,972.643685,13.347917,188,15.483289,28.339213,0.982745,interfacial_delamination
9003,Copper,Aluminum,73.753,tin_plated,USW,7.697,6.595,55.395,1165.411359,28.373164,663.622203,244.253396,,,,,,,,,,,,175.567908,3.458343,11241.374,42.489681,7.355239,5.056078,0.028107,2.796574,337.278462,0.721012,2212.877664,1.159791,2907,14.517348,81.209169,0.184379,tearing
9004,Aluminum,Aluminum,102.967,brushed,RSW,4.005,8.286,59.553,,,,,,,,,,5.058477,4.385485,155.482827,124.121824,105.888449,1726.290289,1764.277691,53.160922,150177.969,32.635777,6.446174,35.0,25.0,10.562862,350.0,0.0,940.977898,3.974388,50,19.999047,41.900512,0.950579,interfacial_delamination
9005,Copper,Aluminum,143.53,tin_plated,USW,8.09,7.147,66.18,1069.964097,32.603464,375.554847,50.0,,,,,,,,,,,,25.369534,0.438814,795.509,19.252417,4.951054,17.807121,0.0,0.725769,103.295816,0.130224,942.420082,2.944449,680,21.897875,68.384131,0.343067,insufficient_fusion
9006,Copper,Aluminum,98.845,tin_plated,Laser,6.257,8.11,45.507,,,,,451.647903,29.795388,378.67358,0.342865,0.191529,,,,,,,1876.048419,36.971532,89272.648,50.743053,8.037914,35.0,25.0,12.0,350.0,0.0,1414.618439,3.3522,111,19.130271,36.481916,0.895222,interfacial_delamination
9007,Copper,Copper,123.299,nickel_plated,USW,2.903,5.69,51.115,1001.73901,47.20939,760.898361,337.79594,,,,,,,,,,,,150.426969,9.106347,15043.586,16.518914,4.586124,35.0,11.303659,0.866604,350.0,0.490557,828.290771,3.426805,1842,12.090506,69.403776,0.426881,porosity_cracking
9008,Aluminum,Aluminum,108.021,silver_plated,USW,4.999,7.776,27.962,1354.494044,26.934327,684.700034,468.546906,,,,,,,,,,,,377.379014,9.708574,26160.836,38.648811,7.014927,35.0,12.108958,1.649808,350.0,0.467799,2115.969354,2.825566,1568,8.73735,67.318747,0.59826,porosity_cracking
9009,Copper,Nickel,69.84,tin_plated,USW,4.669,5.354,20.0,1299.46501,36.997097,605.106745,250.338045,,,,,,,,,,,,187.586148,7.505174,20607.391,24.187565,5.549465,35.0,4.234072,2.885131,350.0,0.397299,1232.688633,4.340007,1313,17.516212,58.112284,0.605883,porosity_cracking
9010,Copper,Nickel,138.479,nickel_plated,USW,6.944,2.745,35.153,1127.304663,36.668644,764.657503,309.394414,,,,,,,,,,,,212.252563,11.133747,15438.052,19.063894,4.926754,35.0,19.099602,4.734281,350.0,0.131151,682.702128,4.91882,828,15.560035,47.550574,0.761406,interfacial_delamination
9011,Copper,Nickel,94.812,silver_plated,USW,7.915,6.577,48.451,1601.61478,34.288912,697.368318,433.935251,,,,,,,,,,,,440.725048,8.466261,17155.509,51.78406,8.119945,35.0,6.452339,2.837435,350.0,0.383498,2682.761128,3.097606,1276,16.238631,62.464021,0.620056,porosity_cracking
9012,Aluminum,Nickel,146.634,tin_plated,Laser,5.621,4.059,52.32,,,,,738.004593,52.064078,212.308917,0.768293,0.275878,,,,,,,599.536763,26.27734,41110.529,22.187039,5.315018,35.0,25.0,12.0,350.0,0.0,667.818496,5.204239,50,17.928588,39.387741,0.96395,interfacial_delamination
9013,Copper,Titanium,111.035,gold_plated,Laser,3.594,3.877,20.0,,,,,734.461299,33.884321,0.0,0.0,0.200562,,,,,,,629.994065,45.215723,100028.152,13.933075,4.211905,35.0,25.0,12.0,350.0,0.0,436.232843,14.646485,231,17.926708,43.211863,0.965964,interfacial_delamination
9014,Aluminum,Aluminum,92.469,brushed,Laser,8.383,3.055,28.575,,,,,416.590922,45.581229,230.230093,1.727518,0.326829,,,,,,,495.787977,19.358389,60899.843,23.69224,5.492349,35.0,25.0,4.677915,350.0,0.132923,871.346172,3.815943,766,18.808599,45.921607,0.781311,interfacial_delamination
9015,Copper,Nickel,168.159,brushed,RSW,2.0,6.835,23.617,,,,,,,,,,19.80825,2.181018,231.640036,50.0,116.064286,1851.792528,125120.478901,9153.024697,10427794.231,13.66985,4.171929,35.0,25.0,12.0,350.0,0.0,413.46948,5.963581,50,16.588592,33.266829,1.0,interfacial_delamination
9016,Aluminum,Titanium,29.332,gold_plated,USW,6.644,4.436,20.0,1405.731009,35.227742,507.952576,250.43742,,,,,,,,,,,,195.378629,6.628771,71168.411,27.596249,5.927616,31.281288,3.978924,3.086551,350.0,0.436703,1370.142216,8.357174,1301,15.058323,71.948528,0.618852,porosity_cracking
9017,Copper,Aluminum,133.599,bare,Laser,6.749,4.215,56.172,,,,,459.936861,34.866956,91.849841,0.786285,0.210477,,,,,,,752.5895,26.458339,47299.925,28.444321,6.018009,35.0,25.0,12.0,350.0,0.0,823.469875,3.559132,237,18.863856,32.151644,0.952912,interfacial_delamination
9018,Copper,Aluminum,127.285,tin_plated,Laser,5.736,6.75,20.0,,,,,761.358858,12.279342,0.0,0.0,0.23614,,,,,,,4288.260394,110.750646,207584.866,38.719958,7.02138,35.0,25.0,12.0,350.0,0.0,1117.677793,3.69956,50,22.295974,30.626865,0.980717,interfacial_delamination
9019,Copper,Copper,140.657,graphite_coated,USW,7.048,4.976,20.0,1898.671795,47.120294,660.779713,99.691318,,,,,,,,,,,,80.936907,2.30784,3350.682,24.186647,5.54936,4.55408,0.0,1.008413,158.714591,0.676938,1231.530822,1.54393,2887,12.580294,83.015819,0.128636,mixed
9020,Copper,StainlessSteel,171.9,nickel_plated,USW,4.984,6.922,28.56,1207.061262,22.646316,719.948415,256.011699,,,,,,,,,,,,154.952891,4.49165,5020.329,31.945145,6.377603,6.856569,0.509013,2.840962,213.926915,0.698652,1676.703011,10.197979,2834,9.20906,80.204062,0.162184,tearing
9021,Copper,Nickel,102.658,bare,USW,3.992,7.112,62.633,1413.534584,34.249869,563.786094,442.092103,,,,,,,,,,,,354.896554,12.50125,23392.252,27.41688,5.908321,35.0,25.0,5.019005,350.0,0.103199,899.337954,4.31139,336,17.178689,39.444057,0.831118,interfacial_delamination
