nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J
6.0,28.274,9.5,2.949,190.7,0.404,0.4427,5428.6,3517.5,81.6,113.3,True,33.765,182.712
6.0,28.274,4.105,5.013,251.3,0.449,0.2111,5538.9,3607.3,80.9,106.9,True,173.735,287.321
6.0,28.274,15.177,12.0,875.1,3.5,0.1946,2946.2,1929.9,47.7,145.9,False,115.207,1421.438
4.24,14.117,17.89,2.467,204.4,0.173,0.7439,2564.3,1643.7,57.6,99.3,False,67.69,72.346
4.772,17.886,11.257,3.128,222.5,0.19,0.3818,3652.1,2374.9,67.2,105.6,True,45.018,85.179
6.0,28.274,2.452,8.486,469.0,1.597,0.1882,4212.0,2737.9,88.9,117.3,True,79.761,595.697
6.0,28.274,5.742,7.552,434.3,1.486,0.1454,3913.5,2542.9,80.8,120.7,True,153.098,552.272
6.0,28.274,6.686,10.462,396.5,1.595,0.2772,3523.9,2309.3,70.6,123.3,True,26.446,855.193
6.0,28.274,8.656,4.181,284.5,0.912,0.242,5272.4,3452.6,79.6,120.5,True,195.722,326.792
4.619,16.756,9.385,1.442,127.1,0.213,0.1247,3199.5,2105.1,81.2,113.1,True,117.929,80.82
6.0,28.274,5.142,6.607,200.0,0.588,0.2544,3514.4,2310.6,92.5,98.1,True,58.084,348.986
6.0,28.274,6.291,10.312,336.2,1.151,0.5571,4049.4,2625.5,74.7,114.1,True,54.414,832.956
6.0,28.274,8.343,4.03,243.1,0.649,0.602,5380.7,3492.2,73.6,120.5,True,51.1,223.621
6.0,28.274,13.383,12.0,752.7,3.5,0.1031,3198.4,2063.5,52.1,134.7,False,195.662,1412.592
5.963,27.928,5.429,3.409,227.6,0.365,0.3076,5658.7,3693.7,86.7,110.0,True,59.176,172.618
4.848,18.457,12.706,1.497,114.9,0.26,0.1446,3276.2,2139.8,68.0,112.8,False,67.103,109.059
6.0,28.274,4.86,12.0,373.9,1.379,0.0997,3434.9,2259.6,76.6,114.0,True,105.358,892.556
4.07,13.011,10.258,2.102,192.6,0.191,0.1407,2452.4,1622.9,73.1,89.7,True,231.486,66.138
5.605,24.673,11.264,2.933,211.3,0.272,0.3401,5173.0,3383.4,72.9,98.9,True,37.561,149.392
6.0,28.274,6.026,7.364,330.8,0.916,0.0957,3335.9,2169.1,86.0,80.5,True,294.394,498.915
6.0,28.274,6.422,7.239,429.3,1.473,0.2072,3849.4,2515.0,83.5,124.4,True,88.054,546.988
6.0,28.274,4.495,8.134,348.9,1.069,0.2278,3717.0,2439.1,79.3,123.4,True,84.589,599.301
4.17,13.659,11.677,1.693,164.9,0.169,0.2402,2855.1,1861.2,67.3,107.9,True,257.822,69.397
6.0,28.274,7.109,5.326,262.9,0.471,0.2638,4970.0,3228.7,84.0,112.5,True,36.236,304.241
6.0,28.274,3.691,4.837,241.5,0.637,0.2586,4971.6,3279.4,93.9,114.7,True,92.104,337.895
5.984,28.127,6.498,2.341,173.1,0.368,0.2134,5865.7,3803.3,84.8,76.7,True,291.35,171.795
6.0,28.274,6.862,5.76,340.1,0.995,0.3278,4456.2,2872.5,81.0,123.0,True,40.643,359.404
6.0,28.274,4.509,5.096,318.0,0.983,0.4195,5189.0,3399.7,83.3,119.6,True,58.098,354.749
4.833,18.347,8.766,1.532,129.6,0.208,0.3863,4155.2,2700.1,77.6,97.9,True,32.828,99.406
6.0,28.274,7.296,5.875,292.0,0.743,0.1965,3937.4,2573.7,81.7,109.2,True,138.991,402.145
5.098,20.41,10.226,2.315,150.1,0.222,0.2698,4752.0,3087.2,77.5,108.1,True,112.186,110.218
6.0,28.274,4.62,6.797,256.1,1.099,0.2784,3666.3,2390.6,86.9,123.0,True,93.171,575.086
6.0,28.274,4.77,8.27,330.6,1.134,0.1988,3575.3,2306.9,88.8,116.3,True,39.785,638.91
6.0,28.274,6.998,3.415,208.9,0.475,0.5123,5461.3,3537.4,83.1,104.5,True,79.808,222.758
6.0,28.274,6.417,2.881,161.4,0.338,0.1502,6500.0,4237.9,84.5,107.2,True,156.308,200.741
4.306,14.565,15.285,2.111,182.7,0.17,0.2671,2877.0,1879.9,58.7,107.4,False,96.697,70.201
5.81,26.508,10.364,3.024,203.0,0.267,0.243,5653.5,3660.7,68.7,96.4,True,110.63,145.143
6.0,28.274,5.746,3.515,204.3,0.449,0.263,5362.6,3498.2,89.9,103.1,True,57.005,220.435
6.0,28.274,5.936,5.515,245.9,0.755,0.4138,4266.7,2754.8,93.0,108.8,True,100.663,409.151
4.784,17.975,12.22,2.536,193.9,0.266,0.5636,3295.1,2184.3,69.4,115.2,False,40.79,104.903
6.0,28.274,12.161,12.0,424.6,1.653,0.3708,3437.8,2209.5,60.4,125.8,False,32.514,1223.583
6.0,28.274,6.738,8.761,309.8,0.9,0.2264,3944.3,2588.4,75.4,108.8,True,245.792,637.454
6.0,28.274,4.149,9.945,402.7,1.337,0.2205,3702.2,2448.6,87.7,118.2,True,160.762,709.298
6.0,28.274,3.017,10.206,230.3,0.976,0.1326,3622.4,2359.9,86.5,96.4,True,424.919,616.008
6.0,28.274,2.825,5.77,349.0,1.117,0.4343,4917.7,3164.9,99.1,117.5,True,19.266,407.307
6.0,28.274,3.691,5.499,355.2,0.939,0.2719,5000.4,3254.5,88.4,120.2,True,79.288,337.393
6.0,28.274,7.308,4.497,254.0,0.522,0.2577,4758.1,3121.1,80.4,119.0,True,104.03,267.767
6.0,28.274,4.324,6.323,304.2,0.723,0.2481,3705.9,2423.3,94.6,84.0,True,78.582,383.377
6.0,28.274,5.757,10.329,536.2,2.255,0.3499,3932.7,2589.1,78.5,129.8,True,55.416,854.299
6.0,28.274,8.052,3.076,196.3,0.428,0.1353,5615.6,3674.2,75.6,107.8,True,481.915,210.791
6.0,28.274,8.117,12.0,422.8,1.752,0.1214,3408.6,2229.0,67.6,123.5,True,120.157,1013.493
6.0,28.274,11.0,3.333,200.1,0.411,0.2386,4953.3,3249.1,82.1,105.5,True,123.42,186.619
6.0,28.274,6.294,10.168,288.6,1.169,0.2151,4023.3,2603.7,76.4,119.6,True,73.39,846.792
6.0,28.274,8.713,12.0,667.0,2.964,0.1574,3617.5,2362.1,67.8,142.1,True,66.337,1132.793
6.0,28.274,9.447,4.215,235.8,0.482,0.3256,4703.2,3073.8,77.7,116.5,True,26.668,243.452
6.0,28.274,8.181,12.0,611.4,2.823,0.096,3638.3,2343.9,67.8,139.7,True,131.594,1077.504
6.0,28.274,4.117,7.952,334.8,0.935,0.0925,3689.1,2398.9,92.0,118.6,True,161.45,518.237
6.0,28.274,4.718,5.277,264.7,0.527,0.3142,5251.7,3413.5,81.3,104.0,True,106.242,347.881
6.0,28.274,7.475,3.619,171.9,0.544,0.3415,5301.1,3480.2,84.0,107.9,True,29.967,261.759
6.0,28.274,4.679,5.581,233.5,0.906,0.08,4400.6,2839.0,84.0,114.4,True,258.801,500.444
6.0,28.274,8.547,3.159,149.0,0.385,0.1309,6237.6,4027.9,78.7,106.8,True,160.147,236.87
6.0,28.274,7.614,3.014,174.5,0.336,0.4173,6474.5,4220.9,79.3,102.2,True,17.021,198.964
6.0,28.274,4.019,4.075,237.8,0.898,0.3539,6001.1,3896.4,88.0,111.2,True,34.681,321.132
6.0,28.274,4.904,6.571,259.2,0.939,0.284,3655.8,2402.2,88.8,110.9,True,28.896,520.494
6.0,28.274,5.423,3.436,268.7,0.622,0.2092,6272.2,4092.3,82.7,116.4,True,77.562,212.704
6.0,28.274,6.241,5.319,258.3,0.56,0.6506,5055.3,3287.8,89.1,107.8,True,23.662,373.225
6.0,28.274,14.085,12.0,704.3,2.907,0.3482,3133.0,2024.3,56.0,137.3,False,93.419,1110.362
6.0,28.274,7.063,3.416,198.5,0.403,0.4193,5441.0,3538.6,78.7,112.6,True,29.328,195.65
5.074,20.223,10.125,1.934,204.2,0.394,0.1945,4447.9,2870.2,71.8,117.5,True,122.934,123.445
6.0,28.274,6.024,10.824,566.7,2.265,0.3928,3917.9,2545.9,76.2,135.5,True,27.085,858.242
6.0,28.274,7.945,3.119,214.9,0.496,0.152,6041.2,3903.5,86.2,127.6,True,112.899,163.463
4.094,13.162,12.567,1.954,197.6,0.178,0.0864,2455.4,1588.0,68.3,109.9,False,217.64,59.285
6.0,28.274,3.445,11.819,292.7,1.067,0.08,3534.6,2296.8,71.2,104.9,True,288.202,677.982
6.0,28.274,4.482,3.146,173.5,0.462,0.1939,6025.2,3911.2,93.2,120.6,True,243.852,231.254
6.0,28.274,7.047,12.0,347.6,1.216,0.1961,3245.0,2089.4,68.5,102.2,True,101.172,780.99
6.0,28.274,6.034,3.973,219.1,0.355,0.1921,6028.1,3916.5,86.1,105.1,True,58.226,213.786
4.799,18.092,16.146,1.877,180.0,0.327,0.6397,3353.9,2152.2,59.4,113.9,False,104.099,97.113
5.854,26.916,9.389,3.661,242.8,0.343,0.2279,4787.5,3095.2,76.5,113.7,True,118.081,159.617
6.0,28.274,4.785,6.459,413.1,1.206,0.133,4190.1,2749.3,91.0,118.3,True,383.102,442.189
6.0,28.274,6.244,7.388,246.1,0.647,0.3798,3310.7,2140.2,90.6,104.5,True,54.147,389.803
6.0,28.274,10.034,11.253,559.0,2.61,0.5255,3483.4,2289.4,68.7,137.9,True,62.605,993.861
6.0,28.274,5.961,6.32,250.2,0.841,0.3422,3754.2,2443.4,88.1,112.8,True,60.777,461.503
6.0,28.274,6.712,4.3,201.1,0.438,0.3161,5723.3,3696.0,89.0,110.4,True,93.849,278.192
6.0,28.274,4.991,6.154,286.7,0.74,0.3417,4010.5,2597.8,86.7,107.6,True,94.134,399.985
5.208,21.303,17.823,2.451,217.7,0.28,0.829,3356.2,2170.2,58.4,107.2,False,52.89,112.964
6.0,28.274,7.812,3.186,166.5,0.343,0.08,6364.1,4127.6,79.8,102.5,True,121.996,204.676
5.479,23.58,7.286,1.866,125.4,0.256,0.2953,5754.4,3790.8,78.6,105.0,True,31.254,136.672
6.0,28.274,4.702,10.583,577.9,2.086,0.1214,4038.2,2628.1,78.3,135.5,True,104.589,787.74
5.767,26.117,14.074,2.471,198.4,0.438,0.4769,5073.0,3320.1,62.7,117.9,False,66.381,140.444
6.0,28.274,4.939,4.568,212.8,0.721,0.3425,4962.6,3248.0,99.2,122.7,True,83.713,388.275
6.0,28.274,6.533,10.966,409.6,1.428,0.2922,3483.9,2254.5,77.4,125.5,True,106.007,817.022
6.0,28.274,5.144,6.83,422.7,1.231,0.2264,3946.3,2573.9,84.1,124.3,True,106.899,451.999
6.0,28.274,11.42,2.949,236.1,0.387,0.3918,4898.7,3185.8,70.4,84.9,True,38.83,182.944
6.0,28.274,3.558,9.043,313.1,1.307,0.3005,3583.6,2328.7,80.5,86.0,True,82.738,731.814
6.0,28.274,7.064,8.587,488.0,1.667,0.2374,3777.3,2473.4,79.7,124.8,True,178.726,623.359
6.0,28.274,7.231,6.777,294.7,0.875,0.1317,3381.7,2184.6,74.8,107.1,True,85.901,481.89
6.0,28.274,4.299,4.849,208.9,0.493,0.3747,5601.8,3634.8,97.9,112.6,True,19.614,321.361
6.0,28.274,16.181,12.0,837.4,3.5,0.325,2918.4,1886.4,37.1,146.5,False,95.307,1445.503
6.0,28.274,5.631,10.269,360.3,1.465,0.099,3550.3,2272.9,76.8,113.7,True,161.781,839.659
6.0,28.274,8.634,4.543,255.1,0.435,0.1948,5238.5,3412.4,69.3,111.6,True,64.177,276.18
6.0,28.274,3.68,4.048,179.0,0.585,0.2498,5238.0,3409.9,94.6,98.1,True,64.079,301.12
4.855,18.51,12.706,1.765,151.5,0.248,0.08,3345.5,2162.3,72.5,103.5,False,241.398,101.539
6.0,28.274,8.559,3.983,249.9,0.393,0.1824,4896.5,3183.3,78.5,108.0,True,166.508,189.686
6.0,28.274,5.009,8.784,492.2,1.679,0.3077,3987.0,2545.5,84.1,125.9,True,55.268,628.209
5.183,21.1,14.71,3.303,166.5,0.249,0.7411,3214.0,2062.0,66.5,88.8,False,39.387,116.382
5.513,23.872,12.669,4.628,229.8,0.279,0.7691,3291.4,2154.2,72.2,94.8,False,24.484,136.689
6.0,28.274,5.355,6.079,223.3,0.865,0.2363,3790.2,2467.8,91.0,89.0,True,69.605,468.172
6.0,28.274,7.615,9.067,288.8,0.994,0.1473,3909.4,2528.8,74.6,115.9,True,270.783,710.745
6.0,28.274,9.157,2.977,199.4,0.623,0.08,5973.3,3859.3,77.3,120.4,True,190.914,213.211
6.0,28.274,4.475,5.659,244.0,0.571,0.3468,5068.9,3307.4,84.5,98.9,True,80.549,381.721
6.0,28.274,7.573,5.091,290.8,0.666,0.2377,4184.6,2713.4,85.2,98.2,True,64.545,349.59
6.0,28.274,15.766,12.0,910.8,3.5,0.3046,2986.9,1919.9,50.5,142.0,False,56.131,1583.077
6.0,28.274,7.153,8.419,319.0,0.849,0.4001,3918.5,2569.8,81.1,101.4,True,56.723,598.31
6.0,28.274,8.966,4.198,257.6,0.389,0.1073,4532.3,2965.3,69.0,90.3,True,156.515,184.439
6.0,28.274,4.369,4.247,177.8,0.602,0.2295,5306.3,3442.2,88.2,113.0,True,128.59,316.146
6.0,28.274,11.429,12.0,760.0,3.096,0.1989,3343.0,2176.4,62.1,137.7,True,168.262,1184.784
6.0,28.274,7.803,12.0,367.6,1.522,0.2543,3861.5,2519.5,67.5,107.9,True,73.118,1121.713
6.0,28.274,8.905,3.477,163.5,0.467,0.1948,4947.6,3188.7,77.4,85.2,True,131.148,230.932
6.0,28.274,3.508,3.674,182.8,0.569,0.1393,5753.0,3745.6,91.6,114.2,True,162.118,296.459
5.454,23.361,6.779,2.727,209.0,0.27,0.3494,5647.9,3690.3,81.9,110.9,True,48.499,147.991
6.0,28.274,9.943,4.971,207.1,0.697,0.2563,4171.5,2709.9,76.5,108.3,True,227.823,373.847
6.0,28.274,11.849,12.0,502.2,2.201,0.3316,3009.9,1938.2,66.3,128.9,True,124.299,1196.999
5.221,21.407,8.979,2.429,127.1,0.238,0.0974,4181.4,2708.1,82.0,90.5,True,178.761,108.462
6.0,28.274,14.943,12.0,566.1,2.831,0.1233,2642.3,1677.1,52.5,106.5,False,206.82,1641.675
5.81,26.514,12.526,2.938,193.5,0.351,0.1922,4680.3,3022.1,73.4,113.0,False,240.964,152.793
6.0,28.274,10.37,12.0,630.6,2.906,0.2804,3467.0,2267.7,65.0,136.0,True,63.65,1109.918
6.0,28.274,7.104,6.177,292.7,0.695,0.1482,3748.0,2405.9,75.8,107.6,True,201.585,347.315
5.54,24.108,11.94,2.997,203.5,0.25,0.7199,4954.4,3205.7,64.8,100.8,True,13.938,132.543
6.0,28.274,10.841,10.866,529.3,2.478,0.6649,3424.2,2252.0,57.8,133.8,True,80.268,941.762
6.0,28.274,13.729,3.027,192.0,0.342,0.8393,5512.8,3587.3,62.0,103.4,False,24.691,204.02
5.945,27.759,8.061,2.746,172.5,0.299,0.5107,6500.0,4218.8,76.2,92.9,True,27.617,170.367
6.0,28.274,7.316,8.73,259.1,1.042,0.3905,3908.9,2537.0,84.6,116.1,True,41.568,747.917
4.736,17.616,18.125,2.545,111.4,0.222,0.7379,2567.2,1666.9,57.1,100.6,False,77.671,97.723
6.0,28.274,6.229,3.063,193.2,0.391,0.1864,5797.4,3787.6,80.8,117.5,True,82.449,188.372
6.0,28.274,5.433,10.058,369.5,1.354,0.1783,3612.9,2325.5,76.6,115.8,True,78.644,772.215
6.0,28.274,5.558,3.531,227.5,0.458,0.2315,5611.1,3672.1,86.4,107.3,True,49.315,213.383
6.0,28.274,7.241,4.651,190.6,0.398,0.202,4445.3,2889.6,76.6,90.2,True,95.079,218.375
6.0,28.274,5.754,4.432,186.8,0.525,0.1363,5712.6,3696.7,84.1,102.0,True,119.822,345.817
6.0,28.274,11.618,5.599,279.1,0.51,0.4536,3674.4,2380.8,63.2,119.1,True,95.789,260.38
6.0,28.274,5.278,9.137,376.7,1.192,0.4066,3576.1,2319.0,80.9,116.5,True,48.907,673.908
6.0,28.274,6.139,5.21,272.7,0.555,0.2389,4434.1,2854.8,79.0,101.4,True,62.548,287.685
4.638,16.895,14.226,2.699,222.7,0.185,0.2004,3300.3,2194.2,63.4,107.6,False,64.279,81.343
3.638,10.395,15.148,2.616,154.6,0.152,0.267,1682.6,1086.6,66.8,95.7,False,88.76,49.68
6.0,28.274,5.767,6.208,308.8,0.87,0.08,3840.7,2478.3,86.4,111.7,True,234.151,445.833
6.0,28.274,6.141,4.977,203.6,0.68,0.2217,4601.0,3010.6,84.5,109.3,True,99.828,363.923
6.0,28.274,9.11,3.616,225.5,0.404,0.7033,5877.5,3835.5,83.7,105.5,True,39.344,252.017
6.0,28.274,3.692,8.048,328.1,0.98,0.1732,3768.3,2449.9,78.6,119.4,True,98.948,545.77
4.615,16.727,15.128,3.13,222.6,0.297,0.2631,2962.1,1952.3,62.6,118.3,False,113.935,85.088
6.0,28.274,5.667,6.502,312.4,0.891,0.4895,3637.3,2355.5,79.7,119.3,True,93.688,457.872
6.0,28.274,3.63,7.316,266.8,0.838,0.08,4295.3,2786.5,90.7,113.9,True,125.637,589.494
6.0,28.274,10.016,12.0,335.2,1.529,0.2027,3599.5,2353.2,58.9,103.0,True,253.587,1127.125
6.0,28.274,6.051,10.232,385.5,1.477,0.2065,3545.8,2286.8,75.0,111.4,True,98.094,846.919
6.0,28.274,7.101,4.285,202.9,0.677,0.3583,4920.5,3223.1,83.2,112.6,True,40.482,337.072
6.0,28.274,7.106,9.829,340.4,1.488,0.292,3471.6,2245.1,72.4,124.8,True,107.396,853.126
6.0,28.274,9.142,4.535,211.6,0.713,0.2244,4605.7,2974.8,71.5,117.4,True,23.92,357.114
6.0,28.274,7.334,6.708,278.8,0.947,0.2988,3437.3,2226.2,82.2,115.6,True,181.087,525.317
6.0,28.274,4.788,5.92,205.8,0.734,0.171,4756.9,3112.1,92.1,100.6,True,129.211,508.534
5.025,19.833,10.571,2.385,193.8,0.267,0.2684,3859.9,2533.2,75.9,100.4,True,37.042,113.177
6.0,28.274,3.44,7.783,280.5,1.171,0.2,3759.3,2441.3,87.5,112.9,True,97.332,661.354
6.0,28.274,13.005,12.0,693.0,2.881,0.5123,3245.5,2107.7,56.0,134.6,False,59.116,1100.055
5.075,20.225,8.917,2.757,139.8,0.253,0.29,3823.1,2463.0,68.9,95.4,True,21.357,118.612
6.0,28.274,5.653,7.753,431.9,1.323,0.1523,3858.1,2526.3,80.8,125.4,True,395.972,488.149
6.0,28.274,8.696,5.303,273.0,1.109,0.3384,4548.2,2961.4,78.3,126.7,True,83.676,404.278
6.0,28.274,6.309,5.516,249.4,0.862,0.225,4243.2,2739.7,89.4,122.3,True,103.597,441.248
6.0,28.274,10.255,3.011,180.2,0.404,0.1597,5259.2,3425.3,79.0,117.8,True,266.682,182.83
6.0,28.274,6.657,5.555,274.9,0.68,0.4421,3960.4,2565.9,85.6,91.5,True,80.233,358.049
6.0,28.274,3.851,4.539,216.1,0.662,0.2824,4946.0,3182.2,90.9,87.0,True,81.602,347.366
6.0,28.274,5.329,6.717,268.2,0.906,0.6188,3415.2,2212.2,83.9,84.1,True,22.264,492.838
6.0,28.274,4.751,6.188,258.5,0.805,0.5829,3791.0,2456.4,89.8,93.7,True,107.041,432.876
5.655,25.113,9.056,3.537,231.5,0.309,0.3744,4568.0,2953.0,77.6,107.5,True,17.511,138.664
6.0,28.274,10.434,3.411,183.3,0.453,0.203,5011.7,3264.4,75.2,113.0,True,54.412,226.339
6.0,28.274,9.608,6.679,267.1,0.606,0.4752,3684.1,2426.6,73.4,102.0,True,78.713,409.096
6.0,28.274,11.662,12.0,643.5,2.881,0.5822,3345.7,2155.9,59.1,132.1,True,72.487,1100.275
5.016,19.757,12.603,2.98,242.8,0.345,0.2517,3797.7,2466.3,69.5,105.3,False,144.645,104.244
5.862,26.992,6.984,2.177,158.3,0.343,0.0922,5996.3,3893.6,91.4,117.2,True,213.443,159.499
6.0,28.274,7.663,4.579,276.1,0.997,0.1416,5135.5,3377.2,79.9,118.7,True,271.906,360.115
6.0,28.274,9.339,3.359,160.2,0.41,0.08,5973.8,3843.3,66.7,101.8,True,120.476,256.687
6.0,28.274,7.866,3.16,229.9,0.567,0.2849,6061.3,3928.6,83.4,119.0,True,141.264,191.467
5.313,22.168,17.246,2.144,210.7,0.4,0.4259,3974.3,2555.3,55.7,114.3,False,89.765,125.581
6.0,28.274,6.378,3.467,167.3,0.524,0.3096,5257.8,3411.8,86.2,93.0,True,126.736,264.658
6.0,28.274,6.584,10.74,307.1,0.821,0.1656,3291.2,2150.2,69.7,91.4,True,107.266,509.556
6.0,28.274,7.989,7.945,259.2,1.17,0.2181,3392.2,2210.1,77.2,120.4,True,86.201,660.671
6.0,28.274,6.839,11.254,420.4,1.602,0.2773,3477.0,2259.9,77.7,112.6,True,37.359,858.986
6.0,28.274,0.685,12.0,305.8,1.084,0.2279,3753.4,2449.3,88.2,106.2,True,49.336,689.63
5.281,21.907,13.725,2.454,189.7,0.291,0.3163,3874.6,2515.4,66.2,103.0,False,65.942,127.771
6.0,28.274,3.191,7.235,392.2,1.714,0.1929,4103.4,2622.5,88.4,126.8,True,132.712,641.756
6.0,28.274,5.151,4.949,188.3,0.438,0.2513,4500.4,2927.5,88.1,95.3,True,128.019,246.072
6.0,28.274,5.906,6.603,200.9,0.802,0.0969,4102.4,2638.7,79.8,107.5,True,297.247,561.691
6.0,28.274,5.688,5.995,205.5,0.557,0.4507,3795.9,2460.1,77.7,80.8,True,22.501,327.95
6.0,28.274,4.566,6.29,307.9,0.778,0.191,3991.3,2604.4,83.2,115.9,True,86.303,422.818
6.0,28.274,4.177,6.876,429.5,1.436,0.2147,4037.5,2634.4,87.1,126.1,True,36.143,532.787
4.613,16.712,15.771,2.395,163.3,0.222,0.488,2829.3,1808.7,67.5,112.4,False,72.307,79.937
6.0,28.274,6.195,4.302,244.8,0.461,0.2415,4985.8,3230.4,87.8,114.5,True,53.07,230.705
6.0,28.274,8.168,12.0,446.5,1.802,0.08,3335.7,2204.7,62.7,122.9,True,479.564,1043.876
6.0,28.274,24.084,12.0,468.1,2.16,0.4381,2148.7,1404.2,24.8,97.1,False,153.892,1429.095
6.0,28.274,5.911,6.514,255.0,0.96,0.1756,3489.3,2269.0,84.7,89.9,True,148.284,524.83
6.0,28.274,6.507,7.391,329.7,0.862,0.093,3551.0,2320.8,79.0,106.0,True,146.15,473.838
6.0,28.274,7.333,11.427,362.1,1.712,0.2001,3408.0,2206.1,67.9,123.4,True,198.578,989.325
6.0,28.274,7.537,2.917,153.4,0.356,0.1099,6500.0,4246.4,77.3,103.1,True,490.963,214.37
6.0,28.274,18.596,12.0,947.1,3.5,0.6522,2665.7,1729.9,39.2,140.3,False,28.137,1623.933
6.0,28.274,4.851,8.432,281.8,0.67,0.2915,3441.8,2225.9,84.1,103.3,True,77.416,405.466
5.053,20.053,9.979,2.289,185.0,0.235,0.2313,4073.7,2616.1,79.4,103.7,True,66.766,94.145
6.0,28.274,6.214,6.101,206.5,0.732,0.0984,4390.8,2892.7,94.9,101.6,True,224.008,506.774
6.0,28.274,4.758,10.87,382.0,1.513,0.2314,3627.0,2384.9,73.3,114.8,True,129.496,868.57
6.0,28.274,2.443,8.512,273.8,1.057,0.2442,4441.4,2890.9,93.8,117.9,True,69.868,759.542
5.469,23.487,14.12,3.107,194.8,0.257,0.4353,4490.7,2892.3,73.9,106.9,False,74.916,137.857
6.0,28.274,5.85,7.947,232.4,0.732,0.1048,3398.1,2209.6,73.1,94.3,True,283.244,447.965
6.0,28.274,5.298,8.534,328.0,1.127,0.1003,3531.7,2338.4,79.3,116.1,True,162.118,634.751
6.0,28.274,7.604,11.15,375.2,1.592,0.1888,3198.3,2054.4,72.9,96.8,True,138.974,902.264
6.0,28.274,8.379,12.0,422.3,2.017,0.2613,3342.8,2157.1,75.9,131.2,True,124.261,1093.144
6.0,28.274,6.082,4.036,166.9,0.582,0.5261,5175.1,3364.1,88.5,114.8,True,55.25,304.17
5.389,22.811,8.617,3.144,204.5,0.295,0.1008,4167.7,2701.5,77.8,89.9,True,275.584,128.318
6.0,28.274,7.306,6.081,225.0,0.416,0.1498,3604.4,2357.7,80.4,98.6,True,255.072,230.686
6.0,28.274,5.971,7.899,279.6,1.171,0.1744,3564.0,2324.6,83.0,106.1,True,63.443,661.186
6.0,28.274,9.577,11.938,417.5,1.794,0.1405,3174.2,2045.8,59.6,134.2,True,375.535,1039.166
6.0,28.274,3.193,8.318,349.5,1.116,0.2437,3761.3,2477.5,95.0,115.9,True,99.56,584.868
6.0,28.274,5.193,3.818,170.5,0.552,0.1813,5472.2,3546.6,85.5,107.4,True,163.856,285.937
6.0,28.274,4.588,5.517,358.9,0.888,0.0876,4843.8,3170.7,89.9,116.6,True,145.974,317.344
6.0,28.274,6.74,3.806,275.0,0.605,0.3518,5778.9,3760.3,84.4,114.1,True,45.467,206.393
6.0,28.274,9.681,4.061,279.1,0.663,0.5093,5233.9,3364.1,73.3,124.3,True,41.508,228.963
5.383,22.759,9.562,2.914,176.0,0.317,0.1362,4309.7,2785.8,80.1,112.0,True,251.481,143.731
6.0,28.274,7.102,3.614,150.1,0.386,0.2033,5065.8,3296.8,80.2,98.6,True,20.718,210.469
6.0,28.274,7.358,3.868,219.0,0.48,0.1407,5216.9,3383.8,83.0,111.8,True,116.152,242.279
3.549,9.892,11.603,1.347,126.6,0.139,0.2535,2002.5,1307.2,71.1,104.6,True,103.498,46.021
6.0,28.274,4.479,4.094,231.9,0.515,0.2215,5392.4,3530.7,88.8,118.9,True,45.397,263.596
6.0,28.274,10.091,12.0,527.6,2.374,0.1279,3132.5,2012.2,75.2,121.7,True,345.989,1390.413
5.147,20.806,7.589,2.621,168.6,0.249,0.3285,5005.3,3262.8,81.6,109.5,True,52.16,131.337
5.962,27.919,7.243,2.955,202.3,0.394,0.3545,5705.3,3725.9,79.4,109.6,True,23.836,190.609
6.0,28.274,2.424,7.194,287.4,1.054,0.1727,3876.5,2508.8,92.1,123.1,True,124.495,590.486
5.687,25.397,8.976,2.514,113.3,0.288,0.541,5917.6,3863.6,75.2,103.0,True,18.61,161.44
6.0,28.274,2.7,8.798,235.8,0.892,0.08,3659.6,2370.5,90.3,112.8,True,275.033,557.869
6.0,28.274,12.869,12.0,815.2,3.365,0.2946,3267.3,2137.4,51.8,141.7,False,152.319,1290.391
6.0,28.274,5.581,4.489,196.9,0.52,0.4119,5691.2,3657.7,82.5,101.5,True,69.934,342.041
6.0,28.274,5.443,3.499,180.6,0.477,0.08,5618.6,3677.1,90.0,119.5,True,306.143,240.629
6.0,28.274,8.851,3.886,248.6,0.335,0.4824,5723.3,3708.7,72.9,104.1,True,46.138,198.7
4.69,17.276,17.393,2.054,205.7,0.309,0.5091,3039.9,1970.7,59.2,113.0,False,156.609,90.131
6.0,28.274,2.833,3.465,183.2,0.398,0.1062,6500.0,4267.1,89.5,99.9,True,269.915,247.362
5.844,26.825,8.653,1.85,127.2,0.307,0.1938,5207.1,3387.8,75.3,86.3,True,108.215,135.554
5.3,22.06,12.174,3.684,190.6,0.259,0.3662,3456.2,2254.8,69.7,97.2,False,29.787,123.247
6.0,28.274,5.306,3.795,184.1,0.393,0.3906,6308.1,4067.9,83.7,103.5,True,49.958,243.333
6.0,28.274,10.226,4.229,128.3,0.375,0.339,4336.3,2857.5,72.2,97.8,True,28.415,202.85
4.162,13.604,10.85,2.589,165.5,0.176,0.2069,2492.6,1631.0,74.4,86.6,True,193.308,65.958
6.0,28.274,5.692,4.405,240.7,0.451,0.3075,5024.5,3237.2,83.9,111.6,True,64.013,224.922
