sample_id,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
8085,139,17.486015,30.573676,0.994628,interfacial_delamination
8086,134,16.70729,36.76614,0.916204,interfacial_delamination
8087,2877,3.733265,86.921842,0.170348,tearing
8088,311,10.103859,44.35985,0.892675,interfacial_delamination
8089,2615,13.291843,70.464115,0.158463,pullout
8090,50,16.837513,35.912608,0.979018,interfacial_delamination
8091,134,17.182397,40.344337,0.934513,interfacial_delamination
8092,1387,14.862674,56.790522,0.605518,porosity_cracking
8093,3025,10.026109,82.762274,0.192823,pullout
8094,110,18.74859,44.035309,0.962688,interfacial_delamination
8095,2782,11.299758,77.675875,0.106732,mixed
8096,153,14.378886,39.186252,0.897736,interfacial_delamination
8097,50,16.50035,31.951638,0.964291,interfacial_delamination
8098,248,17.845647,35.067587,0.985573,interfacial_delamination
8099,301,13.275525,29.051448,0.964368,interfacial_delamination
8100,126,18.432327,38.787845,0.957158,interfacial_delamination
8101,291,13.151934,32.095906,0.943767,interfacial_delamination
8102,151,16.588545,38.016282,0.914559,interfacial_delamination
8103,117,17.60469,33.232101,0.939031,interfacial_delamination
8104,682,15.729008,49.646595,0.747936,interfacial_delamination
8105,244,18.101858,48.56501,0.965783,interfacial_delamination
8106,2243,14.734359,83.126825,0.356447,porosity_cracking
8107,50,18.689935,35.936755,0.980687,interfacial_delamination
8108,2040,12.769479,72.666979,0.453193,porosity_cracking
8109,191,15.460971,39.321931,0.898009,interfacial_delamination
8110,1218,13.262285,54.368349,0.667946,interfacial_delamination
8111,925,13.448724,57.244261,0.304611,pullout
8112,330,20.775718,34.012109,0.946154,interfacial_delamination
8113,731,13.890571,50.675582,0.718748,interfacial_delamination
8114,146,16.540798,41.776983,0.940755,interfacial_delamination
8115,50,17.536419,43.974468,0.971871,interfacial_delamination
8116,2224,11.519707,80.230664,0.155804,mixed
8117,182,18.020452,43.058913,0.99922,interfacial_delamination
8118,640,15.366775,43.823552,0.786832,interfacial_delamination
8119,50,12.138819,39.653881,0.984917,interfacial_delamination
8120,1369,13.885633,59.119895,0.520837,porosity_cracking
8121,340,15.32911,33.66479,0.947055,interfacial_delamination
8122,442,16.421595,38.555029,0.945957,interfacial_delamination
8123,60,17.558365,32.4649,0.95131,interfacial_delamination
8124,50,12.189339,35.350997,0.968173,interfacial_delamination
8125,123,13.750922,34.766443,0.980762,interfacial_delamination
8126,53,18.396606,34.842589,0.964091,interfacial_delamination
8127,53,18.884844,50.465398,0.87143,interfacial_delamination
8128,50,12.303243,36.717322,1.0,interfacial_delamination
8129,424,19.180994,36.165185,0.869369,interfacial_delamination
8130,597,12.329404,49.371502,0.782213,interfacial_delamination
8131,1333,16.739937,61.826259,0.550775,porosity_cracking
8132,324,14.937561,31.063958,0.959837,interfacial_delamination
8133,2747,9.127364,80.811274,0.129137,pullout
8134,78,15.034867,39.83386,0.964469,interfacial_delamination
8135,414,14.205397,38.846326,0.945379,interfacial_delamination
8136,295,20.854396,36.669346,1.0,interfacial_delamination
8137,157,18.877543,38.325688,0.974157,interfacial_delamination
8138,50,19.087249,32.807192,0.968744,interfacial_delamination
8139,1597,13.348974,68.206875,0.606982,porosity_cracking
8140,50,13.123139,29.882919,1.0,interfacial_delamination
8141,342,18.383425,38.266266,0.98775,interfacial_delamination
8142,133,17.740892,28.344958,0.991386,interfacial_delamination
8143,65,18.664692,37.790356,0.998605,interfacial_delamination
8144,228,19.209142,36.090838,0.9538,interfacial_delamination
8145,384,15.521492,40.565403,0.875737,interfacial_delamination
8146,94,15.708176,34.936164,0.903494,interfacial_delamination
8147,246,19.389122,33.857661,1.0,interfacial_delamination
8148,2367,8.256629,72.484018,0.095844,tearing
8149,1110,14.626982,57.296377,0.718943,porosity_cracking
8150,72,16.43483,36.050075,0.99535,interfacial_delamination
8151,247,11.735034,34.723134,1.0,interfacial_delamination
8152,50,15.790458,33.194792,0.969647,interfacial_delamination
8153,1411,12.13917,64.535736,0.501449,porosity_cracking
8154,50,18.981153,40.647676,0.9684,interfacial_delamination
8155,163,17.909285,30.527089,1.0,interfacial_delamination
8156,1603,15.435204,60.983228,0.552114,porosity_cracking
8157,185,19.384326,41.392565,0.975405,interfacial_delamination
8158,214,13.738345,28.448786,0.988413,interfacial_delamination
8159,50,20.462725,39.349722,0.949416,interfacial_delamination
8160,237,16.889838,37.531345,0.926827,interfacial_delamination
8161,146,17.283284,39.830618,0.909568,interfacial_delamination
8162,442,14.396262,38.263524,0.827896,interfacial_delamination
8163,1080,18.188471,48.103281,0.649969,interfacial_delamination
8164,232,12.814455,28.742869,0.979321,interfacial_delamination
8165,121,21.431132,42.496982,0.92826,interfacial_delamination
8166,107,18.047231,39.759977,1.0,interfacial_delamination
8167,66,16.166956,38.653963,0.984414,interfacial_delamination
8168,552,13.969112,56.160833,0.793563,interfacial_delamination
8169,340,20.205392,40.412833,0.998192,interfacial_delamination
8170,181,19.329628,29.448725,0.877145,interfacial_delamination
8171,246,18.55508,39.909489,0.930388,interfacial_delamination
8172,264,19.254645,39.058747,0.953927,interfacial_delamination
8173,213,16.905273,33.479381,0.955086,interfacial_delamination
8174,1210,15.240347,62.704235,0.539488,porosity_cracking
8175,1354,14.836082,63.598034,0.649028,interfacial_delamination
8176,301,20.052208,22.195868,0.924457,interfacial_delamination
8177,256,13.30898,27.583348,0.899769,interfacial_delamination
8178,124,16.130392,39.653683,0.951849,interfacial_delamination
8179,2616,11.373495,74.864392,0.143763,pullout
8180,132,17.359579,37.283589,0.944209,interfacial_delamination
8181,50,13.695022,36.223616,0.910083,interfacial_delamination
8182,1548,10.54649,57.448349,0.467297,pullout
8183,285,16.216801,49.231766,0.800564,interfacial_delamination
8184,321,16.953875,38.470637,0.931992,interfacial_delamination
8185,185,20.169558,36.419794,0.966568,interfacial_delamination
8186,120,20.329824,34.940801,0.965067,interfacial_delamination
8187,305,13.173689,49.037019,0.972932,interfacial_delamination
8188,1248,13.584257,58.012907,0.51795,porosity_cracking
8189,984,10.117488,45.650007,0.733169,interfacial_delamination
8190,177,18.020391,33.136414,0.931361,interfacial_delamination
8191,198,16.523797,39.202912,0.971449,interfacial_delamination
8192,1887,14.167133,63.276824,0.428559,porosity_cracking
8193,150,14.997275,38.340351,0.981053,interfacial_delamination
8194,263,19.306413,33.080295,0.968454,interfacial_delamination
8195,140,14.174385,38.258538,0.998687,interfacial_delamination
8196,1516,12.82507,70.765511,0.514518,porosity_cracking
8197,721,13.550417,45.747424,0.750797,interfacial_delamination
8198,1626,14.637836,68.983788,0.134399,mixed
8199,50,18.098568,26.45924,0.964601,interfacial_delamination
8200,224,15.067342,28.329191,1.0,interfacial_delamination
8201,160,21.632918,36.775101,0.918284,interfacial_delamination
8202,302,16.151349,34.163583,0.832366,interfacial_delamination
8203,146,17.326484,42.800808,0.983588,interfacial_delamination
8204,261,15.39966,35.34189,0.978714,interfacial_delamination
8205,2659,7.566229,79.936217,0.101518,pullout
8206,168,13.746641,33.624443,0.955107,interfacial_delamination
8207,315,16.789704,45.50432,0.864312,interfacial_delamination
8208,2224,13.09055,69.962205,0.286152,tearing
8209,337,17.736019,35.718047,0.871646,interfacial_delamination
8210,1249,17.341291,64.410045,0.569982,porosity_cracking
8211,1307,14.425365,62.232769,0.53428,porosity_cracking
8212,2293,15.944088,79.289266,0.185806,pullout
8213,50,19.196026,33.124327,0.940568,interfacial_delamination
8214,139,15.992611,42.50564,0.927812,interfacial_delamination
8215,2408,14.836701,79.315166,0.341059,mixed
8216,1062,12.102365,68.538955,0.673601,porosity_cracking
8217,116,17.058492,33.539653,0.900446,interfacial_delamination
8218,2304,10.48501,71.308328,0.263106,mixed
8219,318,14.332485,43.584498,0.851789,interfacial_delamination
8220,2175,11.597844,71.227101,0.326505,tearing
8221,481,15.065229,35.68802,0.957455,interfacial_delamination
8222,159,13.947595,34.821667,0.89053,interfacial_delamination
8223,50,14.930567,34.547453,0.96,interfacial_delamination
8224,71,17.257114,37.128296,0.841065,interfacial_delamination
8225,204,13.256456,35.615755,0.90883,interfacial_delamination
8226,191,17.890472,35.977802,0.983361,interfacial_delamination
8227,1594,11.09356,62.694409,0.558749,porosity_cracking
8228,2795,11.83,76.291025,0.068709,mixed
8229,131,13.705739,35.09323,0.96183,interfacial_delamination
8230,50,18.732191,40.859707,0.914689,interfacial_delamination
8231,2128,12.280244,72.03921,0.117466,tearing
8232,57,13.748191,35.44874,0.920986,interfacial_delamination
8233,253,14.878319,42.506267,0.949057,interfacial_delamination
8234,879,14.04953,44.651281,0.749809,interfacial_delamination
8235,1810,13.338528,81.562472,0.166598,tearing
8236,1297,16.901836,64.550765,0.581029,porosity_cracking
8237,60,14.138183,36.620099,0.982733,interfacial_delamination
8238,2695,12.115367,72.159627,0.159062,tearing
8239,2434,14.686707,79.331951,0.296418,pullout
8240,150,20.203209,37.069549,0.963454,interfacial_delamination
8241,248,16.590903,33.373891,0.972633,interfacial_delamination
8242,160,15.878437,43.133722,0.985135,interfacial_delamination
8243,766,16.197371,53.234878,0.826801,interfacial_delamination
8244,2386,9.263605,81.778483,0.093481,mixed
8245,2499,8.319957,75.832619,0.223351,pullout
8246,2717,12.784313,85.03033,0.148791,tearing
8247,1501,12.381186,68.588627,0.479002,porosity_cracking
8248,1513,13.247122,69.820177,0.552051,porosity_cracking
8249,1027,17.005823,45.227884,0.772049,interfacial_delamination
8250,163,17.204223,24.837328,0.945999,interfacial_delamination
8251,1186,16.14447,59.269731,0.493988,porosity_cracking
8252,243,16.118205,40.904566,0.96404,interfacial_delamination
8253,50,21.877542,32.112223,0.98594,interfacial_delamination
8254,288,19.934154,31.814465,0.923976,interfacial_delamination
8255,2457,10.305113,71.331954,0.285725,porosity_cracking
8256,2604,9.254877,88.395917,0.060824,mixed
8257,50,18.045349,36.008617,0.933728,interfacial_delamination
8258,322,18.323693,23.300564,0.958781,interfacial_delamination
8259,1361,12.187783,68.795301,0.646316,porosity_cracking
8260,219,19.942942,27.423482,0.938428,interfacial_delamination
8261,101,16.283611,39.230312,0.941885,interfacial_delamination
8262,339,16.806895,48.906923,0.97385,interfacial_delamination
8263,1400,13.063346,67.371031,0.645418,porosity_cracking
8264,152,19.720923,40.816543,0.958045,interfacial_delamination
8265,3035,13.238256,84.347547,0.131047,mixed
8266,2395,5.020106,87.142266,0.210491,pullout
8267,160,15.424899,39.369303,1.0,interfacial_delamination
8268,342,15.484367,50.210079,0.86912,interfacial_delamination
8269,1313,12.046178,61.837104,0.547472,porosity_cracking
8270,1259,12.040958,64.512535,0.702453,interfacial_delamination
8271,1446,13.834966,64.264722,0.538135,porosity_cracking
8272,2440,15.004034,71.414417,0.129105,tearing
8273,2588,14.563472,80.404008,0.226281,mixed
8274,1239,15.822624,71.502087,0.552611,porosity_cracking
8275,50,14.900928,30.547695,0.947137,interfacial_delamination
8276,794,12.53212,42.711693,0.799622,interfacial_delamination
8277,222,13.983227,32.629625,0.987607,interfacial_delamination
8278,216,18.951243,42.496573,0.934419,interfacial_delamination
8279,2833,15.999545,80.953892,0.189198,mixed
8280,50,18.776393,35.806509,0.940594,interfacial_delamination
8281,1228,15.300569,52.302449,0.542705,porosity_cracking
8282,154,18.365802,41.715941,0.979278,interfacial_delamination
8283,1772,12.273476,76.517222,0.422798,porosity_cracking
8284,224,10.200015,42.068112,0.887374,interfacial_delamination
8285,600,17.406482,50.73972,0.718707,interfacial_delamination
8286,2034,8.034172,68.300113,0.169323,porosity_cracking
8287,574,19.487626,46.00887,0.81692,interfacial_delamination
8288,388,20.557927,37.019594,0.954174,interfacial_delamination
8289,207,13.922832,30.430534,0.959097,interfacial_delamination
8290,1400,15.626414,61.67169,0.570355,porosity_cracking
8291,143,16.739694,38.770264,0.996042,interfacial_delamination
8292,50,16.623357,36.925836,0.966474,interfacial_delamination
8293,1372,14.749013,64.307111,0.643779,porosity_cracking
8294,1045,15.275127,48.000552,0.741183,interfacial_delamination
8295,2681,13.008969,76.924657,0.151873,tearing
8296,93,18.322408,36.529188,0.965416,interfacial_delamination
8297,2196,14.360547,68.096272,0.364502,tearing
8298,228,14.479445,38.310498,1.0,interfacial_delamination
8299,2505,16.981569,85.76817,0.076388,tearing
8300,309,16.992148,24.992241,0.954614,interfacial_delamination
8301,338,16.081772,47.308054,0.835204,interfacial_delamination
8302,1712,14.05936,71.99376,0.190112,mixed
8303,2425,10.143507,79.469554,0.2688,pullout
8304,112,19.083961,36.42225,0.965501,interfacial_delamination
8305,3041,5.779186,74.686728,0.132955,pullout
8306,223,19.255029,34.947263,0.957332,interfacial_delamination
8307,50,20.111168,31.786256,0.975754,interfacial_delamination
8308,2820,12.069466,75.456322,0.138318,pullout
8309,164,14.254763,37.590072,0.964292,interfacial_delamination
8310,422,15.696195,34.922208,0.892701,interfacial_delamination
8311,188,15.079299,29.35192,0.971757,interfacial_delamination
8312,2638,10.459819,76.963276,0.162105,tearing
8313,128,14.074397,33.619667,0.947696,interfacial_delamination
8314,61,17.132655,34.254908,0.969053,interfacial_delamination
8315,382,10.882568,35.939636,0.915964,interfacial_delamination
8316,144,18.926298,44.739687,0.935087,interfacial_delamination
8317,1968,10.5762,73.553761,0.211625,porosity_cracking
8318,1274,16.629525,54.72228,0.646837,porosity_cracking
8319,2314,9.929964,74.560348,0.139199,mixed
8320,130,20.465675,29.447802,0.944953,interfacial_delamination
8321,1896,12.267519,74.087319,0.440296,porosity_cracking
8322,2859,7.55405,85.333267,0.120127,tearing
8323,2977,7.187795,83.842034,0.145719,mixed
8324,301,15.375325,38.532035,0.892923,interfacial_delamination
8325,1416,11.119404,54.446699,0.60559,porosity_cracking
8326,108,17.217216,39.08978,0.892442,interfacial_delamination
8327,731,17.538732,48.569506,0.685052,interfacial_delamination
8328,308,15.554406,26.869082,0.911104,interfacial_delamination
8329,178,19.782768,26.892923,0.93305,interfacial_delamination
8330,1309,15.697991,58.05523,0.596143,porosity_cracking
8331,2379,8.144363,65.436069,0.167193,mixed
8332,157,21.187862,34.845099,0.881066,interfacial_delamination
8333,284,16.351143,34.731029,0.941812,interfacial_delamination
8334,2778,11.383571,90.783725,0.075896,pullout
8335,2317,10.950062,71.666428,0.09015,pullout
8336,50,17.168595,31.372172,0.93426,interfacial_delamination
8337,237,14.385518,36.31005,0.886147,interfacial_delamination
8338,2695,15.92428,85.26745,0.170439,pullout
8339,156,19.322583,37.443944,1.0,interfacial_delamination
8340,3086,10.131435,90.177109,0.109412,pullout
8341,50,14.917641,34.567396,0.949175,interfacial_delamination
8342,221,15.871169,36.17499,0.994293,interfacial_delamination
8343,2706,8.031373,78.012292,0.093077,tearing
8344,50,20.623088,30.654585,0.994307,interfacial_delamination
8345,2349,13.065222,86.656216,0.110041,tearing
8346,129,17.923866,34.044799,0.997734,interfacial_delamination
8347,274,14.526194,46.924683,0.946732,interfacial_delamination
8348,1384,13.862022,60.858954,0.559367,porosity_cracking
