sample_id,effective_energy_j,energy_density_j_mm2,peak_temperature_c,fused_area_mm2,nugget_diameter_mm,porosity_pct,spatter_mass_mg,intermetallic_thickness_um,hardness_hv,bond_integrity_score,immediate_shear_strength_n,joint_resistance_mohm
8954,90.898488,4.026951,9388.841,19.789341,5.019619,7.072348,0.442678,2.729576,299.731825,0.665569,1085.318222,2.287852
8955,84.604953,0.996221,1140.21,37.27211,6.888855,16.031163,0.0,0.636714,109.414244,0.347627,1739.25243,2.405424
8956,131.281301,1.686555,4025.476,42.088159,7.320404,10.346821,0.266868,1.429556,177.231069,0.455119,2250.570769,5.479169
8957,1319.384366,79.189782,225705.885,16.661043,4.605811,35.0,25.0,12.0,350.0,0.0,510.978284,4.430382
8958,2096.434455,24.347919,45447.319,79.488696,10.060226,35.0,25.0,12.0,350.0,0.0,2162.150934,5.393402
8959,41.23573,3.285385,9095.915,10.475695,3.652132,6.636606,0.068963,1.979856,284.76597,0.622411,620.321476,4.207995
8960,7928.956889,523.981944,643967.002,13.253025,4.107831,35.0,25.0,12.0,350.0,0.0,378.909776,4.10859
8961,149.067412,5.646142,7947.341,24.959144,5.637284,19.862083,1.759898,3.459035,279.477336,0.515157,1167.990835,3.374163
8962,693.6518,13.613058,31553.35,50.954886,8.054674,35.0,25.0,12.0,350.0,0.0,1412.685143,9.61552
8963,164.216689,10.894863,20753.103,15.072854,4.380794,35.0,16.622252,12.0,350.0,0.0,461.219375,4.537939
8964,531.190329,29.646405,110145.904,17.91753,4.776328,35.0,25.0,4.520603,350.0,0.270043,675.07347,4.515167
8965,526.916618,24.650141,50628.294,21.375806,5.216946,35.0,25.0,12.0,350.0,0.0,638.148957,5.418202
8966,159123.623812,5532.72678,13964844.995,28.760434,6.051357,35.0,25.0,12.0,350.0,0.0,803.227002,15.512111
8967,377.60775,15.741373,42320.435,23.805563,5.505469,35.0,25.0,2.222264,350.0,0.454639,1356.396549,3.290823
8968,278.596861,4.880851,8736.219,49.769344,7.960421,8.135192,0.0,3.217958,292.424515,0.645169,2366.015189,7.058099
8969,277.100905,3.129759,9300.097,71.774044,9.559579,7.640309,1.173574,0.747819,274.575776,0.625754,3398.476088,1.099591
8970,165.576303,8.594854,18392.778,19.264585,4.952619,35.0,7.447139,5.613839,350.0,0.080526,626.753488,3.801772
8971,353.991666,10.68343,18396.932,31.063703,6.289001,35.0,17.770384,1.634542,350.0,0.412238,1704.230755,2.964822
8972,684568.335661,31640.113411,50042909.71,21.63609,5.248612,35.0,25.0,12.0,350.0,0.0,654.464546,19.51933
8973,249.43189,4.914177,7394.95,50.757614,8.039067,13.39608,0.591547,1.590544,245.36009,0.675349,2735.94284,1.594078
8974,197.622775,5.897089,7032.164,32.561781,6.438862,24.400893,1.729031,1.055215,232.905853,0.526024,1660.279321,2.178689
8975,5851.620911,188.699587,321135.698,31.010248,6.283588,35.0,25.0,12.0,350.0,0.0,866.460216,3.846936
8976,507.394377,15.021397,22229.198,33.778108,6.55802,35.0,25.0,11.865431,350.0,0.0,955.723357,12.678677
8977,6447.162322,170.442895,397214.797,36.604352,6.826867,35.0,25.0,12.0,350.0,0.0,1003.418277,3.355385
8978,2965.826907,69.124338,86137.082,40.503823,7.1813,35.0,25.0,12.0,350.0,0.0,1159.746942,3.613702
8979,6902.176509,187.257623,436515.936,35.353437,6.709202,35.0,25.0,12.0,350.0,0.0,987.935745,3.548264
8980,1770.670561,20.369018,38584.45,86.929598,10.520561,35.0,25.0,12.0,350.0,0.0,2406.104424,3.700419
8981,3067.340746,56.79121,69800.399,54.010836,8.292692,35.0,25.0,11.549873,350.0,0.0,1527.147754,3.403162
8982,1817.781198,46.04862,65527.073,39.475259,7.089532,35.0,25.0,10.906041,350.0,0.0,1096.158506,3.224186
8983,248.423376,4.623711,14746.662,46.208274,7.670346,8.844305,1.021782,1.908276,350.0,0.600584,2537.52373,1.925215
8984,1925.551755,23.787686,39839.064,80.947417,10.152116,35.0,25.0,12.0,350.0,0.0,2260.439394,3.296245
8985,554.548215,29.399171,74340.435,18.862716,4.900689,35.0,25.0,12.0,350.0,0.0,558.378413,22.417337
8986,338.759341,7.307045,14942.551,44.997591,7.569195,35.0,4.356483,0.70524,350.0,0.411625,2155.682817,2.795492
8987,97.500482,1.854,3529.944,32.243223,6.407289,7.098262,0.258013,0.970329,161.84283,0.479168,1622.327738,1.660704
8988,348.642416,12.516126,29373.724,27.312604,5.897075,35.0,25.0,1.680438,350.0,0.410907,1511.190246,3.358075
8989,4219.656707,77.738323,95772.049,54.280264,8.313349,35.0,25.0,12.0,350.0,0.0,1543.740405,3.431569
8990,351.6244,7.040534,15136.183,49.942859,7.974285,35.0,4.317272,4.512409,350.0,0.238619,1795.362996,2.757581
8991,327.575087,6.577455,14568.585,49.802708,7.963088,31.590509,2.941535,4.306342,350.0,0.257445,1893.122801,2.905622
8992,276.4152,7.504486,11877.08,36.402678,6.808034,35.0,5.221242,2.620956,348.003671,0.385929,1923.75191,3.672654
8993,1915.584757,24.963565,59175.174,76.735223,9.884448,35.0,25.0,12.0,350.0,0.0,2133.345167,3.703675
8994,173.126748,6.890054,9879.24,23.800688,5.504905,35.0,4.878389,1.301843,292.728595,0.399439,1286.333554,3.223689
8995,1019.871852,40.064972,94136.45,25.455449,5.693056,35.0,25.0,9.93099,350.0,0.0,745.159262,4.353191
8996,307.32833,13.332016,26153.52,22.01033,5.29381,35.0,25.0,7.691495,350.0,0.0,629.167479,4.714245
8997,192.125529,13.453401,24013.436,14.280815,4.264141,35.0,25.0,2.020539,350.0,0.445935,817.73804,4.482163
8998,12850.883001,254.572492,575776.185,50.48025,8.017072,35.0,25.0,12.0,350.0,0.0,1388.82982,3.472547
8999,215.587823,4.388397,6654.178,42.030165,7.315358,4.835156,0.34885,2.143523,238.405833,0.71294,2328.959392,1.557241
9000,1316.819946,55.428389,69753.695,23.757139,5.499866,35.0,25.0,12.0,350.0,0.0,699.005724,4.288468
9001,2957.100378,64.473493,103685.308,45.865366,7.641832,35.0,25.0,12.0,350.0,0.0,1317.98009,3.624742
9002,288768.60438,8400.727446,16248327.66,34.374238,6.615636,35.0,25.0,12.0,350.0,0.0,972.643685,13.347917
9003,175.567908,3.458343,11241.374,42.489681,7.355239,5.056078,0.028107,2.796574,337.278462,0.721012,2212.877664,1.159791
9004,1764.277691,53.160922,150177.969,32.635777,6.446174,35.0,25.0,10.562862,350.0,0.0,940.977898,3.974388
9005,25.369534,0.438814,795.509,19.252417,4.951054,17.807121,0.0,0.725769,103.295816,0.130224,942.420082,2.944449
9006,1876.048419,36.971532,89272.648,50.743053,8.037914,35.0,25.0,12.0,350.0,0.0,1414.618439,3.3522
9007,150.426969,9.106347,15043.586,16.518914,4.586124,35.0,11.303659,0.866604,350.0,0.490557,828.290771,3.426805
9008,377.379014,9.708574,26160.836,38.648811,7.014927,35.0,12.108958,1.649808,350.0,0.467799,2115.969354,2.825566
9009,187.586148,7.505174,20607.391,24.187565,5.549465,35.0,4.234072,2.885131,350.0,0.397299,1232.688633,4.340007
9010,212.252563,11.133747,15438.052,19.063894,4.926754,35.0,19.099602,4.734281,350.0,0.131151,682.702128,4.91882
9011,440.725048,8.466261,17155.509,51.78406,8.119945,35.0,6.452339,2.837435,350.0,0.383498,2682.761128,3.097606
9012,599.536763,26.27734,41110.529,22.187039,5.315018,35.0,25.0,12.0,350.0,0.0,667.818496,5.204239
9013,629.994065,45.215723,100028.152,13.933075,4.211905,35.0,25.0,12.0,350.0,0.0,436.232843,14.646485
9014,495.787977,19.358389,60899.843,23.69224,5.492349,35.0,25.0,4.677915,350.0,0.132923,871.346172,3.815943
9015,125120.478901,9153.024697,10427794.231,13.66985,4.171929,35.0,25.0,12.0,350.0,0.0,413.46948,5.963581
9016,195.378629,6.628771,71168.411,27.596249,5.927616,31.281288,3.978924,3.086551,350.0,0.436703,1370.142216,8.357174
9017,752.5895,26.458339,47299.925,28.444321,6.018009,35.0,25.0,12.0,350.0,0.0,823.469875,3.559132
9018,4288.260394,110.750646,207584.866,38.719958,7.02138,35.0,25.0,12.0,350.0,0.0,1117.677793,3.69956
9019,80.936907,2.30784,3350.682,24.186647,5.54936,4.55408,0.0,1.008413,158.714591,0.676938,1231.530822,1.54393
9020,154.952891,4.49165,5020.329,31.945145,6.377603,6.856569,0.509013,2.840962,213.926915,0.698652,1676.703011,10.197979
9021,354.896554,12.50125,23392.252,27.41688,5.908321,35.0,25.0,5.019005,350.0,0.103199,899.337954,4.31139
9022,196.754403,5.348669,9940.785,36.785679,6.843755,14.726036,1.360307,6.62527,350.0,0.124745,1057.086126,2.572329
9023,320.427932,19.98055,53535.847,15.909584,4.500746,35.0,25.0,9.726629,350.0,0.0,470.18628,5.762342
9024,2180.615695,149.589206,162241.947,14.57736,4.308187,35.0,25.0,12.0,350.0,0.0,440.231703,5.726232
9025,3752.563117,106.245649,170607.148,34.627255,6.639939,35.0,25.0,12.0,350.0,0.0,978.725264,3.796447
9026,135.58332,3.838551,5317.162,31.878858,6.370983,3.245349,2.30962,2.045931,209.746931,0.7088,1766.907028,10.005747
9027,175.747715,4.796107,19551.095,32.23154,6.406128,9.882191,0.124608,2.973214,350.0,0.618687,1667.490097,1.902704
9028,286.50673,8.39188,34457.472,33.36605,6.517896,35.0,9.116222,4.791741,350.0,0.150478,1158.233678,3.393503
9029,8669.478321,163.29036,340213.723,53.092407,8.221883,35.0,25.0,12.0,350.0,0.0,1471.776839,3.694986
9030,243.439113,6.654817,16194.56,33.498409,6.530812,34.77545,3.56671,6.894104,350.0,0.0,956.923357,14.875652
9031,1606.819475,41.202256,91297.804,38.998337,7.046575,35.0,25.0,12.0,350.0,0.0,1094.745433,21.990745
9032,301.108923,51.779225,83615.784,5.815246,2.721066,35.0,25.0,12.0,350.0,0.0,229.475024,11.099448
9033,1221.032403,47.684814,94079.639,25.606316,5.709901,35.0,25.0,11.290063,350.0,0.0,767.042129,3.732175
9034,102.212745,1.24207,1850.117,43.387022,7.432501,12.2197,0.0,0.290907,119.784412,0.391077,1873.565025,1.470057
9035,255.676974,6.575887,10900.276,37.116421,6.874452,30.642919,3.921108,7.266977,350.0,0.0,1056.276325,2.947851
9036,151.975117,6.841184,17191.494,19.689191,5.006901,35.0,4.298376,5.151309,350.0,0.020963,669.097794,3.560971
9037,1809.707051,49.240534,121093.108,36.752385,6.840657,35.0,25.0,12.0,350.0,0.0,1028.188841,3.9327
9038,40.549239,2.896551,10295.79,11.001817,3.742719,7.020395,0.0,1.865445,307.480954,0.568414,637.831234,16.313354
9039,5515.801371,228.420354,532903.546,24.147591,5.544878,35.0,25.0,12.0,350.0,0.0,706.535936,3.52075
9040,12341.94524,169.350954,327534.239,72.87792,9.632811,35.0,25.0,12.0,350.0,0.0,2026.029922,6.836929
9041,1780.067671,34.816594,45328.323,49.318163,7.924256,35.0,25.0,12.0,350.0,0.0,1374.677951,9.421426
9042,190.635108,7.024019,19183.341,27.140459,5.878461,35.0,3.555233,3.570226,350.0,0.33776,1231.499617,4.198379
9043,297.613351,9.510134,18391.53,31.294339,6.312305,35.0,11.69396,2.283735,350.0,0.454596,1732.552,3.518206
9044,2933.090284,104.569484,203543.206,28.049199,5.976065,35.0,25.0,12.0,350.0,0.0,809.268431,3.795691
9045,1469.737589,46.502577,64046.991,31.605509,6.34361,35.0,25.0,12.0,350.0,0.0,900.991282,3.51842
9046,27.665858,0.897474,1251.287,12.256858,3.950432,12.43619,0.263425,0.562515,110.507805,0.29968,580.943433,13.327758
9047,200.832195,3.468877,10914.676,48.698782,7.874339,5.696565,0.0,2.497809,327.789128,0.703146,2600.833503,1.14173
9048,8849.168441,240.807876,531246.039,36.747836,6.840234,35.0,25.0,12.0,350.0,0.0,1040.870425,3.911945
9049,183.40338,16.377988,35753.421,10.562618,3.667253,35.0,25.0,9.863784,350.0,0.0,332.501242,4.809984
9050,1103.607653,26.378085,36667.632,41.838051,7.29862,35.0,25.0,12.0,350.0,0.0,1169.691875,11.410349
9051,1344.681854,58.136155,110542.28,23.129873,5.426773,35.0,25.0,12.0,350.0,0.0,700.549676,3.907467
9052,164.6473,1.598326,2044.321,52.034094,8.139525,8.296859,0.0,1.32371,135.130259,0.454089,2725.319799,1.546869
9053,262.300324,8.128028,11925.305,30.545695,6.236344,35.0,6.89712,3.554309,350.0,0.314837,1374.342841,4.087163
9054,78812.939292,1826.16268,3687409.054,43.157677,7.412831,35.0,25.0,12.0,350.0,0.0,1243.240236,7.944478
9055,2021.589601,39.387009,69559.422,51.326305,8.083977,35.0,25.0,12.0,350.0,0.0,1441.859113,4.035737
9056,388.725916,6.684287,9267.149,58.155182,8.604968,33.517924,3.818643,1.255384,279.648552,0.439197,3020.643723,2.543612
9057,14269.143266,407.807358,861892.923,34.989911,6.674619,35.0,25.0,12.0,350.0,0.0,991.396299,3.593316
9058,755.909984,16.782509,33333.043,45.041536,7.57289,35.0,25.0,4.32432,350.0,0.264901,1679.45642,2.616571
9059,25213.409119,1531.302663,2172248.248,16.465334,4.57868,35.0,25.0,12.0,350.0,0.0,492.772646,5.55762
9060,1708.689692,35.352162,69421.218,48.333386,7.844742,35.0,25.0,12.0,350.0,0.0,1319.588273,3.326726
9061,18299.475991,909.939269,1322184.62,20.110656,5.060206,35.0,25.0,12.0,350.0,0.0,579.354361,4.097161
9062,99.376452,7.360719,17575.45,13.500916,4.14607,35.0,4.671162,2.114188,350.0,0.440424,767.775654,4.171183
9063,11018.064634,391.14842,865299.424,25.379739,5.684583,35.0,25.0,12.0,350.0,0.0,731.940557,3.934863
9064,339.900943,7.116067,18372.598,46.894119,7.727059,34.84434,3.168416,2.202377,350.0,0.392964,2564.741848,6.337705
9065,217.709898,10.417234,24699.193,20.767668,5.1422,35.0,15.966083,5.460979,350.0,0.056994,652.483708,15.87578
9066,379.597714,13.203384,19492.26,28.611553,6.035674,35.0,25.0,7.758141,350.0,0.0,835.099675,3.500886
9067,319.513098,9.120851,15349.197,35.031062,6.678543,35.0,10.009685,4.794143,350.0,0.20079,1186.939548,3.909161
9068,1217.705549,43.086797,69814.936,28.261687,5.998658,35.0,25.0,12.0,350.0,0.0,813.549834,4.667422
9069,248.338353,6.939261,20648.607,34.814896,6.657905,35.0,3.568773,3.684002,350.0,0.29612,1554.05759,11.631983
9070,322.672757,5.942942,16297.773,53.792615,8.275922,21.885696,1.029522,3.565428,350.0,0.518489,2415.123507,2.340916
9071,66151.2478,4507.610011,7446016.356,14.675459,4.322658,35.0,25.0,12.0,350.0,0.0,432.747268,5.911274
9072,41556.357469,2496.734188,11428975.598,16.644286,4.603495,35.0,25.0,12.0,350.0,0.0,472.888733,5.018527
9073,208405.181287,7543.894667,14903893.685,27.625675,5.930776,35.0,25.0,12.0,350.0,0.0,803.919235,25.0
9074,262.717658,14.96085,40833.408,16.483789,4.581246,35.0,25.0,9.737528,350.0,0.0,491.632807,4.361356
9075,135.183509,2.542337,9299.008,34.262094,6.604836,3.514197,0.492079,1.126315,279.009805,0.599979,1765.871186,5.998664
9076,655121.773909,49963.302529,105839872.613,13.112059,4.085926,35.0,25.0,12.0,350.0,0.0,397.592001,25.0
9077,28.069391,3.365083,5107.131,7.269015,3.042236,4.319324,0.278568,0.472127,186.710963,0.695814,370.957337,2.270341
9078,1014.159646,34.004172,79059.175,29.824565,6.16229,35.0,25.0,8.141012,350.0,0.0,841.906687,3.49744
9079,9288.005164,244.90658,229644.677,37.924686,6.9489,35.0,25.0,12.0,350.0,0.0,1051.745416,3.798203
9080,2091.239113,42.091482,86813.557,49.68319,7.953528,35.0,25.0,11.245117,350.0,0.0,1399.458989,3.262047
9081,240.304608,9.348727,16522.308,24.075386,5.536581,35.0,11.475554,1.247991,350.0,0.42198,1294.018078,3.500171
9082,558.922567,26.720279,41386.832,20.917543,5.160721,35.0,25.0,12.0,350.0,0.0,615.154375,19.536067
9083,437.470626,17.235487,18244.578,25.151115,5.658922,35.0,25.0,2.523354,350.0,0.456363,1395.478489,3.341184
9084,14268.988433,179.400441,459796.527,79.537087,10.063288,35.0,25.0,12.0,350.0,0.0,2191.268412,3.391682
9085,692.714626,22.66637,51864.416,30.561339,6.237941,35.0,25.0,12.0,350.0,0.0,839.968347,3.669514
9086,287.678918,10.623203,29040.102,23.804925,5.505395,35.0,16.476746,5.275786,350.0,0.020939,779.67474,4.569675
9087,146.524673,3.193218,10329.631,36.734038,6.838949,7.651751,0.302334,0.565019,292.138995,0.647941,1719.788369,1.33184
9088,132.361159,5.096192,10906.125,23.921601,5.51887,18.423945,1.013003,2.811777,331.463828,0.613452,1260.954059,15.309147
9089,300.34621,17.616679,27312.778,17.014082,4.654353,35.0,25.0,12.0,350.0,0.0,531.332415,5.908102
9090,49.415479,2.059228,3058.835,15.170701,4.39499,5.46065,1.597815,1.965007,164.356775,0.557315,857.154275,14.427835
9091,402.456618,21.499313,46788.691,18.719511,4.882051,35.0,25.0,9.857761,350.0,0.0,573.744839,5.636985
9092,522.53388,60.583324,460632.76,8.625045,3.313872,35.0,25.0,12.0,350.0,0.0,302.863119,6.196572
9093,212.45366,10.528299,24731.569,18.528275,4.85705,35.0,16.064936,1.775842,350.0,0.371261,1036.459154,3.324414
9094,2995.678142,82.947899,108272.328,36.115178,6.781097,35.0,25.0,12.0,350.0,0.0,1024.117295,3.75185
9095,494.828759,13.778881,26608.293,35.567695,6.729502,35.0,25.0,4.048353,350.0,0.316681,1423.788666,3.249939
9096,213.799673,10.133514,11975.629,21.098275,5.182968,35.0,13.994432,4.101957,350.0,0.263472,852.870638,17.637464
9097,372.921483,7.842314,13736.266,47.552483,7.781112,35.0,6.87824,4.711246,350.0,0.191892,1638.72257,2.946583
9098,25934.941343,2355.360765,4028298.834,10.396576,3.638314,35.0,25.0,12.0,350.0,0.0,311.633498,4.457716
9099,473.677636,13.225019,20213.779,34.992179,6.674835,35.0,25.0,2.269021,350.0,0.463633,1887.226576,2.80941
9100,4990.138662,88.793802,117018.332,56.199178,8.45902,35.0,25.0,12.0,350.0,0.0,1554.002794,8.056641
9101,2475.20685,53.430621,125462.721,46.325624,7.680079,35.0,25.0,12.0,350.0,0.0,1320.53092,10.049262
9102,157039.434547,3733.298188,8655844.147,42.06453,7.318348,35.0,25.0,12.0,350.0,0.0,1186.120778,13.15305
9103,959.845873,21.121661,22029.519,44.396299,7.518452,35.0,25.0,12.0,350.0,0.0,1263.098997,11.07191
9104,2734.541014,76.735851,247703.443,35.635769,6.735939,35.0,25.0,12.0,350.0,0.0,973.896446,9.067033
9105,360.048112,20.462683,80417.676,17.569718,4.729742,35.0,25.0,3.60187,350.0,0.397579,818.735428,4.135419
9106,187.807291,3.904051,8358.712,44.294485,7.509826,6.954779,0.0,2.845044,280.091122,0.719174,2255.58075,8.220974
9107,5426.646076,53.960523,213197.669,100.566967,11.315734,35.0,25.0,12.0,350.0,0.0,2781.648605,2.913663
9108,9424.471275,349.378944,562829.048,24.472081,5.582009,35.0,25.0,12.0,350.0,0.0,715.979655,4.80212
9109,252.248505,5.650067,13352.835,44.617081,7.537124,19.818432,1.966046,3.921688,350.0,0.457891,1818.635841,2.085562
9110,76.539157,3.320996,6327.574,19.091039,4.93026,3.006705,0.53483,3.634963,249.098199,0.624964,860.127423,2.854025
9111,222.891159,8.859042,12058.642,23.702905,5.493585,35.0,8.959786,3.630488,350.0,0.285144,1088.054575,4.416225
9112,8306.071926,334.816581,469884.881,20.862421,5.153917,35.0,25.0,12.0,350.0,0.0,628.649208,3.66923
9113,16106.375836,397.561621,803727.452,40.512904,7.182105,35.0,25.0,12.0,350.0,0.0,1139.731955,4.165408
9114,2691.341848,71.13889,106039.018,37.832216,6.940423,35.0,25.0,12.0,350.0,0.0,1087.630196,3.817371
9115,340.792821,13.7558,21011.197,24.774482,5.616391,35.0,25.0,12.0,350.0,0.0,708.563037,3.866094
9116,332.913131,4.898322,8413.339,63.116927,8.964539,12.515836,1.491553,3.473374,288.628215,0.630364,2850.63358,1.716932
9117,238.726446,10.550859,12926.031,21.505097,5.232699,35.0,17.446774,1.604444,350.0,0.37167,1187.425944,3.101958
9118,3102.517054,101.116058,201068.977,30.475407,6.229165,35.0,25.0,12.0,350.0,0.0,858.128517,3.637078
9119,512.872552,65.427084,76205.973,7.838842,3.159228,35.0,25.0,12.0,350.0,0.0,255.960991,8.550154
9120,1398.457744,32.980829,73258.696,42.402141,7.347658,35.0,25.0,12.0,350.0,0.0,1204.529401,3.797228
9121,20704.85641,550.828461,546596.026,37.588574,6.918039,35.0,25.0,12.0,350.0,0.0,1054.61711,4.259108
9122,5693.469348,80.834383,298167.054,67.15921,9.247149,35.0,25.0,12.0,350.0,0.0,1870.678172,3.327796
9123,193.500894,3.092138,5347.622,50.266306,8.000066,6.465838,0.0,2.062771,210.414647,0.631519,2740.714697,1.256961
9124,3371.703053,121.267363,136341.004,27.803879,5.949874,35.0,25.0,12.0,350.0,0.0,812.613341,3.539977
9125,1304.560986,35.27825,179622.608,36.979186,6.861732,35.0,25.0,8.488824,350.0,0.0,1042.447734,3.512226
9126,330496.670849,13957.944467,21491299.242,23.678033,5.490702,35.0,25.0,12.0,350.0,0.0,673.712624,17.637793
9127,77053.077604,1892.0108,3187864.554,40.725496,7.200924,35.0,25.0,12.0,350.0,0.0,1177.143182,13.806087
9128,350.828674,5.928358,10996.664,53.079256,8.220864,19.38084,1.950719,2.75472,332.58992,0.564988,2761.482502,8.913279
9129,1807.285059,42.672379,408818.837,42.352573,7.343362,35.0,25.0,12.0,350.0,0.0,1179.134889,3.88026
9130,43.360644,0.758247,2423.835,25.142134,5.657911,14.631803,0.0,0.45459,133.53178,0.35977,1160.984503,2.163393
9131,167.237974,4.059226,7931.944,37.238154,6.885716,10.367228,0.0,3.315441,277.12517,0.636161,1745.27475,1.718519
9132,1299.859088,42.901558,106064.913,30.298646,6.211073,35.0,25.0,12.0,350.0,0.0,850.755938,3.679691
9133,54468.095774,1468.749849,1789405.225,37.084665,6.871511,35.0,25.0,12.0,350.0,0.0,1050.521627,11.824739
9134,899.758564,13.982067,29345.54,61.613096,8.857101,35.0,25.0,12.0,350.0,0.0,1734.817395,3.430812
9135,193.335855,6.050781,10884.092,29.83435,6.163301,24.036704,2.36453,2.416842,325.948737,0.536549,1648.716859,3.217948
9136,1722.677979,72.987228,190630.982,23.602458,5.481932,35.0,25.0,12.0,350.0,0.0,710.653303,4.110652
9137,773.650805,30.969813,59344.26,24.980803,5.639729,35.0,25.0,7.602981,350.0,0.0,747.429637,3.713247
9138,158.831938,3.920322,9202.351,33.757707,6.556039,6.444439,0.0,1.91939,285.639322,0.664357,1859.805845,5.831574
