date,disco,allocated_mw,peak_demand_mw,energy_delivered_mwh,load_rejection_mw,technical_losses_percent,commercial_losses_percent
2024-11-18,Kaduna,193.3,293.42,3275.37,39.53,16.13,31.12
2024-11-18,Kano,296.35,382.63,6636.17,87.45,13.39,39.15
2024-11-18,Port Harcourt,370.96,477.09,7691.02,99.43,11.28,20.84
2024-11-18,Yola,37.68,52.48,821.8,4.87,23.54,36.01
2024-11-19,Abuja,621.18,1011.89,12071.25,180.22,13.31,35.9
2024-11-19,Benin,292.5,472.35,6368.25,85.97,11.26,22.12
2024-11-19,Eko,839.77,1173.72,14132.9,94.23,21.05,17.09
2024-11-19,Enugu,546.89,801.54,11675.6,75.28,23.75,15.85
2024-11-19,Ibadan,459.89,566.93,8011.53,113.16,21.4,22.12
2024-11-19,Ikeja,1077.21,1792.95,23967.55,155.99,10.3,18.05
2024-11-19,Jos,139.26,208.01,2725.27,24.66,18.57,23.46
2024-11-19,Kaduna,279.11,352.61,5680.85,82.78,20.89,37.6
2024-11-19,Kano,418.67,561.62,7625.55,156.8,21.43,34.56
2024-11-19,Port Harcourt,464.94,632.47,10174.99,66.42,13.95,23.66
2024-11-19,Yola,49.34,72.93,965.03,13.13,15.06,21.25
2024-11-20,Abuja,699.2,1039.98,14471.18,182.22,9.0,25.58
2024-11-20,Benin,278.25,444.4,5523.02,38.41,17.22,37.46
2024-11-20,Eko,765.43,1369.68,17265.32,256.87,21.83,25.26
2024-11-20,Enugu,452.4,801.95,8594.41,58.39,10.6,32.76
2024-11-20,Ibadan,494.64,652.73,10725.07,121.98,17.65,18.85
2024-11-20,Ikeja,875.76,1117.05,17416.55,291.36,20.45,21.53
2024-11-20,Jos,154.55,195.26,2702.27,54.83,12.16,32.7
2024-11-20,Kaduna,238.44,299.52,4877.4,36.89,8.48,26.67
2024-11-20,Kano,353.87,594.98,7683.53,100.61,12.98,26.54
2024-11-20,Port Harcourt,444.88,552.35,8361.45,154.24,14.9,30.62
2024-11-20,Yola,40.96,68.25,712.81,14.68,9.81,37.27
2024-11-21,Abuja,559.66,955.85,9436.61,100.57,23.44,24.7
2024-11-21,Benin,290.6,373.14,6064.95,35.44,20.19,23.1
2024-11-21,Eko,667.47,867.54,13727.84,134.34,14.52,31.3
2024-11-21,Enugu,353.28,604.53,7502.12,96.56,10.18,32.18
2024-11-21,Ibadan,367.87,618.99,6850.69,49.72,10.8,39.08
2024-11-21,Ikeja,875.73,1175.86,19774.69,124.38,20.47,31.42
2024-11-21,Jos,128.59,183.76,2470.42,36.95,14.77,16.03
2024-11-21,Kaduna,250.73,397.3,4849.69,47.85,13.45,33.53
2024-11-21,Kano,334.26,565.34,7144.07,109.43,12.28,17.54
2024-11-21,Port Harcourt,379.48,477.83,8611.35,137.57,17.07,23.8
2024-11-21,Yola,39.41,64.65,840.91,4.81,21.68,31.04
2024-11-22,Abuja,404.01,608.59,7244.18,59.22,8.24,37.79
2024-11-22,Benin,188.19,267.16,3393.95,60.66,20.02,35.16
2024-11-22,Eko,553.75,861.07,10655.58,161.09,9.96,32.11
2024-11-22,Enugu,273.29,469.25,5420.46,70.81,17.94,34.4
2024-11-22,Ibadan,338.96,493.71,6280.85,46.92,11.24,15.01
2024-11-22,Ikeja,713.15,1183.1,12916.65,71.83,16.37,25.31
2024-11-22,Jos,100.75,145.25,2214.9,12.97,14.22,38.35
2024-11-22,Kaduna,158.83,227.84,2915.81,41.23,12.74,36.75
2024-11-22,Kano,280.65,479.77,5386.15,111.41,20.5,23.89
2024-11-22,Port Harcourt,245.11,392.23,5189.25,33.52,17.35,39.68
2024-11-22,Yola,29.4,40.6,653.21,3.98,23.87,34.49
2024-11-23,Abuja,480.27,581.85,9151.54,149.66,16.29,33.47
2024-11-23,Benin,292.64,451.77,6615.19,93.21,23.55,21.05
2024-11-23,Eko,730.02,1137.87,16312.87,184.79,12.75,24.62
2024-11-23,Enugu,364.16,485.06,7145.8,133.93,11.26,22.2
2024-11-23,Ibadan,483.81,679.05,10921.73,87.41,15.52,17.39
2024-11-23,Ikeja,944.82,1638.39,20507.59,139.08,24.48,38.23
2024-11-23,Jos,117.01,188.27,2662.54,26.08,9.92,36.69
2024-11-23,Kaduna,236.94,424.64,4763.82,25.79,16.36,32.95
2024-11-23,Kano,272.93,395.22,4839.92,79.95,24.27,30.61
2024-11-23,Port Harcourt,378.87,544.78,7645.07,99.7,20.91,36.42
2024-11-23,Yola,41.71,74.58,908.11,5.73,16.63,37.58
2024-11-24,Abuja,713.08,1166.18,13736.17,97.76,23.04,38.3
2024-11-24,Benin,375.72,455.0,8151.77,91.33,9.28,19.73
2024-11-24,Eko,828.08,1334.67,15399.35,114.53,23.6,38.91
2024-11-24,Enugu,477.87,639.46,9725.93,69.36,10.7,23.41
2024-11-24,Ibadan,669.03,1189.18,14618.77,206.54,20.25,26.74
2024-11-24,Ikeja,1119.52,1769.6,23720.14,144.48,11.82,39.07
2024-11-24,Jos,152.84,208.03,2954.67,28.62,9.55,20.2
2024-11-24,Kaduna,335.11,447.01,6932.14,43.57,8.71,36.54
2024-11-24,Kano,462.24,739.4,7851.26,79.41,21.81,18.62
2024-11-24,Port Harcourt,527.66,818.16,11208.67,154.79,15.09,22.3
2024-11-24,Yola,56.38,94.95,962.24,12.06,13.96,28.99
2024-11-25,Abuja,512.25,783.28,11444.85,176.77,11.26,18.31
2024-11-25,Benin,254.86,387.8,4311.78,96.91,16.04,22.52
2024-11-25,Eko,569.45,964.51,9943.63,118.26,13.42,35.99
2024-11-25,Enugu,355.92,512.55,7398.54,77.71,17.71,39.78
2024-11-25,Ibadan,365.19,654.83,7772.32,49.74,21.53,19.03
2024-11-25,Ikeja,686.55,1076.48,15209.42,112.0,22.89,38.36
2024-11-25,Jos,86.41,149.59,1586.03,10.74,24.3,24.81
2024-11-25,Kaduna,204.36,313.02,3694.65,61.49,8.78,20.08
2024-11-25,Kano,297.84,527.8,5866.24,44.89,15.17,36.93
2024-11-25,Port Harcourt,257.52,328.78,5710.24,57.84,9.42,18.48
2024-11-25,Yola,36.62,54.71,650.97,13.48,22.37,15.58
2024-11-26,Abuja,567.31,862.25,10481.48,110.49,18.23,28.47
2024-11-26,Benin,301.87,381.73,6827.34,46.0,18.76,17.07
2024-11-26,Eko,811.44,1019.9,14749.63,238.64,12.81,28.32
2024-11-26,Enugu,395.09,522.09,8376.98,43.67,9.9,20.37
2024-11-26,Ibadan,419.27,527.12,7751.67,53.61,22.72,16.65
2024-11-26,Ikeja,1021.47,1730.09,17778.31,109.87,8.85,29.76
2024-11-26,Jos,140.4,220.76,2814.87,21.4,22.3,23.19
2024-11-26,Kaduna,306.11,438.02,5625.75,112.73,17.65,33.05
2024-11-26,Kano,346.41,600.03,7727.13,80.03,12.09,31.19
2024-11-26,Port Harcourt,455.37,716.51,10257.39,92.51,23.56,17.81
2024-11-26,Yola,42.64,63.82,883.43,8.03,23.71,37.59
2024-11-27,Abuja,609.97,760.62,12070.58,201.05,10.1,31.04
2024-11-27,Benin,352.81,577.05,6848.79,108.66,10.71,20.36
2024-11-27,Eko,966.54,1350.86,21953.1,110.05,16.43,23.12
2024-11-27,Enugu,574.2,1030.13,10457.1,103.46,20.74,37.24
2024-11-27,Ibadan,576.82,991.45,9909.6,168.52,19.9,19.76
2024-11-27,Ikeja,1120.94,1980.2,24871.14,194.47,13.51,27.49
2024-11-27,Jos,134.58,238.53,2391.46,44.2,13.8,29.34
2024-11-27,Kaduna,259.16,342.87,5044.89,78.57,21.22,15.75
2024-11-27,Kano,358.18,586.65,7764.74,61.24,11.9,17.2
2024-11-27,Port Harcourt,402.66,485.12,8189.62,149.45,10.54,33.79
2024-11-27,Yola,51.09,90.12,1102.92,18.18,18.87,35.28
2024-11-28,Abuja,488.34,853.39,10355.81,62.12,22.74,23.72
2024-11-28,Benin,254.98,401.33,5153.51,66.67,12.33,38.99
2024-11-28,Eko,759.13,912.85,14292.05,86.29,22.45,37.16
2024-11-28,Enugu,389.85,664.22,8194.62,97.41,14.18,21.66
2024-11-28,Ibadan,395.71,608.3,7043.96,60.32,8.18,30.33
2024-11-28,Ikeja,921.6,1597.62,19385.05,309.34,15.09,22.45
2024-11-28,Jos,111.73,139.54,2301.97,17.03,20.97,19.75
2024-11-28,Kaduna,213.66,379.11,3724.54,53.34,9.07,17.26
2024-11-28,Kano,322.6,509.2,5793.42,116.7,19.94,22.52
2024-11-28,Port Harcourt,322.61,533.13,6839.81,46.66,13.94,20.42
2024-11-28,Yola,36.38,49.93,824.17,11.82,21.26,21.94
2024-11-29,Abuja,359.28,550.35,6651.33,56.73,8.84,36.9
2024-11-29,Benin,216.4,273.63,4630.68,70.71,12.92,19.71
2024-11-29,Eko,566.49,791.81,12397.49,64.07,16.49,19.49
2024-11-29,Enugu,315.62,567.59,6083.65,41.06,13.4,37.29
2024-11-29,Ibadan,356.47,477.43,8028.2,102.18,10.86,29.31
2024-11-29,Ikeja,612.19,1035.72,11548.97,221.92,21.8,31.87
2024-11-29,Jos,83.52,148.85,1678.07,31.09,11.67,39.58
2024-11-29,Kaduna,197.15,348.87,3563.4,45.19,9.66,18.42
2024-11-29,Kano,224.54,397.66,4671.21,43.65,24.23,33.49
2024-11-29,Port Harcourt,303.1,532.34,6457.4,52.42,24.94,23.13
2024-11-29,Yola,31.56,53.87,563.36,8.92,14.38,21.11
2024-11-30,Abuja,464.71,595.54,10255.63,130.22,18.56,35.72
2024-11-30,Benin,212.66,300.78,3749.81,57.66,17.4,22.35
2024-11-30,Eko,538.26,787.81,11644.34,144.17,23.87,27.95
2024-11-30,Enugu,338.16,511.4,6813.31,71.03,14.8,38.33
2024-11-30,Ibadan,305.57,388.96,6655.78,83.44,12.84,25.81
2024-11-30,Ikeja,631.78,982.59,13726.19,137.92,19.5,35.87
2024-11-30,Jos,100.26,135.6,1894.94,27.92,23.06,34.76
2024-11-30,Kaduna,186.34,333.6,3621.4,65.73,21.91,37.7
2024-11-30,Kano,277.81,416.0,4993.32,66.19,22.52,35.9
2024-11-30,Port Harcourt,259.23,318.44,5148.1,62.79,9.46,34.87
2024-11-30,Yola,28.33,44.97,493.15,10.15,20.57,24.71
2024-12-01,Abuja,571.99,1024.58,12341.68,192.58,10.61,15.44
2024-12-01,Benin,328.36,422.43,7054.03,73.82,13.76,16.84
2024-12-01,Eko,906.38,1607.56,15942.86,181.13,14.64,22.42
2024-12-01,Enugu,516.99,844.14,11650.55,187.33,20.83,32.42
2024-12-01,Ibadan,558.38,899.26,10012.97,164.41,16.76,39.55
2024-12-01,Ikeja,949.59,1161.42,17458.36,356.3,24.36,33.21
2024-12-01,Jos,118.97,144.45,2341.05,47.58,22.78,38.33
2024-12-01,Kaduna,284.59,488.21,5327.09,30.8,23.61,20.46
2024-12-01,Kano,390.98,623.76,6939.47,62.06,13.59,33.92
2024-12-01,Port Harcourt,354.74,512.32,7375.2,53.72,10.03,24.76
2024-12-01,Yola,42.81,68.04,968.22,4.34,23.34,25.83
2024-12-02,Abuja,710.8,1097.54,12356.53,101.06,21.42,20.73
2024-12-02,Benin,332.96,485.07,6200.28,111.9,20.43,31.15
2024-12-02,Eko,773.15,1032.83,15382.05,266.84,17.79,39.25
2024-12-02,Enugu,398.26,716.47,8342.93,139.31,13.69,27.71
2024-12-02,Ibadan,558.27,924.72,10497.89,110.16,19.27,38.34
2024-12-02,Ikeja,946.91,1336.81,20991.2,288.73,14.6,16.43
2024-12-02,Jos,149.09,210.47,2567.83,42.29,13.49,23.46
2024-12-02,Kaduna,277.85,453.04,5128.62,34.53,15.22,16.37
2024-12-02,Kano,394.86,701.1,8194.44,72.11,11.09,20.82
2024-12-02,Port Harcourt,384.37,533.63,6682.0,141.72,23.05,30.38
2024-12-02,Yola,40.48,68.1,695.0,5.34,13.53,25.79
2024-12-03,Abuja,482.25,611.15,10588.55,100.77,11.72,27.17
2024-12-03,Benin,234.15,365.31,4282.73,65.43,18.44,35.23
2024-12-03,Eko,615.82,910.22,13899.79,195.91,24.58,38.18
2024-12-03,Enugu,401.38,545.22,8566.05,124.2,18.01,32.45
2024-12-03,Ibadan,441.88,667.96,8526.41,50.11,22.72,36.64
2024-12-03,Ikeja,826.83,1125.09,14030.23,83.04,9.24,24.0
2024-12-03,Jos,105.65,143.58,2218.38,40.96,11.52,26.64
2024-12-03,Kaduna,267.45,470.45,5058.52,52.4,12.12,18.89
2024-12-03,Kano,307.05,431.31,6530.72,52.52,20.52,22.2
2024-12-03,Port Harcourt,359.35,568.87,7485.53,54.84,12.81,21.15
2024-12-03,Yola,39.73,49.49,791.1,5.02,13.73,32.17
2024-12-04,Abuja,519.67,815.64,11038.71,91.66,13.09,31.01
2024-12-04,Benin,321.58,427.17,6664.99,119.62,15.85,22.92
2024-12-04,Eko,730.23,890.05,13845.9,129.54,11.82,19.49
2024-12-04,Enugu,431.81,765.63,8251.33,49.54,20.22,28.46
2024-12-04,Ibadan,473.21,751.81,10520.65,67.26,10.88,23.54
2024-12-04,Ikeja,832.35,1461.12,18512.86,300.94,11.78,33.24
2024-12-04,Jos,116.72,205.27,2111.05,16.62,22.32,32.92
2024-12-04,Kaduna,265.21,343.38,5863.43,80.43,19.08,29.56
2024-12-04,Kano,348.14,504.58,6126.21,91.14,20.72,18.84
2024-12-04,Port Harcourt,332.79,538.43,6129.24,50.24,23.12,19.02
2024-12-04,Yola,38.43,55.99,755.4,8.01,23.51,31.47
2024-12-05,Abuja,515.06,773.5,8757.05,194.69,11.8,32.44
2024-12-05,Benin,295.65,501.55,5260.75,77.17,9.42,35.12
2024-12-05,Eko,669.8,867.45,14140.84,133.52,9.95,26.53
2024-12-05,Enugu,358.91,635.31,6807.82,97.53,24.12,24.84
2024-12-05,Ibadan,410.61,532.74,9209.86,139.7,11.76,23.32
2024-12-05,Ikeja,907.49,1381.54,18275.11,267.21,20.96,38.48
2024-12-05,Jos,127.57,224.61,2771.22,14.53,10.0,37.12
2024-12-05,Kaduna,200.78,336.61,4396.88,45.1,14.03,19.86
2024-12-05,Kano,269.69,444.24,4650.12,103.4,13.04,34.86
2024-12-05,Port Harcourt,304.54,463.43,5754.08,33.19,19.15,38.58
2024-12-05,Yola,33.27,45.32,699.29,12.02,11.24,16.77
2024-12-06,Abuja,381.36,473.94,7229.08,88.49,16.16,18.56
2024-12-06,Benin,209.23,252.21,3815.58,44.09,10.01,35.35
2024-12-06,Eko,474.51,784.33,9320.89,115.74,18.97,16.11
2024-12-06,Enugu,263.98,368.54,5094.98,60.45,19.51,15.02
2024-12-06,Ibadan,378.16,493.38,6917.13,140.56,8.09,39.78
2024-12-06,Ikeja,538.4,685.02,9820.73,124.7,16.81,17.62
2024-12-06,Jos,79.05,96.38,1449.9,29.76,14.63,34.1
2024-12-06,Kaduna,164.45,203.72,3309.59,57.0,23.27,28.66
2024-12-06,Kano,226.79,287.05,4718.84,41.76,22.35,30.13
2024-12-06,Port Harcourt,301.22,463.88,6455.34,56.72,16.55,15.49
2024-12-06,Yola,31.19,47.42,665.41,9.94,18.67,16.42
2024-12-07,Abuja,620.63,1043.87,12211.56,214.36,15.91,31.17
2024-12-07,Benin,352.93,581.0,6467.46,111.46,11.29,33.05
2024-12-07,Eko,850.79,1163.18,18435.64,292.76,19.75,38.1
2024-12-07,Enugu,471.53,642.03,8753.44,90.34,13.58,32.43
2024-12-07,Ibadan,538.55,738.66,10890.91,85.1,14.2,16.45
2024-12-07,Ikeja,1236.06,1718.6,27070.04,320.12,11.88,19.84
2024-12-07,Jos,166.95,296.99,2988.16,22.48,14.58,24.85
2024-12-07,Kaduna,344.43,510.22,5915.57,129.58,14.34,31.71
2024-12-07,Kano,441.74,545.02,7430.71,55.84,24.26,34.85
2024-12-07,Port Harcourt,420.94,660.42,8617.42,42.16,15.29,32.79
2024-12-07,Yola,47.64,81.48,988.99,4.86,22.53,15.49
2024-12-08,Abuja,684.4,1108.18,14731.47,126.19,14.06,27.74
2024-12-08,Benin,374.45,514.96,8520.42,120.24,12.66,31.01
2024-12-08,Eko,882.96,1515.34,16576.45,138.06,8.78,39.61
2024-12-08,Enugu,499.94,666.07,9874.06,93.73,11.96,30.41
2024-12-08,Ibadan,500.95,754.12,9580.39,130.13,13.45,29.26
2024-12-08,Ikeja,944.95,1347.21,17221.69,218.69,14.77,30.78
2024-12-08,Jos,162.64,235.51,2909.65,44.66,24.43,19.64
2024-12-08,Kaduna,272.7,370.53,5256.97,52.32,22.19,27.33
2024-12-08,Kano,385.78,682.88,6770.62,52.8,12.17,16.92
2024-12-08,Port Harcourt,505.25,701.13,10700.72,166.14,12.04,27.96
2024-12-08,Yola,52.51,90.46,890.16,10.24,23.0,20.92
2024-12-09,Abuja,471.76,652.69,9248.25,163.23,16.85,27.9
2024-12-09,Benin,218.39,365.95,4638.26,37.18,13.44,34.72
2024-12-09,Eko,551.92,795.94,10479.02,81.95,13.8,35.07
2024-12-09,Enugu,333.33,491.63,5912.56,51.09,8.73,15.35
2024-12-09,Ibadan,366.32,529.53,6759.43,145.43,14.77,34.72
2024-12-09,Ikeja,631.76,851.75,12768.07,63.94,8.3,18.56
2024-12-09,Jos,91.94,139.44,1923.09,17.8,12.06,35.57
2024-12-09,Kaduna,180.24,289.65,4035.32,30.58,9.48,39.49
2024-12-09,Kano,248.99,339.97,4905.74,42.16,24.88,16.07
2024-12-09,Port Harcourt,296.42,453.23,5810.32,75.93,24.79,36.92
2024-12-09,Yola,31.5,48.22,529.28,7.02,10.79,32.78
2024-12-10,Abuja,526.88,731.26,11778.48,123.09,22.27,30.7
2024-12-10,Benin,284.31,467.87,6017.73,51.02,16.58,22.25
2024-12-10,Eko,524.47,852.96,9553.15,114.96,12.84,19.99
2024-12-10,Enugu,309.14,433.63,5345.09,81.02,8.33,38.5
2024-12-10,Ibadan,445.49,616.02,8179.7,58.5,23.38,29.67
2024-12-10,Ikeja,759.71,1320.01,16914.73,264.76,21.15,36.93
2024-12-10,Jos,118.6,168.56,2685.22,37.09,14.29,26.05
2024-12-10,Kaduna,225.13,318.93,4898.69,32.51,23.43,22.53
2024-12-10,Kano,254.61,436.6,4643.2,89.88,13.04,38.35
2024-12-10,Port Harcourt,292.8,363.59,6564.3,43.83,24.05,35.6
2024-12-10,Yola,31.07,45.58,535.68,6.18,13.98,29.99
2024-12-11,Abuja,676.31,945.14,13744.45,102.41,20.08,25.09
2024-12-11,Benin,432.14,681.88,8201.33,136.49,22.26,35.01
2024-12-11,Eko,871.57,1263.94,17007.03,188.71,13.28,33.82
2024-12-11,Enugu,464.37,639.04,8196.04,64.38,12.71,34.05
2024-12-11,Ibadan,682.64,1029.94,12856.69,238.07,9.14,17.33
2024-12-11,Ikeja,1073.79,1577.45,23179.92,405.44,17.03,27.39
2024-12-11,Jos,149.14,219.34,3332.11,32.49,11.58,23.43
2024-12-11,Kaduna,327.81,511.11,6357.8,107.38,17.94,31.63
2024-12-11,Kano,482.56,829.72,8696.23,138.5,20.18,18.65
2024-12-11,Port Harcourt,539.92,706.37,11659.94,80.15,20.61,18.7
2024-12-11,Yola,52.42,67.42,965.8,20.72,9.83,25.16
2024-12-12,Abuja,568.78,719.75,10044.47,166.94,23.46,35.65
2024-12-12,Benin,376.06,581.72,8487.25,72.01,15.17,24.9
2024-12-12,Eko,699.51,1187.64,11855.48,223.12,14.92,15.16
2024-12-12,Enugu,439.66,618.9,9931.15,131.16,17.24,18.18
2024-12-12,Ibadan,499.29,609.86,10669.9,74.31,18.11,32.48
2024-12-12,Ikeja,932.41,1472.79,19939.91,144.74,18.21,33.35
2024-12-12,Jos,134.73,174.81,2494.79,51.19,14.08,17.69
2024-12-12,Kaduna,246.29,322.23,4326.18,61.21,13.91,36.04
2024-12-12,Kano,418.3,620.74,9257.45,98.36,18.91,19.06
2024-12-12,Port Harcourt,365.62,473.87,6694.94,118.94,10.95,18.27
2024-12-12,Yola,52.94,85.41,1039.78,6.8,22.48,17.71
2024-12-13,Abuja,656.24,945.04,14612.71,75.61,21.91,28.84
2024-12-13,Benin,327.51,586.92,6647.03,111.06,10.61,35.23
2024-12-13,Eko,842.18,1499.82,18876.94,138.28,15.9,37.79
2024-12-13,Enugu,471.88,697.54,8236.05,96.98,19.31,34.42
2024-12-13,Ibadan,490.14,604.6,10096.49,184.53,16.44,38.21
2024-12-13,Ikeja,896.19,1552.05,19284.35,348.19,21.45,23.04
2024-12-13,Jos,152.15,243.72,2704.09,17.31,14.22,34.67
2024-12-13,Kaduna,281.29,426.52,4731.98,64.88,10.68,26.36
2024-12-13,Kano,415.65,718.12,7757.54,115.57,16.54,18.25
2024-12-13,Port Harcourt,467.36,680.06,9269.64,137.54,11.26,20.56
2024-12-13,Yola,41.1,58.8,739.72,15.53,20.14,37.45
2024-12-14,Abuja,749.8,1008.97,15364.81,116.89,10.25,30.81
2024-12-14,Benin,371.89,481.21,7034.09,44.58,20.17,39.69
2024-12-14,Eko,946.99,1616.03,18615.97,121.85,20.35,21.41
2024-12-14,Enugu,494.96,802.75,11002.3,121.7,24.35,28.0
2024-12-14,Ibadan,499.54,754.83,10971.72,130.59,20.71,28.7
2024-12-14,Ikeja,1074.74,1473.31,19353.4,197.4,15.49,35.24
2024-12-14,Jos,168.8,219.11,3395.77,37.95,17.71,31.19
2024-12-14,Kaduna,286.96,502.62,6431.47,37.77,19.95,15.83
2024-12-14,Kano,353.97,628.18,7422.34,69.86,19.39,36.15
2024-12-14,Port Harcourt,512.19,620.94,11119.42,182.32,18.12,27.0
2024-12-14,Yola,45.24,60.79,893.08,16.26,21.65,27.4
2024-12-15,Abuja,739.65,1144.55,13403.95,151.19,10.79,15.18
2024-12-15,Benin,303.76,502.95,5164.14,66.81,24.76,34.88
2024-12-15,Eko,920.68,1256.57,19012.45,229.81,18.61,25.9
2024-12-15,Enugu,501.02,898.34,9407.05,82.64,15.62,28.11
2024-12-15,Ibadan,478.17,805.03,9244.09,107.09,19.2,34.33
2024-12-15,Ikeja,1177.36,1535.41,22220.75,177.17,22.97,28.71
2024-12-15,Jos,164.67,294.94,3310.03,22.3,14.14,15.9
2024-12-15,Kaduna,329.06,398.4,6697.3,43.38,8.13,21.4
2024-12-15,Kano,403.3,502.13,8263.41,121.64,24.48,37.49
2024-12-15,Port Harcourt,455.72,763.79,8650.37,125.65,14.86,23.43
2024-12-15,Yola,53.03,73.08,1012.0,11.14,22.8,19.26
2024-12-16,Abuja,609.1,736.51,13696.88,225.16,15.1,31.33
2024-12-16,Benin,317.53,486.76,5519.12,113.07,10.28,21.43
2024-12-16,Eko,758.43,1026.63,16132.28,177.7,20.92,20.81
2024-12-16,Enugu,385.83,536.65,7058.45,74.98,13.49,38.88
2024-12-16,Ibadan,439.24,648.86,8705.73,175.19,19.11,32.59
2024-12-16,Ikeja,772.65,1145.79,13833.89,236.09,13.86,33.71
2024-12-16,Jos,108.4,156.33,2127.66,16.26,9.18,22.93
2024-12-16,Kaduna,240.42,382.65,4652.44,60.12,17.23,27.8
2024-12-16,Kano,277.42,400.32,5000.81,72.16,20.89,29.49
2024-12-16,Port Harcourt,326.14,432.02,5551.49,74.33,15.36,20.91
2024-12-16,Yola,42.67,61.1,888.26,12.46,18.28,37.7
2024-12-17,Abuja,365.12,596.35,6908.53,144.57,11.68,19.59
2024-12-17,Benin,218.41,298.71,4115.53,82.19,8.45,28.28
2024-12-17,Eko,498.38,701.52,9113.83,70.0,8.59,39.69
2024-12-17,Enugu,318.6,530.88,5476.68,33.28,18.2,33.1
2024-12-17,Ibadan,323.82,463.93,6187.26,47.22,20.82,20.38
2024-12-17,Ikeja,596.08,955.37,10014.48,196.63,23.28,16.29
2024-12-17,Jos,93.7,135.4,1618.24,28.55,18.41,31.07
2024-12-17,Kaduna,199.54,273.79,4162.81,64.45,10.87,38.93
2024-12-17,Kano,231.5,376.94,4936.62,58.16,10.19,21.89
2024-12-17,Port Harcourt,251.76,380.46,4624.31,66.47,12.9,15.02
2024-12-17,Yola,29.15,45.59,625.05,3.16,12.39,39.64
2024-12-18,Abuja,546.27,822.47,9577.7,160.07,24.43,37.17
2024-12-18,Benin,270.42,407.6,5061.21,56.0,13.89,38.05
2024-12-18,Eko,575.81,821.58,11165.99,128.22,8.07,21.77
2024-12-18,Enugu,365.3,605.04,7385.15,78.71,19.31,31.65
2024-12-18,Ibadan,371.6,469.06,8033.64,96.22,11.0,21.55
2024-12-18,Ikeja,816.95,1300.56,18357.77,195.65,8.89,32.51
2024-12-18,Jos,101.57,141.63,1826.31,19.57,22.1,29.42
2024-12-18,Kaduna,193.56,300.4,3987.64,70.74,22.61,16.57
2024-12-18,Kano,324.53,399.34,5752.13,43.31,11.09,35.08
2024-12-18,Port Harcourt,347.27,559.87,7755.57,75.55,8.06,30.99
2024-12-18,Yola,40.58,72.47,770.36,14.07,22.44,18.61
2024-12-19,Abuja,569.91,836.61,12581.05,191.97,17.7,35.22
2024-12-19,Benin,287.13,378.14,5183.62,95.56,23.15,29.07
2024-12-19,Eko,898.35,1470.44,18130.6,254.66,22.44,17.25
2024-12-19,Enugu,412.27,560.6,9139.53,158.1,14.05,38.1
2024-12-19,Ibadan,510.74,757.92,11132.41,134.75,15.73,15.4
2024-12-19,Ikeja,809.3,1275.9,13952.7,259.85,18.58,26.44
2024-12-19,Jos,146.01,262.21,2668.76,39.0,22.33,15.42
2024-12-19,Kaduna,250.29,378.58,5034.18,31.51,14.93,27.99
2024-12-19,Kano,357.84,579.82,7667.77,85.19,15.24,32.63
2024-12-19,Port Harcourt,418.92,721.5,8247.31,114.07,10.19,35.9
2024-12-19,Yola,44.72,72.96,866.54,4.49,14.81,18.69
2024-12-20,Abuja,521.96,689.79,9156.59,166.28,20.83,21.62
2024-12-20,Benin,279.35,413.01,5288.59,51.2,11.16,36.82
2024-12-20,Eko,758.34,1099.82,16021.58,189.21,9.45,35.56
2024-12-20,Enugu,366.0,594.41,7306.88,112.42,16.01,32.56
2024-12-20,Ibadan,378.0,462.87,8383.38,122.82,22.08,26.41
2024-12-20,Ikeja,817.27,1242.58,14924.93,261.57,22.1,37.68
2024-12-20,Jos,120.51,174.59,2625.36,39.26,22.74,31.39
2024-12-20,Kaduna,267.37,335.12,5581.92,33.86,20.73,30.71
2024-12-20,Kano,273.3,426.22,4831.28,39.01,10.56,27.1
2024-12-20,Port Harcourt,318.2,405.83,5834.85,31.9,12.69,30.46
2024-12-20,Yola,41.18,73.38,721.44,14.81,14.65,24.68
2024-12-21,Abuja,474.18,705.16,10206.47,171.95,24.37,34.63
2024-12-21,Benin,281.05,421.16,6197.0,90.46,10.74,32.06
2024-12-21,Eko,654.11,1018.76,14514.7,193.47,23.96,36.66
2024-12-21,Enugu,344.1,415.32,6574.45,123.74,11.91,32.28
2024-12-21,Ibadan,422.86,696.72,7522.55,72.62,12.12,28.71
2024-12-21,Ikeja,750.92,1266.83,14178.02,223.97,24.12,30.17
2024-12-21,Jos,107.18,182.01,1808.61,18.97,14.59,19.9
2024-12-21,Kaduna,239.57,367.69,4609.11,45.11,15.38,22.28
2024-12-21,Kano,283.86,400.46,5794.7,83.6,13.05,38.68
2024-12-21,Port Harcourt,323.6,526.58,5594.62,96.9,15.82,29.23
2024-12-21,Yola,35.05,51.18,750.0,11.57,12.04,23.81
2024-12-22,Abuja,364.23,464.77,6760.75,119.36,16.67,34.82
2024-12-22,Benin,226.78,352.02,4490.0,86.04,17.68,27.07
2024-12-22,Eko,576.63,716.68,11957.15,77.22,21.94,34.82
2024-12-22,Enugu,301.28,481.03,6458.12,73.81,23.4,25.93
2024-12-22,Ibadan,369.98,573.34,7161.92,37.45,13.02,36.7
2024-12-22,Ikeja,609.65,885.75,12032.35,113.33,16.36,24.39
2024-12-22,Jos,101.38,155.95,2210.5,31.03,11.61,36.69
