firm_id,state,geo_political_zone,location_type,industry_code,industry_name,firm_age_years,num_employees,annual_turnover_naira,legal_structure,owner_age,owner_gender,owner_education,field_of_study,prior_entrepreneurial_exp,digital_literacy_score,digital_tools_computers,digital_tools_accounting_software,digital_tools_crm,digital_tools_ecommerce,digital_tools_cloud_computing,digital_tools_social_media,advanced_tech_ai_ml,advanced_tech_iot,advanced_tech_blockchain,advanced_tech_robotics,website_presence,social_media_presence,online_payments,new_production_methods,supply_chain_software,inventory_management,new_support_processes,new_products_services_3yrs,frequency_new_launches,product_improvement_efforts,revenue_model_changes,value_proposition_changes,customer_engagement_changes,competitive_pressure,customer_demand_innovation,management_innovation_attitude,access_to_credit,cost_of_innovation,internal_capital_sufficiency,skilled_employee_availability,training_costs,management_capability,electricity_reliability,internet_quality_cost,logistics_transportation,regulatory_burden,corruption_informal_charges,govt_support_effectiveness,competition_intensity,demand_uncertainty,international_market_access,profitability_growth_3yrs,sales_growth_3yrs,market_share_growth_3yrs,roi_satisfaction,overall_performance_satisfaction,annual_turnover_growth_pct,profit_margin_pct,employee_growth_pct,new_branches_3yrs,product_line_increase,service_quality_improvement,customer_satisfaction_improvement,innovation_composite_score,constraint_composite_score,performance_composite_score
SME_1456,Oyo,South West,Urban,I56,Food and Beverage Services,1,8,7899579,Partnership,30,Female,OND/NCE,Agriculture,1,6,3,3,3,4,4,4,2,2,2,1,1,1,1,4,2,3,3,3,4,3,2,2,2,2,2,2,2,3,5,2,3,2,3,4,4,2,1,1,2,3,2,4,3,3,3,3,6.9,11.1,,0,2,3,3,3.2,2.3333333333333335,3.3333333333333335
SME_1457,Zamfara,North West,Rural,A01,"Agriculture, Forestry and Fishing",3,6,6487167,Sole Proprietorship,28,Male,Secondary Education,Education,0,6,4,2,3,3,3,3,2,2,2,2,1,1,1,3,3,3,3,4,3,4,1,1,1,4,2,3,5,5,5,4,4,5,5,5,5,5,4,4,2,4,5,1,1,1,1,1,,,,0,2,2,1,3.2,4.666666666666667,1.0
SME_1458,Ondo,South West,Urban,R93,Sports and Recreation,14,26,17307281,Limited Liability Company,50,Male,HND/Bachelor,Law,0,7,2,3,3,2,3,3,5,5,4,4,4,4,4,4,3,4,3,4,5,5,3,3,3,3,4,3,1,2,2,2,2,2,3,2,4,2,3,3,2,3,2,5,5,4,5,5,43.2,,,1,5,4,4,3.2,2.0,5.0
SME_1459,Delta,South South,Urban,G47,Retail Trade,8,4,4182203,Limited Liability Company,34,Male,HND/Bachelor,Medicine/Health,1,7,2,2,2,2,1,1,2,1,2,3,5,5,4,2,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,5,4,3,4,4,5,4,3,3,3,3,3,2,2,3,2,2,18.8,7.3,38.5,0,3,2,2,2.2,4.0,2.0
SME_1460,Katsina,North West,Rural,C25,Metal Products Manufacturing,2,10,17135278,Limited Liability Company,45,Female,Primary Education,Medicine/Health,0,3,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,3,2,1,1,2,2,3,3,4,4,4,5,5,4,3,3,2,4,4,5,4,2,1,1,1,1,-21.9,,,0,1,1,2,1.6,4.0,1.3333333333333333
SME_1461,Akwa Ibom,South South,Rural,H49,Transportation and Storage,5,1,1258002,Limited Liability Company,42,Male,No Formal Education,Engineering,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,5,5,5,4,3,4,4,5,4,5,3,4,4,3,3,1,1,2,1,1,,,,0,2,1,1,1.2,4.333333333333333,1.0
SME_1462,Ogun,South West,Urban,C25,Metal Products Manufacturing,4,8,12432388,Partnership,27,Female,OND/NCE,Education,1,4,3,4,3,4,4,4,1,1,1,1,4,4,4,1,2,2,3,4,2,3,1,2,2,2,1,2,4,3,3,1,3,4,2,2,4,3,2,3,4,2,3,3,3,3,3,4,20.5,,-6.3,0,2,3,3,3.0,2.3333333333333335,3.3333333333333335
SME_1463,Kaduna,North West,Rural,A01,"Agriculture, Forestry and Fishing",15,5,5665194,Partnership,42,Male,Secondary Education,Agriculture,0,4,3,3,2,3,3,2,2,2,2,2,2,2,2,4,4,3,4,2,4,2,3,2,4,3,4,3,4,4,4,3,4,4,4,3,5,5,5,4,4,5,4,3,2,3,2,2,-2.0,-0.9,-27.9,0,2,2,3,2.8,3.6666666666666665,2.3333333333333335
SME_1464,Zamfara,North West,Urban,A01,"Agriculture, Forestry and Fishing",4,2,1232285,Partnership,44,Male,Primary Education,Other,0,3,1,1,1,1,1,2,1,1,1,1,2,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,5,3,5,4,3,5,4,5,5,3,4,3,4,5,5,1,1,1,1,1,,-0.9,-7.5,0,1,1,1,1.2,4.333333333333333,1.0
SME_1465,Borno,North East,Urban,G47,Retail Trade,1,11,17954135,Limited Liability Company,54,Female,HND/Bachelor,Business/Management,1,6,4,4,5,4,4,4,1,2,1,1,4,5,4,5,5,4,4,4,4,3,4,4,4,4,4,4,3,2,3,3,4,3,5,4,5,1,1,1,5,2,5,5,4,4,5,5,,14.3,48.3,2,4,4,3,4.4,3.6666666666666665,4.666666666666667
SME_1466,Ondo,South West,Urban,M69,Professional Services,4,3,4639961,Sole Proprietorship,59,Male,HND/Bachelor,Business/Management,0,5,3,4,3,4,3,3,2,3,2,3,1,1,2,3,4,4,3,3,4,3,3,1,1,4,4,3,3,5,4,4,5,5,3,4,4,5,5,5,5,4,4,4,4,5,4,3,-30.7,14.6,29.3,0,3,3,3,3.2,3.3333333333333335,3.6666666666666665
SME_1467,Taraba,North East,Rural,H49,Transportation and Storage,15,41,33426383,Limited Liability Company,29,Male,HND/Bachelor,Law,1,7,5,5,4,4,5,4,4,4,3,4,4,3,5,5,5,5,5,4,3,4,3,2,3,4,3,3,3,4,4,3,4,4,4,4,5,3,4,4,5,3,5,2,3,3,3,3,-4.7,,-12.8,0,3,4,3,4.6,3.3333333333333335,2.6666666666666665
SME_1468,Plateau,North Central,Rural,R93,Sports and Recreation,11,1,1798123,Partnership,46,Male,Primary Education,Agriculture,1,3,2,3,1,2,2,3,1,1,1,1,3,3,2,2,2,3,2,2,2,3,3,2,2,1,1,1,5,5,5,4,4,5,5,5,4,5,5,4,3,5,4,2,1,1,1,2,-15.7,-5.0,-30.0,0,1,1,1,2.0,4.666666666666667,1.6666666666666667
SME_1469,Osun,South West,Rural,C25,Metal Products Manufacturing,5,9,10140553,Sole Proprietorship,25,Male,No Formal Education,Economics/Finance,1,3,1,1,1,1,1,1,2,1,2,1,2,3,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,3,3,5,5,4,5,5,5,2,2,3,5,4,4,1,1,1,1,2,-18.3,6.2,24.1,0,2,2,1,1.2,4.0,1.3333333333333333
SME_1470,Kwara,North Central,Rural,C25,Metal Products Manufacturing,2,7,11378280,Limited Liability Company,52,Male,Secondary Education,Business/Management,0,5,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,5,5,5,2,1,1,5,3,4,2,4,4,4,3,3,4,4,4,5,5,3,4,4,3,2,3,2,2,2,-1.4,,,0,3,2,3,3.2,3.3333333333333335,2.3333333333333335
SME_1471,Akwa Ibom,South South,Urban,C10,Food Products Manufacturing,8,5,6610248,Limited Liability Company,55,Male,Secondary Education,Engineering,1,4,2,3,2,1,2,2,1,2,1,2,3,3,2,2,2,4,2,2,2,2,1,1,1,1,2,2,3,2,4,3,3,3,5,2,3,4,4,3,2,3,3,2,3,3,2,3,12.7,,20.4,0,2,2,2,2.2,3.6666666666666665,2.6666666666666665
SME_1472,Niger,North Central,Urban,C10,Food Products Manufacturing,1,4,4291230,Sole Proprietorship,25,Female,Master,Engineering,1,6,2,1,2,1,3,2,4,3,3,4,3,3,3,5,3,5,4,2,1,2,3,4,3,4,4,3,3,3,5,5,5,5,4,4,3,3,3,4,5,5,5,3,3,3,3,3,-9.0,8.4,-23.5,0,3,2,3,2.4,4.0,3.0
SME_1473,Edo,South South,Urban,C25,Metal Products Manufacturing,6,7,12003702,Limited Liability Company,37,Male,No Formal Education,Economics/Finance,1,3,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,2,2,1,2,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,4,1,1,2,2,1,-22.2,9.0,7.4,0,1,2,2,2.0,3.0,1.0
SME_1474,Sokoto,North West,Urban,K64,Financial Services,8,21,57821605,Limited Liability Company,31,Female,HND/Bachelor,Engineering,1,9,4,4,3,5,5,3,5,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,2,3,2,3,3,2,4,4,3,2,1,1,2,1,2,4,5,4,4,5,7.8,22.5,55.9,0,4,4,4,4.0,3.0,4.666666666666667
SME_1475,Oyo,South West,Rural,M73,Advertising and Market Research,1,1,1085843,Partnership,37,Female,HND/Bachelor,Other,1,6,2,2,2,1,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,1,1,-20.7,-0.7,-17.4,0,1,1,1,2.4,4.666666666666667,1.0
SME_1476,Gombe,North East,Urban,Q86,Health Services,4,3,1993190,Sole Proprietorship,35,Female,HND/Bachelor,Economics/Finance,0,6,4,4,3,4,3,3,2,2,3,3,4,5,5,4,4,3,3,4,4,4,2,2,2,4,5,4,5,5,5,5,5,4,5,5,5,4,4,4,4,5,4,1,2,2,2,2,,,-26.0,0,2,1,1,3.8,5.0,1.6666666666666667
SME_1477,Lagos,South West,Rural,C13,Textiles Manufacturing,6,2,3686335,Limited Liability Company,41,Female,No Formal Education,Education,1,4,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,4,4,4,4,3,1,2,1,4,4,3,4,5,5,5,4,4,4,5,4,4,4,5,4,2,4,2,2,2,2,2,-26.1,7.1,-29.7,0,1,1,1,2.0,4.333333333333333,2.0
SME_1478,Abia,South East,Urban,M69,Professional Services,7,2,1438331,Sole Proprietorship,53,Male,HND/Bachelor,Engineering,1,8,5,4,5,4,4,4,1,1,1,1,4,4,4,4,3,3,3,5,5,5,2,3,2,4,5,4,4,3,3,3,4,2,4,4,4,2,3,3,4,3,4,4,4,4,4,4,,18.5,11.3,0,3,4,4,4.6,3.6666666666666665,4.0
SME_1479,Ebonyi,South East,Urban,F41,Construction,7,10,17947810,Sole Proprietorship,38,Male,OND/NCE,Engineering,1,5,2,2,2,2,2,1,3,1,3,2,3,3,3,4,4,3,4,4,4,4,2,2,3,3,3,4,2,1,2,2,2,3,4,4,5,5,3,5,3,3,1,4,4,4,4,4,,,23.9,0,3,3,3,2.8,2.6666666666666665,4.0
SME_1480,Ogun,South West,Rural,C10,Food Products Manufacturing,2,13,13519249,Limited Liability Company,30,Female,Primary Education,Engineering,0,3,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,4,3,4,4,3,3,3,4,4,3,3,2,1,1,2,2,1,-12.9,-0.7,-30.0,0,1,1,2,1.4,3.6666666666666665,1.0
SME_1481,Ondo,South West,Urban,M69,Professional Services,3,21,39830922,Limited Liability Company,39,Male,HND/Bachelor,Business/Management,0,5,3,4,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,5,5,3,4,4,5,5,5,3,2,3,2,1,1,2,1,2,3,2,3,3,3,2,5,5,5,5,5,,32.9,34.3,3,4,5,5,3.6,2.3333333333333335,5.0
SME_1482,Yobe,North East,Rural,I56,Food and Beverage Services,3,13,19586315,Limited Liability Company,38,Male,OND/NCE,Medicine/Health,1,6,2,3,2,2,2,2,3,3,3,3,4,4,4,2,4,3,3,3,3,2,3,3,3,3,4,3,5,5,3,4,4,5,5,4,4,2,3,2,4,3,2,1,2,1,1,1,,8.7,-5.3,0,2,2,2,2.4,4.666666666666667,1.3333333333333333
SME_1483,Jigawa,North West,Rural,C10,Food Products Manufacturing,12,14,10185838,Sole Proprietorship,40,Male,HND/Bachelor,Engineering,0,5,3,4,3,3,3,3,2,2,2,1,4,3,3,3,3,4,4,5,4,4,3,3,3,4,4,3,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,2,2,2,1,1,15.3,,,0,2,2,2,3.6,5.0,1.6666666666666667
SME_1484,Ogun,South West,Urban,G47,Retail Trade,4,1,1215383,Sole Proprietorship,34,Male,No Formal Education,Business/Management,0,4,1,1,1,1,2,2,2,2,3,2,1,1,2,2,2,3,2,1,1,1,3,2,2,2,1,1,3,3,3,3,2,3,5,5,3,1,3,4,4,4,5,1,1,2,1,1,-28.5,5.6,-30.0,0,2,1,2,1.2,3.6666666666666665,1.0
SME_1485,Ekiti,South West,Urban,C25,Metal Products Manufacturing,10,32,52692777,Limited Liability Company,46,Male,Secondary Education,Medicine/Health,1,3,2,3,3,2,3,3,4,4,4,3,2,2,2,5,5,4,4,2,2,2,2,1,2,2,2,3,2,1,1,1,2,1,1,3,1,3,2,2,3,2,2,5,5,5,5,5,3.0,17.4,25.7,0,5,4,5,3.0,1.3333333333333333,5.0
SME_1486,Akwa Ibom,South South,Urban,J62,IT Services,10,5,12272818,Sole Proprietorship,57,Male,OND/NCE,Economics/Finance,1,6,5,3,5,4,4,4,1,2,1,1,4,4,4,4,4,4,4,4,4,4,3,2,2,3,4,5,3,3,4,4,4,4,3,4,3,4,4,5,2,2,3,2,2,3,3,2,,14.3,20.2,0,5,4,4,4.2,3.3333333333333335,2.0
SME_1487,Jigawa,North West,Urban,G47,Retail Trade,18,20,23192061,Limited Liability Company,26,Male,HND/Bachelor,Computer Science/IT,0,8,5,4,4,5,5,5,3,2,3,3,3,4,2,5,3,4,4,5,5,5,4,3,4,2,2,2,3,4,3,4,4,3,4,4,4,3,3,3,2,3,2,3,3,3,3,2,,,34.4,0,2,2,3,4.6,3.6666666666666665,2.6666666666666665
SME_1488,Edo,South South,Urban,R93,Sports and Recreation,1,1,1437109,Partnership,47,Female,OND/NCE,Law,1,6,1,1,1,1,1,1,2,2,3,2,2,2,2,3,3,4,3,2,1,3,2,2,3,4,4,4,4,4,4,2,2,2,4,5,5,3,4,3,4,4,5,2,1,1,2,2,-38.8,7.1,-10.2,0,1,1,2,1.6,3.3333333333333335,1.6666666666666667
SME_1489,Abia,South East,Urban,A01,"Agriculture, Forestry and Fishing",7,5,5727016,Partnership,53,Male,HND/Bachelor,Agriculture,1,4,3,2,3,2,2,2,2,1,1,1,2,3,2,2,2,2,2,3,4,3,3,4,3,1,1,2,4,3,4,4,3,4,4,3,3,3,2,4,3,4,3,1,1,1,1,1,18.2,,-0.2,0,1,1,2,2.6,4.0,1.0
SME_1490,Adamawa,North East,Rural,F41,Construction,4,18,31707746,Sole Proprietorship,36,Female,OND/NCE,Computer Science/IT,1,6,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,4,4,4,3,5,1,1,1,1,1,-32.2,,2.1,0,2,2,1,2.4,4.0,1.0
SME_1491,Rivers,South South,Urban,G47,Retail Trade,5,7,10349133,Limited Liability Company,57,Male,Primary Education,Business/Management,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,2,2,1,2,3,2,1,2,2,1,1,2,3,2,3,3,1,2,3,2,2,2,3,3,3,5,4,2,2,2,1,1,-10.8,,,0,2,3,2,1.6,3.0,1.6666666666666667
SME_1492,Abuja,North Central,Urban,G47,Retail Trade,8,3,2783720,Limited Liability Company,41,Female,HND/Bachelor,Computer Science/IT,0,6,3,3,2,3,2,3,2,3,2,2,3,3,2,3,3,4,3,2,3,2,1,1,1,4,4,4,3,4,4,2,4,4,4,4,5,3,5,3,3,3,3,2,1,2,2,1,,,,0,2,2,2,2.6,3.0,1.3333333333333333
SME_1493,Bauchi,North East,Urban,C25,Metal Products Manufacturing,2,27,53867419,Limited Liability Company,28,Male,Primary Education,Engineering,1,4,2,3,4,3,3,3,1,1,1,2,1,2,2,4,4,4,4,3,4,3,2,2,3,3,4,4,3,3,2,4,2,2,5,5,4,2,3,1,3,3,4,3,3,3,5,4,-18.1,13.3,-20.7,2,3,2,3,3.2,4.0,3.3333333333333335
SME_1494,Taraba,North East,Rural,J62,IT Services,4,2,3455262,Sole Proprietorship,26,Male,OND/NCE,Computer Science/IT,0,7,2,2,2,2,2,2,1,3,2,3,4,4,4,4,3,4,4,1,1,2,1,1,3,2,3,3,5,4,4,4,5,5,4,4,5,5,5,4,5,5,5,2,2,2,2,2,-15.1,,-30.0,0,2,1,2,2.2,4.333333333333333,2.0
SME_1495,Ekiti,South West,Urban,M69,Professional Services,1,7,4883943,Partnership,51,Male,OND/NCE,Business/Management,0,6,2,2,2,2,2,2,2,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,1,3,2,2,2,2,2,3,2,4,3,3,3,3,3,4,3,4,4,4,4,4,3,21.3,,-0.3,0,4,4,4,2.8,2.6666666666666665,3.6666666666666665
SME_1496,Ondo,South West,Urban,P85,Education Services,3,14,14614955,Sole Proprietorship,50,Male,OND/NCE,Arts/Humanities,1,5,3,3,3,3,4,3,2,2,3,3,3,2,2,4,4,4,3,3,3,3,3,4,3,5,5,4,1,2,4,5,5,4,3,4,4,5,3,4,4,5,3,3,3,2,2,3,,,20.4,3,4,3,3,3.2,3.0,3.0
SME_1497,Ogun,South West,Urban,K64,Financial Services,15,60,83000931,Limited Liability Company,60,Female,HND/Bachelor,Economics/Finance,0,3,3,2,3,3,2,3,4,4,3,3,4,5,4,4,5,4,4,3,3,4,1,2,2,3,3,4,2,2,1,4,3,3,2,3,1,2,2,1,2,3,3,5,5,5,5,5,1.1,29.5,,2,4,5,4,3.0,2.6666666666666665,5.0
SME_1498,Anambra,South East,Rural,M69,Professional Services,8,4,3547252,Limited Liability Company,50,Female,HND/Bachelor,Business/Management,1,7,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,4,3,3,3,2,3,3,1,2,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,1,1,2,1,1,-6.0,,3.8,0,1,2,1,2.4,5.0,1.0
SME_1499,Rivers,South South,Rural,H49,Transportation and Storage,8,5,4611512,Limited Liability Company,40,Male,Primary Education,Education,0,3,2,3,2,3,2,3,1,1,1,1,1,1,2,1,1,1,1,4,3,3,1,1,2,2,3,3,4,5,5,4,4,4,5,5,4,5,5,5,4,3,3,2,2,2,1,2,,,-29.7,0,1,1,1,2.4,4.333333333333333,2.0
SME_1500,Zamfara,North West,Urban,K64,Financial Services,9,4,4640505,Sole Proprietorship,47,Male,PhD,Education,0,6,5,4,5,5,4,3,4,5,4,4,5,5,5,5,5,5,4,5,4,5,4,3,3,5,5,5,5,4,5,4,4,5,4,3,4,5,4,3,5,5,5,3,4,4,4,4,25.2,,45.1,2,4,4,4,4.8,4.333333333333333,3.6666666666666665
SME_1501,Imo,South East,Urban,C25,Metal Products Manufacturing,5,9,13794914,Limited Liability Company,42,Male,OND/NCE,Business/Management,1,3,1,2,1,1,1,2,1,1,2,1,3,3,2,2,1,2,2,4,3,4,1,1,2,3,3,3,3,4,4,5,3,4,3,3,2,2,2,2,2,4,3,2,2,3,2,1,-12.7,,22.4,0,2,2,2,2.0,3.6666666666666665,1.6666666666666667
SME_1502,Benue,North Central,Urban,G47,Retail Trade,10,13,7148504,Sole Proprietorship,38,Male,Primary Education,Engineering,1,5,2,2,2,1,2,1,1,1,1,1,3,3,3,1,1,1,1,1,2,1,1,1,2,2,1,1,3,2,3,3,3,2,4,5,4,3,3,2,4,3,4,1,1,1,1,1,,,21.1,0,1,1,1,1.6,3.3333333333333335,1.0
SME_1503,Rivers,South South,Urban,C25,Metal Products Manufacturing,2,22,17708555,Limited Liability Company,35,Male,Primary Education,Other,0,4,3,3,4,3,4,3,1,1,1,2,3,3,3,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,3,4,3,4,4,1,1,2,1,3,1,3,3,2,3,2,2,,,-3.6,0,2,2,1,2.8,3.0,2.3333333333333335
SME_1504,Nasarawa,North Central,Rural,G47,Retail Trade,4,15,8631219,Limited Liability Company,25,Female,Secondary Education,Sciences,1,7,2,2,2,2,2,1,1,2,1,1,3,3,4,3,3,3,2,1,1,1,1,1,1,3,3,2,3,4,4,3,3,2,4,4,4,3,2,1,3,4,2,2,1,2,2,2,,4.3,-30.0,0,2,1,2,2.0,3.3333333333333335,1.6666666666666667
SME_1505,Osun,South West,Urban,C25,Metal Products Manufacturing,4,4,2379006,Limited Liability Company,33,Male,Master,Business/Management,0,7,3,4,3,4,4,4,3,3,3,4,4,5,4,3,4,4,3,3,3,2,4,4,4,5,4,5,3,2,2,3,3,3,2,1,3,4,4,3,5,5,4,3,3,3,3,2,1.5,,,0,4,3,4,3.2,2.6666666666666665,2.6666666666666665
SME_1506,Kebbi,North West,Urban,Q86,Health Services,11,16,14426039,Limited Liability Company,41,Female,HND/Bachelor,Engineering,0,3,2,2,2,1,2,3,1,2,2,2,3,3,4,3,2,3,4,2,2,2,3,3,3,2,2,3,4,3,3,4,4,2,5,5,5,4,2,2,2,3,2,1,2,2,2,2,5.5,3.7,0.3,0,2,3,2,2.2,4.333333333333333,1.6666666666666667
SME_1507,Yobe,North East,Urban,C25,Metal Products Manufacturing,2,8,10862787,Limited Liability Company,25,Female,Master,Engineering,0,9,5,5,5,5,5,5,3,4,3,3,3,3,4,5,4,5,4,5,5,4,2,2,2,5,5,5,3,3,1,5,3,2,3,5,5,2,4,3,5,3,5,5,5,4,4,5,2.9,,-22.1,0,4,4,3,5.0,3.6666666666666665,5.0
SME_1508,Oyo,South West,Urban,A01,"Agriculture, Forestry and Fishing",4,15,20443797,Limited Liability Company,35,Female,OND/NCE,Engineering,0,5,4,3,4,3,3,3,1,2,2,2,3,2,3,3,3,3,2,1,1,2,1,3,2,4,4,4,2,2,3,3,4,4,3,4,2,4,3,5,2,3,3,2,3,3,3,3,,24.3,44.7,2,2,2,3,3.0,2.6666666666666665,2.6666666666666665
SME_1509,Zamfara,North West,Urban,G47,Retail Trade,3,16,26112023,Limited Liability Company,53,Male,OND/NCE,Economics/Finance,0,5,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,5,4,4,3,2,2,3,5,3,3,3,4,4,5,2,2,2,3,2,10.8,-5.0,-30.0,0,2,2,1,1.6,3.3333333333333335,2.0
SME_1510,Imo,South East,Rural,A01,"Agriculture, Forestry and Fishing",15,37,46980033,Sole Proprietorship,58,Female,Secondary Education,Agriculture,1,5,3,3,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,3,3,1,1,1,4,3,3,4,2,3,2,5,4,4,4,5,5,3,4,2,3,3,2,2,2,1,1,,,,0,2,2,2,2.4,3.3333333333333335,1.6666666666666667
SME_1511,Enugu,South East,Urban,C10,Food Products Manufacturing,10,5,3820502,Partnership,35,Female,HND/Bachelor,Engineering,1,7,3,3,3,3,3,2,1,3,3,2,3,2,2,4,3,4,5,5,5,4,4,4,4,3,4,3,3,4,4,2,3,2,4,2,4,3,3,3,4,3,3,4,3,3,4,4,,,0.5,0,3,3,3,3.6,3.0,3.6666666666666665
SME_1512,Imo,South East,Rural,C13,Textiles Manufacturing,7,4,3589443,Partnership,35,Male,Secondary Education,Arts/Humanities,0,5,2,2,2,3,2,3,4,4,4,3,1,1,1,1,3,1,2,5,5,4,2,3,3,1,1,2,3,4,3,5,5,4,4,5,5,3,5,3,5,5,5,1,1,1,2,2,18.4,4.0,-6.1,0,2,3,2,2.4,4.0,1.3333333333333333
SME_1513,Gombe,North East,Rural,G47,Retail Trade,9,11,6084440,Partnership,33,Male,HND/Bachelor,Medicine/Health,1,7,1,2,2,1,1,3,2,1,1,1,5,4,3,4,4,3,4,2,3,3,2,3,2,4,4,5,4,5,4,2,3,2,5,4,5,5,5,5,4,4,3,1,1,2,1,1,-21.0,,-30.0,0,2,1,2,2.2,3.6666666666666665,1.0
SME_1514,Kaduna,North West,Rural,G47,Retail Trade,2,24,36022374,Sole Proprietorship,35,Female,No Formal Education,Economics/Finance,0,3,2,1,2,2,2,2,1,1,1,1,3,3,3,2,2,1,2,2,1,1,2,1,1,2,3,2,5,3,5,5,3,3,5,4,5,5,4,3,5,4,3,2,2,2,3,2,-12.8,8.0,-11.7,0,2,2,2,1.8,5.0,2.0
SME_1515,Edo,South South,Rural,K64,Financial Services,7,7,8466142,Limited Liability Company,55,Female,HND/Bachelor,Arts/Humanities,0,7,4,3,3,4,5,5,4,5,4,3,4,5,5,4,5,5,4,5,4,4,5,5,5,5,4,5,3,3,3,4,4,5,3,5,5,4,4,4,3,5,5,3,3,3,3,3,24.6,18.8,16.1,0,4,3,4,3.8,3.3333333333333335,3.0
SME_1516,Ebonyi,South East,Rural,J62,IT Services,6,25,50064131,Limited Liability Company,61,Male,HND/Bachelor,Computer Science/IT,0,5,2,4,3,2,3,3,2,2,1,2,4,5,4,3,4,3,3,5,5,5,1,2,2,5,5,5,2,2,2,3,1,2,5,5,4,3,2,2,3,2,3,4,4,4,4,4,,13.9,4.1,0,4,3,3,3.4,3.3333333333333335,4.0
SME_1517,Yobe,North East,Rural,G47,Retail Trade,2,14,10984848,Partnership,25,Male,Secondary Education,Social Sciences,0,6,4,3,4,4,4,4,2,1,1,1,2,2,2,1,2,2,2,3,2,2,3,3,3,3,3,4,4,5,5,3,3,3,5,5,5,4,4,4,4,5,4,1,2,2,1,1,-13.0,0.6,-25.8,0,1,1,1,3.0,4.0,1.3333333333333333
SME_1518,Katsina,North West,Rural,F41,Construction,1,6,5191010,Limited Liability Company,32,Male,Primary Education,Law,1,3,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,5,4,3,3,3,3,1,1,1,2,5,5,4,5,4,5,5,5,5,4,5,5,4,5,2,1,2,1,1,-36.9,5.8,-29.4,0,2,2,2,2.2,3.6666666666666665,1.3333333333333333
SME_1519,Zamfara,North West,Urban,C25,Metal Products Manufacturing,5,12,23833050,Limited Liability Company,25,Male,OND/NCE,Agriculture,0,7,4,4,2,3,4,4,1,1,1,1,3,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,5,4,3,3,3,4,5,5,4,4,4,5,4,4,4,1,1,2,2,1,8.2,3.9,,0,2,1,2,3.2,4.333333333333333,1.0
SME_1520,Delta,South South,Urban,J62,IT Services,5,4,9811018,Partnership,41,Male,HND/Bachelor,Social Sciences,1,8,4,4,4,5,4,3,4,4,4,4,4,4,5,4,4,4,4,5,4,5,3,3,3,3,3,3,3,3,4,4,3,4,4,5,2,4,3,4,4,3,3,3,4,3,4,3,,,10.4,0,4,4,3,4.2,3.6666666666666665,3.3333333333333335
SME_1521,Ekiti,South West,Urban,A01,"Agriculture, Forestry and Fishing",1,9,11059076,Partnership,36,Male,HND/Bachelor,Arts/Humanities,1,5,4,2,3,3,3,3,1,1,1,1,3,4,3,4,3,4,3,4,3,5,2,2,2,5,5,4,3,3,5,3,3,3,2,2,1,2,2,2,2,3,3,4,4,3,4,3,,15.7,4.3,0,4,3,4,3.4,2.6666666666666665,3.6666666666666665
SME_1522,Nasarawa,North Central,Urban,A01,"Agriculture, Forestry and Fishing",6,2,1901163,Sole Proprietorship,46,Female,HND/Bachelor,Agriculture,1,6,3,3,3,2,2,2,1,1,2,1,2,3,3,4,4,3,3,5,5,5,2,1,1,3,3,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,3,2,3,2,2,19.3,,6.5,0,2,2,2,3.6,5.0,2.3333333333333335
