sample_id,weld_width_mm,weld_depth_mm,nugget_diameter_mm,tensile_strength_MPa,shear_strength_MPa,peel_strength_N_mm,contact_resistance_mohm,electrical_conductivity_MS_m,grain_size_um,porosity_percent,intermetallic_thickness_um,thermal_conductivity_W_mK,heat_affected_zone_mm,weld_quality_score,surface_roughness_post_weld_um,hardness_HV,crack_density_per_mm2,void_fraction_percent,oxidation_level,weld_penetration_percent,fusion_zone_area_mm2
WLD_008170,1.639,0.13,2.141,92.0,58.5,107.1,1.5805,36.41,23.7,0.37,0.1,22.9,1.249,0.77,0.72,255.5,0.032,0.38,Medium,73.5,0.167
WLD_008171,0.766,0.201,3.91,50.0,37.9,30.6,4.9208,27.25,15.4,1.05,2.02,24.1,0.774,0.57,4.93,264.6,0.166,1.27,Low,77.2,0.121
WLD_008172,1.241,0.44,3.788,277.9,203.3,229.5,0.611,34.05,18.6,0.25,3.75,30.7,1.169,0.86,3.38,245.8,0.0,0.347,Low,65.6,0.429
WLD_008173,1.586,0.112,1.625,149.6,99.0,4.3,36.7564,40.72,26.1,2.73,7.56,40.3,1.523,0.3,5.05,109.9,0.256,2.701,Low,69.4,0.139
WLD_008174,1.438,0.482,1.867,160.4,108.9,223.9,3.3141,30.24,36.3,0.52,11.25,23.3,1.408,0.52,3.19,184.4,0.069,0.234,Low,77.5,0.545
WLD_008175,0.922,0.402,4.239,50.0,37.5,385.0,1.1653,29.8,13.7,0.0,2.06,24.8,0.638,0.71,6.54,260.7,0.01,0.065,Medium,91.5,0.291
WLD_008176,0.877,0.302,3.017,198.6,139.1,29.6,3.2112,34.81,20.1,1.3,4.77,23.7,0.802,0.65,3.59,227.2,0.17,1.364,Low,78.1,0.208
WLD_008177,1.159,0.146,2.175,216.2,181.5,68.6,5.482,20.71,17.9,0.0,3.38,21.6,0.898,0.71,6.86,153.6,0.0,-0.033,Medium,73.0,0.133
WLD_008178,1.413,0.061,1.334,331.1,244.1,3.9,10.8396,30.43,26.2,1.68,5.94,29.4,1.333,0.52,7.19,213.2,0.111,1.533,Medium,97.1,0.067
WLD_008179,0.677,0.163,3.388,143.5,84.0,28.7,2.0404,20.69,21.9,0.95,4.71,19.4,0.575,0.65,2.98,123.0,0.09,0.817,Medium,70.8,0.086
WLD_008180,1.142,0.145,2.152,50.0,36.0,46.3,3.9569,29.45,18.2,0.89,2.07,23.6,0.874,0.6,4.72,289.8,0.191,0.93,Low,86.0,0.13
WLD_008181,1.362,0.229,3.809,235.0,156.0,32.5,3.519,17.78,35.4,0.91,9.48,16.9,1.316,0.58,3.45,165.9,0.204,0.954,Low,92.5,0.244
WLD_008182,0.645,0.453,2.122,50.0,39.8,20.4,6.3484,37.06,10.6,3.22,1.97,35.6,0.545,0.42,2.81,159.6,0.31,3.116,Low,70.1,0.229
WLD_008183,1.101,0.446,1.858,71.9,52.0,71.7,4.0416,19.73,16.3,0.93,3.18,16.6,0.93,0.58,5.75,123.9,0.007,1.176,High,84.7,0.386
WLD_008184,1.137,0.377,5.183,78.0,41.9,461.1,0.0643,32.49,20.9,0.48,0.11,34.1,1.051,0.79,4.57,289.0,0.112,0.593,Low,79.4,0.336
WLD_008185,2.41,0.341,5.507,50.0,31.2,259.1,1.3698,35.93,23.3,0.34,4.16,48.6,2.078,0.64,3.26,108.4,0.069,0.463,Low,82.3,0.645
WLD_008186,0.878,0.287,1.015,110.0,75.5,63.0,0.9813,22.48,21.1,0.91,5.58,11.3,0.706,0.63,1.17,173.4,0.143,1.141,Low,61.3,0.198
WLD_008187,1.181,0.138,1.141,300.8,192.0,31.6,1.0528,33.61,41.4,0.83,11.88,32.7,1.267,0.68,5.1,171.0,0.136,0.819,Low,84.5,0.127
WLD_008188,0.767,0.26,3.893,50.0,31.4,131.6,1.3969,22.24,11.4,0.38,1.05,17.8,0.487,0.71,3.0,174.6,0.043,0.53,Low,88.1,0.157
WLD_008189,0.577,0.274,3.069,50.0,32.6,1.3,11.5956,46.33,11.6,3.72,1.11,37.0,0.333,0.33,1.65,253.3,0.211,3.653,Low,71.4,0.124
WLD_008190,1.35,0.154,1.634,50.0,30.7,71.9,5.5669,20.1,15.6,0.5,2.4,20.7,0.959,0.57,5.52,86.1,0.249,0.339,Low,76.3,0.163
WLD_008191,0.602,0.268,2.051,50.0,32.3,164.8,0.5908,34.96,19.5,0.27,0.1,34.4,0.336,0.76,2.46,111.7,0.082,0.103,Low,64.9,0.126
WLD_008192,0.714,0.062,3.837,50.0,34.0,27.9,1.9814,48.99,17.2,0.01,3.68,35.2,0.417,0.65,2.97,299.0,0.057,0.365,High,94.3,0.035
WLD_008193,0.745,0.353,1.945,50.0,33.3,29.0,3.766,31.63,14.0,1.27,2.37,25.2,0.752,0.57,0.79,250.4,0.155,1.244,Low,94.6,0.207
WLD_008194,0.96,0.353,3.241,75.4,45.6,181.4,3.5176,29.69,31.5,0.12,9.79,30.2,0.94,0.47,1.41,212.7,0.0,0.05,Low,62.4,0.266
WLD_008195,0.92,0.18,1.822,98.3,73.8,42.1,0.8653,46.03,25.2,0.61,6.76,40.0,0.801,0.61,2.06,126.6,0.191,0.781,High,90.7,0.13
WLD_008196,0.963,0.3,1.125,283.0,177.0,109.0,1.4676,35.93,22.4,0.48,4.78,27.0,1.241,0.81,6.17,245.7,0.0,0.641,Medium,88.4,0.227
WLD_008197,0.813,0.417,3.257,92.3,73.5,168.6,3.0335,33.21,18.3,0.45,3.78,28.6,0.59,0.63,1.84,162.5,0.0,-0.054,Medium,72.3,0.266
WLD_008198,0.878,0.491,2.852,170.6,145.3,32.6,10.136,37.97,23.6,1.28,5.51,32.1,0.858,0.44,7.62,81.5,0.0,1.128,Low,73.4,0.339
WLD_008199,0.637,0.305,1.91,50.0,34.6,9.7,2.0105,35.51,9.5,10.71,2.09,27.2,0.522,0.44,1.46,196.8,1.159,10.522,Medium,75.7,0.153
WLD_008200,0.955,0.298,3.343,106.8,58.0,132.5,1.2889,20.4,15.2,0.29,2.73,22.9,0.715,0.72,2.25,292.7,0.021,0.457,Low,87.0,0.224
WLD_008201,0.619,0.452,3.749,50.0,30.8,19.2,41.5945,51.76,11.4,5.88,1.37,36.6,0.324,0.26,5.68,214.8,0.667,5.551,Medium,61.4,0.219
WLD_008202,1.304,0.45,2.287,82.6,63.1,167.2,1.5751,35.14,32.3,0.47,0.2,28.1,1.19,0.75,7.98,265.4,0.027,0.341,Low,77.2,0.461
WLD_008203,1.485,0.18,1.462,50.0,33.4,136.2,1.459,32.64,15.7,0.52,2.97,28.3,1.287,0.66,1.63,81.7,0.138,0.276,Medium,67.9,0.21
WLD_008204,0.812,0.105,1.111,51.4,34.1,-2.3,14.0126,29.33,14.9,1.26,2.81,20.4,0.726,0.41,5.36,128.7,0.267,1.134,Low,94.5,0.067
WLD_008205,0.573,0.142,3.929,50.0,36.0,5.8,39.8737,35.27,8.2,2.51,0.92,25.5,0.309,0.39,6.19,112.5,0.203,2.564,Low,94.8,0.064
WLD_008206,0.835,0.377,1.639,137.6,123.8,104.0,2.5409,44.22,22.0,0.37,4.95,38.7,1.042,0.66,7.55,85.1,0.0,1.01,Low,93.9,0.247
WLD_008207,0.586,0.418,1.184,50.0,34.2,-4.2,28.8766,39.13,11.3,2.73,1.53,38.0,0.416,0.37,2.2,281.8,0.734,2.723,Medium,71.6,0.193
WLD_008208,0.737,0.085,2.352,50.0,39.5,-6.3,3.8785,31.17,12.5,2.45,1.8,22.4,0.605,0.53,2.62,199.3,0.353,2.795,Low,66.3,0.049
WLD_008209,0.751,0.079,2.199,58.0,43.1,21.2,3.0972,35.28,18.6,0.59,0.37,21.3,0.72,0.68,6.12,233.7,0.0,0.785,Low,82.3,0.046
WLD_008210,1.145,0.1,1.913,211.1,198.0,11.4,4.6179,21.27,31.2,0.68,7.47,23.0,0.958,0.59,1.34,278.5,0.0,0.335,Low,62.0,0.09
WLD_008211,1.999,0.27,4.954,59.0,39.8,209.6,1.1624,28.7,24.3,0.25,4.09,23.5,1.738,0.66,5.89,230.2,0.0,0.327,Low,69.4,0.423
WLD_008212,0.786,0.418,1.302,50.0,35.0,32.6,4.7503,34.04,16.3,1.81,0.0,25.0,0.765,0.58,5.22,289.2,0.198,1.844,Low,66.3,0.258
WLD_008213,1.334,0.118,2.645,134.7,96.6,59.4,0.1313,44.84,19.2,0.48,4.36,33.3,1.095,0.73,7.75,85.8,0.151,0.489,Medium,78.2,0.124
WLD_008214,0.789,0.422,3.792,50.0,35.6,13.6,13.1076,34.57,14.4,2.67,1.93,34.3,0.556,0.36,5.34,172.1,0.255,2.506,Low,60.6,0.262
WLD_008215,1.394,0.379,3.228,270.9,180.7,209.4,0.2132,26.96,32.4,0.47,9.04,31.4,1.292,0.72,4.63,80.1,0.034,0.782,Low,75.4,0.414
WLD_008216,1.371,0.265,3.666,172.3,120.5,75.9,1.8373,30.4,17.4,0.42,3.48,26.8,1.055,0.74,7.88,230.8,0.0,0.439,Low,78.7,0.286
WLD_008217,0.581,0.1,2.806,50.0,33.1,7.9,11.5479,32.91,13.2,5.97,1.72,23.9,0.376,0.25,5.05,113.0,0.511,6.153,Low,97.8,0.046
WLD_008218,1.141,0.195,1.992,258.3,207.5,90.1,1.8374,34.49,28.7,0.35,8.22,34.0,1.017,0.7,7.86,243.7,0.0,0.283,Medium,85.6,0.175
WLD_008219,0.576,0.456,1.822,83.2,72.3,69.0,5.5905,34.44,18.0,0.48,3.56,30.7,0.485,0.57,2.68,211.4,0.0,0.451,Low,61.8,0.206
WLD_008220,2.218,0.494,4.206,77.5,43.8,128.4,4.2547,31.03,22.7,0.55,4.41,23.0,1.895,0.57,4.45,199.3,0.0,0.311,High,96.6,0.86
WLD_008221,0.701,0.224,3.107,61.8,34.7,126.5,2.1661,32.09,39.3,0.39,10.28,27.5,0.706,0.48,3.71,103.8,0.0,0.336,Low,74.5,0.123
WLD_008222,2.539,0.338,4.793,53.0,36.7,148.3,0.9019,35.3,28.2,0.59,0.42,21.9,2.217,0.73,1.65,133.0,0.071,0.393,Low,72.1,0.674
WLD_008223,1.398,0.083,2.736,110.3,95.3,22.8,0.4194,33.05,31.9,0.63,0.23,29.9,1.351,0.79,4.93,102.2,0.2,0.696,Low,78.2,0.091
WLD_008224,0.942,0.208,1.049,203.5,182.3,1.5,19.1497,32.16,36.0,7.05,10.66,19.2,1.051,0.17,0.62,168.9,0.757,7.162,Low,95.2,0.154
WLD_008225,1.334,0.291,5.128,245.7,178.1,309.9,0.1114,34.22,19.1,0.39,4.47,22.2,1.079,0.82,3.16,97.4,0.0,0.254,Low,83.0,0.305
WLD_008226,0.871,0.214,3.963,73.3,42.3,163.9,1.2673,28.32,16.6,0.37,3.04,33.5,0.718,0.68,2.37,256.3,0.0,0.014,Low,97.8,0.146
WLD_008227,0.627,0.297,3.549,50.0,39.7,19.2,7.5576,34.06,12.2,2.95,1.27,30.8,0.395,0.42,4.17,168.4,0.208,2.833,Low,94.0,0.146
WLD_008228,0.712,0.169,3.897,50.0,36.1,54.4,1.8511,46.12,30.6,0.53,10.96,32.0,0.727,0.47,2.05,158.8,0.233,0.172,Low,96.1,0.094
WLD_008229,0.565,0.307,2.76,50.0,39.3,15.9,7.3144,31.16,11.0,1.78,1.05,26.4,0.244,0.49,5.2,186.2,0.12,2.009,Low,69.2,0.136
WLD_008230,0.704,0.233,2.057,50.0,31.8,87.5,0.964,34.15,10.3,0.45,1.72,20.7,0.349,0.7,7.84,178.3,0.128,1.014,Low,88.1,0.129
WLD_008231,0.776,0.065,3.915,50.0,35.2,18.1,12.3699,37.14,11.1,1.32,1.62,33.9,0.745,0.44,6.61,83.9,0.143,1.12,Low,78.9,0.04
WLD_008232,2.559,0.325,5.263,50.0,34.7,169.3,1.4633,30.13,25.9,0.29,4.87,26.2,2.318,0.62,5.33,113.4,0.0,0.608,Low,87.7,0.653
WLD_008233,0.817,0.226,2.548,52.0,37.4,106.2,1.4534,45.39,28.6,0.14,7.93,37.9,0.661,0.55,2.28,152.9,0.0,-0.342,Low,92.8,0.145
WLD_008234,0.762,0.321,3.719,50.0,34.1,-3.7,226.4491,46.7,13.9,42.73,1.88,38.8,0.585,0.24,1.75,168.9,4.195,42.787,Medium,76.2,0.192
WLD_008235,0.84,0.292,2.155,81.0,65.9,121.0,3.3209,31.45,22.3,0.6,6.65,28.4,0.747,0.54,4.76,88.3,0.0,0.592,Low,91.8,0.192
WLD_008236,0.774,0.19,2.354,50.0,30.7,20.2,2.8226,46.88,12.1,1.22,1.97,38.8,0.766,0.61,2.6,236.2,0.163,1.269,Low,93.3,0.116
WLD_008237,0.657,0.13,3.869,50.0,30.2,40.8,6.2749,32.58,16.8,0.27,2.26,30.8,0.313,0.56,0.59,268.3,0.0,0.451,Low,90.9,0.067
WLD_008238,1.408,0.328,4.174,256.9,191.3,205.3,1.4047,34.16,20.6,0.35,4.22,41.7,1.224,0.81,7.0,166.8,0.0,0.335,Low,69.3,0.363
WLD_008239,1.207,0.083,2.371,145.9,99.4,50.7,0.3016,42.12,21.9,0.3,7.07,33.2,1.084,0.67,3.66,234.1,0.0,0.444,Low,61.9,0.079
WLD_008240,1.161,0.338,1.266,352.1,223.1,193.0,0.5021,25.87,39.0,0.09,11.08,26.6,1.333,0.73,3.9,212.6,0.136,0.051,Low,77.0,0.308
WLD_008241,1.365,0.251,1.631,325.7,266.0,56.0,0.4615,25.49,34.6,0.17,8.77,27.8,1.477,0.76,6.21,136.1,0.086,0.082,Medium,88.7,0.269
WLD_008242,0.795,0.099,2.127,50.0,36.3,1.8,6.5636,35.83,13.5,1.42,0.43,29.4,0.696,0.55,4.41,145.7,0.028,1.334,Medium,79.7,0.062
WLD_008243,0.628,0.31,2.291,50.0,31.0,101.8,1.4567,29.31,34.2,0.1,10.32,12.8,0.811,0.5,2.57,285.4,0.0,0.174,High,67.1,0.153
WLD_008244,1.497,0.46,2.604,270.0,185.4,51.4,13.1226,19.58,30.1,1.8,8.09,18.2,1.472,0.43,1.35,245.8,0.184,1.628,Low,70.6,0.541
WLD_008245,1.392,0.173,2.363,310.6,221.6,37.4,2.2768,30.8,37.1,0.48,11.41,21.2,1.466,0.67,4.43,252.8,0.078,0.281,Low,89.3,0.189
WLD_008246,1.237,0.087,1.373,132.0,116.1,46.9,1.0456,28.47,17.7,0.46,4.01,32.5,1.035,0.71,7.81,86.7,0.11,0.476,Low,88.6,0.084
WLD_008247,1.285,0.278,3.519,321.1,242.4,169.9,0.3326,29.74,33.8,0.24,10.78,32.1,1.278,0.73,2.5,189.2,0.0,0.2,Low,91.3,0.281
WLD_008248,0.849,0.183,3.306,50.0,34.6,28.4,1.084,47.55,11.5,0.69,2.19,37.7,0.387,0.68,4.67,211.0,0.176,0.133,Low,68.3,0.122
WLD_008249,0.866,0.184,1.755,95.6,75.3,25.3,19.6649,20.24,35.6,1.19,10.39,12.1,0.858,0.27,6.48,276.7,0.0,1.003,Low,64.5,0.125
WLD_008250,0.804,0.475,2.882,50.0,37.6,44.0,28.9318,33.54,13.1,1.95,2.17,29.5,0.767,0.39,6.59,233.5,0.265,1.81,Low,77.1,0.3
WLD_008251,1.634,0.335,2.054,158.8,111.4,238.7,0.8005,41.96,42.9,0.0,12.49,41.7,1.798,0.61,6.18,204.9,0.0,-0.359,High,84.5,0.43
WLD_008252,0.865,0.481,1.426,230.8,126.9,163.0,0.941,34.6,18.0,0.32,3.53,27.5,0.902,0.81,7.89,218.2,0.022,0.381,Low,60.8,0.327
WLD_008253,0.996,0.194,1.293,159.2,95.5,71.9,1.5374,33.04,35.3,0.36,10.2,32.7,0.958,0.58,2.72,186.4,0.019,0.581,High,87.2,0.152
WLD_008254,1.504,0.396,1.198,50.0,39.5,28.3,21.298,33.66,18.3,1.79,3.17,26.9,1.309,0.37,5.62,212.7,0.141,2.147,Medium,89.2,0.467
WLD_008255,0.8,0.481,3.445,129.0,89.6,124.7,5.9706,31.79,25.1,0.78,6.8,29.4,0.744,0.5,0.93,122.5,0.022,0.901,Medium,86.0,0.302
WLD_008256,1.034,0.295,2.553,270.8,229.0,48.6,10.9898,31.0,34.9,1.14,10.19,22.4,1.133,0.42,4.19,204.8,0.19,1.241,Low,79.1,0.24
WLD_008257,1.278,0.221,2.648,88.3,66.4,99.1,1.7653,31.63,33.3,0.27,0.04,30.9,1.201,0.76,5.53,172.0,0.14,0.731,Low,86.8,0.221
WLD_008258,1.059,0.381,1.972,102.6,77.1,136.2,2.0883,28.94,29.3,0.12,7.63,25.9,0.976,0.59,5.54,136.1,0.0,0.391,Low,68.0,0.317
WLD_008259,0.963,0.17,3.196,302.1,160.3,78.8,0.44,31.16,34.7,0.06,11.1,27.3,1.168,0.74,3.63,191.3,0.0,0.298,High,92.9,0.128
WLD_008260,1.438,0.455,2.113,97.0,66.6,14.9,3.267,33.95,30.3,2.07,0.03,29.4,1.43,0.65,3.87,238.4,0.207,2.022,Medium,75.2,0.514
WLD_008261,1.128,0.122,3.518,120.1,87.5,31.2,6.5755,45.03,35.5,1.24,10.15,41.8,1.155,0.37,7.97,195.1,0.171,1.257,Low,71.1,0.108
WLD_008262,0.691,0.361,2.205,69.3,59.1,281.6,0.3075,32.66,18.1,0.25,3.79,31.7,0.468,0.69,3.73,101.3,0.0,0.264,Low,87.0,0.196
WLD_008263,1.042,0.207,1.604,229.4,184.4,63.0,3.5154,31.15,22.9,0.69,7.74,28.5,0.972,0.63,4.95,94.0,0.0,0.746,Low,62.0,0.17
WLD_008264,1.652,0.391,5.282,148.0,107.9,377.5,1.0575,28.51,23.2,0.25,4.26,22.0,1.422,0.73,5.63,122.3,0.012,-0.153,Medium,84.9,0.507
WLD_008265,1.128,0.319,1.502,244.4,154.8,224.2,0.0722,28.62,16.9,0.0,3.25,22.3,0.933,0.87,5.82,235.7,0.0,-0.005,Medium,87.9,0.283
WLD_008266,0.72,0.199,3.279,50.0,31.6,17.0,38.8144,19.73,11.4,4.65,1.73,14.5,0.605,0.27,6.15,153.9,0.322,4.531,Medium,69.8,0.112
WLD_008267,0.716,0.113,3.066,64.1,42.3,16.4,3.8811,28.4,29.8,0.42,8.59,29.8,0.727,0.47,3.22,154.0,0.0,0.236,High,60.5,0.063
WLD_008268,0.897,0.263,3.555,50.0,38.5,163.7,0.3648,45.98,16.1,0.24,2.67,40.8,0.517,0.7,6.51,175.8,0.006,0.163,Low,72.2,0.185
WLD_008269,1.132,0.316,3.308,146.2,118.0,108.7,1.3778,27.38,17.7,0.38,3.14,21.2,0.923,0.74,5.3,222.6,0.015,0.39,Low,70.4,0.281
WLD_008270,0.616,0.353,2.206,50.0,39.1,19.3,1.3884,32.13,11.9,2.63,2.3,31.8,0.498,0.57,5.72,88.9,0.278,2.657,Low,67.8,0.171
WLD_008271,0.69,0.32,2.284,50.0,36.2,24.5,16.1459,35.87,8.4,4.11,0.22,30.7,0.58,0.33,1.84,132.6,0.39,3.973,Low,82.5,0.173
WLD_008272,1.094,0.193,3.722,50.0,37.5,130.4,0.1382,28.79,17.0,0.48,3.2,22.3,0.877,0.68,7.64,99.2,0.0,0.518,Low,88.6,0.166
WLD_008273,0.694,0.135,3.237,117.4,93.3,25.4,8.1283,35.46,16.3,0.63,2.71,33.6,0.689,0.55,2.39,94.5,0.065,0.436,Medium,60.5,0.074
WLD_008274,1.303,0.274,1.641,173.4,112.1,181.4,0.7862,43.0,32.2,0.37,8.91,36.8,1.314,0.63,2.58,285.5,0.03,0.344,Low,63.1,0.28
WLD_008275,1.956,0.166,4.576,283.0,161.9,67.1,4.8704,29.18,26.3,0.07,5.12,24.0,1.715,0.73,3.98,260.1,0.0,0.003,Medium,83.1,0.254
WLD_008276,0.517,0.177,3.685,50.0,37.1,7.8,1.5356,29.45,10.7,2.27,1.26,26.1,0.338,0.61,7.75,167.5,0.1,2.258,Low,68.9,0.072
WLD_008277,0.651,0.256,3.473,50.0,32.2,8.5,6.51,31.33,15.2,1.13,2.83,27.4,0.281,0.5,5.7,275.3,0.078,1.137,Low,68.1,0.131
WLD_008278,0.778,0.055,2.189,50.0,37.1,7.1,258.8359,31.74,12.4,81.94,1.75,27.9,0.649,0.25,4.43,147.8,8.225,82.075,Low,75.6,0.034
WLD_008279,2.006,0.322,4.126,50.0,33.5,114.9,2.3534,32.43,20.4,0.05,0.23,29.1,1.73,0.72,5.0,190.6,0.0,-0.046,Low,83.4,0.507
WLD_008280,0.994,0.324,2.773,184.4,144.7,45.5,0.6899,33.6,30.2,0.46,8.49,22.5,0.908,0.65,0.63,200.3,0.0,0.601,Low,78.9,0.253
WLD_008281,0.88,0.259,3.821,50.6,33.8,147.0,2.1535,33.06,35.5,0.2,10.03,28.6,0.883,0.48,5.13,291.9,0.031,0.343,Low,64.4,0.179
WLD_008282,0.809,0.437,2.066,270.4,211.9,182.0,3.0026,30.76,22.5,0.43,5.36,24.5,0.926,0.74,5.78,216.4,0.118,0.485,Low,78.2,0.278
WLD_008283,0.543,0.381,3.872,50.0,30.9,20.1,5.7554,48.24,8.6,1.99,1.57,33.7,0.336,0.51,7.18,112.7,0.327,1.923,Low,65.6,0.162
WLD_008284,0.748,0.153,3.429,50.0,35.3,13.9,28.8647,33.03,11.9,1.82,1.18,27.1,0.543,0.42,2.14,275.0,0.101,1.821,Medium,76.8,0.09
WLD_008285,2.421,0.379,6.14,69.2,31.2,418.9,0.0497,30.39,26.1,0.44,4.7,30.3,2.031,0.67,2.16,176.7,0.129,0.303,Low,66.8,0.721
WLD_008286,1.702,0.08,1.397,300.0,230.3,0.7,7.5221,32.5,28.1,1.94,8.23,31.5,1.669,0.51,6.97,226.0,0.244,2.312,Low,71.4,0.107
WLD_008287,0.557,0.068,2.414,50.0,35.9,-12.6,2.449,29.31,13.7,1.04,1.17,27.4,0.375,0.65,3.36,279.2,0.069,1.177,Low,96.2,0.03
WLD_008288,1.524,0.12,2.249,324.7,250.0,28.4,2.2778,30.05,35.5,0.5,10.8,31.2,1.612,0.67,4.83,106.7,0.108,0.292,Low,93.8,0.144
WLD_008289,1.285,0.141,2.074,132.5,83.8,91.1,1.2378,30.78,36.8,0.0,11.6,28.2,1.349,0.58,1.33,236.6,0.128,-0.23,Low,66.5,0.142
WLD_008290,1.222,0.314,3.196,180.3,112.6,105.5,3.5267,48.48,24.0,0.44,4.97,40.6,0.871,0.67,4.69,128.3,0.084,0.43,Low,90.9,0.301
WLD_008291,0.914,0.052,3.563,82.1,67.2,19.0,0.4906,44.78,20.9,0.17,3.04,36.7,0.709,0.72,5.26,257.4,0.129,-0.075,Low,87.8,0.037
WLD_008292,0.929,0.225,3.292,106.3,82.9,96.4,0.94,44.17,27.0,0.04,7.54,52.8,0.87,0.62,6.1,162.1,0.0,0.039,Medium,82.0,0.164
WLD_008293,0.636,0.329,1.887,50.0,35.2,28.8,9.0355,32.51,12.7,1.38,1.52,34.9,0.566,0.46,6.42,101.7,0.238,1.11,Low,84.4,0.164
WLD_008294,0.727,0.282,3.697,328.9,280.9,135.7,0.1009,28.12,19.7,0.04,4.41,22.1,1.024,0.89,7.75,285.9,0.0,0.18,Low,87.6,0.161
WLD_008295,0.692,0.4,1.491,85.4,52.3,196.9,1.4659,32.64,18.6,0.0,5.3,27.4,0.601,0.65,3.37,266.2,0.038,-0.117,Low,66.6,0.217
WLD_008296,0.971,0.446,2.687,66.5,55.5,27.4,31.4373,21.13,11.5,1.61,2.7,21.0,0.624,0.41,6.18,89.6,0.083,1.293,Low,76.2,0.34
WLD_008297,1.047,0.055,3.354,83.4,71.0,19.2,7.3477,47.77,12.6,0.9,3.82,44.4,0.79,0.49,6.02,265.1,0.208,0.977,Low,88.3,0.046
WLD_008298,0.782,0.292,2.825,50.0,35.9,14.7,10.1336,47.25,12.8,15.31,1.98,50.6,0.79,0.24,4.22,145.7,1.49,15.077,High,74.2,0.179
WLD_008299,0.559,0.165,1.955,50.0,37.1,80.5,3.6173,35.24,20.3,0.32,0.28,31.5,0.511,0.68,1.39,218.8,0.0,0.353,Low,86.6,0.072
WLD_008300,0.644,0.287,3.854,55.5,50.0,80.5,2.3775,32.65,14.1,0.49,2.59,32.2,0.615,0.65,3.1,270.2,0.0,0.521,Low,85.9,0.145
WLD_008301,0.96,0.069,3.98,211.5,205.4,27.3,4.3613,28.03,17.8,0.77,3.32,22.3,0.795,0.7,5.05,125.8,0.175,0.925,Medium,67.5,0.052
WLD_008302,0.815,0.31,2.373,212.1,160.1,103.6,4.3224,21.63,23.7,0.5,5.15,25.6,1.045,0.66,5.06,159.9,0.131,0.534,Low,67.7,0.198
WLD_008303,1.557,0.171,2.394,100.7,61.5,23.2,9.8801,32.12,22.8,0.74,0.19,31.3,1.377,0.55,7.63,226.6,0.205,0.764,Low,89.1,0.209
WLD_008304,2.211,0.317,5.427,359.1,180.7,259.1,0.4873,30.58,25.2,0.54,5.86,24.7,2.105,0.81,1.33,271.3,0.009,0.542,Low,88.1,0.55
WLD_008305,0.651,0.431,1.906,50.0,38.1,19.3,29.4768,36.67,12.4,2.81,1.51,29.4,0.556,0.36,1.17,213.8,0.196,2.738,Low,83.8,0.22
WLD_008306,0.701,0.42,1.905,50.0,30.2,39.9,1.1968,19.85,12.2,1.25,2.13,17.1,0.632,0.65,5.01,233.0,0.115,1.338,Low,89.7,0.231
WLD_008307,0.897,0.299,3.267,87.9,81.3,5.1,20.9597,44.33,18.1,3.89,3.45,47.7,0.671,0.29,2.61,268.6,0.334,3.72,Low,94.4,0.211
WLD_008308,1.311,0.093,2.395,279.5,256.8,29.4,3.0437,28.56,34.3,0.57,11.32,29.9,1.469,0.63,2.38,80.5,0.125,0.511,Low,93.5,0.096
WLD_008309,0.763,0.231,2.922,94.5,78.0,82.6,0.9788,35.56,23.0,0.63,0.11,29.9,0.918,0.77,2.92,245.5,0.0,0.786,Low,82.2,0.138
WLD_008310,1.659,0.213,4.04,169.2,163.1,86.9,0.5776,34.47,19.9,0.07,4.21,30.0,1.33,0.77,3.33,89.5,0.0,0.305,Medium,97.2,0.277
WLD_008311,1.844,0.419,4.18,348.1,247.7,141.6,3.3001,30.17,25.9,0.32,4.73,31.9,1.701,0.78,2.98,215.2,0.092,0.109,Medium,62.9,0.607
WLD_008312,1.315,0.232,1.58,142.8,88.7,99.6,1.9189,47.28,35.5,0.02,9.81,38.5,1.284,0.58,2.03,94.8,0.185,-0.115,Medium,83.0,0.24
WLD_008313,1.297,0.337,3.367,335.9,219.8,124.4,3.2368,29.76,21.6,0.79,5.89,29.1,1.071,0.73,4.08,131.5,0.0,0.915,Low,91.2,0.343
WLD_008314,1.526,0.176,3.226,94.6,60.4,118.7,0.4789,35.66,39.3,0.07,0.49,24.9,1.646,0.8,5.96,226.5,0.0,-0.197,Low,93.7,0.211
WLD_008315,2.947,0.351,5.347,246.4,186.7,160.6,1.0742,35.7,29.6,0.4,6.99,31.1,2.725,0.73,3.35,289.3,0.135,0.502,Low,68.8,0.812
WLD_008316,0.617,0.134,2.496,50.0,37.5,0.6,202.6508,21.29,11.7,10.04,1.76,26.5,0.553,0.25,6.35,219.9,0.73,9.696,Medium,61.0,0.065
WLD_008317,1.364,0.385,1.536,147.3,110.3,18.1,22.6776,41.55,22.5,2.22,6.02,41.0,1.182,0.36,1.58,136.0,0.398,2.029,Medium,96.9,0.413
WLD_008318,1.076,0.193,1.07,192.6,139.2,31.1,1.0104,45.72,21.6,0.92,5.41,41.3,1.008,0.7,7.68,292.0,0.0,1.055,Low,65.1,0.163
WLD_008319,1.836,0.177,1.863,218.9,165.3,112.4,1.6589,33.02,38.3,0.27,10.76,28.6,1.803,0.63,7.22,116.5,0.0,0.573,Medium,65.6,0.255
WLD_008320,2.932,0.143,6.894,122.0,76.3,174.6,0.2975,35.63,25.5,0.02,6.73,37.8,2.628,0.68,2.54,115.6,0.079,0.04,Low,73.2,0.328
