Participant_ID,Country,Age,Gender,Education,Location_Type,Employment_Status,Income_Level,Bank_Type,Years_with_Account,Frequency_of_Use,Past_Victim,Num_Fraud_Incidents,Months_Since_Last_Incident,Financial_Loss_Band,Recovery_Success,Card_Fraud,Online_Banking_Fraud,SMS_Phishing,ATM_Skimming,Social_Engineering,Technology_Adoption_Score,Financial_Literacy_Score,Risk_Tolerance,Trust_in_Banks,Internet_Hours_Daily,Social_Media_Usage,Data_Collection_Timestamp
2029,1,20,1,3,1,1,3,1,3,4,0,0,,0,,0,0,0,0,0,6.3,8.7,5,4.8,3.9,2,2024-03-08 09:55:00
2030,1,24,1,4,1,4,2,2,7,5,1,1,15.0,2,0.0,1,1,1,0,1,9.9,7.6,2,1.0,11.7,2,2024-07-01 17:56:00
2031,2,18,1,4,1,1,5,2,1,2,0,0,,0,,0,0,0,0,0,8.5,8.8,6,7.5,1.1,3,2024-07-08 12:54:00
2032,1,33,1,5,1,2,2,2,7,3,0,0,,0,,0,0,0,0,0,9.2,9.2,5,5.0,2.8,3,2024-06-08 10:32:00
2033,2,30,1,3,1,1,3,1,8,1,1,2,6.0,2,1.0,1,1,0,0,0,6.6,4.3,3,3.4,7.0,0,2024-02-23 10:48:00
2034,1,38,2,3,1,3,5,1,20,2,0,0,,0,,0,0,0,0,0,4.4,6.0,6,6.1,2.4,2,2024-04-05 14:05:00
2035,1,55,1,4,1,5,2,1,20,4,0,0,,0,,0,0,0,0,0,6.6,5.8,3,7.1,8.5,1,2024-01-15 13:27:00
2036,1,18,2,4,1,4,2,3,1,2,0,0,,0,,0,0,0,0,0,6.4,8.6,5,7.2,3.1,2,2024-03-29 13:15:00
2037,2,36,2,4,1,3,3,1,13,1,0,0,,0,,0,0,0,0,0,7.5,5.7,3,6.8,3.2,3,2024-07-05 16:20:00
2038,1,36,2,5,1,1,4,1,18,2,0,0,,0,,0,0,0,0,0,6.4,7.1,4,6.8,3.7,2,2024-04-28 08:50:00
2039,1,47,1,3,1,1,2,2,1,2,0,0,,0,,0,0,0,0,0,8.1,4.7,3,5.7,5.4,3,2024-06-08 13:28:00
2040,1,18,1,3,1,2,1,2,2,2,0,0,,0,,0,0,0,0,0,8.4,3.6,4,4.9,3.2,1,2024-02-03 11:15:00
2041,1,40,1,3,2,5,2,1,1,1,0,0,,0,,0,0,0,0,0,7.0,2.8,4,9.1,1.1,3,2024-04-03 16:45:00
2042,1,23,2,4,2,1,4,1,7,4,0,0,,0,,0,0,0,0,0,5.8,8.0,4,7.6,7.9,1,2024-06-21 08:29:00
2043,2,35,1,3,2,1,4,1,17,1,1,3,40.0,1,0.0,1,1,0,0,1,1.5,7.0,2,2.1,3.9,3,2024-04-15 17:59:00
2044,2,18,2,3,1,2,3,2,2,2,0,0,,0,,0,0,0,0,0,7.4,6.5,6,5.7,3.5,2,2024-05-01 17:16:00
2045,1,25,2,4,1,3,3,2,8,1,0,0,,0,,0,0,0,0,0,10.0,9.5,4,7.8,11.3,2,2024-03-30 12:55:00
2046,1,43,2,1,2,1,3,1,18,1,0,0,,0,,0,0,0,0,0,2.0,4.8,4,7.3,7.5,0,2024-01-29 12:25:00
2047,1,24,1,4,2,3,3,1,2,3,0,0,,0,,0,0,0,0,0,7.2,4.5,4,6.8,6.2,3,2024-01-15 12:37:00
2048,1,51,2,2,1,1,1,1,18,2,0,0,,0,,0,0,0,0,0,3.5,6.2,3,7.8,11.0,2,2024-05-05 12:35:00
2049,2,35,1,4,1,1,3,2,1,1,1,2,7.0,1,0.0,1,0,1,0,0,6.8,10.0,4,3.7,1.9,1,2024-04-10 15:12:00
2050,1,41,2,4,2,1,2,1,19,2,0,0,,0,,0,0,0,0,0,6.3,9.5,5,6.2,11.9,3,2024-03-08 10:32:00
2051,1,35,2,4,1,2,3,1,10,2,0,0,,0,,0,0,0,0,0,4.7,9.7,5,6.0,1.2,3,2024-03-23 09:33:00
2052,2,38,2,4,2,5,1,1,11,4,0,0,,0,,0,0,0,0,0,5.1,5.5,2,6.6,1.9,1,2024-01-16 14:43:00
2053,1,25,3,5,1,1,4,2,7,4,0,0,,0,,0,0,0,0,0,8.3,7.0,4,4.6,4.6,2,2024-02-13 10:30:00
2054,1,34,1,3,1,3,3,3,8,5,0,0,,0,,0,0,0,0,0,5.7,4.1,5,5.3,2.7,2,2024-05-14 13:38:00
2055,2,29,1,3,2,1,3,1,8,4,0,0,,0,,0,0,0,0,0,6.8,7.5,6,5.9,8.4,2,2024-03-19 17:09:00
2056,1,29,3,4,1,2,2,2,8,1,1,4,4.0,1,0.0,1,0,1,0,0,9.9,9.1,5,2.5,14.4,2,2024-02-19 14:26:00
2057,1,43,1,2,2,3,3,1,4,2,1,1,25.0,2,0.0,0,1,1,0,1,2.1,3.9,3,5.2,4.7,1,2024-01-31 17:06:00
2058,1,26,1,5,1,1,4,1,3,2,0,0,,0,,0,0,0,0,0,10.0,3.8,5,8.1,1.1,3,2024-05-21 10:34:00
2059,2,18,2,4,1,3,3,2,1,1,1,4,16.0,1,0.0,1,0,1,0,0,10.0,7.3,6,3.4,5.5,1,2024-07-07 09:15:00
2060,2,40,2,2,1,1,3,1,4,1,1,1,5.0,1,0.0,0,0,1,0,0,4.8,4.9,3,7.4,0.5,1,2024-04-05 14:52:00
2061,1,18,2,5,1,2,4,2,1,3,1,1,11.0,2,0.0,1,1,0,0,1,10.0,7.4,5,1.5,11.9,3,2024-03-06 09:11:00
2062,1,30,3,2,1,1,3,2,5,2,1,1,18.0,3,0.0,1,1,1,0,0,5.9,4.5,2,4.7,5.5,1,2024-05-17 08:49:00
2063,2,19,1,5,2,4,2,1,1,2,0,0,,0,,0,0,0,0,0,10.0,9.1,5,5.4,10.5,2,2024-04-01 10:25:00
2064,2,49,1,5,1,1,4,1,22,1,0,0,,0,,0,0,0,0,0,7.6,10.0,5,7.4,2.4,3,2024-06-05 14:34:00
2065,1,26,2,3,1,1,1,1,10,1,1,2,6.0,2,0.0,1,1,0,0,0,8.2,6.9,5,6.1,4.6,2,2024-05-16 11:21:00
2066,1,44,1,4,1,1,5,1,4,1,0,0,,0,,0,0,0,0,0,6.4,6.7,5,4.8,2.8,2,2024-04-18 13:15:00
2067,2,21,1,2,2,3,2,1,2,2,0,0,,0,,0,0,0,0,0,5.8,2.6,6,7.3,16.0,1,2024-02-13 15:54:00
2068,1,18,1,5,1,4,1,1,2,4,0,0,,0,,0,0,0,0,0,10.0,9.8,4,8.1,16.0,2,2024-04-22 10:33:00
2069,2,37,1,4,1,4,4,1,19,3,1,1,48.0,2,1.0,1,0,0,0,0,6.1,6.3,1,5.7,1.5,1,2024-06-05 08:11:00
2070,1,35,1,4,1,3,3,3,9,3,0,0,,0,,0,0,0,0,0,4.5,7.6,5,5.6,1.6,1,2024-03-27 11:47:00
2071,2,20,1,4,1,1,4,2,2,3,0,0,,0,,0,0,0,0,0,9.3,7.8,7,4.8,16.0,3,2024-02-20 13:32:00
2072,2,41,2,4,1,1,3,3,15,2,0,0,,0,,0,0,0,0,0,6.1,7.6,4,7.7,9.3,1,2024-06-24 12:00:00
2073,1,18,3,4,1,4,1,1,1,3,1,1,13.0,5,0.0,1,1,1,0,0,6.8,6.9,2,5.9,3.9,2,2024-02-02 16:16:00
2074,2,41,1,1,2,3,1,1,11,1,1,1,4.0,3,0.0,0,1,1,0,1,1.0,3.3,2,3.6,1.9,2,2024-06-10 08:17:00
2075,1,41,1,5,2,2,2,3,11,2,0,0,,0,,0,0,0,0,0,6.2,8.0,7,4.4,5.0,2,2024-06-18 13:03:00
2076,2,39,1,3,2,3,2,3,13,1,0,0,,0,,0,0,0,0,0,3.6,3.9,5,9.5,1.5,1,2024-03-12 12:17:00
2077,1,23,1,4,1,4,4,1,6,3,0,0,,0,,0,0,0,0,0,6.9,6.8,6,5.9,7.2,2,2024-01-20 10:21:00
2078,1,26,2,4,1,3,3,2,2,1,1,2,6.0,5,0.0,0,0,1,0,0,8.3,10.0,4,4.6,4.2,3,2024-05-10 10:28:00
2079,1,18,2,4,1,3,3,1,1,2,0,0,,0,,0,0,0,0,0,5.5,8.1,6,5.6,16.0,0,2024-03-24 10:14:00
2080,2,34,2,3,1,3,3,1,9,3,0,0,,0,,0,0,0,0,0,4.8,8.0,5,9.4,3.1,3,2024-04-08 15:46:00
2081,2,22,2,4,2,1,3,1,2,2,0,0,,0,,0,0,0,0,0,5.8,7.2,4,8.1,7.0,3,2024-07-01 12:40:00
2082,1,51,1,5,2,1,4,1,4,2,0,0,,0,,0,0,0,0,0,7.3,6.6,5,4.5,1.4,3,2024-03-01 12:45:00
2083,1,34,2,5,2,4,2,1,12,4,0,0,,0,,0,0,0,0,0,7.8,7.2,2,8.8,5.2,1,2024-02-21 09:08:00
2084,1,30,1,5,1,1,3,1,4,1,1,2,7.0,5,1.0,0,0,1,0,0,5.6,8.1,4,2.9,6.1,1,2024-04-13 14:04:00
2085,1,34,2,5,1,3,4,2,3,2,1,1,52.0,1,0.0,1,0,1,0,0,5.4,10.0,2,5.4,9.3,1,2024-02-03 17:44:00
2086,2,50,2,3,2,1,3,3,6,1,1,1,10.0,1,0.0,1,0,0,0,1,5.2,8.5,2,4.1,3.8,2,2024-03-03 17:13:00
2087,2,43,1,2,2,1,3,1,19,2,1,1,9.0,2,0.0,1,1,1,0,0,4.4,5.2,2,7.7,0.5,1,2024-02-08 11:40:00
2088,1,39,1,2,1,6,2,1,22,1,1,3,2.0,2,0.0,0,1,1,0,0,3.2,5.9,5,3.3,5.6,1,2024-06-10 16:01:00
2089,2,28,1,4,1,3,3,1,5,2,1,2,9.0,3,0.0,0,1,1,0,1,6.1,10.0,3,7.0,4.1,0,2024-06-18 10:55:00
2090,1,46,1,4,1,2,2,2,7,2,1,1,1.0,2,0.0,1,1,1,1,1,8.6,6.1,1,4.2,4.0,1,2024-04-08 14:04:00
2091,2,34,1,5,1,1,2,1,6,1,0,0,,0,,0,0,0,0,0,10.0,7.7,5,6.4,16.0,1,2024-05-11 16:07:00
2092,1,27,1,4,1,1,4,2,1,2,1,1,16.0,2,1.0,1,0,1,0,0,8.7,6.8,5,4.5,4.3,2,2024-02-25 11:17:00
2093,1,60,2,3,1,5,3,1,11,4,0,0,,0,,0,0,0,0,0,2.0,3.1,3,6.8,0.9,0,2024-04-25 17:38:00
2094,1,18,1,3,2,1,3,1,2,3,0,0,,0,,0,0,0,0,0,7.9,10.0,4,6.0,5.3,2,2024-02-13 16:02:00
2095,1,18,1,4,1,2,3,1,2,3,0,0,,0,,0,0,0,0,0,5.7,6.1,5,8.7,6.2,3,2024-05-11 08:54:00
2096,1,41,2,4,1,3,4,1,6,1,0,0,,0,,0,0,0,0,0,5.3,9.5,5,5.8,5.8,1,2024-06-30 09:21:00
2097,2,34,2,2,2,1,1,1,18,2,0,0,,0,,0,0,0,0,0,3.3,3.5,2,6.6,5.1,0,2024-05-28 08:57:00
2098,2,29,1,2,2,3,2,1,6,2,1,1,12.0,1,1.0,0,0,1,0,0,6.0,3.1,4,6.6,1.3,2,2024-01-30 10:16:00
2099,2,18,1,4,1,5,1,1,1,4,0,0,,0,,0,0,0,0,0,6.3,8.1,3,5.5,8.9,3,2024-02-10 09:51:00
2100,2,22,2,5,1,4,3,1,3,5,0,0,,0,,0,0,0,0,0,9.5,6.8,6,7.1,4.5,1,2024-01-18 17:51:00
2101,2,25,1,4,1,1,3,1,6,4,0,0,,0,,0,0,0,0,0,5.8,9.8,4,8.3,5.7,3,2024-04-09 09:16:00
2102,2,41,1,2,1,3,3,1,10,2,0,0,,0,,0,0,0,0,0,4.5,3.4,4,4.7,3.7,2,2024-02-04 10:22:00
2103,1,25,1,4,1,1,4,2,5,2,0,0,,0,,0,0,0,0,0,8.6,10.0,5,6.6,6.3,3,2024-04-30 17:55:00
2104,1,41,2,2,1,3,3,2,4,1,1,2,12.0,3,0.0,0,1,1,0,1,6.7,2.0,2,6.1,2.9,1,2024-06-09 16:21:00
2105,1,19,3,4,1,2,1,2,3,5,1,2,4.0,1,0.0,1,1,0,0,0,6.6,4.9,4,5.6,5.3,2,2024-07-09 15:12:00
2106,2,46,2,1,2,1,1,1,1,2,0,0,,0,,0,0,0,0,0,6.1,3.4,4,3.8,13.0,3,2024-06-22 08:33:00
2107,1,31,1,5,1,3,3,3,9,4,0,0,,0,,0,0,0,0,0,6.2,8.9,5,6.2,3.4,0,2024-01-22 12:13:00
2108,1,42,2,5,1,1,3,2,4,3,1,1,6.0,1,0.0,1,0,0,0,0,6.2,8.4,3,3.3,3.3,2,2024-03-01 08:21:00
2109,1,18,1,4,1,4,3,1,1,3,1,2,3.0,1,0.0,1,1,0,0,1,6.3,7.0,4,6.0,8.2,2,2024-07-06 15:40:00
2110,1,35,2,4,1,1,4,1,18,1,0,0,,0,,0,0,0,0,0,7.7,7.3,3,6.4,3.2,3,2024-03-19 15:41:00
2111,2,35,1,4,2,1,3,3,14,1,0,0,,0,,0,0,0,0,0,4.4,10.0,2,7.6,7.3,2,2024-03-19 16:33:00
2112,2,23,2,4,1,1,1,2,1,1,0,0,,0,,0,0,0,0,0,10.0,5.9,3,4.7,4.9,0,2024-04-30 12:31:00
2113,2,43,1,3,2,1,2,2,6,3,0,0,,0,,0,0,0,0,0,6.8,5.2,5,3.4,1.3,0,2024-01-22 10:22:00
2114,2,44,2,2,1,1,1,1,21,3,1,4,18.0,1,0.0,1,1,0,0,0,5.8,2.4,3,4.6,3.1,1,2024-03-05 09:47:00
2115,1,32,1,4,1,1,2,1,6,4,0,0,,0,,0,0,0,0,0,5.8,6.8,5,6.8,10.6,2,2024-07-04 14:31:00
2116,2,38,1,4,1,2,3,2,1,2,0,0,,0,,0,0,0,0,0,7.6,7.6,3,7.2,12.5,2,2024-02-04 13:15:00
2117,1,50,2,3,2,1,2,1,6,4,0,0,,0,,0,0,0,0,0,4.6,3.1,4,8.3,1.3,1,2024-02-17 11:46:00
2118,2,34,1,5,2,4,2,2,8,1,0,0,,0,,0,0,0,0,0,7.1,10.0,4,5.7,4.3,2,2024-05-17 14:54:00
2119,1,34,1,2,1,1,1,1,14,4,0,0,,0,,0,0,0,0,0,1.6,1.6,3,4.8,7.1,2,2024-06-04 10:04:00
2120,1,31,1,5,1,1,4,2,8,1,1,1,20.0,2,0.0,0,1,1,0,0,5.7,8.6,2,3.2,1.8,1,2024-02-20 14:11:00
2121,2,24,3,4,1,1,3,1,7,4,0,0,,0,,0,0,0,0,0,9.7,8.0,6,6.5,7.0,3,2024-04-03 17:26:00
2122,1,38,2,1,1,2,2,1,17,4,0,0,,0,,0,0,0,0,0,2.7,1.0,5,4.8,3.1,3,2024-04-21 14:09:00
2123,2,29,1,5,1,1,2,3,8,4,0,0,,0,,0,0,0,0,0,9.3,9.2,5,6.6,13.7,3,2024-04-13 17:39:00
2124,1,46,2,3,2,1,2,2,3,1,0,0,,0,,0,0,0,0,0,5.7,4.0,3,6.5,2.3,2,2024-06-04 17:46:00
2125,1,42,2,4,1,3,6,1,7,1,1,2,4.0,4,1.0,1,1,0,0,1,3.0,10.0,5,3.6,0.6,2,2024-02-18 10:34:00
2126,2,18,2,4,1,1,3,2,1,1,0,0,,0,,0,0,0,0,0,10.0,7.3,6,5.3,8.1,3,2024-02-05 17:31:00
2127,1,56,1,3,1,1,2,1,15,1,1,1,26.0,2,0.0,0,1,1,0,0,3.1,5.7,1,2.0,1.1,1,2024-03-17 17:22:00
2128,2,44,2,4,1,5,4,2,1,1,0,0,,0,,0,0,0,0,0,9.7,6.1,3,5.7,7.8,2,2024-04-09 16:23:00
2129,1,35,1,3,1,3,5,1,7,3,0,0,,0,,0,0,0,0,0,1.7,6.9,3,9.0,4.4,1,2024-01-28 08:46:00
2130,1,37,1,5,1,1,6,3,2,3,0,0,,0,,0,0,0,0,0,5.8,8.5,4,7.2,8.1,2,2024-01-26 10:56:00
2131,1,48,2,6,1,1,4,1,9,1,1,3,7.0,2,0.0,1,1,1,0,0,6.2,7.7,3,7.1,2.2,0,2024-03-04 15:00:00
2132,1,18,2,4,1,1,3,2,1,1,1,2,10.0,1,0.0,0,0,1,1,0,8.9,7.0,2,5.0,8.3,3,2024-02-10 08:07:00
2133,1,23,2,5,1,1,4,1,3,3,1,1,14.0,1,0.0,1,1,0,0,0,10.0,10.0,2,5.5,6.5,3,2024-02-18 16:41:00
2134,1,30,1,4,1,4,3,1,10,1,0,0,,0,,0,0,0,0,0,5.6,7.1,5,4.0,6.3,1,2024-06-22 13:16:00
2135,1,19,1,3,1,3,1,1,3,3,0,0,,0,,0,0,0,0,0,7.6,5.9,4,4.8,3.6,3,2024-01-19 11:50:00
2136,1,27,2,4,1,2,5,2,6,2,1,1,47.0,2,1.0,1,1,0,0,1,10.0,5.5,5,4.8,3.3,3,2024-06-24 14:04:00
2137,1,50,1,2,2,3,3,1,7,5,0,0,,0,,0,0,0,0,0,6.3,6.3,4,7.1,4.0,0,2024-05-20 17:19:00
2138,1,46,2,4,1,1,5,1,10,5,1,1,2.0,2,1.0,0,1,1,0,0,3.4,10.0,4,6.4,2.3,1,2024-06-16 11:50:00
2139,1,29,1,3,2,3,1,1,11,5,1,1,3.0,4,1.0,0,1,1,1,0,4.3,5.0,3,6.0,7.3,0,2024-03-18 16:09:00
2140,1,27,2,5,2,1,3,2,5,2,1,1,10.0,1,0.0,1,1,1,0,0,10.0,9.5,3,5.1,12.4,2,2024-01-27 14:28:00
2141,2,30,1,5,1,3,4,1,1,2,1,2,24.0,1,1.0,0,0,1,0,0,5.1,7.5,2,7.7,7.3,2,2024-02-04 13:51:00
2142,2,29,2,4,1,1,3,1,4,2,0,0,,0,,0,0,0,0,0,6.0,10.0,6,7.9,7.8,2,2024-05-04 16:59:00
2143,1,59,1,3,2,4,1,1,23,5,0,0,,0,,0,0,0,0,0,3.4,5.0,4,4.8,3.4,1,2024-05-25 08:32:00
2144,2,49,2,3,1,3,4,2,5,1,0,0,,0,,0,0,0,0,0,8.8,7.6,2,4.7,8.6,1,2024-05-15 09:28:00
2145,1,20,1,4,1,2,3,3,2,1,0,0,,0,,0,0,0,0,0,7.7,4.3,5,5.9,9.6,1,2024-06-29 13:13:00
2146,2,18,2,3,1,1,2,1,1,2,0,0,,0,,0,0,0,0,0,5.0,6.3,2,7.3,9.3,3,2024-05-06 15:11:00
2147,1,32,1,4,1,2,5,2,3,2,0,0,,0,,0,0,0,0,0,5.5,8.2,5,4.1,3.1,2,2024-06-16 12:42:00
2148,1,18,1,4,1,5,1,2,1,1,0,0,,0,,0,0,0,0,0,9.9,5.1,6,5.2,9.1,1,2024-02-25 14:45:00
2149,2,30,2,4,1,1,3,2,5,1,0,0,,0,,0,0,0,0,0,5.4,10.0,4,5.7,2.9,2,2024-07-03 16:02:00
2150,2,29,2,3,1,4,2,2,2,3,1,1,17.0,3,0.0,1,1,1,0,0,9.6,5.1,3,1.4,2.5,0,2024-06-18 17:58:00
2151,1,28,1,5,1,1,5,2,6,1,0,0,,0,,0,0,0,0,0,9.8,5.4,7,5.0,1.0,0,2024-05-18 08:42:00
2152,2,41,1,3,1,5,1,1,8,1,1,4,8.0,3,1.0,0,1,1,0,0,4.6,5.0,3,5.1,4.7,1,2024-04-20 12:07:00
2153,1,18,2,4,1,1,4,1,2,1,0,0,,0,,0,0,0,0,0,6.3,8.7,6,8.3,5.3,3,2024-03-30 14:49:00
2154,1,42,2,4,1,3,3,1,25,4,0,0,,0,,0,0,0,0,0,7.4,9.5,5,6.8,7.8,1,2024-05-09 13:03:00
2155,1,33,2,4,1,2,3,1,14,1,0,0,,0,,0,0,0,0,0,2.2,8.6,1,7.7,1.7,2,2024-05-16 09:47:00
2156,2,44,1,1,2,1,3,1,6,1,0,0,,0,,0,0,0,0,0,5.9,2.9,5,8.2,3.7,2,2024-02-13 12:35:00
2157,2,18,2,4,1,1,3,1,2,2,0,0,,0,,0,0,0,0,0,10.0,10.0,5,7.0,5.4,2,2024-07-08 10:23:00
2158,2,57,2,3,1,3,3,1,11,3,1,1,24.0,2,0.0,1,0,1,1,1,4.3,10.0,1,5.4,4.2,2,2024-02-07 14:43:00
2159,1,18,2,4,1,2,3,1,1,3,0,0,,0,,0,0,0,0,0,6.7,5.2,4,5.1,1.4,3,2024-01-18 16:25:00
2160,1,23,1,6,1,4,1,2,3,1,0,0,,0,,0,0,0,0,0,10.0,7.2,7,3.9,10.8,3,2024-04-09 14:54:00
2161,1,27,2,5,2,1,4,2,4,1,0,0,,0,,0,0,0,0,0,10.0,8.8,4,5.9,4.9,2,2024-06-21 16:35:00
2162,1,27,1,3,2,2,3,2,2,1,0,0,,0,,0,0,0,0,0,8.9,7.7,6,7.1,7.8,2,2024-05-20 11:45:00
2163,1,18,3,2,2,2,1,1,2,3,0,0,,0,,0,0,0,0,0,7.5,2.4,4,7.2,11.4,2,2024-06-05 15:58:00
2164,1,26,2,3,2,1,3,3,10,3,0,0,,0,,0,0,0,0,0,4.9,6.5,4,4.8,1.7,3,2024-07-02 09:28:00
2165,1,45,1,2,2,3,3,1,7,3,0,0,,0,,0,0,0,0,0,3.2,1.2,3,4.7,5.7,1,2024-03-21 12:03:00
2166,1,60,2,2,1,5,1,1,11,2,1,2,7.0,4,0.0,1,1,0,0,1,1.0,2.2,1,6.3,1.6,2,2024-04-25 14:44:00
2167,1,36,2,5,1,1,5,3,5,2,0,0,,0,,0,0,0,0,0,6.5,7.5,4,3.0,7.2,2,2024-05-24 09:57:00
2168,1,30,1,3,1,1,3,1,2,1,1,1,27.0,2,1.0,1,1,0,0,0,6.2,3.9,4,3.8,2.3,2,2024-01-21 14:19:00
2169,2,42,1,2,2,3,3,1,1,4,1,1,7.0,1,1.0,1,1,0,0,0,3.8,3.7,6,6.3,2.1,2,2024-06-16 15:56:00
2170,1,27,1,4,1,1,1,1,8,1,0,0,,0,,0,0,0,0,0,5.9,9.3,7,5.7,2.1,3,2024-06-15 13:36:00
2171,1,20,1,4,1,1,3,3,3,1,0,0,,0,,0,0,0,0,0,6.4,9.5,4,6.7,9.6,3,2024-05-06 09:03:00
2172,1,18,1,4,1,1,2,1,2,3,1,1,10.0,1,1.0,1,0,1,0,0,7.3,10.0,2,1.9,3.4,3,2024-06-02 15:12:00
2173,2,42,2,4,1,1,3,1,10,4,0,0,,0,,0,0,0,0,0,6.0,3.6,3,9.0,3.2,0,2024-06-09 11:28:00
2174,1,53,2,4,1,2,3,2,5,2,1,1,6.0,1,0.0,1,0,0,1,0,6.4,9.4,3,3.0,0.5,3,2024-04-06 16:59:00
2175,1,43,1,1,1,1,2,1,19,1,0,0,,0,,0,0,0,0,0,1.0,1.4,5,7.0,1.6,3,2024-06-11 08:35:00
2176,1,37,2,3,2,5,2,1,12,1,1,3,1.0,2,1.0,0,1,1,0,0,5.1,5.5,3,4.1,2.0,1,2024-06-05 10:58:00
2177,1,48,3,5,1,3,4,2,4,3,1,2,35.0,4,0.0,1,0,0,1,0,6.8,6.2,5,4.5,1.6,3,2024-03-29 17:58:00
2178,2,18,1,5,1,3,4,1,2,5,0,0,,0,,0,0,0,0,0,6.9,9.7,6,4.0,4.4,3,2024-04-13 14:08:00
2179,2,25,1,4,1,1,3,2,5,2,0,0,,0,,0,0,0,0,0,9.8,6.3,4,5.6,7.7,3,2024-03-29 14:53:00
2180,1,23,2,5,2,1,2,1,6,2,1,1,54.0,1,1.0,0,0,0,1,0,7.8,7.8,2,3.3,2.5,2,2024-04-08 08:58:00
2181,1,37,1,1,2,1,3,1,1,4,0,0,,0,,0,0,0,0,0,4.2,5.8,3,5.6,3.7,2,2024-06-03 16:47:00
2182,1,50,2,5,1,2,4,1,18,3,0,0,,0,,0,0,0,0,0,5.2,7.6,6,5.5,16.0,0,2024-06-10 15:23:00
2183,2,46,1,4,1,1,1,2,6,2,1,3,3.0,2,0.0,1,1,1,0,1,8.2,9.6,2,2.6,5.8,3,2024-02-02 14:03:00
2184,1,24,1,3,2,5,2,1,2,1,0,0,,0,,0,0,0,0,0,5.2,7.1,5,8.1,12.7,0,2024-02-17 12:17:00
2185,1,48,1,3,2,1,3,1,16,2,1,3,15.0,1,0.0,0,0,1,0,0,6.6,7.8,1,4.8,9.0,0,2024-02-27 10:03:00
2186,1,18,2,3,2,1,3,1,1,1,0,0,,0,,0,0,0,0,0,8.4,5.4,4,5.6,9.0,3,2024-02-03 11:10:00
2187,1,18,2,4,1,4,6,1,1,2,1,1,5.0,2,0.0,0,1,1,0,0,7.1,7.2,2,3.8,5.5,3,2024-06-20 14:23:00
2188,1,18,2,4,2,4,2,2,2,1,0,0,,0,,0,0,0,0,0,8.4,8.2,4,7.2,2.3,2,2024-01-21 10:14:00
2189,2,33,1,4,1,1,4,1,1,1,1,3,4.0,1,0.0,1,1,1,1,1,2.0,9.9,3,4.2,9.2,2,2024-03-16 17:53:00
2190,1,23,3,4,1,2,5,2,5,3,1,3,19.0,4,1.0,1,0,0,0,0,8.0,9.0,5,4.3,2.6,3,2024-04-06 15:37:00
2191,1,46,1,3,1,6,2,3,10,3,0,0,,0,,0,0,0,0,0,3.3,5.1,5,6.6,0.5,2,2024-03-29 17:32:00
2192,2,54,2,6,2,3,4,1,4,1,0,0,,0,,0,0,0,0,0,5.2,7.4,3,1.9,2.0,2,2024-06-27 17:58:00
2193,2,42,1,4,1,1,3,1,13,5,0,0,,0,,0,0,0,0,0,5.0,9.1,4,4.7,2.1,3,2024-07-01 15:21:00
2194,1,28,2,4,1,1,3,3,2,2,0,0,,0,,0,0,0,0,0,6.3,8.5,7,6.3,15.7,3,2024-05-11 11:59:00
2195,2,18,1,4,1,4,2,2,1,1,1,1,15.0,1,1.0,0,0,1,0,1,7.7,6.3,3,3.4,15.8,2,2024-06-15 09:43:00
2196,2,36,1,4,2,1,3,1,13,1,0,0,,0,,0,0,0,0,0,6.9,9.1,4,7.7,1.2,2,2024-03-02 12:02:00
2197,1,28,1,2,2,1,2,1,3,1,0,0,,0,,0,0,0,0,0,5.7,4.8,5,5.4,1.9,2,2024-05-24 12:47:00
2198,1,40,2,3,1,5,2,1,17,3,0,0,,0,,0,0,0,0,0,1.0,1.7,5,6.1,2.9,2,2024-01-29 17:19:00
2199,1,29,2,4,1,2,6,2,3,1,0,0,,0,,0,0,0,0,0,5.8,7.2,6,1.6,2.3,1,2024-05-01 15:45:00
2200,1,36,2,6,1,1,5,1,4,1,0,0,,0,,0,0,0,0,0,6.7,9.1,3,5.2,10.6,2,2024-06-22 13:16:00
2201,2,27,2,5,2,3,4,1,2,4,1,1,6.0,3,0.0,1,0,0,0,0,9.6,9.5,1,2.7,16.0,2,2024-03-05 08:35:00
2202,1,26,2,3,2,1,4,3,6,1,1,1,1.0,1,0.0,0,1,1,0,0,8.6,7.0,5,2.7,2.0,3,2024-06-20 13:27:00
2203,2,46,1,3,1,1,1,2,3,2,0,0,,0,,0,0,0,0,0,9.8,5.9,3,6.5,5.7,1,2024-04-18 08:15:00
2204,1,18,2,4,1,4,3,1,1,2,0,0,,0,,0,0,0,0,0,5.3,9.1,7,8.8,10.7,2,2024-07-04 09:18:00
2205,1,28,1,3,1,1,3,1,10,2,1,2,15.0,3,0.0,0,1,1,1,0,6.0,6.9,3,4.0,14.3,3,2024-01-18 15:44:00
2206,2,39,2,4,1,2,4,1,18,3,0,0,,0,,0,0,0,0,0,4.9,7.3,4,4.0,1.4,1,2024-05-23 15:12:00
2207,2,23,2,4,1,1,4,2,5,1,0,0,,0,,0,0,0,0,0,9.0,7.3,3,6.2,12.4,3,2024-04-29 08:11:00
2208,2,23,2,4,1,2,3,3,1,4,0,0,,0,,0,0,0,0,0,6.1,8.6,6,7.3,15.6,2,2024-04-14 11:59:00
