firm_id,state,geo_political_zone,location_type,industry_sector,firm_age_years,num_employees,annual_turnover_million_naira,legal_structure,owner_age,owner_gender,owner_education_level,owner_field_of_study,prior_entrepreneurial_experience_years,digital_literacy_score,digital_tools_computers,digital_tools_accounting_software,digital_tools_crm,digital_tools_ecommerce,digital_tools_cloud_computing,digital_tools_social_media,advanced_tech_ai_ml,advanced_tech_iot,advanced_tech_blockchain,advanced_tech_robotics,digitization_level_composite,process_new_production_methods,process_supply_chain_software,process_support_techniques,product_new_goods_services_3years,product_launch_frequency,business_model_revenue_changes,business_model_value_proposition,driver_competitive_pressure,driver_customer_demand,driver_management_attitude,constraint_access_to_credit,constraint_innovation_cost,constraint_internal_capital,constraint_finding_skilled_employees,constraint_training_cost,constraint_management_capability,constraint_electricity_reliability,constraint_internet_quality_cost,constraint_logistics_transportation,constraint_regulations_taxes,constraint_corruption_informal_charges,constraint_government_support_effectiveness,constraint_competition_intensity,constraint_demand_uncertainty,constraint_international_market_access,performance_profitability_growth,performance_sales_growth,performance_market_share_growth,performance_roi,performance_overall_satisfaction,objective_turnover_growth_percent,objective_profit_margin_percent,objective_employee_growth_percent,objective_new_branches,objective_new_clients,growth_product_lines_increase,growth_quality_improvement,growth_customer_satisfaction,growth_customer_retention_rate,innovation_technology_score,innovation_process_score,innovation_product_score,innovation_business_model_score,innovation_overall_score,constraint_financial_score,constraint_human_capital_score,constraint_infrastructure_score,constraint_regulatory_score,constraint_market_score,constraint_overall_score,performance_subjective_score,survey_date,survey_response_time_minutes,data_quality_score
SME_04658,Niger,North-Central,Urban,Professional Services,15,27,188.03,Limited Liability,38,Male,Postgraduate,Natural Sciences,0,8.5,4.5,3.5,3.0,3.9,3.6,4.2,1.4,1.4,1.0,1.3,3.86,3.8,2.7,3.3,3.3,2.5,2.9,2.8,3.5,3.7,4.1,1.1,2.3,1.6,3.2,4.5,2.7,3.2,3.3,3.7,3.9,3.7,2.1,2.8,3.8,3.5,4.3,4.4,3.9,4.4,3.9,19.8,19.9,10.6,1,29,3.5,4.1,3.8,75.1,2.78,3.27,3.1,2.85,3.0,2.56,3.47,3.4,3.23,3.37,3.21,4.2,2024-03-07,43,0.9
SME_04659,Bayelsa,South-South,Urban,Information and Communication,1,22,160.75,Limited Liability,32,Male,Bachelor,Engineering,6,7.5,1.8,1.5,1.4,1.0,1.5,2.3,1.0,1.0,1.0,1.0,1.63,1.9,2.5,2.6,2.7,1.9,1.9,2.4,2.7,3.5,3.0,2.2,2.8,1.5,2.8,2.8,2.2,4.3,3.0,2.1,3.5,3.2,1.7,2.6,3.9,3.9,2.6,3.9,2.9,3.0,3.2,13.4,17.3,3.2,2,20,2.4,3.3,3.3,60.6,1.35,2.33,2.33,2.15,2.04,2.46,2.6,3.13,2.8,3.47,2.89,3.13,2024-04-08,52,0.83
SME_04660,Bayelsa,South-South,Urban,Wholesale and Retail Trade,10,13,40.15,Limited Liability,36,Male,Bachelor,Engineering,1,6.9,2.0,1.0,1.6,1.7,1.3,1.1,1.0,1.0,1.0,1.0,1.27,1.5,2.0,1.7,2.1,1.5,1.7,1.0,3.6,4.1,1.9,3.5,3.2,2.9,2.8,3.2,2.9,3.2,3.1,2.3,2.9,3.4,1.8,3.6,3.2,3.3,2.6,2.3,2.4,3.0,2.4,9.5,16.8,4.1,0,22,2.3,3.4,3.4,58.9,1.27,1.73,1.97,1.35,1.58,3.18,2.97,2.87,2.7,3.37,3.02,2.43,2024-03-24,45,0.63
SME_04661,Oyo,South-West,Urban,Agriculture,2,21,38.93,Limited Liability,45,Male,Bachelor,Computer Science,18,6.0,1.4,1.8,1.0,1.2,1.0,1.7,1.0,1.0,1.0,1.0,1.3,1.0,1.3,1.1,1.0,1.0,1.1,1.0,3.6,3.7,1.1,3.3,2.6,2.1,2.0,3.3,2.5,2.4,2.3,1.3,3.1,4.0,1.6,3.3,2.8,3.6,2.6,3.0,1.8,2.0,2.7,-2.4,10.9,-4.3,0,20,2.0,2.9,3.0,49.0,1.21,1.13,1.33,1.05,1.18,2.72,2.6,2.0,2.9,3.23,2.69,2.47,2024-04-03,41,0.81
SME_04662,Bayelsa,South-South,Urban,Manufacturing,1,37,107.47,Limited Liability,32,Male,Postgraduate,Economics,6,8.3,3.8,2.6,2.8,3.4,2.3,3.4,1.0,1.0,1.0,1.0,3.27,2.2,2.8,2.9,2.6,2.4,3.0,2.7,3.9,3.7,2.7,2.3,2.9,1.8,3.7,2.9,2.5,3.2,2.2,2.1,1.8,4.2,1.8,3.8,2.9,2.7,3.3,3.6,3.7,3.1,3.8,10.4,22.2,4.6,1,23,3.4,3.0,4.0,77.4,2.23,2.63,2.8,2.85,2.63,2.42,3.03,2.5,2.6,3.13,2.74,3.53,2024-03-25,31,0.93
SME_04663,Delta,South-South,Urban,Wholesale and Retail Trade,17,24,90.8,Sole Proprietorship,45,Male,Primary,N/A,3,3.4,1.3,1.7,1.0,1.1,1.0,1.4,1.0,1.0,1.0,1.0,1.17,2.6,1.6,1.8,1.2,1.4,1.0,1.0,3.2,3.8,1.8,2.1,4.0,2.1,3.0,3.1,2.6,2.5,3.2,2.9,3.5,3.3,2.2,3.6,4.2,3.9,2.3,2.4,2.3,2.3,2.6,-0.3,14.3,-7.4,0,14,2.5,3.2,2.0,55.1,1.15,2.0,1.7,1.0,1.46,2.9,2.9,2.87,3.0,3.9,3.11,2.33,2024-02-11,49,0.86
SME_04664,Ogun,South-West,Urban,Manufacturing,3,27,102.07,Limited Liability,44,Female,Secondary,N/A,0,5.8,1.4,1.0,1.1,1.0,1.0,1.6,1.1,1.0,1.0,1.0,1.2,1.1,2.1,1.9,1.0,1.2,1.2,1.7,3.6,4.1,2.3,2.9,2.5,1.7,2.9,3.0,2.7,2.8,2.7,2.8,3.9,4.4,1.6,3.5,3.9,3.6,2.1,1.5,1.7,2.2,2.0,-6.0,17.4,-5.6,0,12,2.6,2.3,2.1,63.1,1.12,1.7,1.6,1.45,1.47,2.56,2.87,2.77,3.3,3.67,3.03,1.77,2024-03-25,40,0.53
SME_04665,Ondo,South-West,Rural,Manufacturing,23,98,304.24,Partnership,48,Female,Secondary,N/A,0,3.3,1.5,1.0,1.0,1.0,1.7,1.1,1.0,1.0,1.0,1.0,1.03,1.6,1.0,1.0,1.5,1.4,1.0,1.0,2.6,4.3,1.4,1.4,1.0,1.0,2.5,4.0,2.3,3.0,3.6,4.0,2.9,3.2,2.4,4.2,3.2,4.1,3.1,2.2,1.5,2.5,3.2,-4.8,13.7,-2.7,1,10,2.1,2.5,2.8,61.0,1.13,1.2,1.67,1.0,1.25,2.2,2.93,3.53,2.83,3.83,3.06,2.27,2024-02-24,55,0.87
SME_04666,Oyo,South-West,Urban,Manufacturing,2,61,216.75,Limited Liability,44,Male,Bachelor,Medicine,17,6.0,2.5,1.7,1.3,2.6,1.8,2.3,1.2,1.0,1.0,1.0,2.44,3.3,3.3,2.9,3.3,3.3,2.3,2.9,3.2,4.0,3.0,1.0,2.1,1.0,3.4,3.7,3.2,2.4,1.9,2.5,2.7,3.7,2.0,4.2,3.6,3.2,3.4,3.3,3.2,3.0,3.6,5.5,20.0,8.3,0,19,2.9,3.7,2.9,71.9,1.64,3.17,3.17,2.6,2.64,1.94,3.43,2.27,2.8,3.67,2.82,3.3,2024-03-19,41,0.86
SME_04667,Oyo,South-West,Urban,Wholesale and Retail Trade,2,25,48.21,Limited Liability,44,Male,Bachelor,Arts and Humanities,17,6.1,1.9,1.0,1.3,1.9,2.2,1.9,1.0,1.0,1.0,1.0,1.71,1.7,1.7,1.4,1.4,1.0,1.6,1.6,3.9,4.0,2.1,2.2,4.1,3.2,2.4,3.0,3.2,3.8,2.2,2.7,4.6,4.2,3.0,4.3,4.6,4.2,2.8,3.0,2.9,2.1,2.4,-11.0,10.9,5.2,0,10,1.9,3.1,2.6,41.6,1.42,1.6,1.43,1.6,1.51,2.94,2.87,2.9,3.93,4.37,3.4,2.9,2024-02-22,58,0.91
SME_04668,Kebbi,North-West,Rural,Professional Services,8,13,46.86,Sole Proprietorship,47,Female,Bachelor,Marketing,14,7.5,1.7,1.1,1.0,2.0,1.0,2.2,1.5,1.0,1.0,1.0,1.75,1.2,1.5,1.3,1.0,1.6,2.1,1.3,3.5,3.8,2.4,3.8,3.5,3.4,3.5,4.3,3.6,5.0,4.4,4.6,2.5,3.9,2.5,4.1,4.7,2.9,2.6,2.5,1.9,3.2,2.5,0.5,16.4,6.1,0,16,1.7,2.9,2.9,69.2,1.35,1.33,1.43,1.7,1.45,3.88,3.8,4.67,2.97,3.9,3.84,2.33,2024-03-28,42,0.85
SME_04669,Ogun,South-West,Urban,Construction,1,18,32.6,Limited Liability,43,Female,No Formal Education,N/A,0,4.2,2.5,2.3,2.8,2.1,1.5,2.7,1.0,1.1,1.0,1.0,2.35,2.1,1.6,1.9,2.7,2.2,1.9,1.8,3.7,3.2,2.7,2.9,3.6,3.0,2.7,3.1,3.1,1.9,3.4,2.5,3.5,3.6,2.5,3.8,3.9,4.4,3.1,3.6,2.6,3.4,3.2,0.9,19.0,-2.3,0,17,3.7,3.7,3.1,63.7,1.8,1.87,2.87,1.85,2.1,3.2,2.97,2.6,3.2,4.03,3.2,3.1,2024-03-19,61,0.71
SME_04670,Kebbi,North-West,Rural,Wholesale and Retail Trade,4,21,42.79,Limited Liability,46,Male,Secondary,N/A,0,5.3,2.0,1.3,1.0,1.0,1.7,1.1,1.0,1.0,1.0,1.0,1.03,1.9,2.0,1.6,1.3,1.8,1.8,1.6,3.9,4.1,2.3,3.2,2.9,2.3,3.7,3.4,3.4,5.0,5.0,5.0,3.4,2.6,2.6,4.1,3.7,3.3,2.4,2.4,2.1,2.6,2.2,-1.1,12.8,-3.0,0,14,2.8,2.2,2.6,51.6,1.21,1.83,1.97,1.7,1.68,3.36,3.5,5.0,2.87,3.7,3.69,2.3,2024-01-25,30,0.76
SME_04671,Anambra,South-East,Urban,Manufacturing,9,54,108.97,Sole Proprietorship,35,Male,Bachelor,Natural Sciences,1,7.9,2.7,1.6,1.0,1.8,1.0,1.7,1.0,1.0,1.0,1.0,1.71,2.3,3.0,2.2,2.5,2.0,1.0,1.7,3.1,4.0,2.5,3.1,3.0,2.2,3.3,3.4,2.5,3.5,2.8,2.4,3.7,4.6,2.1,4.3,3.3,3.8,2.5,2.2,2.4,2.5,2.4,5.7,15.8,1.0,0,16,2.7,2.9,2.5,59.2,1.38,2.5,2.4,1.35,1.91,2.9,3.07,2.9,3.47,3.8,3.23,2.37,2024-02-22,42,0.83
SME_04672,Kaduna,North-West,Rural,Professional Services,14,14,51.68,Sole Proprietorship,51,Male,Postgraduate,Engineering,12,9.1,3.7,3.2,3.5,3.1,4.1,2.8,1.0,1.0,1.2,1.0,3.01,3.2,3.4,2.7,2.3,3.1,2.6,3.2,3.3,3.5,2.4,2.8,3.3,2.7,3.6,3.8,3.2,5.0,3.6,5.0,3.9,4.0,1.4,3.4,5.0,4.2,3.4,4.0,3.7,3.4,2.9,7.4,17.5,5.2,0,28,3.4,4.0,3.5,75.2,2.46,3.1,2.93,2.9,2.85,3.24,3.53,4.53,3.1,4.2,3.72,3.7,2024-03-30,36,0.96
SME_04673,Abia,South-East,Urban,Transportation and Storage,1,18,31.98,Sole Proprietorship,34,Male,Postgraduate,Economics,0,8.2,2.0,1.2,1.0,2.6,1.0,1.9,1.0,1.0,1.0,1.0,1.98,2.3,1.9,2.0,1.4,1.3,2.2,2.9,3.7,3.8,2.3,2.0,3.2,2.7,3.8,3.5,2.5,4.4,2.5,3.4,4.2,3.1,2.1,4.1,4.4,2.8,2.4,3.0,3.1,2.6,2.5,-0.4,18.9,-1.7,0,14,3.0,2.8,2.9,57.8,1.37,2.07,1.9,2.55,1.97,2.78,3.27,3.43,3.13,3.77,3.28,2.83,2024-01-27,53,0.8
SME_04674,Bauchi,North-East,Urban,Information and Communication,7,26,162.41,Limited Liability,38,Male,Postgraduate,Medicine,0,8.7,3.4,3.4,3.2,2.2,2.0,3.0,1.0,1.4,1.0,1.0,2.66,3.4,3.2,3.1,2.7,3.3,2.0,3.2,4.2,3.6,3.4,1.3,1.5,1.6,2.9,3.1,2.7,5.0,3.9,3.6,3.7,5.0,2.1,3.4,4.7,3.8,3.6,3.8,3.1,3.2,4.1,9.4,18.3,6.9,0,29,3.8,4.2,3.1,69.5,2.16,3.23,3.27,2.6,2.82,2.28,2.9,4.17,3.6,3.97,3.38,3.5,2024-01-30,53,0.72
SME_04675,Kebbi,North-West,Rural,Professional Services,7,9,30.56,Partnership,38,Male,Bachelor,Economics,6,10.0,2.3,2.3,1.8,2.6,2.2,3.0,1.0,1.0,1.0,1.0,2.6,2.0,2.2,1.8,3.2,2.3,2.2,2.4,2.3,4.1,2.8,1.6,3.2,3.0,4.4,3.8,3.8,5.0,3.4,4.4,3.4,2.5,1.6,3.0,2.6,2.5,3.1,3.4,3.2,2.9,3.2,4.6,16.8,3.5,0,18,3.3,3.7,3.5,64.2,1.82,2.0,2.93,2.3,2.26,3.0,4.0,4.27,2.5,2.7,3.29,3.23,2024-03-29,41,0.56
SME_04676,Kano,North-West,Rural,Manufacturing,3,11,41.88,Limited Liability,35,Male,No Formal Education,N/A,0,6.8,4.0,3.2,2.9,3.7,3.2,4.6,1.9,1.7,1.6,1.0,3.89,2.0,2.2,2.5,2.5,3.0,2.0,3.5,3.6,4.1,3.1,3.5,2.8,3.2,3.9,3.4,4.3,3.9,4.7,5.0,3.0,3.1,2.2,3.7,3.2,3.1,2.6,3.4,2.9,3.0,4.2,8.9,13.1,7.4,0,25,3.7,2.8,3.3,77.0,2.78,2.23,3.07,2.75,2.71,3.52,3.87,4.53,2.77,3.33,3.6,2.97,2024-02-26,58,0.57
SME_04677,Adamawa,North-East,Urban,Wholesale and Retail Trade,1,24,79.88,Limited Liability,36,Male,Secondary,N/A,0,7.8,1.9,1.9,1.3,1.6,2.4,2.3,1.0,1.0,1.0,1.0,1.91,2.3,2.4,2.4,2.0,1.9,2.8,2.5,3.9,4.4,2.7,2.6,2.8,2.9,3.5,3.1,2.7,2.3,4.3,4.3,3.5,5.0,1.6,2.7,3.1,3.6,3.5,2.9,2.7,2.7,3.0,1.5,13.7,0.7,1,19,3.0,3.1,2.8,71.2,1.54,2.37,2.3,2.65,2.22,3.14,3.1,3.63,3.37,3.13,3.27,3.03,2024-01-25,50,0.88
SME_04678,Kano,North-West,Rural,Wholesale and Retail Trade,2,26,77.49,Limited Liability,38,Female,Postgraduate,Natural Sciences,0,8.3,3.8,3.2,2.1,3.3,2.6,3.4,1.0,1.1,1.0,1.0,3.26,3.1,2.9,3.8,3.0,1.9,3.3,3.6,2.9,3.9,3.5,1.4,2.2,1.3,4.3,3.4,3.2,3.9,3.9,4.0,4.5,4.4,2.2,3.8,2.9,3.2,3.0,3.4,3.0,3.0,3.4,10.6,17.6,1.5,1,23,3.0,3.7,3.7,78.9,2.25,3.27,2.63,3.45,2.9,2.44,3.63,3.93,3.7,3.3,3.4,3.13,2024-03-19,36,0.93
SME_04679,Rivers,South-South,Urban,Manufacturing,6,49,200.82,Limited Liability,39,Female,Secondary,N/A,0,6.9,3.1,2.2,2.8,2.7,3.0,3.4,1.0,1.0,1.0,1.0,2.89,1.0,1.8,2.0,2.5,2.2,2.0,1.8,2.7,2.9,1.7,1.1,2.0,1.0,3.0,2.8,2.5,2.8,2.1,2.7,3.5,3.4,2.1,3.5,4.0,3.3,3.4,3.1,3.1,2.5,2.7,14.0,21.1,7.0,0,15,3.2,3.5,2.8,75.2,2.12,1.6,2.63,1.9,2.06,1.8,2.77,2.53,3.0,3.6,2.74,3.2,2024-02-03,60,0.86
SME_04680,Yobe,North-East,Urban,Manufacturing,2,24,55.82,Limited Liability,40,Male,Secondary,N/A,13,4.3,2.1,1.1,1.2,1.2,1.0,1.3,1.0,1.0,1.0,1.0,1.27,1.0,1.5,1.8,1.7,1.6,1.4,1.2,3.8,4.4,1.0,3.3,2.9,2.9,3.5,3.6,2.4,5.0,3.0,4.4,4.2,3.2,1.6,4.6,4.4,3.1,2.0,2.5,2.3,2.6,2.9,-5.1,16.3,-6.8,1,7,2.1,2.8,3.2,60.0,1.19,1.43,1.8,1.3,1.43,3.14,3.17,4.13,3.0,4.03,3.49,2.27,2024-02-21,51,0.87
SME_04681,Ogun,South-West,Urban,Accommodation and Food Service,5,10,33.01,Limited Liability,41,Male,Primary,N/A,0,4.2,2.6,2.0,1.7,1.4,1.9,2.3,1.0,1.0,1.0,1.0,1.95,1.3,1.2,1.0,1.5,1.0,1.8,1.0,3.2,3.4,1.6,2.5,3.6,2.8,3.9,2.3,2.3,2.2,1.9,1.7,3.2,3.6,2.3,4.3,4.0,3.1,3.1,2.5,3.1,2.0,3.2,-1.8,14.2,-2.0,0,15,1.6,3.2,2.9,50.7,1.59,1.17,1.37,1.4,1.38,2.62,2.83,1.93,3.03,3.8,2.84,2.9,2024-03-24,55,0.88
SME_04682,Ogun,South-West,Urban,Agriculture,6,26,34.69,Limited Liability,36,Male,Secondary,N/A,5,6.4,1.5,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6,1.9,1.0,1.0,2.0,1.0,1.3,4.3,2.6,2.0,3.0,3.5,2.6,3.0,2.8,2.2,3.1,2.3,3.2,3.6,3.5,2.6,2.6,2.7,3.5,2.1,2.8,2.4,2.9,2.7,-0.8,15.7,-1.9,0,13,2.2,2.3,2.8,52.7,1.07,1.83,1.73,1.15,1.45,2.84,2.67,2.87,3.23,2.93,2.91,2.43,2024-01-24,66,0.83
SME_04683,Rivers,South-South,Urban,Wholesale and Retail Trade,10,15,61.51,Partnership,46,Male,Secondary,N/A,11,5.4,2.3,1.7,1.3,1.2,2.4,1.8,1.0,1.0,1.0,1.0,1.56,1.4,1.0,1.0,1.6,1.0,1.7,1.0,3.2,4.4,1.7,4.2,3.7,2.8,2.6,2.9,3.0,2.6,2.8,3.0,2.7,3.5,2.3,3.4,2.9,4.0,2.7,1.9,3.1,3.3,3.6,1.4,14.2,-0.8,0,11,3.3,3.0,3.6,51.2,1.47,1.13,1.97,1.35,1.48,3.28,2.83,2.8,2.83,3.43,3.03,2.57,2024-02-05,69,0.7
SME_04684,Taraba,North-East,Rural,Manufacturing,24,41,205.29,Sole Proprietorship,46,Female,Bachelor,Computer Science,0,7.5,2.2,2.3,1.6,3.1,2.9,2.5,1.0,1.0,1.0,1.0,2.49,3.3,3.6,2.6,3.7,3.1,1.9,2.7,3.4,4.1,3.7,1.0,2.3,1.1,2.8,3.8,3.6,4.7,4.1,5.0,2.9,4.8,1.5,3.9,3.7,4.1,3.6,3.4,3.3,2.8,3.2,6.1,14.8,1.5,0,26,3.0,3.6,4.1,79.8,1.86,3.17,3.27,2.3,2.65,2.46,3.4,4.6,3.07,3.9,3.49,3.43,2024-03-24,39,0.81
SME_04685,Oyo,South-West,Rural,Wholesale and Retail Trade,17,20,72.51,Limited Liability,48,Male,Primary,N/A,0,4.8,2.0,2.0,1.1,1.1,1.5,1.6,1.0,1.0,1.0,1.0,1.33,1.0,1.0,1.3,1.0,1.0,1.0,1.3,2.8,4.0,1.3,3.0,2.0,1.9,4.1,4.1,3.4,3.4,3.7,3.6,3.7,4.2,1.5,4.0,4.3,3.7,2.3,3.0,1.5,2.1,2.6,16.4,13.6,-3.0,0,19,2.6,2.3,2.9,48.0,1.33,1.1,1.53,1.15,1.28,2.94,3.87,3.57,3.13,4.0,3.5,2.27,2024-03-21,46,0.96
SME_04686,Imo,South-East,Urban,Wholesale and Retail Trade,7,23,96.25,Sole Proprietorship,40,Female,Secondary,N/A,8,3.6,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.8,3.1,2.3,2.4,3.0,2.0,3.0,2.7,2.2,3.9,3.5,3.7,2.9,3.5,2.4,3.9,2.8,3.7,2.1,1.8,2.4,2.1,3.1,-2.7,8.8,-1.0,0,8,1.2,1.5,2.7,44.9,1.02,1.0,1.07,1.0,1.02,2.72,2.63,3.7,2.93,3.47,3.09,2.1,2024-03-25,19,0.72
SME_04687,Oyo,South-West,Urban,Accommodation and Food Service,1,35,110.43,Limited Liability,35,Male,Primary,N/A,0,6.2,1.1,1.6,1.0,1.0,1.0,2.3,1.0,1.0,1.0,1.0,1.43,1.8,1.5,2.4,1.0,1.5,1.6,2.4,2.9,4.0,2.2,2.4,2.1,2.2,2.5,3.5,3.1,3.4,2.8,1.4,3.3,3.2,2.0,3.9,3.2,4.1,2.2,2.3,1.5,2.5,1.8,-2.9,8.4,-4.3,0,16,2.9,3.6,2.3,62.5,1.2,1.9,1.8,2.0,1.72,2.6,3.03,2.53,2.83,3.73,2.94,2.0,2024-02-25,36,0.74
SME_04688,Bayelsa,South-South,Urban,Construction,2,24,54.31,Limited Liability,37,Male,Bachelor,Arts and Humanities,10,8.0,3.5,2.9,1.7,2.0,2.2,3.0,1.0,1.0,1.0,1.0,2.54,2.4,2.5,3.1,2.1,2.2,2.1,2.1,3.0,4.1,3.1,3.2,3.4,2.6,3.6,3.5,3.3,2.0,2.4,2.7,4.3,4.5,2.4,4.6,2.5,3.8,2.6,3.3,2.8,3.6,3.4,1.4,23.8,3.0,1,21,2.8,3.1,3.1,76.6,1.93,2.67,2.37,2.1,2.27,3.02,3.47,2.37,3.73,3.63,3.24,2.9,2024-02-08,46,0.59
SME_04689,Yobe,North-East,Rural,Information and Communication,1,17,115.36,Limited Liability,37,Female,Primary,N/A,0,7.2,3.2,3.2,1.9,3.3,1.8,3.1,1.0,1.0,1.0,1.0,3.03,2.2,2.3,2.8,3.0,2.5,2.5,2.7,4.2,3.6,2.1,1.8,2.1,2.6,4.9,3.3,3.3,5.0,5.0,4.5,2.8,3.5,1.5,4.5,3.8,3.5,3.3,3.4,3.7,3.0,4.1,9.6,22.0,9.2,0,29,3.1,3.7,3.6,54.7,2.05,2.43,2.87,2.6,2.49,2.96,3.83,4.83,2.6,3.93,3.63,3.47,2024-02-24,33,0.78
SME_04690,Osun,South-West,Urban,Professional Services,5,39,309.59,Limited Liability,46,Female,Postgraduate,Arts and Humanities,0,7.5,3.2,2.9,1.3,2.6,1.9,3.4,1.0,1.0,1.0,1.0,2.84,3.4,2.2,3.4,2.6,2.2,1.6,2.1,3.3,3.8,3.2,1.0,1.0,1.0,3.0,3.8,2.4,2.9,3.0,3.2,3.2,2.7,2.1,2.9,3.8,4.2,4.1,3.2,3.9,3.1,3.9,10.4,21.7,4.8,1,17,3.0,3.9,4.4,65.8,1.93,3.0,2.6,1.85,2.34,1.96,3.07,3.03,2.67,3.63,2.87,3.73,2024-01-25,34,0.7
SME_04691,Enugu,South-East,Urban,Information and Communication,1,13,52.19,Limited Liability,40,Male,Postgraduate,Accounting,14,7.4,2.2,2.2,2.0,2.2,1.2,2.7,1.0,1.0,1.0,1.0,2.3,2.3,1.2,2.2,2.4,2.0,2.8,2.2,4.1,3.1,2.8,3.1,3.1,2.2,2.3,3.1,2.2,4.4,3.7,3.6,2.4,3.4,1.6,4.2,3.6,4.1,3.3,3.3,3.7,3.4,3.8,2.0,22.0,7.1,0,17,3.7,3.5,3.8,68.9,1.65,1.9,2.7,2.5,2.19,3.04,2.53,3.9,2.47,3.97,3.18,3.43,2024-03-11,48,0.7
SME_04692,Osun,South-West,Urban,Professional Services,4,16,69.66,Partnership,39,Male,Postgraduate,Economics,10,8.5,3.0,2.4,2.0,3.0,2.0,2.9,1.0,1.0,1.0,1.0,2.79,2.4,2.9,2.9,4.1,3.4,3.5,3.9,2.7,4.6,3.3,2.3,3.3,2.4,2.9,3.7,3.2,3.7,2.7,2.2,3.1,4.1,2.3,3.7,3.4,3.9,3.1,4.0,3.3,2.8,4.3,10.1,24.4,5.1,0,26,4.0,3.5,3.4,75.8,1.93,2.73,3.83,3.7,3.05,2.88,3.27,2.87,3.17,3.67,3.17,3.47,2024-03-24,44,0.96
SME_04693,Sokoto,North-West,Urban,Information and Communication,2,4,12.75,Sole Proprietorship,37,Male,Bachelor,Computer Science,0,8.7,3.5,3.1,2.5,4.0,2.9,3.3,1.0,1.0,1.0,1.0,3.46,1.3,2.5,2.7,3.1,2.4,3.2,2.9,3.0,4.3,2.8,3.3,4.2,2.8,3.1,3.5,2.6,4.8,3.3,4.6,4.3,1.8,1.8,3.9,3.3,4.1,3.5,3.6,2.9,3.6,3.5,8.8,19.6,5.0,0,22,2.9,3.2,3.9,63.1,2.33,2.17,2.8,3.05,2.59,3.42,3.07,4.23,2.63,3.77,3.42,3.33,2024-03-30,53,0.65
SME_04694,Kano,North-West,Rural,Agriculture,6,27,60.38,Partnership,47,Male,No Formal Education,N/A,16,3.9,2.2,1.0,1.0,2.1,1.0,2.1,1.0,1.0,1.0,1.0,1.88,3.2,1.6,2.7,2.0,1.4,1.4,1.2,3.9,3.6,1.5,2.5,3.4,2.1,4.2,3.9,4.4,5.0,5.0,4.0,3.0,3.0,2.9,3.8,4.3,3.1,2.0,2.4,2.4,2.2,2.2,-4.5,16.5,-3.5,0,6,2.3,2.7,2.5,51.4,1.34,2.5,1.9,1.3,1.76,3.38,4.17,4.67,2.97,3.73,3.78,2.27,2024-01-21,38,0.95
SME_04695,Lagos,South-West,Urban,Manufacturing,4,35,90.42,Limited Liability,33,Female,Primary,N/A,4,6.2,1.5,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,2.3,1.4,2.4,1.3,1.4,2.8,2.2,4.3,4.3,1.2,2.2,3.6,2.8,4.0,3.4,3.0,3.4,2.8,2.4,2.8,3.0,2.0,3.2,3.6,3.0,3.1,2.8,2.8,2.5,3.2,-7.4,15.1,-1.0,0,6,2.8,3.1,2.9,54.8,1.06,2.03,1.83,2.5,1.86,2.96,3.47,2.87,2.6,3.27,3.03,2.9,2024-03-16,52,0.74
SME_04696,Adamawa,North-East,Rural,Agriculture,7,19,34.11,Limited Liability,35,Female,Bachelor,Economics,0,8.6,2.2,2.5,1.0,2.1,1.0,1.7,1.0,1.0,1.0,1.0,1.65,1.2,1.4,1.6,1.0,1.1,1.4,1.3,4.1,4.2,2.8,2.2,3.4,3.3,3.5,3.4,3.9,5.0,4.4,4.7,4.4,3.6,1.4,3.7,2.6,5.0,2.7,2.5,2.5,2.0,2.0,-0.5,7.4,-0.6,0,15,1.8,2.2,1.9,53.0,1.45,1.4,1.3,1.35,1.38,3.34,3.6,4.7,3.13,3.77,3.71,2.57,2024-02-02,63,0.61
SME_04697,Ondo,South-West,Urban,Information and Communication,2,11,83.56,Sole Proprietorship,36,Female,Postgraduate,Natural Sciences,9,9.1,2.6,2.4,2.2,3.1,2.7,3.3,1.0,1.0,1.0,1.0,3.02,3.6,3.1,3.1,3.6,4.1,3.1,3.4,4.3,4.1,3.5,4.2,3.0,3.2,2.8,3.0,2.2,3.7,2.7,2.8,3.6,3.9,2.4,3.0,3.6,4.1,3.2,4.5,3.2,3.1,3.6,8.8,20.8,7.9,0,19,2.3,3.6,4.2,62.3,2.03,3.27,3.33,3.25,2.97,3.22,2.67,3.07,3.3,3.57,3.17,3.63,2024-01-17,23,0.92
