state,year,crop,crop_production_tonnes,residue_production_tonnes,dry_residue_tonnes,energy_content_mj_per_kg,moisture_content,energy_potential_gj,biogas_potential_m3,electricity_potential_kwh
Rivers,2022,groundnut,16988.71,30579.68,28133.3,17.8,0.08,500.77,5626660.42,11253320.84
Rivers,2022,soybean,10193.23,16309.16,14515.15,17.0,0.11,246.76,2903030.59,5806061.19
Rivers,2022,sugarcane,3397.74,1019.32,764.49,19.2,0.25,14.68,152898.38,305796.76
Rivers,2022,cotton,5436.39,11960.05,10524.84,16.0,0.12,168.4,2104969.0,4209938.0
Rivers,2022,palm_oil,13590.97,13590.97,11552.32,20.5,0.15,236.82,2310464.42,4620928.85
Rivers,2023,rice,32558.42,48837.63,41511.99,15.5,0.15,643.44,8302397.94,16604795.88
Rivers,2023,maize,52093.48,62512.17,55010.71,17.2,0.12,946.18,11002142.4,22004284.8
Rivers,2023,sorghum,19535.05,25395.57,21840.19,16.8,0.14,366.92,4368038.07,8736076.14
Rivers,2023,millet,13023.37,14325.71,12463.36,16.5,0.13,205.65,2492672.89,4985345.78
Rivers,2023,cassava,65116.85,52093.48,41674.78,14.2,0.2,591.78,8334956.37,16669912.73
Rivers,2023,yam,39070.11,23442.06,19222.49,13.8,0.18,265.27,3844498.62,7688997.25
Rivers,2023,sweet_potato,9767.53,6837.27,5743.31,14.5,0.16,83.28,1148661.17,2297322.35
Rivers,2023,cocoa,6511.68,13023.37,11721.03,18.5,0.1,216.84,2344206.48,4688412.96
Rivers,2023,groundnut,16279.21,29302.58,26958.37,17.8,0.08,479.86,5391674.9,10783349.8
Rivers,2023,soybean,9767.53,15628.04,13908.96,17.0,0.11,236.45,2781791.69,5563583.37
Rivers,2023,sugarcane,3255.84,976.75,732.56,19.2,0.25,14.07,146512.9,293025.81
Rivers,2023,cotton,5209.35,11460.57,10085.3,16.0,0.12,161.36,2017059.44,4034118.88
Rivers,2023,palm_oil,13023.37,13023.37,11069.86,20.5,0.15,226.93,2213972.78,4427945.57
Rivers,2024,rice,23550.26,35325.39,30026.58,15.5,0.15,465.41,6005316.05,12010632.11
Rivers,2024,maize,37680.41,45216.5,39790.52,17.2,0.12,684.4,7958103.53,15916207.06
Rivers,2024,sorghum,14130.16,18369.2,15797.51,16.8,0.14,265.4,3159502.75,6319005.5
Rivers,2024,millet,9420.1,10362.11,9015.04,16.5,0.13,148.75,1803007.83,3606015.66
Rivers,2024,cassava,47100.52,37680.41,30144.33,14.2,0.2,428.05,6028866.31,12057732.62
Rivers,2024,yam,28260.31,16956.19,13904.07,13.8,0.18,191.88,2780814.59,5561629.17
Rivers,2024,sweet_potato,7065.08,4945.55,4154.27,14.5,0.16,60.24,830853.14,1661706.28
Rivers,2024,cocoa,4710.05,9420.1,8478.09,18.5,0.1,156.84,1695618.65,3391237.3
Rivers,2024,groundnut,11775.13,21195.23,19499.61,17.8,0.08,347.09,3899922.9,7799845.79
Rivers,2024,soybean,7065.08,11304.12,10060.67,17.0,0.11,171.03,2012134.13,4024268.26
Rivers,2024,sugarcane,2355.03,706.51,529.88,19.2,0.25,10.17,105976.17,211952.33
Rivers,2024,cotton,3768.04,8289.69,7294.93,16.0,0.12,116.72,1458985.65,2917971.3
Rivers,2024,palm_oil,9420.1,9420.1,8007.09,20.5,0.15,164.15,1601417.61,3202835.23
Sokoto,2020,rice,31706.05,47559.07,40425.21,15.5,0.15,626.59,8085042.73,16170085.46
Sokoto,2020,maize,50729.68,60875.62,53570.54,17.2,0.12,921.41,10714108.39,21428216.77
Sokoto,2020,sorghum,19023.63,24730.72,21268.42,16.8,0.14,357.31,4253683.66,8507367.31
Sokoto,2020,millet,12682.42,13950.66,12137.08,16.5,0.13,200.26,2427415.18,4854830.36
Sokoto,2020,cassava,63412.1,50729.68,40583.74,14.2,0.2,576.29,8116748.78,16233497.55
Sokoto,2020,yam,38047.26,22828.36,18719.25,13.8,0.18,258.33,3743850.37,7487700.75
Sokoto,2020,sweet_potato,9511.81,6658.27,5592.95,14.5,0.16,81.1,1118589.44,2237178.88
Sokoto,2020,cocoa,6341.21,12682.42,11414.18,18.5,0.1,211.16,2282835.59,4565671.19
Sokoto,2020,groundnut,15853.02,28535.44,26252.61,17.8,0.08,467.3,5250521.87,10501043.73
Sokoto,2020,soybean,9511.81,15218.9,13544.82,17.0,0.11,230.26,2708964.9,5417929.81
Sokoto,2020,sugarcane,3170.6,951.18,713.39,19.2,0.25,13.7,142677.22,285354.45
Sokoto,2020,cotton,5072.97,11160.53,9821.27,16.0,0.12,157.14,1964253.2,3928506.41
Sokoto,2020,palm_oil,12682.42,12682.42,10780.06,20.5,0.15,220.99,2156011.39,4312022.79
Sokoto,2021,rice,21843.91,32765.87,27850.99,15.5,0.15,431.69,5570197.9,11140395.8
Sokoto,2021,maize,34950.26,41940.31,36907.48,17.2,0.12,634.81,7381495.19,14762990.38
Sokoto,2021,sorghum,13106.35,17038.25,14652.9,16.8,0.14,246.17,2930579.41,5861158.82
Sokoto,2021,millet,8737.57,9611.32,8361.85,16.5,0.13,137.97,1672370.0,3344740.01
Sokoto,2021,cassava,43687.83,34950.26,27960.21,14.2,0.2,397.03,5592041.81,11184083.62
Sokoto,2021,yam,26212.7,15727.62,12896.65,13.8,0.18,177.97,2579329.29,5158658.57
Sokoto,2021,sweet_potato,6553.17,4587.22,3853.27,14.5,0.16,55.87,770653.26,1541306.52
Sokoto,2021,cocoa,4368.78,8737.57,7863.81,18.5,0.1,145.48,1572761.76,3145523.52
Sokoto,2021,groundnut,10921.96,19659.52,18086.76,17.8,0.08,321.94,3617352.05,7234704.09
Sokoto,2021,soybean,6553.17,10485.08,9331.72,17.0,0.11,158.64,1866343.95,3732687.91
Sokoto,2021,sugarcane,2184.39,655.32,491.49,19.2,0.25,9.44,98297.61,196595.22
Sokoto,2021,cotton,3495.03,7689.06,6766.37,16.0,0.12,108.26,1353274.12,2706548.24
Sokoto,2021,palm_oil,8737.57,8737.57,7426.93,20.5,0.15,152.25,1485386.11,2970772.21
Sokoto,2022,rice,19479.59,29219.38,24836.47,15.5,0.15,384.97,4967294.18,9934588.36
Sokoto,2022,maize,31167.34,37400.8,32912.71,17.2,0.12,566.1,6582541.37,13165082.74
Sokoto,2022,sorghum,11687.75,15194.08,13066.91,16.8,0.14,219.52,2613381.13,5226762.25
Sokoto,2022,millet,7791.83,8571.02,7456.79,16.5,0.13,123.04,1491357.03,2982714.06
Sokoto,2022,cassava,38959.17,31167.34,24933.87,14.2,0.2,354.06,4986773.76,9973547.53
Sokoto,2022,yam,23375.5,14025.3,11500.75,13.8,0.18,158.71,2300149.4,4600298.8
Sokoto,2022,sweet_potato,5843.88,4090.71,3436.2,14.5,0.16,49.82,687239.76,1374479.52
Sokoto,2022,cocoa,3895.92,7791.83,7012.65,18.5,0.1,129.73,1402530.12,2805060.24
Sokoto,2022,groundnut,9739.79,17531.63,16129.1,17.8,0.08,287.1,3225819.28,6451638.56
Sokoto,2022,soybean,5843.88,9350.2,8321.68,17.0,0.11,141.47,1664335.74,3328671.49
Sokoto,2022,sugarcane,1947.96,584.39,438.29,19.2,0.25,8.42,87658.13,175316.27
Sokoto,2022,cotton,3116.73,6856.81,6034.0,16.0,0.12,96.54,1206799.25,2413598.5
Sokoto,2022,palm_oil,7791.83,7791.83,6623.06,20.5,0.15,135.77,1324611.78,2649223.56
Sokoto,2023,rice,16764.43,25146.65,21374.65,15.5,0.15,331.31,4274930.42,8549860.83
Sokoto,2023,maize,26823.09,32187.71,28325.19,17.2,0.12,487.19,5665037.2,11330074.4
Sokoto,2023,sorghum,10058.66,13076.26,11245.58,16.8,0.14,188.93,2249116.33,4498232.66
Sokoto,2023,millet,6705.77,7376.35,6417.42,16.5,0.13,105.89,1283484.99,2566969.98
Sokoto,2023,cassava,33528.87,26823.09,21458.47,14.2,0.2,304.71,4291694.85,8583389.7
Sokoto,2023,yam,20117.32,12070.39,9897.72,13.8,0.18,136.59,1979544.25,3959088.5
Sokoto,2023,sweet_potato,5029.33,3520.53,2957.25,14.5,0.16,42.88,591449.2,1182898.39
Sokoto,2023,cocoa,3352.89,6705.77,6035.2,18.5,0.1,111.65,1207039.18,2414078.35
Sokoto,2023,groundnut,8382.22,15087.99,13880.95,17.8,0.08,247.08,2776190.1,5552380.21
Sokoto,2023,soybean,5029.33,8046.93,7161.77,17.0,0.11,121.75,1432353.16,2864706.31
Sokoto,2023,sugarcane,1676.44,502.93,377.2,19.2,0.25,7.24,75439.95,150879.9
Sokoto,2023,cotton,2682.31,5901.08,5192.95,16.0,0.12,83.09,1038590.15,2077180.31
Sokoto,2023,palm_oil,6705.77,6705.77,5699.91,20.5,0.15,116.85,1139981.44,2279962.89
Sokoto,2024,rice,28963.29,43444.93,36928.19,15.5,0.15,572.39,7385638.33,14771276.66
Sokoto,2024,maize,46341.26,55609.51,48936.37,17.2,0.12,841.71,9787274.14,19574548.27
Sokoto,2024,sorghum,17377.97,22591.36,19428.57,16.8,0.14,326.4,3885714.66,7771429.32
Sokoto,2024,millet,11585.32,12743.85,11087.15,16.5,0.13,182.94,2217429.3,4434858.59
Sokoto,2024,cassava,57926.58,46341.26,37073.01,14.2,0.2,526.44,7414601.62,14829203.24
Sokoto,2024,yam,34755.95,20853.57,17099.92,13.8,0.18,235.98,3419985.0,6839969.99
Sokoto,2024,sweet_potato,8688.99,6082.29,5109.12,14.5,0.16,74.08,1021824.79,2043649.57
Sokoto,2024,cocoa,5792.66,11585.32,10426.78,18.5,0.1,192.9,2085356.71,4170713.41
Sokoto,2024,groundnut,14481.64,26066.96,23981.6,17.8,0.08,426.87,4796320.42,9592640.84
Sokoto,2024,soybean,8688.99,13902.38,12373.12,17.0,0.11,210.34,2474623.29,4949246.58
Sokoto,2024,sugarcane,2896.33,868.9,651.67,19.2,0.25,12.51,130334.79,260669.59
Sokoto,2024,cotton,4634.13,10195.08,8971.67,16.0,0.12,143.55,1794333.59,3588667.18
Sokoto,2024,palm_oil,11585.32,11585.32,9847.52,20.5,0.15,201.87,1969503.55,3939007.11
Taraba,2020,rice,28551.29,42826.93,36402.89,15.5,0.15,564.24,7280578.25,14561156.49
Taraba,2020,maize,45682.06,54818.47,48240.25,17.2,0.12,829.73,9648050.98,19296101.97
Taraba,2020,sorghum,17130.77,22270.0,19152.2,16.8,0.14,321.76,3830440.7,7660881.39
Taraba,2020,millet,11420.51,12562.57,10929.43,16.5,0.13,180.34,2185886.55,4371773.1
Taraba,2020,cassava,57102.57,45682.06,36545.65,14.2,0.2,518.95,7309129.53,14618259.07
Taraba,2020,yam,34261.54,20556.93,16856.68,13.8,0.18,232.62,3371336.0,6742671.99
Taraba,2020,sweet_potato,8565.39,5995.77,5036.45,14.5,0.16,73.03,1007289.41,2014578.83
Taraba,2020,cocoa,5710.26,11420.51,10278.46,18.5,0.1,190.15,2055692.68,4111385.36
Taraba,2020,groundnut,14275.64,25696.16,23640.47,17.8,0.08,420.8,4728093.17,9456186.33
Taraba,2020,soybean,8565.39,13704.62,12197.11,17.0,0.11,207.35,2439421.98,4878843.96
Taraba,2020,sugarcane,2855.13,856.54,642.4,19.2,0.25,12.33,128480.79,256961.59
Taraba,2020,cotton,4568.21,10050.05,8844.05,16.0,0.12,141.5,1768809.35,3537618.69
Taraba,2020,palm_oil,11420.51,11420.51,9707.44,20.5,0.15,199.0,1941487.53,3882975.06
Taraba,2021,rice,15638.39,23457.59,19938.95,15.5,0.15,309.05,3987789.89,7975579.77
Taraba,2021,maize,25021.43,30025.71,26422.63,17.2,0.12,454.47,5284525.33,10569050.65
Taraba,2021,sorghum,9383.04,12197.95,10490.23,16.8,0.14,176.24,2098046.63,4196093.26
Taraba,2021,millet,6255.36,6880.89,5986.38,16.5,0.13,98.78,1197275.27,2394550.54
Taraba,2021,cassava,31276.78,25021.43,20017.14,14.2,0.2,284.24,4003428.28,8006856.56
Taraba,2021,yam,18766.07,11259.64,9232.91,13.8,0.18,127.41,1846581.29,3693162.59
Taraba,2021,sweet_potato,4691.52,3284.06,2758.61,14.5,0.16,40.0,551722.46,1103444.92
Taraba,2021,cocoa,3127.68,6255.36,5629.82,18.5,0.1,104.15,1125964.2,2251928.41
Taraba,2021,groundnut,7819.2,14074.55,12948.59,17.8,0.08,230.48,2589717.67,5179435.33
Taraba,2021,soybean,4691.52,7506.43,6680.72,17.0,0.11,113.57,1336144.19,2672288.38
Taraba,2021,sugarcane,1563.84,469.15,351.86,19.2,0.25,6.76,70372.76,140745.53
Taraba,2021,cotton,2502.14,5504.71,4844.15,16.0,0.12,77.51,968829.64,1937659.29
Taraba,2021,palm_oil,6255.36,6255.36,5317.05,20.5,0.15,109.0,1063410.64,2126821.27
Taraba,2022,rice,26251.54,39377.3,33470.71,15.5,0.15,518.8,6694141.58,13388283.16
Taraba,2022,maize,42002.46,50402.95,44354.59,17.2,0.12,762.9,8870918.91,17741837.83
Taraba,2022,sorghum,15750.92,20476.2,17609.53,16.8,0.14,295.84,3521906.02,7043812.04
Taraba,2022,millet,10500.61,11550.68,10049.09,16.5,0.13,165.81,2009817.57,4019635.13
Taraba,2022,cassava,52503.07,42002.46,33601.97,14.2,0.2,477.15,6720393.12,13440786.23
Taraba,2022,yam,31501.84,18901.11,15498.91,13.8,0.18,213.88,3099781.33,6199562.65
Taraba,2022,sweet_potato,7875.46,5512.82,4630.77,14.5,0.16,67.15,926154.18,1852308.35
Taraba,2022,cocoa,5250.31,10500.61,9450.55,18.5,0.1,174.84,1890110.56,3780221.13
Taraba,2022,groundnut,13125.77,23626.38,21736.27,17.8,0.08,386.91,4347254.3,8694508.59
Taraba,2022,soybean,7875.46,12600.74,11214.66,17.0,0.11,190.65,2242931.2,4485862.41
Taraba,2022,sugarcane,2625.15,787.55,590.66,19.2,0.25,11.34,118131.91,236263.82
Taraba,2022,cotton,4200.25,9240.54,8131.68,16.0,0.12,130.11,1626335.13,3252670.27
Taraba,2022,palm_oil,10500.61,10500.61,8925.52,20.5,0.15,182.97,1785104.42,3570208.84
Taraba,2023,rice,20701.71,31052.57,26394.68,15.5,0.15,409.12,5278936.16,10557872.32
Taraba,2023,maize,33122.74,39747.28,34977.61,17.2,0.12,601.61,6995521.99,13991043.98
Taraba,2023,sorghum,12421.03,16147.33,13886.71,16.8,0.14,233.3,2777341.47,5554682.94
Taraba,2023,millet,8280.68,9108.75,7924.61,16.5,0.13,130.76,1584922.95,3169845.9
Taraba,2023,cassava,41403.42,33122.74,26498.19,14.2,0.2,376.27,5299637.87,10599275.74
Taraba,2023,yam,24842.05,14905.23,12222.29,13.8,0.18,168.67,2444457.97,4888915.94
Taraba,2023,sweet_potato,6210.51,4347.36,3651.78,14.5,0.16,52.95,730356.34,1460712.69
Taraba,2023,cocoa,4140.34,8280.68,7452.62,18.5,0.1,137.87,1490523.15,2981046.3
Taraba,2023,groundnut,10350.86,18631.54,17141.02,17.8,0.08,305.11,3428203.25,6856406.5
Taraba,2023,soybean,6210.51,9936.82,8843.77,17.0,0.11,150.34,1768754.14,3537508.28
Taraba,2023,sugarcane,2070.17,621.05,465.79,19.2,0.25,8.94,93157.7,186315.39
Taraba,2023,cotton,3312.27,7287.0,6412.56,16.0,0.12,102.6,1282512.36,2565024.73
Taraba,2023,palm_oil,8280.68,8280.68,7038.58,20.5,0.15,144.29,1407716.31,2815432.62
Taraba,2024,rice,30135.73,45203.6,38423.06,15.5,0.15,595.56,7684611.73,15369223.46
Taraba,2024,maize,48217.17,57860.61,50917.33,17.2,0.12,875.78,10183466.65,20366933.3
Taraba,2024,sorghum,18081.44,23505.87,20215.05,16.8,0.14,339.61,4043009.84,8086019.68
Taraba,2024,millet,12054.29,13259.72,11535.96,16.5,0.13,190.34,2307191.66,4614383.33
Taraba,2024,cassava,60271.46,48217.17,38573.74,14.2,0.2,547.75,7714747.46,15429494.92
Taraba,2024,yam,36162.88,21697.73,17792.14,13.8,0.18,245.53,3558427.27,7116854.53
Taraba,2024,sweet_potato,9040.72,6328.5,5315.94,14.5,0.16,77.08,1063188.63,2126377.27
Taraba,2024,cocoa,6027.15,12054.29,10848.86,18.5,0.1,200.7,2169772.72,4339545.45
Taraba,2024,groundnut,15067.87,27122.16,24952.39,17.8,0.08,444.15,4990477.26,9980954.53
Taraba,2024,soybean,9040.72,14465.15,12873.98,17.0,0.11,218.86,2574796.97,5149593.93
Taraba,2024,sugarcane,3013.57,904.07,678.05,19.2,0.25,13.02,135610.8,271221.59
Taraba,2024,cotton,4821.72,10607.78,9334.84,16.0,0.12,149.36,1866968.89,3733937.77
Taraba,2024,palm_oil,12054.29,12054.29,10246.15,20.5,0.15,210.05,2049229.79,4098459.59
Yobe,2020,rice,18487.33,27730.99,23571.34,15.5,0.15,365.36,4714268.79,9428537.58
Yobe,2020,maize,29579.73,35495.67,31236.19,17.2,0.12,537.26,6247238.07,12494476.15
Yobe,2020,sorghum,11092.4,14420.12,12401.3,16.8,0.14,208.34,2480260.0,4960520.0
Yobe,2020,millet,7394.93,8134.42,7076.95,16.5,0.13,116.77,1415389.88,2830779.75
Yobe,2020,cassava,36974.66,29579.73,23663.78,14.2,0.2,336.03,4732756.12,9465512.23
Yobe,2020,yam,22184.79,13310.88,10914.92,13.8,0.18,150.63,2182983.76,4365967.52
Yobe,2020,sweet_potato,5546.2,3882.34,3261.16,14.5,0.16,47.29,652232.95,1304465.9
Yobe,2020,cocoa,3697.47,7394.93,6655.44,18.5,0.1,123.13,1331087.66,2662175.32
Yobe,2020,groundnut,9243.66,16638.6,15307.51,17.8,0.08,272.47,3061501.61,6123003.23
Yobe,2020,soybean,5546.2,8873.92,7897.79,17.0,0.11,134.26,1579557.35,3159114.71
Yobe,2020,sugarcane,1848.73,554.62,415.96,19.2,0.25,7.99,83192.98,166385.96
Yobe,2020,cotton,2957.97,6507.54,5726.63,16.0,0.12,91.63,1145326.98,2290653.96
Yobe,2020,palm_oil,7394.93,7394.93,6285.69,20.5,0.15,128.86,1257138.34,2514276.69
Yobe,2021,rice,29395.13,44092.69,37478.79,15.5,0.15,580.92,7495758.11,14991516.23
Yobe,2021,maize,47032.21,56438.65,49666.01,17.2,0.12,854.26,9933202.28,19866404.56
Yobe,2021,sorghum,17637.08,22928.2,19718.25,16.8,0.14,331.27,3943650.62,7887301.24
Yobe,2021,millet,11758.05,12933.86,11252.46,16.5,0.13,185.67,2250491.14,4500982.28
Yobe,2021,cassava,58790.26,47032.21,37625.77,14.2,0.2,534.29,7525153.24,15050306.49
Yobe,2021,yam,35274.16,21164.49,17354.88,13.8,0.18,239.5,3470976.93,6941953.87
Yobe,2021,sweet_potato,8818.54,6172.98,5185.3,14.5,0.16,75.19,1037060.18,2074120.36
Yobe,2021,cocoa,5879.03,11758.05,10582.25,18.5,0.1,195.77,2116449.35,4232898.7
Yobe,2021,groundnut,14697.56,26455.62,24339.17,17.8,0.08,433.24,4867833.5,9735667.01
Yobe,2021,soybean,8818.54,14109.66,12557.6,17.0,0.11,213.48,2511519.9,5023039.79
Yobe,2021,sugarcane,2939.51,881.85,661.39,19.2,0.25,12.7,132278.08,264556.17
Yobe,2021,cotton,4703.22,10347.09,9105.44,16.0,0.12,145.69,1821087.08,3642174.17
Yobe,2021,palm_oil,11758.05,11758.05,9994.34,20.5,0.15,204.88,1998868.83,3997737.66
Yobe,2022,rice,23644.1,35466.14,30146.22,15.5,0.15,467.27,6029244.28,12058488.55
Yobe,2022,maize,37830.55,45396.66,39949.06,17.2,0.12,687.12,7989812.65,15979625.3
Yobe,2022,sorghum,14186.46,18442.39,15860.46,16.8,0.14,266.46,3172091.81,6344183.62
Yobe,2022,millet,9457.64,10403.4,9050.96,16.5,0.13,149.34,1810191.93,3620383.86
Yobe,2022,cassava,47288.19,37830.55,30264.44,14.2,0.2,429.76,6052888.37,12105776.74
Yobe,2022,yam,28372.91,17023.75,13959.47,13.8,0.18,192.64,2791894.76,5583789.52
Yobe,2022,sweet_potato,7093.23,4965.26,4170.82,14.5,0.16,60.48,834163.68,1668327.36
Yobe,2022,cocoa,4728.82,9457.64,8511.87,18.5,0.1,157.47,1702374.85,3404749.71
Yobe,2022,groundnut,11822.05,21279.69,19577.31,17.8,0.08,348.48,3915462.17,7830924.33
Yobe,2022,soybean,7093.23,11349.17,10100.76,17.0,0.11,171.71,2020151.49,4040302.99
Yobe,2022,sugarcane,2364.41,709.32,531.99,19.2,0.25,10.21,106398.43,212796.86
Yobe,2022,cotton,3783.06,8322.72,7323.99,16.0,0.12,117.18,1464798.99,2929597.97
Yobe,2022,palm_oil,9457.64,9457.64,8038.99,20.5,0.15,164.8,1607798.47,3215596.95
Yobe,2023,rice,35758.68,53638.01,45592.31,15.5,0.15,706.68,9118462.32,18236924.64
Yobe,2023,maize,57213.88,68656.66,60417.86,17.2,0.12,1039.19,12083571.71,24167143.43
Yobe,2023,sorghum,21455.21,27891.77,23986.92,16.8,0.14,402.98,4797383.94,9594767.88
Yobe,2023,millet,14303.47,15733.82,13688.42,16.5,0.13,225.86,2737684.22,5475368.43
Yobe,2023,cassava,71517.35,57213.88,45771.1,14.2,0.2,649.95,9154220.99,18308441.99
Yobe,2023,yam,42910.41,25746.25,21111.92,13.8,0.18,291.34,4222384.43,8444768.87
Yobe,2023,sweet_potato,10727.6,7509.32,6307.83,14.5,0.16,91.46,1261566.08,2523132.16
Yobe,2023,cocoa,7151.74,14303.47,12873.12,18.5,0.1,238.15,2574624.65,5149249.31
Yobe,2023,groundnut,17879.34,32182.81,29608.18,17.8,0.08,527.03,5921636.71,11843273.41
Yobe,2023,soybean,10727.6,17164.16,15276.11,17.0,0.11,259.69,3055221.26,6110442.51
Yobe,2023,sugarcane,3575.87,1072.76,804.57,19.2,0.25,15.45,160914.04,321828.08
Yobe,2023,cotton,5721.39,12587.05,11076.61,16.0,0.12,177.23,2215321.48,4430642.96
Yobe,2023,palm_oil,14303.47,14303.47,12157.95,20.5,0.15,249.24,2431589.95,4863179.9
Yobe,2024,rice,19170.45,28755.68,24442.33,15.5,0.15,378.86,4888465.36,9776930.72
Yobe,2024,maize,30672.72,36807.27,32390.4,17.2,0.12,557.11,6478079.27,12956158.55
Yobe,2024,sorghum,11502.27,14952.95,12859.54,16.8,0.14,216.04,2571907.89,5143815.79
Yobe,2024,millet,7668.18,8435.0,7338.45,16.5,0.13,121.08,1467689.84,2935379.67
Yobe,2024,cassava,38340.9,30672.72,24538.18,14.2,0.2,348.44,4907635.81,9815271.63
Yobe,2024,yam,23004.54,13802.73,11318.24,13.8,0.18,156.19,2263647.02,4527294.04
Yobe,2024,sweet_potato,5751.14,4025.8,3381.67,14.5,0.16,49.03,676333.56,1352667.12
Yobe,2024,cocoa,3834.09,7668.18,6901.36,18.5,0.1,127.68,1380272.57,2760545.14
Yobe,2024,groundnut,9585.23,17253.41,15873.13,17.8,0.08,282.54,3174626.92,6349253.83
Yobe,2024,soybean,5751.14,9201.82,8189.62,17.0,0.11,139.22,1637923.45,3275846.91
Yobe,2024,sugarcane,1917.05,575.11,431.34,19.2,0.25,8.28,86267.04,172534.07
Yobe,2024,cotton,3067.27,6748.0,5938.24,16.0,0.12,95.01,1187647.87,2375295.73
Yobe,2024,palm_oil,7668.18,7668.18,6517.95,20.5,0.15,133.62,1303590.76,2607181.53
Zamfara,2020,rice,21821.33,32731.99,27822.19,15.5,0.15,431.24,5564438.39,11128876.78
Zamfara,2020,maize,34914.12,41896.95,36869.31,17.2,0.12,634.15,7373862.83,14747725.65
Zamfara,2020,sorghum,13092.8,17020.64,14637.75,16.8,0.14,245.91,2927549.23,5855098.47
Zamfara,2020,millet,8728.53,9601.38,8353.2,16.5,0.13,137.83,1670640.8,3341281.59
Zamfara,2020,cassava,43642.65,34914.12,27931.3,14.2,0.2,396.62,5586259.72,11172519.43
Zamfara,2020,yam,26185.59,15711.36,12883.31,13.8,0.18,177.79,2576662.29,5153324.59
Zamfara,2020,sweet_potato,6546.4,4582.48,3849.28,14.5,0.16,55.81,769856.42,1539712.83
Zamfara,2020,cocoa,4364.27,8728.53,7855.68,18.5,0.1,145.33,1571135.55,3142271.09
Zamfara,2020,groundnut,10910.66,19639.19,18068.06,17.8,0.08,321.61,3613611.75,7227223.51
Zamfara,2020,soybean,6546.4,10474.24,9322.07,17.0,0.11,158.48,1864414.18,3728828.36
Zamfara,2020,sugarcane,2182.13,654.64,490.98,19.2,0.25,9.43,98195.97,196391.94
Zamfara,2020,cotton,3491.41,7681.11,6759.37,16.0,0.12,108.15,1351874.85,2703749.7
Zamfara,2020,palm_oil,8728.53,8728.53,7419.25,20.5,0.15,152.09,1483850.24,2967700.47
Zamfara,2021,rice,17614.86,26422.29,22458.95,15.5,0.15,348.11,4491789.26,8983578.51
Zamfara,2021,maize,28183.78,33820.53,29762.07,17.2,0.12,511.91,5952413.43,11904826.87
Zamfara,2021,sorghum,10568.92,13739.59,11816.05,16.8,0.14,198.51,2363209.6,4726419.19
Zamfara,2021,millet,7045.94,7750.54,6742.97,16.5,0.13,111.26,1348593.67,2697187.34
Zamfara,2021,cassava,35229.72,28183.78,22547.02,14.2,0.2,320.17,4509404.12,9018808.23
Zamfara,2021,yam,21137.83,12682.7,10399.81,13.8,0.18,143.52,2079962.65,4159925.3
Zamfara,2021,sweet_potato,5284.46,3699.12,3107.26,14.5,0.16,45.06,621452.25,1242904.51
Zamfara,2021,cocoa,3522.97,7045.94,6341.35,18.5,0.1,117.31,1268269.91,2536539.82
Zamfara,2021,groundnut,8807.43,15853.37,14585.1,17.8,0.08,259.61,2917020.79,5834041.58
Zamfara,2021,soybean,5284.46,8455.13,7525.07,17.0,0.11,127.93,1505013.62,3010027.25
Zamfara,2021,sugarcane,1761.49,528.45,396.33,19.2,0.25,7.61,79266.87,158533.74
Zamfara,2021,cotton,2818.38,6200.43,5456.38,16.0,0.12,87.3,1091275.8,2182551.59
Zamfara,2021,palm_oil,7045.94,7045.94,5989.05,20.5,0.15,122.78,1197810.47,2395620.94
Zamfara,2022,rice,34833.63,52250.44,44412.87,15.5,0.15,688.4,8882574.95,17765149.9
Zamfara,2022,maize,55733.8,66880.56,58854.9,17.2,0.12,1012.3,11770979.32,23541958.65
Zamfara,2022,sorghum,20900.18,27170.23,23366.4,16.8,0.14,392.56,4673279.43,9346558.87
Zamfara,2022,millet,13933.45,15326.8,13334.31,16.5,0.13,220.02,2666862.5,5333725.01
Zamfara,2022,cassava,69667.25,55733.8,44587.04,14.2,0.2,633.14,8917408.58,17834817.16
Zamfara,2022,yam,41800.35,25080.21,20565.77,13.8,0.18,283.81,4113154.71,8226309.41
Zamfara,2022,sweet_potato,10450.09,7315.06,6144.65,14.5,0.16,89.1,1228930.37,2457860.74
Zamfara,2022,cocoa,6966.73,13933.45,12540.11,18.5,0.1,231.99,2508021.16,5016042.33
Zamfara,2022,groundnut,17416.81,31350.26,28842.24,17.8,0.08,513.39,5768448.67,11536897.35
Zamfara,2022,soybean,10450.09,16720.14,14880.93,17.0,0.11,252.98,2976185.11,5952370.23
Zamfara,2022,sugarcane,3483.36,1045.01,783.76,19.2,0.25,15.05,156751.32,313502.65
Zamfara,2022,cotton,5573.38,12261.44,10790.06,16.0,0.12,172.64,2158012.88,4316025.75
Zamfara,2022,palm_oil,13933.45,13933.45,11843.43,20.5,0.15,242.79,2368686.65,4737373.31
Zamfara,2023,rice,34499.59,51749.39,43986.98,15.5,0.15,681.8,8797396.54,17594793.09
Zamfara,2023,maize,55199.35,66239.22,58290.51,17.2,0.12,1002.6,11658102.9,23316205.81
Zamfara,2023,sorghum,20699.76,26909.68,23142.33,16.8,0.14,388.79,4628465.57,9256931.14
Zamfara,2023,millet,13799.84,15179.82,13206.44,16.5,0.13,217.91,2641288.94,5282577.88
Zamfara,2023,cassava,68999.19,55199.35,44159.48,14.2,0.2,627.06,8831896.14,17663792.28
