participant_id,age,gender,education,income,banking_years,prev_incident,tech_comfort,t1_attitude,t1_subjective_norm,t1_pbc,t1_intention,t1_knowledge,t1_risk_perception,t1_trust_banking,t2_srb1_check_statements,t2_srb2_strong_passwords,t2_srb3_two_factor_auth,t2_srb4_logout_after_use,t2_srb5_verify_alerts,t2_srb_composite,t2_objective_scenario1_phishing_sms,t2_objective_scenario2_suspicious_email,t2_objective_scenario3_public_wifi,t2_objective_scenario4_password_sharing,t2_objective_scenario5_suspicious_app,t2_objective_score,t2_intention_behavior_gap,t2_gap_category,t2_gap_pbc_moderated,t2_gap_age_moderated,t2_gap_incident_moderated,time_gap_weeks,t2_dropout,completion_status
P1531,30,Male,PhD,69240.49,5,0,7.0,4.57,4.24,5.75,4.22,4.07,7.0,6.25,2.6206452818283394,2.8470160234685395,2.8904632044633134,2.407768194877544,2.345632988795471,2.62,1.0,1.0,1.0,2.0,2.0,6.93,-0.04,Slight Overperformer,-0.02126499271437237,-0.0949055119825128,-0.0449055119825128,3.65,0,Complete
P1532,27,Female,Bachelor's,20000.0,11,0,5.0,4.98,5.25,2.73,3.06,3.36,6.18,4.76,1.9117255373533464,2.1444390347165236,1.0,2.3597821174968923,1.0,1.68,2.0,0.0,2.0,1.0,2.0,6.62,-0.4,Slight Underperformer,-0.551392706989813,-0.46467305781821727,-0.39967305781821727,3.57,0,Complete
P1533,22,Female,Some College,20000.0,4,0,5.49,3.86,5.41,4.86,3.59,6.84,5.76,6.44,1.0,1.492239773149368,2.605414125268857,1.0,1.6358673549551632,1.55,2.0,0.0,1.0,2.0,2.0,7.24,-0.8,Slight Underperformer,-0.5966071572353715,-0.8943199664642484,-0.8043199664642484,3.19,0,Complete
P1534,38,Male,Some College,77304.56,2,0,4.95,6.34,3.81,5.68,4.96,3.65,5.02,7.0,1.0,1.0,1.7172353701273537,1.5182328827078757,1.0,1.25,2.0,2.0,0.0,2.0,2.0,8.37,-1.79,Underperformer,-0.8844145831894545,-1.7967460568022622,-1.7867460568022622,3.92,0,Complete
P1535,38,Male,Bachelor's,40999.94,8,0,5.36,4.26,5.35,4.5,4.07,6.93,5.94,2.99,,,,,,,,,,,,,,Missing,,,,3.35,1,Incomplete
P1536,24,Other,High School,20000.0,2,0,4.62,4.61,6.35,2.25,3.18,3.29,4.48,6.39,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,4.47,-1.15,Underperformer,-1.7495482488358607,-1.2261237286899016,-1.1461237286899015,4.29,0,Complete
P1537,34,Female,High School,21875.63,4,0,4.91,5.56,5.72,5.04,4.6,6.87,5.39,5.8,1.0,1.0,1.6080524499772164,1.0,1.7355825283180855,1.27,1.0,0.0,1.0,0.0,0.0,2.63,-1.59,Underperformer,-1.0918282964715424,-1.6174416255102928,-1.5874416255102928,3.21,0,Complete
P1538,41,Male,Bachelor's,20000.0,6,0,4.66,3.92,6.01,4.42,3.57,4.76,4.86,6.34,3.9806665094274205,3.223352873315827,3.2684968986324776,6.124277704597233,4.4490571659956695,4.21,0.0,1.0,1.0,1.0,2.0,4.62,1.87,Overperformer,1.6306247242006933,1.8729437737703298,1.86794377377033,3.88,0,Complete
P1539,26,Female,Some College,33836.7,4,0,3.59,4.99,5.02,4.28,4.53,4.84,7.0,5.86,,,,,,,,,,,,,,Missing,,,,3.05,1,Incomplete
P1540,29,Female,Bachelor's,200000.0,30,0,4.43,6.88,3.58,3.73,5.92,3.23,7.0,4.5,,3.683666863947269,3.277361846181746,2.4457321363245197,2.2346984402613312,2.67,1.0,2.0,2.0,1.0,1.0,7.1,-0.84,Underperformer,-0.9107079168777229,-0.8985045252852512,-0.8435045252852511,5.14,0,Complete
P1541,29,Female,High School,69144.01,7,1,4.91,5.71,3.75,4.62,3.61,4.87,6.67,7.0,2.486921640576592,3.1793931803970708,3.0406578451651507,2.7727305609829274,2.5149565013968687,2.8,1.0,0.0,2.0,2.0,1.0,6.06,0.44,Slight Overperformer,0.35627462797216713,0.38292630183338233,0.9379263018333823,4.02,0,Complete
P1542,25,Other,Bachelor's,200000.0,5,0,4.67,5.36,5.22,5.21,5.05,6.54,3.86,5.24,3.3556504891773162,4.067809280250307,4.307097722595362,3.723509695471553,4.8107687354803135,4.05,2.0,1.0,1.0,2.0,2.0,8.0,0.97,Overperformer,0.6176818387096201,0.8963865186727105,0.9713865186727104,4.02,0,Complete
P1543,29,Male,Some College,73564.49,3,0,2.28,5.46,6.03,7.0,5.68,3.78,6.45,4.24,1.0,3.055864769873264,1.8639924264456358,1.0,1.0,1.58,2.0,2.0,2.0,0.0,1.0,7.96,-1.81,Underperformer,-0.18119969882655962,-1.8669969882655972,-1.8119969882655973,4.6,0,Complete
P1544,20,Male,High School,82618.05,7,0,2.48,4.73,7.0,4.66,5.22,3.49,5.71,5.46,2.187448372213053,1.8947257801754183,3.204409301319965,3.121213451896482,2.462172449849341,2.57,2.0,2.0,2.0,2.0,1.0,9.23,-0.59,Slight Underperformer,-0.47461710679204155,-0.6911870565104689,-0.5911870565104689,5.78,0,Complete
P1545,28,Female,High School,176180.26,11,0,6.12,7.0,6.08,6.62,6.52,3.63,6.85,6.06,4.450921028719246,5.6746054226510765,5.373208623020086,4.725264744603618,4.508010852838433,4.95,1.0,0.0,0.0,2.0,1.0,3.87,1.13,Overperformer,0.24317970077786422,1.0693836882741135,1.1293836882741135,4.08,0,Complete
P1546,28,Female,Master's,49109.64,2,0,4.04,4.23,3.28,5.0,4.09,6.43,5.85,4.92,1.0,1.0483771062450904,1.5574767998244319,1.3220544383878596,2.146178242253167,1.41,2.0,0.0,2.0,1.0,2.0,7.41,-1.18,Underperformer,-0.8287974721046898,-1.244431472768535,-1.184431472768535,2.51,0,Complete
P1547,30,Female,Master's,31263.86,7,0,5.38,5.45,3.8,4.36,4.11,5.28,5.49,5.31,3.41671834569332,3.6731732960838666,1.1225525031539019,3.0225767367185328,2.046562105412301,2.66,1.0,2.0,2.0,0.0,2.0,8.05,0.05,Slight Overperformer,0.04157101370573037,-0.003385372001289258,0.046614627998710745,5.18,0,Complete
P1548,36,Female,High School,82961.01,5,0,2.86,5.34,7.0,4.71,4.54,6.17,5.76,4.91,5.4181047969826865,5.070434543023365,4.944004523861268,4.100333432008585,4.104929945349323,4.73,2.0,1.0,0.0,2.0,0.0,5.3,1.9,Overperformer,1.499108448623809,1.8833638166203834,1.9033638166203835,2.64,0,Complete
P1549,22,Female,Bachelor's,116200.47,9,0,2.29,6.41,4.52,2.79,3.33,4.47,3.51,3.94,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,6.77,-1.22,Underperformer,-1.6632650979768344,-1.3101814810604397,-1.2201814810604397,3.5,0,Complete
P1550,23,Male,Bachelor's,24736.33,6,0,3.23,6.52,4.86,4.93,4.82,4.06,4.66,3.73,2.537661394668172,2.271714103257147,1.4928519061178789,3.4469314118799668,,2.68,2.0,2.0,1.0,2.0,0.0,6.49,-0.28,Slight Underperformer,-0.2040770896351547,-0.36783596363506504,-0.282835963635065,5.19,0,Complete
P1551,24,Female,PhD,20388.88,7,0,4.17,5.16,3.55,1.71,1.92,4.64,5.91,2.98,1.0,2.2455348292020543,1.0,1.787136279023486,,1.41,2.0,1.0,1.0,2.0,2.0,7.5,-0.1,Slight Overperformer,-0.1635945321052102,-0.17699276761017674,-0.09699276761017672,3.66,0,Complete
P1552,21,Female,Some College,40582.2,18,0,3.5,5.55,6.83,3.29,3.87,5.61,6.75,6.77,1.0271991445757775,1.0,1.0,1.0,1.0,1.01,2.0,1.0,2.0,2.0,2.0,8.08,-1.49,Underperformer,-1.8018830030236939,-1.5813098816966569,-1.486309881696657,3.43,0,Complete
P1553,38,Female,Bachelor's,70629.21,9,0,6.44,5.59,5.45,4.65,5.52,3.63,4.89,4.51,,2.3201355500085032,,2.5748827548181232,1.5951174837618187,2.68,1.0,1.0,2.0,2.0,1.0,8.05,-0.64,Slight Underperformer,-0.512527098472274,-0.6475778570888291,-0.6375778570888291,4.28,0,Complete
P1554,26,Female,High School,68766.56,4,0,4.77,2.47,3.79,6.17,4.05,6.05,5.46,1.0,3.5512068117826296,4.178575861902773,2.1024070094658307,3.842716738265362,2.895846063997106,3.31,2.0,2.0,0.0,2.0,0.0,5.36,0.73,Slight Overperformer,0.25613093174536467,0.6648945835548232,0.7348945835548233,4.01,0,Complete
P1555,31,Female,Some College,20000.0,3,0,7.0,3.29,3.51,6.5,5.0,4.55,3.74,5.32,1.7405748180769054,1.911246623674934,1.5001146774744605,1.4920118026627374,,1.83,2.0,2.0,2.0,1.0,2.0,9.21,-1.23,Underperformer,-0.30697065543909785,-1.2771322297464591,-1.2321322297464592,3.31,0,Complete
P1556,24,Male,PhD,167591.52,5,1,5.11,4.47,5.2,4.17,5.23,1.0,7.0,5.29,1.6271679629017768,1.4618784543034407,1.6050622292595285,1.5202755111586355,1.3796425574968618,1.52,0.0,2.0,0.0,1.0,0.0,3.65,-1.65,Underperformer,-1.5665897941561622,-1.730171711739564,-1.150171711739564,4.88,0,Complete
P1557,27,Male,Bachelor's,21743.45,3,0,1.0,4.53,4.86,4.72,4.07,5.33,6.73,2.37,3.9050807527324873,2.1690151609734514,4.343277412836871,4.349592631480924,3.840418436061879,3.72,2.0,1.0,1.0,0.0,2.0,6.62,1.13,Overperformer,0.8856423832582547,1.0637838663749695,1.1287838663749694,5.23,0,Complete
P1558,34,Male,Some College,29376.43,6,1,6.08,3.76,5.88,5.88,4.82,2.09,6.22,3.72,3.0263040328054385,2.742845936635633,2.9589730373106287,3.496441290059879,4.819400358405657,3.41,1.0,1.0,1.0,0.0,2.0,5.05,0.44,Slight Overperformer,0.19295854956031644,0.41198991774736604,0.9419899177473661,5.39,0,Complete
P1559,35,Female,High School,20000.0,6,0,2.24,6.1,5.51,2.64,3.75,5.29,5.95,3.66,,,,,,,,,,,,,,Missing,,,,4.55,1,Incomplete
P1560,23,Female,Bachelor's,200000.0,2,0,4.85,5.2,4.46,5.07,3.83,5.35,7.0,3.84,,1.5782669471084305,1.4755911642042634,1.9493900328960214,4.033330163551702,2.39,1.0,2.0,1.0,2.0,2.0,7.79,-0.08,Slight Overperformer,-0.051723653182839675,-0.16106351936523572,-0.0760635193652357,3.3,0,Complete
P1561,30,Female,Bachelor's,44075.38,6,0,3.34,4.94,4.09,3.34,2.88,4.49,4.61,6.38,2.3304804052241095,1.917167357626323,4.018274065613158,3.4808701985318287,3.9017548707277467,3.13,1.0,2.0,2.0,1.0,0.0,6.23,1.14,Overperformer,1.3629156734701822,1.0879298652720566,1.1379298652720566,2.74,0,Complete
P1562,24,Male,Some College,20000.0,14,0,7.0,3.69,4.59,4.26,4.4,4.82,4.5,4.61,5.029759623190284,3.8454192657814765,3.135803061438607,2.1159914757508744,2.7354980387184327,3.37,2.0,1.0,1.0,1.0,2.0,7.05,0.61,Slight Overperformer,0.5668470066044137,0.5346905087858046,0.6146905087858046,2.0,0,Complete
P1563,30,Male,PhD,72485.28,6,0,6.66,5.15,4.08,3.86,4.07,5.65,6.67,4.24,1.99076222955568,3.6296631984897045,2.682965328982145,2.5639502401569096,3.530102184714885,2.88,0.0,1.0,2.0,2.0,2.0,7.1,0.29,Slight Overperformer,0.301293168686265,0.23892992503266425,0.28892992503266424,5.03,0,Complete
P1564,25,Female,High School,67191.94,4,0,3.39,2.05,4.63,5.11,5.06,3.26,6.59,6.26,,,,,,,,,,,,,,Missing,,,,4.19,1,Incomplete
P1565,60,Female,Some College,31251.37,9,0,4.31,5.0,4.82,5.27,5.35,5.19,4.19,5.44,1.0972016360748809,1.0208302873786692,1.0,1.0,1.1654137793870276,1.06,2.0,1.0,1.0,0.0,2.0,6.8,-2.18,Underperformer,-1.3463372633177833,-2.0754680601339586,-2.1754680601339587,3.58,0,Complete
P1566,41,Female,Master's,71145.71,5,0,4.87,5.28,3.63,5.75,4.02,5.74,4.92,2.54,,,,,,,,,,,,,,Missing,,,,2.07,1,Incomplete
P1567,35,Male,Some College,20000.0,5,0,5.8,5.49,5.62,4.99,5.44,6.64,7.0,4.0,4.134039700628537,4.462145008472544,4.445302778616944,5.649297715139055,4.067081687371411,4.55,2.0,1.0,0.0,2.0,2.0,7.23,1.28,Overperformer,0.8979086828747729,1.250879786580278,1.275879786580278,2.82,0,Complete
P1568,28,Male,Some College,24481.31,11,0,4.54,3.32,4.32,4.74,3.51,2.34,5.95,5.22,,,,,,,,,,,,,,Missing,,,,2.23,1,Incomplete
P1569,42,Male,Bachelor's,20000.0,3,0,2.96,5.47,3.71,7.0,6.16,4.61,6.37,3.59,5.198020200157979,4.1118298980546655,4.588031965789621,4.206247703662007,4.153214040936678,4.45,2.0,0.0,1.0,2.0,1.0,5.8,0.82,Overperformer,0.08164999394907191,0.8264999394907162,0.8164999394907162,5.44,0,Complete
P1570,30,Female,Master's,20000.0,10,0,3.42,3.95,4.34,2.37,2.61,2.56,4.23,7.0,1.0,1.7581861732422768,1.0,1.3643445988314054,1.0,1.22,2.0,0.0,1.0,0.0,2.0,5.74,-0.63,Slight Underperformer,-0.9460587577010446,-0.6848404231619496,-0.6348404231619496,4.64,0,Complete
P1571,57,Female,High School,154215.25,2,0,4.49,4.23,5.11,6.87,4.2,2.49,6.22,4.95,2.9422248031259413,3.1279016090197205,,2.088170374215167,2.0878650220939026,2.51,2.0,0.0,0.0,2.0,2.0,6.6,-0.14,Slight Underperformer,-0.019338870249797677,-0.05529547943425102,-0.14029547943425102,2.69,0,Complete
P1572,43,Female,Master's,135015.23,19,0,6.35,6.06,4.91,4.09,3.8,4.54,3.94,3.82,4.326974646283704,4.594451506123925,4.411541809088015,5.701714247984135,3.507690615264873,4.51,2.0,1.0,2.0,1.0,2.0,7.49,2.05,Overperformer,1.9948710193717885,2.06791682857568,2.05291682857568,5.64,0,Complete
P1573,27,Female,Bachelor's,38278.01,3,0,5.14,7.0,5.35,5.3,4.69,4.12,3.32,3.34,1.7806735476340068,2.7975925025702923,2.4784096070517214,3.5091638214226153,2.2555171278869275,2.56,1.0,0.0,1.0,2.0,1.0,5.89,-0.34,Slight Underperformer,-0.20650945263059178,-0.4034149649882571,-0.33841496498825707,3.28,0,Complete
P1574,54,Female,High School,137357.89,6,0,3.34,5.26,5.97,4.04,3.72,5.72,6.3,6.01,,,,,,,,,,,,,,Missing,,,,4.35,1,Incomplete
P1575,28,Male,Bachelor's,31950.41,13,0,5.47,4.22,6.5,3.52,3.51,3.48,7.0,3.96,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,7.25,-1.31,Underperformer,-1.5017866840192817,-1.3715267916203868,-1.3115267916203868,4.35,0,Complete
P1576,62,Male,Some College,29889.78,2,0,3.92,5.43,5.17,5.18,5.42,3.8,5.22,5.29,5.535597484833478,4.006346494108485,3.6370389380412074,1.3209721531631877,2.240130205181269,3.35,2.0,1.0,2.0,2.0,2.0,8.72,0.08,Slight Overperformer,0.053059752246411955,0.19207516233790858,0.08207516233790857,3.91,0,Complete
P1577,56,Female,Some College,37994.95,4,0,5.84,6.33,3.41,5.96,6.4,4.32,4.9,3.3,3.735059742115273,2.2402451266277983,2.46151954095948,1.8415703647148436,2.8649960528316814,2.63,1.0,2.0,1.0,2.0,1.0,8.27,-1.13,Underperformer,-0.46548194630681705,-1.0489717386813031,-1.1289717386813032,3.7,0,Complete
P1578,34,Male,Bachelor's,32861.69,9,0,7.0,5.95,4.45,5.16,3.67,2.71,7.0,4.89,1.78479247443061,2.497932557617122,1.8182030944263476,1.0,2.3434466100167892,1.89,2.0,2.0,2.0,2.0,1.0,8.56,-0.5,Slight Underperformer,-0.3277230201336975,-0.5331545755159544,-0.5031545755159543,4.03,0,Complete
P1579,21,Female,PhD,30572.09,1,0,3.96,7.0,3.49,3.74,5.31,2.92,5.29,3.97,,,,,,,,,,,,,,Missing,,,,3.72,1,Incomplete
P1580,33,Female,High School,90646.13,8,0,5.7,4.34,7.0,7.0,5.12,5.67,5.43,4.39,1.4401026834220867,2.947117696460671,2.7514761750473453,4.040316137147038,2.5586930189618458,2.75,2.0,0.0,0.0,1.0,2.0,5.01,-0.37,Slight Underperformer,-0.036884530764158985,-0.40384530764159166,-0.3688453076415916,4.25,0,Complete
P1581,22,Female,Some College,40950.06,7,0,3.38,5.5,7.0,6.18,5.8,3.18,7.0,3.76,4.145399749822749,2.4711586883859846,4.054896558088729,2.3028778494873494,4.087379838242858,3.41,2.0,1.0,1.0,2.0,2.0,9.35,-0.04,Slight Overperformer,-0.015486524092687696,-0.134681379607602,-0.04468137960760199,4.29,0,Complete
P1582,25,Female,Bachelor's,64214.57,1,0,4.33,7.0,5.65,5.81,4.23,5.77,5.11,6.13,1.0,,1.909647283969543,1.6392842630059117,2.1474788921917343,1.96,2.0,2.0,0.0,2.0,0.0,6.32,-0.71,Slight Underperformer,-0.3258622123669533,-0.7864953998163193,-0.7114953998163194,3.48,0,Complete
P1583,26,Female,Some College,82876.3,1,0,4.54,6.98,5.92,4.01,5.3,4.91,4.78,4.16,3.674463118629811,4.542638407566759,3.116665044700694,3.854746367153268,5.629705143929312,4.16,1.0,1.0,2.0,2.0,2.0,7.66,0.96,Overperformer,0.9556735154586403,0.8873536932940158,0.9573536932940159,5.1,0,Complete
P1584,22,Female,Some College,49540.64,1,0,4.21,2.86,5.13,3.62,1.73,1.68,6.4,4.61,1.9428894181916183,3.262542224617217,2.039887200623181,4.940414661890988,2.105944360842754,2.86,2.0,1.0,1.0,1.0,2.0,6.22,1.44,Overperformer,1.6030584019456353,1.3508611894138194,1.4408611894138195,3.16,0,Complete
P1585,33,Female,High School,20000.0,7,1,7.0,5.2,5.28,4.11,4.51,4.8,4.72,4.68,2.8853751766957654,2.8446593045737645,3.127271745603563,3.4359387228058886,3.8898918659338055,3.24,0.0,2.0,1.0,2.0,0.0,4.24,0.43,Slight Overperformer,0.41291624575176855,0.39177252016861897,0.926772520168619,4.39,0,Complete
P1586,25,Other,Bachelor's,20000.0,3,0,4.04,6.98,2.72,6.01,5.25,4.78,5.34,6.9,4.685421117321887,5.512885496528282,3.6910079758739585,5.47151963790237,5.348448529884273,4.94,2.0,1.0,2.0,0.0,2.0,7.43,1.76,Overperformer,0.6967289417652498,1.685264418731535,1.760264418731535,3.66,0,Complete
P1587,29,Female,Some College,40905.69,2,0,5.38,7.0,4.7,3.11,4.44,4.63,4.05,5.96,3.0275030318338,3.8344565441321836,3.2092987719186694,3.828600452338347,4.243169023521253,3.63,2.0,2.0,2.0,2.0,1.0,8.47,0.85,Overperformer,1.0806978871623447,0.7985955334194422,0.8535955334194423,3.13,0,Complete
P1588,26,Female,High School,31665.88,10,1,1.6,6.04,3.65,3.0,3.16,3.79,5.7,5.83,1.0,3.4394822471252717,2.0472021363901005,1.0,4.219743443959093,2.34,2.0,2.0,1.0,2.0,2.0,9.48,0.21,Slight Overperformer,0.2698990034857066,0.1378311446721206,0.7078311446721206,3.72,0,Complete
P1589,36,Female,Master's,38945.29,13,0,5.15,4.76,5.17,5.26,5.0,2.59,5.57,2.75,,,,,,,,,,,,,,Missing,,,,3.34,1,Incomplete
P1590,36,Male,Master's,35852.08,13,1,6.21,3.99,4.72,4.95,4.43,6.02,6.56,3.95,1.128673294344284,1.0,1.0,1.4103899570748162,2.220539204227362,1.35,2.0,2.0,2.0,2.0,2.0,10.0,-1.42,Underperformer,-1.016676332792096,-1.4400629836781589,-0.9200629836781589,4.66,0,Complete
P1591,28,Female,Bachelor's,200000.0,6,0,3.71,7.0,7.0,3.42,4.7,3.85,6.44,6.35,2.326184546340382,1.807020396313593,2.4631333720156823,1.9016722904096508,2.923558771802278,2.28,2.0,1.0,2.0,2.0,1.0,8.65,-0.62,Slight Underperformer,-0.7297618565024722,-0.6818510034809933,-0.6218510034809932,3.91,0,Complete
P1592,37,Male,Some College,20000.0,1,0,1.0,6.07,5.99,2.97,4.75,2.67,6.11,3.28,2.0006983423994145,3.037264030964858,3.1919150699464645,3.2712659864625744,1.902737141397863,2.68,2.0,2.0,2.0,2.0,1.0,9.38,-0.25,Slight Underperformer,-0.3252964953240687,-0.2636395529136445,-0.24863955291364448,5.37,0,Complete
P1593,48,Female,Bachelor's,20000.0,2,0,4.44,4.18,5.17,6.51,4.82,4.69,5.93,4.91,3.2921675381072597,4.099028030658108,3.6720730769032084,2.25154016235131,,3.46,1.0,1.0,2.0,2.0,0.0,6.2,0.5,Slight Overperformer,0.12263602053462536,0.538351733257219,0.49835173325721893,3.05,0,Complete
P1594,19,Female,Some College,47377.44,2,0,4.53,4.96,4.45,5.0,4.8,2.89,5.42,3.42,3.642936704027251,2.992581547296294,3.2360872687175273,3.5877904547507056,3.5860760633818387,3.41,1.0,1.0,2.0,2.0,1.0,6.56,0.45,Slight Overperformer,0.31710181181793773,0.34796496544627065,0.45296496544627063,2.0,0,Complete
P1595,26,Male,High School,26872.59,3,0,5.59,5.57,6.98,2.59,4.0,2.58,6.17,3.55,1.8737818730639169,1.1062029905048474,,1.0,1.0816186104630598,1.33,2.0,0.0,2.0,2.0,1.0,7.06,-1.22,Underperformer,-1.7423529822688013,-1.294693382864073,-1.224693382864073,4.39,0,Complete
P1596,23,Female,Bachelor's,46763.31,13,0,7.0,5.85,4.76,2.69,3.96,3.44,4.28,6.99,2.356949805745368,3.1016287044508744,3.417710168947959,3.8385401524767544,2.9731202137869444,3.14,2.0,1.0,2.0,2.0,0.0,7.14,0.6,Slight Overperformer,0.8415658010536429,0.518999192620853,0.603999192620853,5.72,0,Complete
P1597,25,Female,High School,57936.71,7,0,3.93,4.12,5.23,3.99,4.34,3.0,2.92,5.74,,,,,,,,,,,,,,Missing,,,,4.49,1,Incomplete
P1598,19,Female,High School,101446.19,6,0,3.22,4.46,4.85,5.53,4.2,2.63,6.78,6.08,3.2055172722842507,2.8126558890956863,2.246290268905795,2.3275808454552167,2.7138969833750655,2.66,2.0,1.0,1.0,2.0,1.0,6.92,0.0,Slight Overperformer,0.00263238242447558,-0.10014505504706953,0.0048549449529304844,3.06,0,Complete
P1599,19,Male,High School,20000.0,6,0,2.75,3.22,4.27,5.33,2.97,5.21,6.24,5.82,3.1046332440459254,1.1285797631347596,2.5665333549513294,1.1786842794541101,2.5044168309245807,2.1,2.0,1.0,1.0,2.0,2.0,8.22,0.06,Slight Overperformer,0.035626828905714086,-0.04563148077931925,0.05936851922068076,2.98,0,Complete
P1600,26,Female,High School,23263.15,10,0,4.8,6.45,4.85,6.08,5.56,3.83,5.36,4.62,5.811537017440763,5.404217991389994,6.059243946714849,,5.268799847369811,5.52,2.0,1.0,0.0,2.0,2.0,7.24,2.18,Overperformer,0.8184034042653221,2.1141854646662406,2.1841854646662404,6.03,0,Complete
P1601,26,Female,High School,51175.13,10,1,5.22,4.79,2.25,2.41,3.8,5.88,6.68,3.9,1.0,1.0,1.0,1.0,2.8375050841681038,1.37,1.0,2.0,0.0,2.0,2.0,7.86,-1.09,Underperformer,-1.6078971409695957,-1.1594003843400569,-0.5894003843400568,3.62,0,Complete
P1602,51,Other,PhD,67263.36,6,0,3.68,5.76,2.79,4.81,4.45,2.72,4.7,4.28,1.7982702119867766,3.2226091866557054,3.172129272209528,3.5022704175970945,2.224200114307236,2.78,2.0,1.0,2.0,2.0,1.0,7.26,0.0,Slight Overperformer,0.0024375042051041755,0.058224278485645556,0.0032242784856455486,2.99,0,Complete
P1603,32,Female,Some College,200000.0,11,0,5.67,6.91,5.25,6.5,5.98,1.41,4.72,4.55,3.354145284239735,2.020798219691488,3.6248641331390745,1.0319122276526347,1.0,2.21,2.0,2.0,1.0,1.0,2.0,7.37,-1.34,Underperformer,-0.3361612262438458,-1.378660234707814,-1.338660234707814,5.19,0,Complete
P1604,37,Male,High School,78007.73,4,0,5.2,5.46,6.84,6.37,5.52,4.22,4.57,7.0,3.4635026352455034,,3.1511160067970074,3.7208676437145387,3.967135470304208,3.16,2.0,2.0,2.0,2.0,2.0,10.0,-0.16,Slight Underperformer,-0.046326493785442985,-0.17462363484720356,-0.15962363484720354,3.85,0,Complete
P1605,75,Male,High School,34702.57,9,0,4.56,5.06,5.25,5.0,5.16,6.78,6.12,3.06,1.741618368481821,2.0585193025833703,3.0216521868498094,2.8226041565372766,2.6013693003803073,2.45,2.0,2.0,2.0,2.0,1.0,8.98,-0.69,Slight Underperformer,-0.4812234337641117,-0.5131917204093035,-0.6881917204093035,2.0,0,Complete
P1606,58,Female,Master's,20000.0,11,0,3.15,5.43,3.86,7.0,5.05,4.8,3.76,4.08,5.199510545032611,3.0301072090523307,1.2591871179807006,2.5911794909487074,3.8268359334179958,3.18,1.0,2.0,1.0,2.0,2.0,8.26,0.1,Slight Overperformer,0.009831423752320753,0.18831423752320534,0.09831423752320534,6.08,0,Complete
P1607,30,Female,Bachelor's,23122.65,10,0,3.78,5.28,2.92,5.35,3.95,7.0,4.66,3.61,3.2449035979154264,3.8869523649794937,3.35435079046099,2.544596129446627,2.6062272468266303,3.13,2.0,2.0,0.0,2.0,2.0,7.74,0.6,Slight Overperformer,0.3561265824570432,0.5494385321239308,0.5994385321239308,4.58,0,Complete
P1608,27,Female,Some College,22603.0,3,0,1.0,6.7,5.82,5.96,6.44,4.5,5.82,6.17,3.803163639034159,3.974857429822083,4.900324154185619,4.118978814711652,4.9625964191153225,4.35,1.0,1.0,2.0,2.0,2.0,7.73,0.57,Slight Overperformer,0.23656663005843903,0.5091261709895716,0.5741261709895715,2.49,0,Complete
P1609,26,Male,Master's,61339.97,5,0,4.85,5.57,4.06,4.56,3.88,4.35,4.18,7.0,1.2060502254161833,3.204919265199244,2.2482228629293495,1.7707421433092323,1.0,1.89,1.0,1.0,0.0,2.0,2.0,7.06,-0.61,Slight Underperformer,-0.5083800848465325,-0.6815248322316139,-0.6115248322316138,5.4,0,Complete
P1610,35,Male,Some College,44604.85,1,0,4.54,4.55,5.64,3.41,4.57,1.0,4.77,5.2,3.3532006176246436,4.032468589591025,2.448323229157623,4.478782736570205,3.1687097677622016,3.5,1.0,2.0,2.0,2.0,1.0,7.62,0.66,Slight Overperformer,0.7749497363108783,0.6328466942747805,0.6578466942747805,2.95,0,Complete
P1611,27,Male,Some College,20000.0,2,0,4.78,6.46,5.31,3.27,5.19,4.64,3.07,5.31,,4.281808715669438,2.8467403117047265,4.2001486381934265,2.528695150571876,3.44,1.0,0.0,1.0,0.0,1.0,2.56,0.28,Slight Overperformer,0.3442422433427577,0.21772476543860003,0.28272476543860003,2.89,0,Complete
P1612,22,Male,High School,25623.85,4,0,5.26,6.68,5.42,4.75,5.44,4.25,6.17,4.92,4.196193899305623,2.3731223637854955,3.9166207114087754,2.849846946291864,3.40569633599574,3.35,2.0,2.0,2.0,2.0,2.0,10.0,0.07,Slight Overperformer,0.05456199759366924,-0.019481099010875497,0.0705189009891245,3.11,0,Complete
P1613,26,Male,Some College,73279.64,6,0,5.08,3.59,4.84,4.2,2.73,3.39,4.74,5.37,1.0,1.578524835955157,1.0,1.1516029884437182,1.0,1.15,2.0,1.0,1.0,2.0,1.0,7.37,-0.77,Slight Underperformer,-0.7252532303721011,-0.8425068215159315,-0.7725068215159314,5.94,0,Complete
P1614,35,Female,Some College,48114.07,7,1,4.33,7.0,5.3,2.02,3.99,3.79,4.29,5.81,1.513332455283098,1.608504338246258,2.7723937005339767,3.5159999221418885,1.7404421456328945,2.23,1.0,2.0,0.0,1.0,1.0,5.58,-0.32,Slight Underperformer,-0.5105950574802166,-0.3455632471590021,0.17943675284099792,6.05,0,Complete
